identifier,question_id,label,position
S100D.Q37:0.0,S100D.Q37,No answer,0
S100D.Q37:1.0,S100D.Q37,"Yes, mostly lies",1
S100D.Q37:2.0,S100D.Q37,"Yes, mostly lies, but maybe a little more truth than we care to admit",2
S100D.Q37:3.0,S100D.Q37,"Yes, a lot of truth in what they said",3
S100D.Q37:4.0,S100D.Q37,"Yes, no answer",4
S100D.Q37:5.0,S100D.Q37,No,5
S100D.Q38A:0.0,S100D.Q38A,No answer,0
S100D.Q38A:1.0,S100D.Q38A,"Punish the leaders, but not the ordinary Japanese",1
S100D.Q38A:2.0,S100D.Q38A,Make the ordinary Japanese people suffer plenty,2
S100D.Q38A:3.0,S100D.Q38A,Wipe out the whole Japanese nation,3
S100D.Q38B:0.0,S100D.Q38B,No answer,0
S100D.Q38B:1.0,S100D.Q38B,"Punish the leaders, but not the ordinary German",1
S100D.Q38B:2.0,S100D.Q38B,Make the ordinary German people suffer plenty,2
S100D.Q38B:3.0,S100D.Q38B,Wipe out the whole German nation,3
S100D.Q39A:0.0,S100D.Q39A,No answer,0
S100D.Q39A:1.0,S100D.Q39A,"Yes, often",1
S100D.Q39A:2.0,S100D.Q39A,"Yes, sometimes",2
S100D.Q39A:3.0,S100D.Q39A,"No, never",3
S100D.Q39B:0.0,S100D.Q39B,No answer,0
S100D.Q39B:1.0,S100D.Q39B,Very often,1
S100D.Q39B:2.0,S100D.Q39B,Sometimes,2
S100D.Q39B:3.0,S100D.Q39B,Almost never,3
S100D.Q39C:0.0,S100D.Q39C,No answer,0
S100D.Q39C:1.0,S100D.Q39C,"Yes, often",1
S100D.Q39C:2.0,S100D.Q39C,"Yes, sometimes",2
S100D.Q39C:3.0,S100D.Q39C,"No, never",3
S100D.Q39D:0.0,S100D.Q39D,No answer,0
S100D.Q39D:1.0,S100D.Q39D,Nearly all the time,1
S100D.Q39D:2.0,S100D.Q39D,Pretty often,2
S100D.Q39D:3.0,S100D.Q39D,Not very often,3
S100D.Q39D:4.0,S100D.Q39D,Never,4
S100D.Q39E:0.0,S100D.Q39E,No answer,0
S100D.Q39E:1.0,S100D.Q39E,"Yes, often",1
S100D.Q39E:2.0,S100D.Q39E,"Yes, sometimes",2
S100D.Q39E:3.0,S100D.Q39E,"No, never",3
S100D.Q39F:0.0,S100D.Q39F,No answer,0
S100D.Q39F:1.0,S100D.Q39F,I usually went around by myself,1
S100D.Q39F:2.0,S100D.Q39F,I usually went around with just one or two others,2
S100D.Q39F:3.0,S100D.Q39F,I usually went around with a bunch of others,3
S100D.Q39G:0.0,S100D.Q39G,No answer,0
S100D.Q39G:1.0,S100D.Q39G,Usually liked better to be by myself,1
S100D.Q39G:2.0,S100D.Q39G,Usually liked better to be with other people,2
S100D.Q39G:3.0,S100D.Q39G,Undecided,3
S100D.Q39H:0.0,S100D.Q39H,No answer,0
S100D.Q39H:1.0,S100D.Q39H,Yes,1
S100D.Q39H:2.0,S100D.Q39H,No,2
S100D.Q40A:0.0,S100D.Q40A,No answer,0
S100D.Q40A:1.0,S100D.Q40A,Very much,1
S100D.Q40A:2.0,S100D.Q40A,A little,2
S100D.Q40A:3.0,S100D.Q40A,Not at all,3
S100D.Q40B:0.0,S100D.Q40B,No answer,0
S100D.Q40B:1.0,S100D.Q40B,Very much,1
S100D.Q40B:2.0,S100D.Q40B,A little,2
S100D.Q40B:3.0,S100D.Q40B,Not at all,3
S100D.Q40C:0.0,S100D.Q40C,No answer,0
S100D.Q40C:1.0,S100D.Q40C,Very much,1
S100D.Q40C:2.0,S100D.Q40C,A little,2
S100D.Q40C:3.0,S100D.Q40C,Not at all,3
S100D.Q40D:0.0,S100D.Q40D,No answer,0
S100D.Q40D:1.0,S100D.Q40D,Very much,1
S100D.Q40D:2.0,S100D.Q40D,A little,2
S100D.Q40D:3.0,S100D.Q40D,Not at all,3
S100D.Q40E:0.0,S100D.Q40E,No answer,0
S100D.Q40E:1.0,S100D.Q40E,Very much,1
S100D.Q40E:2.0,S100D.Q40E,A little,2
S100D.Q40E:3.0,S100D.Q40E,Not at all,3
S100D.Q41:0.0,S100D.Q41,No answer,0
S100D.Q41:1.0,S100D.Q41,Really liked fighting,1
S100D.Q41:2.0,S100D.Q41,Didn't particularly like it or dislike it,2
S100D.Q41:3.0,S100D.Q41,Didn't like fighting at all,3
S100D.Q42:0.0,S100D.Q42,No answer,0
S100D.Q42:1.0,S100D.Q42,Before going into combat,1
S100D.Q42:2.0,S100D.Q42,During combat,2
S100D.Q42:3.0,S100D.Q42,After combat,3
S100D.Q42:4.0,S100D.Q42,Two checked,4
S100D.Q42:5.0,S100D.Q42,All three checked,5
S100D.Q42:6.0,S100D.Q42,Undecided,6
S100D.Q43A:0.0,S100D.Q43A,No answer,0
S100D.Q43A:1.0,S100D.Q43A,Often,1
S100D.Q43A:2.0,S100D.Q43A,Sometimes,2
S100D.Q43A:3.0,S100D.Q43A,Once,3
S100D.Q43A:4.0,S100D.Q43A,Never,4
S100D.Q43B:0.0,S100D.Q43B,No answer,0
S100D.Q43B:1.0,S100D.Q43B,Often,1
S100D.Q43B:2.0,S100D.Q43B,Sometimes,2
S100D.Q43B:3.0,S100D.Q43B,Once,3
S100D.Q43B:4.0,S100D.Q43B,Never,4
S100D.Q43C:0.0,S100D.Q43C,No answer,0
S100D.Q43C:1.0,S100D.Q43C,Often,1
S100D.Q43C:2.0,S100D.Q43C,Sometimes,2
S100D.Q43C:3.0,S100D.Q43C,Once,3
S100D.Q43C:4.0,S100D.Q43C,Never,4
S100D.Q43D:0.0,S100D.Q43D,No answer,0
S100D.Q43D:1.0,S100D.Q43D,Often,1
S100D.Q43D:2.0,S100D.Q43D,Sometimes,2
S100D.Q43D:3.0,S100D.Q43D,Once,3
S100D.Q43D:4.0,S100D.Q43D,Never,4
S100D.Q43E:0.0,S100D.Q43E,No answer,0
S100D.Q43E:1.0,S100D.Q43E,Often,1
S100D.Q43E:2.0,S100D.Q43E,Sometimes,2
S100D.Q43E:3.0,S100D.Q43E,Once,3
S100D.Q43E:4.0,S100D.Q43E,Never,4
S100D.Q43F:0.0,S100D.Q43F,No answer,0
S100D.Q43F:1.0,S100D.Q43F,Often,1
S100D.Q43F:2.0,S100D.Q43F,Sometimes,2
S100D.Q43F:3.0,S100D.Q43F,Once,3
S100D.Q43F:4.0,S100D.Q43F,Never,4
S100D.Q43G:0.0,S100D.Q43G,No answer,0
S100D.Q43G:1.0,S100D.Q43G,Often,1
S100D.Q43G:2.0,S100D.Q43G,Sometimes,2
S100D.Q43G:3.0,S100D.Q43G,Once,3
S100D.Q43G:4.0,S100D.Q43G,Never,4
S100D.Q43H:0.0,S100D.Q43H,No answer,0
S100D.Q43H:1.0,S100D.Q43H,Often,1
S100D.Q43H:2.0,S100D.Q43H,Sometimes,2
S100D.Q43H:3.0,S100D.Q43H,Once,3
S100D.Q43H:4.0,S100D.Q43H,Never,4
S100D.Q43I:0.0,S100D.Q43I,No answer,0
S100D.Q43I:1.0,S100D.Q43I,Often,1
S100D.Q43I:2.0,S100D.Q43I,Sometimes,2
S100D.Q43I:3.0,S100D.Q43I,Once,3
S100D.Q43I:4.0,S100D.Q43I,Never,4
S100D.Q43J:0.0,S100D.Q43J,No answer,0
S100D.Q43J:1.0,S100D.Q43J,Often,1
S100D.Q43J:2.0,S100D.Q43J,Sometimes,2
S100D.Q43J:3.0,S100D.Q43J,Once,3
S100D.Q43J:4.0,S100D.Q43J,Never,4
S100D.Q44A:0.0,S100D.Q44A,No answer,0
S100D.Q44A:1.0,S100D.Q44A,Yes,1
S100D.Q44A:2.0,S100D.Q44A,No,2
S100D.Q44B:0.0,S100D.Q44B,No answer,0
S100D.Q44B:1.0,S100D.Q44B,Yes,1
S100D.Q44B:2.0,S100D.Q44B,No,2
S100D.Q45:0.0,S100D.Q45,No answer,0
S100D.Q45:1.0,S100D.Q45,Most of them should be treated as sick men,1
S100D.Q45:2.0,S100D.Q45,Most of them should be treated as cowards and punished,2
S100D.Q45:3.0,S100D.Q45,Most of them should be treated some other way,3
S100D.Q46:0.0,S100D.Q46,No answer,0
S100D.Q46:nan,S100D.Q46,Questions 47a and 47b not coded.,
S100D.Q46:1.0,S100D.Q46,Yes,1
S100D.Q46:2.0,S100D.Q46,No,2
S100D.Q48A:0.0,S100D.Q48A,No answer,0
S100D.Q48A:1.0,S100D.Q48A,Yes,1
S100D.Q48A:2.0,S100D.Q48A,No,2
S100D.Q48A:3.0,S100D.Q48A,Undecided,3
S100D.Q48B:0.0,S100D.Q48B,No answer,0
S100D.Q48B:1.0,S100D.Q48B,Very good physical condition,1
S100D.Q48B:2.0,S100D.Q48B,Good physical condition,2
S100D.Q48B:3.0,S100D.Q48B,Fair physical condition,3
S100D.Q48B:4.0,S100D.Q48B,Poor physical condition,4
S100D.Q48B:5.0,S100D.Q48B,Very poor physical condition,5
S100D.Q49A:0.0,S100D.Q49A,No answer,0
S100D.Q49A:1.0,S100D.Q49A,Yes,1
S100D.Q49A:2.0,S100D.Q49A,No,2
S100D.Q49A:3.0,S100D.Q49A,Undecided,3
S100D.Q49B:0.0,S100D.Q49B,No answer,0
S100D.Q49B:1.0,S100D.Q49B,Yes,1
S100D.Q49B:2.0,S100D.Q49B,No,2
S100D.Q49B:3.0,S100D.Q49B,Undecided,3
S100D.Q50A:0.0,S100D.Q50A,No answer,0
S100D.Q50A:1.0,S100D.Q50A,It helped a lot,1
S100D.Q50A:2.0,S100D.Q50A,It helped some,2
S100D.Q50A:3.0,S100D.Q50A,It helped a little,3
S100D.Q50A:4.0,S100D.Q50A,It did not help at all,4
S100D.Q50A:5.0,S100D.Q50A,I didn't think of it,5
S100D.Q50B:0.0,S100D.Q50B,No answer,0
S100D.Q50B:1.0,S100D.Q50B,It helped a lot,1
S100D.Q50B:2.0,S100D.Q50B,It helped some,2
S100D.Q50B:3.0,S100D.Q50B,It helped a little,3
S100D.Q50B:4.0,S100D.Q50B,It did not help at all,4
S100D.Q50B:5.0,S100D.Q50B,I didn't think of it,5
S100D.Q50C:0.0,S100D.Q50C,No answer,0
S100D.Q50C:1.0,S100D.Q50C,It helped a lot,1
S100D.Q50C:2.0,S100D.Q50C,It helped some,2
S100D.Q50C:3.0,S100D.Q50C,It helped a little,3
S100D.Q50C:4.0,S100D.Q50C,It did not help at all,4
S100D.Q50C:5.0,S100D.Q50C,I didn't think of it,5
S100D.Q50D:0.0,S100D.Q50D,No answer,0
S100D.Q50D:1.0,S100D.Q50D,They helped a lot,1
S100D.Q50D:2.0,S100D.Q50D,They helped some,2
S100D.Q50D:3.0,S100D.Q50D,They helped a little,3
S100D.Q50D:4.0,S100D.Q50D,They did not help at all,4
S100D.Q50D:5.0,S100D.Q50D,I didn't have such thoughts,5
S100D.Q50E:0.0,S100D.Q50E,No answer,0
S100D.Q50E:1.0,S100D.Q50E,It helped a lot,1
S100D.Q50E:2.0,S100D.Q50E,It helped some,2
S100D.Q50E:3.0,S100D.Q50E,It helped a little,3
S100D.Q50E:5.0,S100D.Q50E,I didn't think of it,5
S100D.Q50E:nan,S100D.Q50E,"Questions 51a, 51b and 51c not coded.",
S100D.Q50E:4.0,S100D.Q50E,It did not help at all,4
S100D.Q51D:0.0,S100D.Q51D,No answer,0
S100D.Q51D:1.0,S100D.Q51D,Very satisfied,1
S100D.Q51D:2.0,S100D.Q51D,Satisfied,2
S100D.Q51D:3.0,S100D.Q51D,Very dissatisfied,3
S100D.Q51D:4.0,S100D.Q51D,Dissatisfied,4
S100D.Q51D:5.0,S100D.Q51D,It doesn't make any difference to me,5
S100D.Q52:0.0,S100D.Q52,No answer,0
S100D.Q52:1.0,S100D.Q52,Did not finish grade school,1
S100D.Q52:2.0,S100D.Q52,Finished grade school,2
S100D.Q52:3.0,S100D.Q52,"Had some high school, but did not graduate",3
S100D.Q52:4.0,S100D.Q52,Graduated from high school,4
S100D.Q52:5.0,S100D.Q52,"Had some college, but did not graduate",5
S100D.Q52:6.0,S100D.Q52,Graduated from college,6
S100D.Q53:0.0,S100D.Q53,No answer,0
S100D.Q53:1.0,S100D.Q53,Single,1
S100D.Q53:2.0,S100D.Q53,Married and have no children,2
S100D.Q53:3.0,S100D.Q53,Married and do have children,3
S100D.Q53:4.0,S100D.Q53,"Widowed, divorced, or separated",4
S100D.Q54:0.0,S100D.Q54,No answer,0
S100D.Q54:1.0,S100D.Q54,18 years or younger,1
S100D.Q54:2.0,S100D.Q54,19 years,2
S100D.Q54:3.0,S100D.Q54,20,3
S100D.Q54:4.0,S100D.Q54,21,4
S100D.Q54:5.0,S100D.Q54,22,5
S100D.Q54:6.0,S100D.Q54,23,6
S100D.Q54:7.0,S100D.Q54,24,7
S100D.Q54:8.0,S100D.Q54,25,8
S100D.Q54:9.0,S100D.Q54,26-29 years,9
S100D.Q54:10.0,S100D.Q54,30-34 years,10
S100D.Q54:11.0,S100D.Q54,35 years or over,11
S100D.Q55:0.0,S100D.Q55,No answer,0
S100D.Q55:1.0,S100D.Q55,Six months or less,1
S100D.Q55:2.0,S100D.Q55,More than 6 months but not over 1 year,2
S100D.Q55:3.0,S100D.Q55,More than 1 year but not over 1 1/2 years,3
S100D.Q55:4.0,S100D.Q55,More than 1 1/2 years,4
S100D.Q56:0.0,S100D.Q56,No answer,0
S100D.Q56:1.0,S100D.Q56,Yes,1
S100D.Q56:2.0,S100D.Q56,No,2
S100D.Q57A:0.0,S100D.Q57A,No answer,0
S100D.Q57A:1.0,S100D.Q57A,You were thoroughly trained,1
S100D.Q57A:2.0,S100D.Q57A,"You had some, but not enough training",2
S100D.Q57A:3.0,S100D.Q57A,You had no training,3
S100D.Q57B:0.0,S100D.Q57B,No answer,0
S100D.Q57B:1.0,S100D.Q57B,Yes,1
S100D.Q57B:2.0,S100D.Q57B,No,2
S100D.Q57C:0.0,S100D.Q57C,No answer,0
S100D.Q57C:1.0,S100D.Q57C,"Yes, they get too much",1
S100D.Q57C:2.0,S100D.Q57C,"No, they need everything they get",2
S100D.Q58:0.0,S100D.Q58,No answer,0
S100D.Q58:1.0,S100D.Q58,"Yes, they explained as much as they could",1
S100D.Q58:2.0,S100D.Q58,"No, they could have explained a great deal more",2
S100D.Q58:3.0,S100D.Q58,"No, they could have explained a little more",3
S100D.Q59:0.0,S100D.Q59,No answer,0
S100D.Q59:1.0,S100D.Q59,Very well,1
S100D.Q59:2.0,S100D.Q59,Fairly well,2
S100D.Q59:3.0,S100D.Q59,Not very well,3
S100D.Q60A:0.0,S100D.Q60A,No answer,0
S100D.Q60A:1.0,S100D.Q60A,Had a lot of confidence in myself,1
S100D.Q60A:2.0,S100D.Q60A,Had a fair amount of confidence in myself,2
S100D.Q60A:3.0,S100D.Q60A,Had little confidence in myself,3
S100D.Q60A:4.0,S100D.Q60A,Had no confidence in myself,4
S100D.Q60B:0.0,S100D.Q60B,No answer,0
S100D.Q60B:1.0,S100D.Q60B,"Had more confidence, the more times I went into combat",1
S100D.Q60B:2.0,S100D.Q60B,"Had less confidence, the more times I went into combat",2
S100D.Q60B:3.0,S100D.Q60B,"Had about the same amount of confidence in myself, the more times I went into combat",3
S100D.Q60B:4.0,S100D.Q60B,Undecided,4
S100D.Q61:0.0,S100D.Q61,No answer,0
S100D.Q61:1.0,S100D.Q61,We should accept the offer and stop fighting now,1
S100D.Q61:2.0,S100D.Q61,We should consider the offer and try to work out some peace terms with them,2
S100D.Q61:3.0,S100D.Q61,We should turn down the offer and keep on fighting until they give up completely,3
S100D.Q61:4.0,S100D.Q61,Undecided,4
S100D.Q62:0.0,S100D.Q62,No answer,0
S100D.Q62:1.0,S100D.Q62,We should accept the offer and stop fighting now,1
S100D.Q62:2.0,S100D.Q62,We should consider the offer and try to work out some peace terms with them,2
S100D.Q62:3.0,S100D.Q62,We should turn down the offer and keep on fighting until they give up completely,3
S100D.Q62:4.0,S100D.Q62,Undecided,4
S100D.Q63.1:1.0,S100D.Q63.1,Financial matters,1
S100D.Q63.1:2.0,S100D.Q63.1,Not chosen,2
S100D.Q63.2:1.0,S100D.Q63.2,My health,1
S100D.Q63.2:2.0,S100D.Q63.2,Not chosen,2
S100D.Q63.3:1.0,S100D.Q63.3,The physical danger I might be faced with before the war is over,1
S100D.Q63.3:2.0,S100D.Q63.3,Not chosen,2
S100D.Q63.4:1.0,S100D.Q63.4,The progress of the war,1
S100D.Q63.4:2.0,S100D.Q63.4,Not chosen,2
S100D.Q63.5:1.0,S100D.Q63.5,What is going to happen to me after the war,1
S100D.Q63.5:2.0,S100D.Q63.5,Not chosen,2
S100D.Q63.6:1.0,S100D.Q63.6,Being a long way from home,1
S100D.Q63.6:2.0,S100D.Q63.6,Not chosen,2
S100D.Q63.7:1.0,S100D.Q63.7,Matters concerning my family or friends back home,1
S100D.Q63.7:2.0,S100D.Q63.7,Not chosen,2
S100D.Q63.8:1.0,S100D.Q63.8,The way I am getting along in the Army,1
S100D.Q63.8:2.0,S100D.Q63.8,Not chosen,2
S100D.Q63.9:1.0,S100D.Q63.9,News about national events in the U.S.,1
S100D.Q63.9:2.0,S100D.Q63.9,Not chosen,2
S100D.Q63.10:1.0,S100D.Q63.10,Not knowing what is going to happen next,1
S100D.Q63.10:2.0,S100D.Q63.10,Not chosen,2
S100D.Q63.11:1.0,S100D.Q63.11,What will happen in the U.S. after the war,1
S100D.Q63.11:2.0,S100D.Q63.11,Not chosen,2
S100D.Q63.12:1.0,S100D.Q63.12,Whether we will get what we are fighting for ,1
S100D.Q63.12:2.0,S100D.Q63.12,Not chosen,2
S100D.Q63.13:1.0,S100D.Q63.13,Purely personal matters not included above (columns 56-67),1
S100D.Q63.13:2.0,S100D.Q63.13,Not chosen,2
S100D.Q63.14:1.0,S100D.Q63.14,More than two checked above (columns 56-67),1
S100D.Q63.14:2.0,S100D.Q63.14,Not chosen,2
S100D.Q64:0.0,S100D.Q64,No answer,0
S100D.Q64:1.0,S100D.Q64,Usually very good,1
S100D.Q64:2.0,S100D.Q64,Usually pretty good,2
S100D.Q64:nan,S100D.Q64,Question 65 not coded.,
S100D.Q64:3.0,S100D.Q64,Usually pretty bad,3
S100D.Q64:4.0,S100D.Q64,Usually very bad,4
S100D.V66:0.0,S100D.V66,Score of 0 - high number symptoms,0
S100D.V66:1.0,S100D.V66,Score of 1,1
S100D.V66:2.0,S100D.V66,Score of 2,2
S100D.V66:3.0,S100D.V66,Score of 3,3
S100D.V66:4.0,S100D.V66,Score of 4,4
S100D.V66:5.0,S100D.V66,Score of 5,5
S100D.V66:6.0,S100D.V66,Score of 6,6
S100D.V66:7.0,S100D.V66,Score of 7,7
S100D.V66:8.0,S100D.V66,Score of 8,8
S100D.V66:9.0,S100D.V66,Score of 9,9
S100D.V66:10.0,S100D.V66,Score of 10,10
S100D.V66:11.0,S100D.V66,Score of 11,11
S100D.V66:12.0,S100D.V66,Score of 12,12
S100D.V66:13.0,S100D.V66,Score of 13,13
S100D.V66:14.0,S100D.V66,Score of 14,14
S100D.V66:15.0,S100D.V66,Score of 15,15
S100D.V66:16.0,S100D.V66,Score of 16 - low number symptoms,16
S100D.V67:0.0,S100D.V67,Score of 0 - high number symptoms,0
S100D.V67:1.0,S100D.V67,Score of 1,1
S100D.V67:2.0,S100D.V67,Score of 2,2
S100D.V67:3.0,S100D.V67,Score of 3,3
S100D.V67:4.0,S100D.V67,Score of 4,4
S100D.V67:5.0,S100D.V67,Score of 5,5
S100D.V67:6.0,S100D.V67,Score of 6,6
S100D.V67:7.0,S100D.V67,Score of 7,7
S100D.V67:8.0,S100D.V67,Score of 8,8
S100D.V67:9.0,S100D.V67,Score of 9,9
S100D.V67:10.0,S100D.V67,Score of 10,10
S100D.V67:11.0,S100D.V67,Score of 11,11
S100D.V67:12.0,S100D.V67,Score of 12,12
S100D.V67:13.0,S100D.V67,Score of 13,13
S100D.V67:14.0,S100D.V67,Score of 14,14
S100D.V67:15.0,S100D.V67,Score of 15,15
S100D.V67:16.0,S100D.V67,Score of 16 - low number symptoms,16
S100D.V68:0.0,S100D.V68,Score of 0 - high number symptoms,0
S100D.V68:1.0,S100D.V68,Score of 1,1
S100D.V68:2.0,S100D.V68,Score of 2,2
S100D.V68:3.0,S100D.V68,Score of 3,3
S100D.V68:4.0,S100D.V68,Score of 4,4
S100D.V68:5.0,S100D.V68,Score of 5,5
S100D.V68:6.0,S100D.V68,Score of 6,6
S100D.V68:7.0,S100D.V68,Score of 7,7
S100D.V68:8.0,S100D.V68,Score of 8,8
S100D.V68:9.0,S100D.V68,Score of 9,9
S100D.V68:10.0,S100D.V68,Score of 10 - low number symptoms,10
S100D.V69:0.0,S100D.V69,No code or no data,0
S100D.V69:1.0,S100D.V69,Company 1 - 17th Regiment (Rifle),1
S100D.V69:2.0,S100D.V69,Company 2 - 17th Regiment (Rifle),2
S100D.V69:3.0,S100D.V69,Company 3 - 17th Regiment (Rifle),3
S100D.V69:4.0,S100D.V69,Company 4 - 17th Regiment (Rifle),4
S100D.V69:5.0,S100D.V69,Company 5 - 17th Regiment (Rifle),5
S100D.V69:6.0,S100D.V69,Company 6 - 17th Regiment (Rifle),6
S100D.V69:7.0,S100D.V69,Company 7 - 17th Regiment (Rifle),7
S100D.V69:8.0,S100D.V69,Company 8 - 32nd Regiment (Rifle),8
S100D.V69:9.0,S100D.V69,Company 9 - 32nd Regiment (Rifle),9
S100D.V69:10.0,S100D.V69,Company 10 - 32nd Regiment (Rifle),10
S100D.V69:11.0,S100D.V69,Company 11 - 184th Regiment (Rifle),11
S100D.V69:12.0,S100D.V69,Company 12 - 184th Regiment (Rifle),12
S100D.V69:13.0,S100D.V69,Company 13 - 184th Regiment (Rifle),13
S100D.V69:14.0,S100D.V69,Silver Star men,14
S87.Q1:0.0,S87.Q1,No answer,0
S87.Q1:1.0,S87.Q1,Private,1
S87.Q1:2.0,S87.Q1,Private First Class,2
S87.Q1:3.0,S87.Q1,Technician 5th Grade,3
S87.Q1:4.0,S87.Q1,Corporal,4
S87.Q1:5.0,S87.Q1,Technician 4th Grade,5
S87.Q1:6.0,S87.Q1,Sergeant,6
S87.Q1:7.0,S87.Q1,Technician 3rd Grade,7
S87.Q1:8.0,S87.Q1,Staff Sergeant,8
S87.Q1:9.0,S87.Q1,Technical Sergeant,9
S87.Q1:10.0,S87.Q1,Master Sergeant or First Sergeant,10
S87.Q1:11.0,S87.Q1,Other,11
S87.Q2:0.0,S87.Q2,No answer,0
S87.Q2:nan,S87.Q2,Questions 3 and 4 to be coded together.,
S87.Q2:1.0,S87.Q2,18 years or younger,1
S87.Q2:2.0,S87.Q2,19 years,2
S87.Q2:3.0,S87.Q2,20,3
S87.Q2:4.0,S87.Q2,21,4
S87.Q2:5.0,S87.Q2,22,5
S87.Q2:6.0,S87.Q2,23,6
S87.Q2:7.0,S87.Q2,24,7
S87.Q2:8.0,S87.Q2,25,8
S87.Q2:9.0,S87.Q2,26-29,9
S87.Q2:10.0,S87.Q2,30-34,10
S87.Q2:11.0,S87.Q2,35 and over,11
S87.Q3.x:0.0,S87.Q3.x,No answer,0
S87.Q3.x:1.0,S87.Q3.x,Single,1
S87.Q3.x:2.0,S87.Q3.x,Divorced or separated,2
S87.Q3.x:3.0,S87.Q3.x,Widowed,3
S87.Q3.x:4.0,S87.Q3.x,Married before entering the Army,4
S87.Q3.x:5.0,S87.Q3.x,Married after entering the Army,5
S87.Q3.x:6.0,S87.Q3.x,"Married, but no answer as to when",6
S87.Q5:0.0,S87.Q5,No answer,0
S87.Q5:1.0,S87.Q5,I'm not married,1
S87.Q5:2.0,S87.Q5,Have no children,2
S87.Q5:3.0,S87.Q5,Have one child,3
S87.Q5:4.0,S87.Q5,Have two children,4
S87.Q5:5.0,S87.Q5,Have three or more children,5
S87.Q6:0.0,S87.Q6,No answer,0
S87.Q6:1.0,S87.Q6,I'm not married,1
S87.Q6:2.0,S87.Q6,Yes,2
S87.Q6:3.0,S87.Q6,No,3
S87.Q7:0.0,S87.Q7,No answer,0
S87.Q7:1.0,S87.Q7,Less than 6th grade,1
S87.Q7:2.0,S87.Q7,Finished 6th grade,2
S87.Q7:3.0,S87.Q7,Finished 7th grade,3
S87.Q7:4.0,S87.Q7,Finished 8th grade,4
S87.Q7:5.0,S87.Q7,Some high school but did not finish,5
S87.Q7:6.0,S87.Q7,Graduated from high school,6
S87.Q7:7.0,S87.Q7,Some college but did not finish,7
S87.Q7:8.0,S87.Q7,Graduated from college,8
S87.Q8:0.0,S87.Q8,No answer,0
S87.Q8:1.0,S87.Q8,I was drafted,1
S87.Q8:2.0,S87.Q8,I volunteered,2
S87.Q8:3.0,S87.Q8,I was in the National Guard,3
S87.Q9:0.0,S87.Q9,No answer,0
S87.Q9:1.0,S87.Q9,3 months or less,1
S87.Q9:2.0,S87.Q9,Over 3 months up to 6 months,2
S87.Q9:3.0,S87.Q9,Over 6 months up to 9 months,3
S87.Q9:4.0,S87.Q9,Over 9 months up to 1 year,4
S87.Q9:5.0,S87.Q9,Over 1 year up to 2 years,5
S87.Q9:6.0,S87.Q9,Over 2 years,6
S87.Q10:0.0,S87.Q10,No answer,0
S87.Q10:1.0,S87.Q10,Engineers,1
S87.Q10:2.0,S87.Q10,Field Artillery,2
S87.Q10:3.0,S87.Q10,Quartermaster Corps,3
S87.Q10:4.0,S87.Q10,Infantry,4
S87.Q10:5.0,S87.Q10,Medical Department,5
S87.Q10:6.0,S87.Q10,Armored Command,6
S87.Q10:7.0,S87.Q10,Signal Corps,7
S87.Q10:8.0,S87.Q10,Coast Artillery and Anti-aircraft,8
S87.Q10:9.0,S87.Q10,Air Corps,9
S87.Q10:10.0,S87.Q10,Transportation Corps,10
S87.Q10:11.0,S87.Q10,Ordnance Department,11
S87.Q10:12.0,S87.Q10,Chemical Warfare Service,12
S87.Q10:13.0,S87.Q10,Military Police,13
S87.Q10:14.0,S87.Q10,Other,14
S87.Q11:0.0,S87.Q11,No answer,0
S87.Q11:nan,S87.Q11,Questions 12a and 12b to be coded together.,
S87.Q11:1.0,S87.Q11,Engineers,1
S87.Q11:2.0,S87.Q11,Field Artillery,2
S87.Q11:3.0,S87.Q11,Quartermaster Corps,3
S87.Q11:4.0,S87.Q11,Infantry,4
S87.Q11:5.0,S87.Q11,Medical Department,5
S87.Q11:6.0,S87.Q11,Armored Force,6
S87.Q11:7.0,S87.Q11,Signal Corps,7
S87.Q11:8.0,S87.Q11,Coast Artillery and Anti-aircraft,8
S87.Q11:9.0,S87.Q11,Air Corps,9
S87.Q11:10.0,S87.Q11,Transportation Corps,10
S87.Q11:11.0,S87.Q11,Ordnance Department,11
S87.Q11:12.0,S87.Q11,Chemical Warfare Service,12
S87.Q11:13.0,S87.Q11,Military Police,13
S87.Q12A.x:0.0,S87.Q12A.x,No answer,0
S87.Q12A.x:1.0,S87.Q12A.x,Because it would give me a chance to get into combat,1
S87.Q12A.x:2.0,S87.Q12A.x,Because I like the kind of men that are in it,2
S87.Q12A.x:3.0,S87.Q12A.x,Because I think the work in it would not be too tough,3
S87.Q12A.x:4.0,S87.Q12A.x,Because it is given a lot of credit by the general public,4
S87.Q12A.x:5.0,S87.Q12A.x,Because it would give me a better chance to stay in the USA,5
S87.Q12A.x:6.0,S87.Q12A.x,Because it gets the best of everything,6
S87.Q12A.x:7.0,S87.Q12A.x,Because it is an important branch in winning the war,7
S87.Q12A.x:8.0,S87.Q12A.x,Because I would get a chance to do the kind of work I can do best,8
S87.Q12A.x:9.0,S87.Q12A.x,Because I would have less dirty work to do,9
S87.Q12A.x:10.0,S87.Q12A.x,Because it would give me training for a better job after the war,10
S87.Q12A.x:11.0,S87.Q12A.x,Because it has a low casualty rate,11
S87.Q12A.x:12.0,S87.Q12A.x,Some other reason,12
S87.Q13:0.0,S87.Q13,No code or no data,0
S87.Q13:1.0,S87.Q13,Engineers,1
