,identifier,parent_id,question
8230,S131.Q4,S131,In what state of the United States did you spend most of the last five years of your civilian life before you came into the Army? E. Section:
8231,S131.Q5,S131,Where were you living most of the last five years of your civilian life before coming into the Army?
8232,S131.Q6.x,S131,"Are you single, married, divorced or separated, or widowed? F. If married: Q.7. Were you married before or after entering the Army?"
8233,S131.Q8,S131,How many children do you have?
8234,S131.Q9,S131,How did you come into the Army?
8235,S131.Q10,S131,"How long have you been in the Army? E. If you have been in the Army before, then were out for a while, just check the length of time since you entered this last time. If you were in the National Guard, check the length of time since your outfit came into the Army."
8236,S131.Q11,S131,How long have you been in the C-B-I theater?
8237,S131.Q12,S131,How long have you been stationed at this particular place?
8238,S131.Q13,S131,How important do you consider the China-Burma-India theater in the total war effort?
8239,S131.Q14,S131,Do you think the high command considers the China-Burma-India theater more important or less important than you consider it in the total war effort?
8240,S131.Q15,S131,What branch of the Army are you in now?
8241,S131.Q16,S131,"If you had a choice, which branch of the Army would you like to be in?"
8242,S131.Q17,S131,Do you think that after the war the training you are getting in the Army will or will not help you to get a better job than you had before you went into the Army?
8243,S131.Q18,S131,"Do you feel proud of your company (battery, squadron, troop)?"
8244,S131.Q19.n,S131,What is your main Army job or duty?
8245,S131.Q20,S131,How interested are you in your Army job?
8246,S131.Q21,S131,Would you change to some other Army job if given a chance?
8247,S131.Q22,S131,Do you usually feel that what you are doing in the Army is worthwhile or not?
8248,S131.Q23,S131,Do you think you are making good in the Army?
8249,S131.Q24,S131,"In general, what sort of a time do you have in the Army?"
8250,S131.Q25,S131,Do you consider your own present job or duty in the Army an important one in the war effort?
8251,S131.Q26,S131,Do you think your Commanding Officer considers your job an important one in the war effort?
8252,S131.Q27,S131,"In general, how would you say you feel most of the time, in good spirits or in low spirits?"
8253,S131.Q28,S131,Are you ever worried and upset?
8254,S131.Q29,S131,"If it were up to you, what kind of outfit would you rather be in?"
8255,S131.Q30,S131,"If it were up to you to choose, do you think you could do more for your country as a soldier or as a worker in a war job?"
8256,S131.Q31,S131,How satisfied are you about being in your present Army job instead of some other Army job?
8257,S131.Q32,S131,Do you feel that everything possible has been done to place you in the Army job where you best fit?
8258,S131.Q33,S131,"On the whole, do you think the Army is giving you a chance to show what you can do?"
8259,S131.Q34,S131,Do you consider the job your outfit is doing an important one in the war effort?
8260,S131.Q35,S131,How many of your officers would you say consider the job your outfit is doing an important one in the war effort?
8261,S131.Q36,S131,Do you think a soldier with ability has a good chance for promotion in the Army?
8262,S131.Q37,S131,Do you ever feel that you are not as good a soldier as most of the other men in your outfit?
8263,S131.Q38,S131,Do you think you might want to stay in the Army after the war?
8264,S131.Q39,S131,"On the whole, would you say you are well adjusted or poorly adjusted to Army life?"
8265,S131.Q40,S131,Do you ever worry about how well your family is getting along back home?
8266,S131.Q41,S131,"If you were sent into actual fighting right now, how do you think you would do?"
8267,S131.Q42,S131,Have you ever been in actual combat against the enemy?
8268,S131.Q43,S131,About how much longer from now do you guess the war will last with Germany?
8269,S131.Q44,S131,Which comes closest to your idea of how hard it is going to be to beat the Germans?
8270,S131.Q45,S131,About how much longer from now do you guess the war will last with Japan?
8271,S131.Q46,S131,Which comes closest to your idea of how hard it is going to be to beat the Japanese?
8272,S131.Q47,S131,How do you think this war will come out for the Allies?
8273,S131.Q48,S131,Do you think there will be another war in the next 25 years or so?
8274,S131.Q49,S131,"If it were up to you, would you rather be fighting the Germans or would you rather be fighting the Japanese?"
8275,S131.Q50,S131,"Do the men in your company (battery, squadron, troop) cooperate, and work well together?"
8276,S131.Q51,S131,How many of the men in your company would you say are good all-around soldiers?
8277,S131.Q52,S131,Do you like to work with the other fellows in your company?
8278,S131.Q53,S131,How do you think your company would show up under combat conditions?
8279,S131.Q54,S131,Do you think that the company punishment in your outfit is usually fair or unfair?
8280,S131.Q55,S131,Do you feel proud of your present job or duty?
8281,S131.Q56,S131,Do you feel proud of your regiment? (if you are not part of a regiment answer this question for the largest unit to which you belong.)
8282,S131.Q57,S131,Do you think the problems the United States will have after the war are getting too much or too little attention at the present time?
8283,S131.Q58A,S131,Do you think that after the war soldiers in your outfit will actually find it easier or harder to get jobs than they did before the war?
8284,S131.Q58B,S131,What is your reason for your answer?
8285,S131.Q59A,S131,Do you think that things will be better or worse for you personally after the war than they were before the war?
8286,S131.Q59B,S131,What are the reasons for your answer?
8287,S131.Q60,S131,"Which do you think are the most dangerous to fight against, the Germans or the Japanese?"
8288,S131.Q61,S131,"Up to now, has the war made things better or worse for your family and friends back home (such things as jobs, pay, and living conditions)?"
8289,S131.Q62,S131,"Would you say that most of the men in your outfit usually put all they have into their Army duties, or do they usually work just hard enough to get by?"
8290,S131.Q63,S131,"How about you yourself - would you honestly say that you usually put all you have into your Army duties, or do you usually work just hard enough to get by?"
8291,S131.Q64,S131,How much of your duty time is used in doing things that do not seem important to you?
