,CARD,DECK,BALLOT,S193.Q1,S193.Q2,S193.Q3,S193.Q4,S193.Q5,S193.Q6,S193.Q7,S193.Q8,S193.Q9,S193.Q10,S193.Q11A,S193.Q11B,S193.Q12,S193.Q13,S193.Q14,S193.Q15,S193.Q16,S193.Q17,S193.Q18,S193.Q19,S193.Q20,S193.Q21,S193.Q22,S193.Q23,S193.Q24,S193.Q25,S193.Q26,S193.Q27,S193.Q28A,S193.Q28B.1,S193.Q28B.2,S193.Q28B.3,S193.Q28B.4,S193.Q28B.5,S193.Q28B.6,S193.Q28B.7,S193.Q28B.8,S193.Q28B.9,S193.Q28B.10,S193.Q28B.11,S193.Q29,S193.Q30,S193.Q31,S193.Q32.1,S193.Q32.2,S193.Q32.3,S193.Q32.4,S193.Q32.5,S193.Q32.6,S193.Q32.7,S193.Q32.8,S193.Q32.9,S193.Q32.10,S193.Q32.11,S193.Q32.12,S193.Q33A,S193.Q33B.n,S193.Q34,S193.Q35,S193.Q36,S193.Q37,S193.Q38,S193.Q39,S193.Q40,S193.Q41,S193.Q42A,S193.Q42B.n,S193.Q43A,S193.Q43B.n,S193.Q44A,S193.Q44B.n,S193.Q45,CARD..1,DECK..1,BALLOT..1,S193.Q46,S193.Q47,S193.Q48.1,S193.Q48.2,S193.Q48.3,S193.Q48.4,S193.Q48.5,S193.Q48.6,S193.Q48.7,S193.Q48.8,S193.Q48.9,S193.Q48.10,S193.Q48.11,S193.Q48.12,S193.Q49,S193.Q50,S193.Q51,S193.Q52,S193.Q53,S193.Q54,S193.Q55,S193.Q56.n,S193.V57,S193.V58,S193.V59
1055,1.0,193.0,1056.0,3.0,8.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,,3.0,,1.0,,2.0,2.0,193.0,1056.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,3.0,2.0,1.0,,3.0,2156.0,3.0
1056,1.0,193.0,1057.0,1.0,3.0,4.0,4.0,1.0,3.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,7.0,2.0,1.0,5.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,3.0,3.0,7.0,1.0,,3.0,,1.0,,3.0,2.0,193.0,1057.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,4.0,1.0,1.0,,5.0,1205.0,2.0
1057,1.0,193.0,1058.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,1.0,1.0,1.0,3.0,3.0,2.0,3.0,7.0,3.0,,3.0,,1.0,,3.0,2.0,193.0,1058.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,5.0,3.0,3.0,1.0,,5.0,1118.0,1.0
1058,1.0,193.0,1059.0,1.0,9.0,4.0,1.0,6.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,2.0,0.0,2.0,7.0,3.0,,3.0,,1.0,,2.0,2.0,193.0,1059.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,3.0,2.0,1.0,,6.0,2133.0,3.0
1059,1.0,193.0,1060.0,3.0,8.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,9.0,6.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,3.0,,3.0,,1.0,,2.0,2.0,193.0,1060.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,3.0,3.0,6.0,1.0,,1.0,1121.0,2.0
1060,1.0,193.0,1061.0,4.0,7.0,5.0,4.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,1.0,2.0,7.0,2.0,,3.0,,1.0,,2.0,2.0,193.0,1061.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,,2.0,1174.0,2.0
1061,1.0,193.0,1062.0,1.0,9.0,1.0,5.0,8.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,3.0,2.0,1.0,7.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,3.0,,3.0,,1.0,,3.0,2.0,193.0,1062.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,,5.0,2126.0,3.0
1062,1.0,193.0,1063.0,2.0,8.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,3.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,,3.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,,3.0,,1.0,,1.0,2.0,193.0,1063.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,1.0,,6.0,2117.0,3.0
1063,1.0,193.0,1064.0,1.0,9.0,6.0,2.0,6.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,,3.0,,1.0,,3.0,2.0,193.0,1064.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,,6.0,1169.0,2.0
1064,1.0,193.0,1065.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,,3.0,,1.0,,3.0,2.0,193.0,1065.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,1.0,,5.0,1158.0,1.0
1065,1.0,193.0,1066.0,2.0,11.0,1.0,5.0,11.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,3.0,3.0,1.0,2.0,7.0,3.0,,3.0,,1.0,,3.0,2.0,193.0,1066.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,,6.0,2154.0,3.0
1066,1.0,193.0,1067.0,1.0,10.0,6.0,3.0,9.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,1.0,3.0,2.0,4.0,2.0,5.0,3.0,,3.0,,1.0,,2.0,2.0,193.0,1067.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,1.0,,5.0,2151.0,3.0
1067,1.0,193.0,1068.0,1.0,4.0,6.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,,1.0,0.0,1.0,2.0,2.0,1.0,0.0,7.0,1.0,,3.0,,1.0,,2.0,2.0,193.0,1068.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,0.0,0.0,,7.0,1139.0,2.0
1068,1.0,193.0,1069.0,4.0,11.0,4.0,5.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,6.0,3.0,10.0,8.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,,3.0,,1.0,,1.0,2.0,193.0,1069.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,,7.0,1118.0,2.0
1069,1.0,193.0,1070.0,3.0,10.0,4.0,2.0,4.0,0.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,1.0,2.0,5.0,1.0,,3.0,,1.0,,1.0,2.0,193.0,1070.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,5.0,2.0,,5.0,1225.0,1.0
1070,1.0,193.0,1071.0,4.0,9.0,7.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,,3.0,,1.0,,2.0,2.0,193.0,1071.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,4.0,2.0,,5.0,1171.0,1.0
1071,1.0,193.0,1072.0,1.0,6.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,9.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,1.0,1.0,1.0,3.0,2.0,1.0,2.0,7.0,3.0,,3.0,,1.0,,2.0,2.0,193.0,1072.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,,6.0,1175.0,2.0
1072,1.0,193.0,1073.0,1.0,4.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,3.0,3.0,3.0,1.0,7.0,3.0,,3.0,,1.0,,3.0,2.0,193.0,1073.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,5.0,1.0,3.0,1.0,,5.0,1112.0,1.0
1073,1.0,193.0,1074.0,2.0,9.0,3.0,5.0,14.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,,3.0,1.0,1.0,3.0,1.0,1.0,2.0,7.0,4.0,,3.0,,1.0,,1.0,2.0,193.0,1074.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,4.0,2.0,1.0,,12.0,1160.0,2.0
1074,1.0,193.0,1075.0,1.0,10.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,2.0,3.0,4.0,2.0,5.0,2.0,,3.0,,1.0,,2.0,2.0,193.0,1075.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,1.0,,5.0,1150.0,1.0
1075,1.0,193.0,1076.0,1.0,8.0,4.0,2.0,4.0,2.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,2.0,3.0,3.0,2.0,3.0,7.0,3.0,,3.0,,1.0,,2.0,2.0,193.0,1076.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,1.0,,5.0,1103.0,1.0
1076,1.0,193.0,1077.0,3.0,11.0,6.0,2.0,6.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,2.0,,2.0,,1.0,,3.0,2.0,193.0,1077.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,,6.0,2120.0,3.0
1077,1.0,193.0,1078.0,1.0,5.0,6.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,5.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,,2.0,,1.0,,3.0,2.0,193.0,1078.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,,7.0,1108.0,1.0
1078,1.0,193.0,1079.0,1.0,10.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,3.0,1.0,2.0,2.0,7.0,2.0,,2.0,,1.0,,3.0,2.0,193.0,1079.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,,11.0,1137.0,1.0
1079,1.0,193.0,1080.0,2.0,9.0,6.0,4.0,5.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,3.0,6.0,3.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,2.0,2.0,1.0,2.0,1.0,7.0,3.0,,2.0,,1.0,,2.0,2.0,193.0,1080.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,1.0,,3.0,2145.0,3.0
1080,1.0,193.0,1081.0,1.0,10.0,7.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,1.0,2.0,3.0,3.0,2.0,2.0,7.0,2.0,,2.0,,1.0,,1.0,2.0,193.0,1081.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,3.0,1.0,,5.0,1183.0,1.0
1081,1.0,193.0,1082.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,3.0,3.0,1.0,2.0,7.0,2.0,,2.0,,1.0,,3.0,2.0,193.0,1082.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,2.0,,5.0,1159.0,1.0
1082,1.0,193.0,1083.0,3.0,9.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,2.0,4.0,1.0,7.0,1.0,,2.0,,1.0,,1.0,2.0,193.0,1083.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,,7.0,2127.0,3.0
1083,1.0,193.0,1084.0,1.0,9.0,6.0,2.0,13.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,2.0,3.0,3.0,2.0,1.0,7.0,2.0,,2.0,,1.0,,3.0,2.0,193.0,1084.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,1.0,1.0,,9.0,2111.0,3.0
1084,1.0,193.0,1085.0,3.0,6.0,8.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0,2.0,0.0,3.0,7.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,,2.0,,1.0,,3.0,2.0,193.0,1085.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,,2.0,1176.0,2.0
1085,1.0,193.0,1086.0,1.0,10.0,5.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,2.0,3.0,3.0,2.0,2.0,7.0,1.0,,2.0,,1.0,,3.0,2.0,193.0,1086.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,,7.0,2105.0,3.0
1086,1.0,193.0,1087.0,1.0,10.0,3.0,4.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,3.0,1.0,2.0,1.0,1.0,1.0,2.0,7.0,1.0,,2.0,,1.0,,2.0,2.0,193.0,1087.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,2.0,1.0,,12.0,1115.0,1.0
