,CARD,DECK,BALLOT,FORM,S203B.Qi1,S203B.Qi2,S203B.Qi3,S203B.Qi4,S203B.Qi5,S203B.Qi6,S203B.Qi7,S203B.Qi8,S203B.Qi9,S203B.Qi10,S203B.Qi11,S203B.Qi12A,S203B.Qi12B,S203B.Qi12C,S203B.Qi12D,S203B.Qi12E,S203B.Qi12F,S203B.Qi12G,S203B.Qi12H,S203B.Qi12I,S203B.Qi12J,S203B.Qi13,S203B.Qi14,S203B.Qi15,S203B.Qi16,S203B.Qi17A1,S203B.Qi17A2,S203B.Qi17A3,S203B.Qi17A4,S203B.Qi17A5,S203B.Qi17B,S203B.Qi17C,S203B.Qi18A,S203B.Qi18B,S203B.Qii1,S203B.Qii2,S203B.Qii3,S203B.Qii4,S203B.Qii5,S203B.Qii6,S203B.Qii7A1,S203B.Qii7A2,S203B.Qii7A3,S203B.Qii7A4,S203B.Qii7A5,S203B.Qii7A6,S203B.Qii7A7,S203B.Qii7B,S203B.Qii7C,S203B.Qii8A,S203B.Qii8B,S203B.Qii9,S203B.Qii10A,S203B.Qii10B,S203B.Qii10C,S203B.Qii10D,S203B.Qii10E,S203B.Qii10F,S203B.Qii11,S203B.Qii12A,S203B.Qii13A,S203B.Qii13B,S203B.Qiii1,S203B.Qiii2,S203B.Qiii3A,S203B.Qiii3B,S203B.Qiii3C,S203B.Qiii4,S203B.Qiii5.n,S203B.Qiii6,CARD..1,DECK..1,BALLOT..1,FORM..1,S203B.Qiii7,S203B.Viii8,S203B.Viii9.1,S203B.Viii9.2
593,1.0,203.0,594.0,2.0,4.0,3.0,10.0,6.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,0.0,5.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,594.0,2.0,9.0,6.0,17.0,85.0
594,1.0,203.0,595.0,2.0,2.0,4.0,9.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,595.0,2.0,9.0,6.0,17.0,55.0
595,1.0,203.0,596.0,2.0,1.0,4.0,10.0,5.0,7.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,3.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,3.0,,1.0,2.0,203.0,596.0,2.0,1.0,6.0,15.0,80.0
596,1.0,203.0,597.0,2.0,1.0,4.0,11.0,6.0,0.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,597.0,2.0,1.0,6.0,16.0,80.0
597,1.0,203.0,598.0,2.0,3.0,2.0,8.0,8.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,,2.0,2.0,203.0,598.0,2.0,1.0,6.0,16.0,77.0
598,1.0,203.0,599.0,2.0,1.0,2.0,4.0,7.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,599.0,2.0,1.0,6.0,15.0,49.0
599,1.0,203.0,600.0,2.0,3.0,2.0,6.0,6.0,5.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,600.0,2.0,1.0,6.0,15.0,45.0
600,1.0,203.0,601.0,2.0,3.0,4.0,9.0,6.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,,2.0,2.0,203.0,601.0,2.0,11.0,6.0,20.0,54.0
601,1.0,203.0,602.0,2.0,1.0,6.0,8.0,5.0,7.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,3.0,4.0,5.0,2.0,4.0,6.0,,1.0,2.0,203.0,602.0,2.0,0.0,6.0,71.0,429.0
602,1.0,203.0,603.0,2.0,1.0,2.0,2.0,5.0,0.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,2.0,3.0,0.0,,3.0,2.0,203.0,603.0,2.0,0.0,6.0,71.0,489.0
603,1.0,203.0,604.0,2.0,1.0,5.0,9.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0,,3.0,2.0,203.0,604.0,2.0,0.0,6.0,71.0,478.0
604,1.0,203.0,605.0,2.0,4.0,2.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,7.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,3.0,2.0,203.0,605.0,2.0,0.0,6.0,54.0,77.0
605,1.0,203.0,606.0,2.0,1.0,1.0,3.0,5.0,7.0,3.0,3.0,1.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,4.0,3.0,0.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,5.0,2.0,4.0,3.0,2.0,2.0,3.0,,3.0,2.0,203.0,606.0,2.0,0.0,6.0,72.0,251.0
606,1.0,203.0,607.0,2.0,1.0,2.0,7.0,7.0,7.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,4.0,,3.0,2.0,203.0,607.0,2.0,0.0,6.0,71.0,361.0
607,1.0,203.0,608.0,2.0,3.0,6.0,6.0,6.0,5.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,0.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,608.0,2.0,12.0,6.0,71.0,497.0
608,1.0,203.0,609.0,2.0,1.0,3.0,4.0,6.0,6.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,,2.0,2.0,203.0,609.0,2.0,12.0,6.0,25.0,36.0
609,1.0,203.0,610.0,2.0,4.0,3.0,9.0,6.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,610.0,2.0,12.0,6.0,25.0,43.0
610,1.0,203.0,611.0,2.0,2.0,5.0,9.0,5.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,611.0,2.0,13.0,6.0,82.0,113.0
611,1.0,203.0,612.0,2.0,3.0,4.0,7.0,6.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,5.0,4.0,0.0,0.0,5.0,0.0,0.0,,2.0,2.0,203.0,612.0,2.0,13.0,6.0,82.0,189.0
612,1.0,203.0,613.0,2.0,4.0,6.0,10.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,4.0,1.0,0.0,2.0,3.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,5.0,0.0,0.0,,2.0,2.0,203.0,613.0,2.0,13.0,6.0,81.0,161.0
613,1.0,203.0,614.0,2.0,5.0,4.0,8.0,5.0,4.0,1.0,2.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,7.0,4.0,6.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,0.0,4.0,1.0,3.0,4.0,4.0,2.0,0.0,0.0,,2.0,2.0,203.0,614.0,2.0,13.0,6.0,82.0,205.0
614,1.0,203.0,615.0,2.0,3.0,6.0,11.0,7.0,6.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,0.0,1.0,2.0,3.0,,2.0,2.0,203.0,615.0,2.0,13.0,6.0,81.0,111.0
615,1.0,203.0,616.0,2.0,5.0,4.0,9.0,7.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,,2.0,2.0,203.0,616.0,2.0,13.0,6.0,82.0,190.0
616,1.0,203.0,617.0,2.0,2.0,4.0,9.0,6.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,,2.0,2.0,203.0,617.0,2.0,13.0,6.0,82.0,114.0
617,1.0,203.0,618.0,2.0,4.0,4.0,10.0,4.0,6.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,2.0,3.0,,2.0,2.0,203.0,618.0,2.0,13.0,6.0,82.0,118.0
618,1.0,203.0,619.0,2.0,4.0,6.0,6.0,6.0,0.0,3.0,2.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,,1.0,2.0,203.0,619.0,2.0,13.0,6.0,81.0,155.0
619,1.0,203.0,620.0,2.0,4.0,6.0,11.0,6.0,0.0,4.0,4.0,5.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,3.0,4.0,1.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,5.0,0.0,0.0,,3.0,2.0,203.0,620.0,2.0,13.0,6.0,81.0,101.0
620,1.0,203.0,621.0,2.0,4.0,3.0,3.0,6.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,,3.0,2.0,203.0,621.0,2.0,13.0,6.0,82.0,187.0
621,1.0,203.0,622.0,2.0,2.0,4.0,9.0,5.0,4.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,,2.0,2.0,203.0,622.0,2.0,13.0,6.0,82.0,213.0
622,1.0,203.0,623.0,2.0,3.0,6.0,8.0,6.0,4.0,1.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,,2.0,2.0,203.0,623.0,2.0,13.0,6.0,81.0,146.0
623,1.0,203.0,624.0,2.0,4.0,4.0,9.0,7.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,624.0,2.0,13.0,6.0,82.0,149.0
624,1.0,203.0,625.0,2.0,4.0,6.0,9.0,5.0,4.0,4.0,0.0,5.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,,2.0,2.0,203.0,625.0,2.0,13.0,6.0,81.0,148.0
625,1.0,203.0,626.0,2.0,4.0,6.0,8.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,626.0,2.0,13.0,6.0,82.0,193.0
626,1.0,203.0,627.0,2.0,2.0,4.0,9.0,6.0,3.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,627.0,2.0,13.0,6.0,81.0,116.0
627,1.0,203.0,628.0,2.0,1.0,4.0,10.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,0.0,3.0,2.0,0.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,,2.0,2.0,203.0,628.0,2.0,14.0,6.0,72.0,151.0
628,1.0,203.0,629.0,2.0,1.0,3.0,9.0,7.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,2.0,2.0,203.0,629.0,2.0,14.0,6.0,72.0,275.0
629,1.0,203.0,630.0,2.0,4.0,2.0,4.0,8.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,,1.0,2.0,203.0,630.0,2.0,4.0,6.0,71.0,544.0
630,1.0,203.0,631.0,2.0,2.0,2.0,9.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,631.0,2.0,4.0,6.0,72.0,224.0
631,1.0,203.0,632.0,2.0,1.0,2.0,2.0,6.0,7.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,203.0,632.0,2.0,4.0,6.0,55.0,60.0
632,1.0,203.0,633.0,2.0,1.0,2.0,9.0,5.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,,2.0,2.0,203.0,633.0,2.0,1.0,6.0,15.0,63.0
