identifier,question_id,label,position
S227.Q15:1.0,S227.Q15,"A NEWS BROADCAST 5 OR 6 TIMES A DAY: (A FEW 5 MINUTE SUMMARIES, AND A FEW 15 MINUTE MORE DETAILED BROADCASTS)",1
S227.Q15:3.0,S227.Q15,IT DOESN'T MATTER TO ME,3
S227.Q16:0.0,S227.Q16,NO ANSWER,0
S227.Q16:2.0,S227.Q16,"A NEWS BROADCAST EVERY HOUR: (USUALLY 1 MINUTE SUMMARIES, SOMETIMES 5 MINUTE SUMMARIES)",2
S227.Q16:3.0,S227.Q16,IT DOESN'T MATTER TO ME,3
S227.Q17.1:1.0,S227.Q17.1,IT DOESN'T MATTER TO ME,1
S227.Q17.1:2.0,S227.Q17.1,NOT CHOSEN,2
S227.Q17.2:1.0,S227.Q17.2,MIDNIGHT,1
S227.Q17.2:2.0,S227.Q17.2,NOT CHOSEN,2
S227.Q17.3:1.0,S227.Q17.3,1 A.M.,1
S227.Q17.3:2.0,S227.Q17.3,NOT CHOSEN,2
S227.Q17.4:1.0,S227.Q17.4,2 A.M.,1
S227.Q17.4:2.0,S227.Q17.4,NOT CHOSEN,2
S227.Q17.5:1.0,S227.Q17.5,"3, 4, 5 A.M.",1
S227.Q17.5:2.0,S227.Q17.5,NOT CHOSEN,2
S227.Q17.6:1.0,S227.Q17.6,6 A.M.,1
S227.Q17.6:2.0,S227.Q17.6,NOT CHOSEN,2
S227.Q17.7:1.0,S227.Q17.7,7 A.M.,1
S227.Q17.7:2.0,S227.Q17.7,NOT CHOSEN,2
S227.Q17.8:1.0,S227.Q17.8,8 A.M.,1
S227.Q17.8:2.0,S227.Q17.8,NOT CHOSEN,2
S227.Q17.9:1.0,S227.Q17.9,9 A.M.,1
S227.Q17.9:2.0,S227.Q17.9,NOT CHOSEN,2
S227.Q17.10:1.0,S227.Q17.10,10 A.M.,1
S227.Q17.10:2.0,S227.Q17.10,NOT CHOSEN,2
S227.Q17.11:1.0,S227.Q17.11,11 A.M.,1
S227.Q17.11:2.0,S227.Q17.11,NOT CHOSEN,2
S227.Q17.12:1.0,S227.Q17.12,12 NOON,1
S227.Q17.12:2.0,S227.Q17.12,NOT CHOSEN,2
S227.Q17.13:1.0,S227.Q17.13,1 P.M.,1
S227.Q17.13:2.0,S227.Q17.13,NOT CHOSEN,2
S227.Q17.14:1.0,S227.Q17.14,2 P.M.,1
S227.Q17.14:2.0,S227.Q17.14,NOT CHOSEN,2
S227.Q17.15:1.0,S227.Q17.15,3 P.M.,1
S227.Q17.15:2.0,S227.Q17.15,NOT CHOSEN,2
S227.Q17.16:1.0,S227.Q17.16,4 P.M.,1
S227.Q17.16:2.0,S227.Q17.16,NOT CHOSEN,2
S227.Q17.17:1.0,S227.Q17.17,5 P.M.,1
S227.Q17.17:2.0,S227.Q17.17,NOT CHOSEN,2
S227.Q17.18:1.0,S227.Q17.18,6 P.M.,1
S227.Q17.18:2.0,S227.Q17.18,NOT CHOSEN,2
S227.Q17.19:1.0,S227.Q17.19,7 P.M.,1
S227.Q17.19:2.0,S227.Q17.19,NOT CHOSEN,2
S227.Q17.20:1.0,S227.Q17.20,8 P.M.,1
S227.Q17.20:2.0,S227.Q17.20,NOT CHOSEN,2
S227.Q17.21:1.0,S227.Q17.21,9 P.M.,1
S227.Q17.21:2.0,S227.Q17.21,NOT CHOSEN,2
S227.Q17.22:1.0,S227.Q17.22,10 P.M.,1
S227.Q17.22:2.0,S227.Q17.22,NOT CHOSEN,2
S227.Q17.23:1.0,S227.Q17.23,11 P.M.,1
S227.Q17.23:2.0,S227.Q17.23,NOT CHOSEN,2
S227.Q17.24:1.0,S227.Q17.24,NO ANSWER,1
S227.Q17.24:2.0,S227.Q17.24,NOT CHOSEN,2
S227.Q18:nan,S227.Q18,COLS. 79-80 NOT USED. CARD 2,
S227.Q18:0.0,S227.Q18,NO CODE OR NO DATA,0
S227.Q18:1.0,S227.Q18,IT DOESN'T MATTER TO ME,1
S227.Q18:2.0,S227.Q18,12 MIDNIGHT,2
S227.Q18:3.0,S227.Q18,1 A.M.,3
S227.Q18:4.0,S227.Q18,2 A.M.,4
S227.Q18:5.0,S227.Q18,"3, 4, 5 A.M.",5
S227.Q18:6.0,S227.Q18,6 A.M.,6
S227.Q18:7.0,S227.Q18,7 A.M.,7
S227.Q18:8.0,S227.Q18,8 A.M.,8
S227.Q18:9.0,S227.Q18,9 A.M.,9
S227.Q18:10.0,S227.Q18,10 A.M.,10
S227.Q18:11.0,S227.Q18,11 A.M.,11
S227.Q18:12.0,S227.Q18,12 NOON,12
S227.Q18:13.0,S227.Q18,1 P.M.,13
S227.Q18:14.0,S227.Q18,2 P.M.,14
S227.Q18:15.0,S227.Q18,3 P.M.,15
S227.Q18:16.0,S227.Q18,4 P.M.,16
S227.Q18:17.0,S227.Q18,5 P.M.,17
S227.Q18:18.0,S227.Q18,6 P.M.,18
S227.Q18:19.0,S227.Q18,7 P.M.,19
S227.Q18:20.0,S227.Q18,8 P.M.,20
S227.Q18:21.0,S227.Q18,9 P.M.,21
S227.Q18:22.0,S227.Q18,10 P.M.,22
S227.Q18:23.0,S227.Q18,11 P.M.,23
S227.Q18:24.0,S227.Q18,NO ANSWER,24
S227.Qi1:0.0,S227.Qi1,NO ANSWER,0
S227.Qi1:1.0,S227.Qi1,YES,1
S227.Qi1:2.0,S227.Qi1,NO,2
S227.Qi1:3.0,S227.Qi1,NOT SURE,3
S227.Qi1:9.0,S227.Qi1,INAPPLICABLE (C FORM),9
S227.Qi1A:0.0,S227.Qi1A,NO ANSWER,0
S227.Qi1A:1.0,S227.Qi1A,NOT AT ALL INTERESTED,1
S227.Qi1A:2.0,S227.Qi1A,A LITTLE INTERESTED,2
S227.Qi1A:3.0,S227.Qi1A,FAIRLY INTERESTED,3
S227.Qi1A:4.0,S227.Qi1A,VERY MUCH INTERESTED,4
S227.Qi1A:9.0,S227.Qi1A,INAPPLICABLE (C FORM),9
S227.Qi2:0.0,S227.Qi2,NO ANSWER,0
S227.Qi2:1.0,S227.Qi2,YES,1
S227.Qi2:2.0,S227.Qi2,NO,2
S227.Qi2:3.0,S227.Qi2,NOT SURE,3
S227.Qi2:9.0,S227.Qi2,INAPPLICABLE (C FORM),9
S227.Qi2A:0.0,S227.Qi2A,NO ANSWER,0
S227.Qi2A:1.0,S227.Qi2A,NOT AT ALL INTERESTED,1
S227.Qi2A:2.0,S227.Qi2A,A LITTLE INTERESTED,2
S227.Qi2A:3.0,S227.Qi2A,FAIRLY INTERESTED,3
S227.Qi2A:4.0,S227.Qi2A,VERY MUCH INTERESTED,4
S227.Qi2A:9.0,S227.Qi2A,INAPPLICABLE (C FORM),9
S227.Qi3:0.0,S227.Qi3,NO ANSWER,0
S227.Qi3:1.0,S227.Qi3,YES,1
S227.Qi3:2.0,S227.Qi3,NO,2
S227.Qi3:3.0,S227.Qi3,NOT SURE,3
S227.Qi3:9.0,S227.Qi3,INAPPLICABLE (C FORM),9
S227.Qi3A:0.0,S227.Qi3A,NO ANSWER,0
S227.Qi3A:1.0,S227.Qi3A,NOT AT ALL INTERESTED,1
S227.Qi3A:2.0,S227.Qi3A,A LITTLE INTERESTED,2
S227.Qi3A:3.0,S227.Qi3A,FAIRLY INTERESTED,3
S227.Qi3A:4.0,S227.Qi3A,VERY MUCH INTERESTED,4
S227.Qi3A:9.0,S227.Qi3A,INAPPLICABLE (C FORM),9
S227.Qi4:0.0,S227.Qi4,NO ANSWER,0
S227.Qi4:1.0,S227.Qi4,YES,1
S227.Qi4:2.0,S227.Qi4,NO,2
S227.Qi4:3.0,S227.Qi4,NOT SURE,3
S227.Qi4:9.0,S227.Qi4,INAPPLICABLE (C FORM),9
S227.Qi4A:0.0,S227.Qi4A,NO ANSWER,0
S227.Qi4A:1.0,S227.Qi4A,NOT AT ALL INTERESTED,1
S227.Qi4A:2.0,S227.Qi4A,A LITTLE INTERESTED,2
S227.Qi4A:3.0,S227.Qi4A,FAIRLY INTERESTED,3
S227.Qi4A:4.0,S227.Qi4A,VERY MUCH INTERESTED,4
S227.Qi4A:9.0,S227.Qi4A,INAPPLICABLE (C FORM),9
S227.Qi5:0.0,S227.Qi5,NO ANSWER,0
S227.Qi5:1.0,S227.Qi5,YES,1
S227.Qi5:2.0,S227.Qi5,NO,2
S227.Qi5:3.0,S227.Qi5,NOT SURE,3
S227.Qi5:9.0,S227.Qi5,INAPPLICABLE (C FORM),9
S227.Qi5A:0.0,S227.Qi5A,NO ANSWER,0
S227.Qi5A:1.0,S227.Qi5A,NOT AT ALL INTERESTED,1
S227.Qi5A:2.0,S227.Qi5A,A LITTLE INTERESTED,2
S227.Qi5A:3.0,S227.Qi5A,FAIRLY INTERESTED,3
S227.Qi5A:4.0,S227.Qi5A,VERY MUCH INTERESTED,4
S227.Qi5A:9.0,S227.Qi5A,INAPPLICABLE (C FORM),9
S227.Qi6:0.0,S227.Qi6,NO ANSWER,0
S227.Qi6:1.0,S227.Qi6,YES,1
S227.Qi6:2.0,S227.Qi6,NO,2
S227.Qi6:3.0,S227.Qi6,NOT SURE,3
S227.Qi6:9.0,S227.Qi6,INAPPLICABLE (C FORM),9
S227.Qi6A:0.0,S227.Qi6A,NO ANSWER,0
S227.Qi6A:1.0,S227.Qi6A,NOT AT ALL INTERESTED,1
S227.Qi6A:2.0,S227.Qi6A,A LITTLE INTERESTED,2
S227.Qi6A:3.0,S227.Qi6A,FAIRLY INTERESTED,3
S227.Qi6A:4.0,S227.Qi6A,VERY MUCH INTERESTED,4
S227.Qi6A:9.0,S227.Qi6A,INAPPLICABLE (C FORM),9
S227.Qi7:0.0,S227.Qi7,NO ANSWER,0
S227.Qi7:1.0,S227.Qi7,YES,1
S227.Qi7:2.0,S227.Qi7,NO,2
S227.Qi7:3.0,S227.Qi7,NOT SURE,3
S227.Qi7:9.0,S227.Qi7,INAPPLICABLE (C FORM),9
S227.Qi7A:0.0,S227.Qi7A,NO ANSWER,0
S227.Qi7A:1.0,S227.Qi7A,NOT AT ALL INTERESTED,1
S227.Qi7A:2.0,S227.Qi7A,A LITTLE INTERESTED,2
S227.Qi7A:3.0,S227.Qi7A,FAIRLY INTERESTED,3
S227.Qi7A:4.0,S227.Qi7A,VERY MUCH INTERESTED,4
S227.Qi7A:9.0,S227.Qi7A,INAPPLICABLE (C FORM),9
S227.Qi8:0.0,S227.Qi8,NO ANSWER,0
S227.Qi8:1.0,S227.Qi8,YES,1
S227.Qi8:2.0,S227.Qi8,NO,2
S227.Qi8:3.0,S227.Qi8,NOT SURE,3
S227.Qi8:9.0,S227.Qi8,INAPPLICABLE (C FORM),9
S227.Qi8A:0.0,S227.Qi8A,NO ANSWER,0
S227.Qi8A:1.0,S227.Qi8A,NOT AT ALL INTERESTED,1
S227.Qi8A:2.0,S227.Qi8A,A LITTLE INTERESTED,2
S227.Qi8A:3.0,S227.Qi8A,FAIRLY INTERESTED,3
S227.Qi8A:4.0,S227.Qi8A,VERY MUCH INTERESTED,4
S227.Qi8A:9.0,S227.Qi8A,INAPPLICABLE (C FORM),9
S227.Qi9:0.0,S227.Qi9,NO ANSWER,0
S227.Qi9:1.0,S227.Qi9,YES,1
S227.Qi9:2.0,S227.Qi9,NO,2
S227.Qi9:3.0,S227.Qi9,NOT SURE,3
S227.Qi9:9.0,S227.Qi9,INAPPLICABLE (C FORM),9
S227.Qi9A:0.0,S227.Qi9A,NO ANSWER,0
S227.Qi9A:1.0,S227.Qi9A,NOT AT ALL INTERESTED,1
S227.Qi9A:2.0,S227.Qi9A,A LITTLE INTERESTED,2
S227.Qi9A:3.0,S227.Qi9A,FAIRLY INTERESTED,3
S227.Qi9A:4.0,S227.Qi9A,VERY MUCH INTERESTED,4
S227.Qi9A:9.0,S227.Qi9A,INAPPLICABLE (C FORM),9
S227.Qi10:0.0,S227.Qi10,NO ANSWER,0
S227.Qi10:1.0,S227.Qi10,YES,1
S227.Qi10:2.0,S227.Qi10,NO,2
S227.Qi10:3.0,S227.Qi10,NOT SURE,3
S227.Qi10:9.0,S227.Qi10,INAPPLICABLE (C FORM),9
S227.Qi10A:0.0,S227.Qi10A,NO ANSWER,0
S227.Qi10A:1.0,S227.Qi10A,NOT AT ALL INTERESTED,1
S227.Qi10A:2.0,S227.Qi10A,A LITTLE INTERESTED,2
S227.Qi10A:3.0,S227.Qi10A,FAIRLY INTERESTED,3
S227.Qi10A:4.0,S227.Qi10A,VERY MUCH INTERESTED,4
S227.Qi10A:9.0,S227.Qi10A,INAPPLICABLE (C FORM),9
S227.Qi11:0.0,S227.Qi11,NO ANSWER,0
S227.Qi11:1.0,S227.Qi11,YES,1
S227.Qi11:2.0,S227.Qi11,NO,2
S227.Qi11:3.0,S227.Qi11,NOT SURE,3
S227.Qi11:9.0,S227.Qi11,INAPPLICABLE (C FORM),9
S227.Qi11A:0.0,S227.Qi11A,NO ANSWER,0
S227.Qi11A:1.0,S227.Qi11A,NOT AT ALL INTERESTED,1
S227.Qi11A:2.0,S227.Qi11A,A LITTLE INTERESTED,2
S227.Qi11A:3.0,S227.Qi11A,FAIRLY INTERESTED,3
S227.Qi11A:4.0,S227.Qi11A,VERY MUCH INTERESTED,4
S227.Qi11A:9.0,S227.Qi11A,INAPPLICABLE (C FORM),9
S227.Qi12:0.0,S227.Qi12,NO ANSWER,0
S227.Qi12:1.0,S227.Qi12,YES,1
S227.Qi12:2.0,S227.Qi12,NO,2
S227.Qi12:3.0,S227.Qi12,NOT SURE,3
S227.Qi12:9.0,S227.Qi12,INAPPLICABLE (C FORM),9
S227.Qi12A:0.0,S227.Qi12A,NO ANSWER,0
S227.Qi12A:1.0,S227.Qi12A,NOT AT ALL INTERESTED,1
S227.Qi12A:2.0,S227.Qi12A,A LITTLE INTERESTED,2
S227.Qi12A:3.0,S227.Qi12A,FAIRLY INTERESTED,3
S227.Qi12A:4.0,S227.Qi12A,VERY MUCH INTERESTED,4
S227.Qi12A:9.0,S227.Qi12A,INAPPLICABLE (C FORM),9
S227.Qi13:0.0,S227.Qi13,NO ANSWER,0
S227.Qi13:1.0,S227.Qi13,YES,1
S227.Qi13:2.0,S227.Qi13,NO,2
S227.Qi13:3.0,S227.Qi13,NOT SURE,3
S227.Qi13:9.0,S227.Qi13,INAPPLICABLE (C FORM),9
S227.Qi13A:0.0,S227.Qi13A,NO ANSWER,0
S227.Qi13A:1.0,S227.Qi13A,NOT AT ALL INTERESTED,1
S227.Qi13A:2.0,S227.Qi13A,A LITTLE INTERESTED,2
S227.Qi13A:3.0,S227.Qi13A,FAIRLY INTERESTED,3
S227.Qi13A:4.0,S227.Qi13A,VERY MUCH INTERESTED,4
S227.Qi13A:9.0,S227.Qi13A,INAPPLICABLE (C FORM),9
S227.Qi14:0.0,S227.Qi14,NO ANSWER,0
S227.Qi14:1.0,S227.Qi14,YES,1
S227.Qi14:2.0,S227.Qi14,NO,2
S227.Qi14:3.0,S227.Qi14,NOT SURE,3
S227.Qi14:9.0,S227.Qi14,INAPPLICABLE (C FORM),9
S227.Qi14A:0.0,S227.Qi14A,NO ANSWER,0
S227.Qi14A:1.0,S227.Qi14A,NOT AT ALL INTERESTED,1
S227.Qi14A:2.0,S227.Qi14A,A LITTLE INTERESTED,2
S227.Qi14A:3.0,S227.Qi14A,FAIRLY INTERESTED,3
S227.Qi14A:4.0,S227.Qi14A,VERY MUCH INTERESTED,4
S227.Qi14A:9.0,S227.Qi14A,INAPPLICABLE (C FORM),9
S227.Qi15:0.0,S227.Qi15,NO ANSWER,0
S227.Qi15:1.0,S227.Qi15,YES,1
S227.Qi15:2.0,S227.Qi15,NO,2
S227.Qi15:3.0,S227.Qi15,NOT SURE,3
S227.Qi15:9.0,S227.Qi15,INAPPLICABLE (C FORM),9
S227.Qi15A:0.0,S227.Qi15A,NO ANSWER,0
S227.Qi15A:1.0,S227.Qi15A,NOT AT ALL INTERESTED,1
S227.Qi15A:2.0,S227.Qi15A,A LITTLE INTERESTED,2
S227.Qi15A:3.0,S227.Qi15A,FAIRLY INTERESTED,3
S227.Qi15A:4.0,S227.Qi15A,VERY MUCH INTERESTED,4
S227.Qi15A:9.0,S227.Qi15A,INAPPLICABLE (C FORM),9
S227.Qi16:0.0,S227.Qi16,NO ANSWER,0
S227.Qi16:1.0,S227.Qi16,YES,1
S227.Qi16:2.0,S227.Qi16,NO,2
S227.Qi16:3.0,S227.Qi16,NOT SURE,3
S227.Qi16:9.0,S227.Qi16,INAPPLICABLE (C FORM),9
S227.Qi16A:0.0,S227.Qi16A,NO ANSWER,0
S227.Qi16A:1.0,S227.Qi16A,NOT AT ALL INTERESTED,1
S227.Qi16A:2.0,S227.Qi16A,A LITTLE INTERESTED,2
S227.Qi16A:3.0,S227.Qi16A,FAIRLY INTERESTED,3
S227.Qi16A:4.0,S227.Qi16A,VERY MUCH INTERESTED,4
S227.Qi16A:9.0,S227.Qi16A,INAPPLICABLE (C FORM),9
S227.Qi17A:0.0,S227.Qi17A,NO ANSWER,0
S227.Qi17A:1.0,S227.Qi17A,YES,1
S227.Qi17A:2.0,S227.Qi17A,NO,2
S227.Qi17A:3.0,S227.Qi17A,NOT SURE,3
S227.Qi17A:9.0,S227.Qi17A,INAPPLICABLE (C FORM),9
S227.Qi17B:0.0,S227.Qi17B,NO ANSWER,0
S227.Qi17B:1.0,S227.Qi17B,NOT AT ALL INTERESTED,1
S227.Qi17B:2.0,S227.Qi17B,A LITTLE INTERESTED,2
S227.Qi17B:3.0,S227.Qi17B,FAIRLY INTERESTED,3
S227.Qi17B:4.0,S227.Qi17B,VERY MUCH INTERESTED,4
S227.Qi17B:9.0,S227.Qi17B,INAPPLICABLE (C FORM),9
S227.Qi18A:nan,S227.Qi18A,QUESTION 18B NOT CODED BY SURVEY ORGANIZATION.,
S227.Qi18A:0.0,S227.Qi18A,NO ANSWER,0
S227.Qi18A:1.0,S227.Qi18A,VERY FAVORABLE,1
S227.Qi18A:2.0,S227.Qi18A,FAIRLY FAVORABLE,2
S227.Qi18A:3.0,S227.Qi18A,RATHER UNFAVORABLE,3
S227.Qi18A:4.0,S227.Qi18A,VERY UNFAVORABLE,4
S227.Qi18A:9.0,S227.Qi18A,INAPPLICABLE (C FORM),9
S227.Qi19A:0.0,S227.Qi19A,NO ANSWER,0
S227.Qi19A:1.0,S227.Qi19A,VERY FAVORABLE,1
S227.Qi19A:2.0,S227.Qi19A,FAIRLY FAVORABLE,2
S227.Qi19A:3.0,S227.Qi19A,RATHER UNFAVORABLE,3
S227.Qi19A:4.0,S227.Qi19A,VERY UNFAVORABLE,4
S227.Qi19A:9.0,S227.Qi19A,INAPPLICABLE (C FORM),9
S227.Qi19A:nan,S227.Qi19A,QUESTION 19B NOT CODED BY SURVEY ORGANIZATION.,
S227.Qi20A:0.0,S227.Qi20A,NO ANSWER,0
S227.Qi20A:1.0,S227.Qi20A,VERY FAVORABLE,1
S227.Qi20A:2.0,S227.Qi20A,FAIRLY FAVORABLE,2
S227.Qi20A:3.0,S227.Qi20A,RATHER UNFAVORABLE,3
S227.Qi20A:4.0,S227.Qi20A,VERY UNFAVORABLE,4
S227.Qi20A:9.0,S227.Qi20A,INAPPLICABLE (C FORM),9
S227.Qi20A:nan,S227.Qi20A,QUESTIONS 20B AND 21 NOT CODED BY SURVEY ORGANIZATION.,
S227.Qii1:0.0,S227.Qii1,NO ANSWER,0
S227.Qii1:1.0,S227.Qii1,YES,1
S227.Qii1:2.0,S227.Qii1,NO,2
S227.Qii1:3.0,S227.Qii1,NOT SURE,3
S227.Qii1:9.0,S227.Qii1,INAPPLICABLE (B FORM),9
S227.Qii1A:0.0,S227.Qii1A,NO ANSWER,0
S227.Qii1A:1.0,S227.Qii1A,NOT AT ALL INTERESTED,1
S227.Qii1A:2.0,S227.Qii1A,A LITTLE INTERESTED,2
S227.Qii1A:3.0,S227.Qii1A,FAIRLY INTERESTED,3
S227.Qii1A:4.0,S227.Qii1A,VERY MUCH INTERESTED,4
S227.Qii1A:9.0,S227.Qii1A,INAPPLICABLE (B FORM),9
S227.Qii2:0.0,S227.Qii2,NO ANSWER,0
S227.Qii2:1.0,S227.Qii2,YES,1
S227.Qii2:2.0,S227.Qii2,NO,2
S227.Qii2:3.0,S227.Qii2,NOT SURE,3
S227.Qii2:9.0,S227.Qii2,INAPPLICABLE (B FORM),9
S227.Qii2A:0.0,S227.Qii2A,NO ANSWER,0
S227.Qii2A:1.0,S227.Qii2A,NOT AT ALL INTERESTED,1
S227.Qii2A:2.0,S227.Qii2A,A LITTLE INTERESTED,2
S227.Qii2A:3.0,S227.Qii2A,FAIRLY INTERESTED,3
S227.Qii2A:4.0,S227.Qii2A,VERY MUCH INTERESTED,4
S227.Qii2A:9.0,S227.Qii2A,INAPPLICABLE (B FORM),9
S227.Qii3:0.0,S227.Qii3,NO ANSWER,0
S227.Qii3:1.0,S227.Qii3,YES,1
S227.Qii3:2.0,S227.Qii3,NO,2
S227.Qii3:3.0,S227.Qii3,NOT SURE,3
S227.Qii3:9.0,S227.Qii3,INAPPLICABLE (B FORM),9
S227.Qii3A:0.0,S227.Qii3A,NO ANSWER,0
S227.Qii3A:1.0,S227.Qii3A,NOT AT ALL INTERESTED,1
S227.Qii3A:2.0,S227.Qii3A,A LITTLE INTERESTED,2
S227.Qii3A:3.0,S227.Qii3A,FAIRLY INTERESTED,3
S227.Qii3A:4.0,S227.Qii3A,VERY MUCH INTERESTED,4
S227.Qii3A:9.0,S227.Qii3A,INAPPLICABLE (B FORM),9
S227.Qii4:0.0,S227.Qii4,NO ANSWER,0
S227.Qii4:1.0,S227.Qii4,YES,1
S227.Qii4:2.0,S227.Qii4,NO,2
S227.Qii4:3.0,S227.Qii4,NOT SURE,3
S227.Qii4:9.0,S227.Qii4,INAPPLICABLE (B FORM),9
S227.Qii4A:0.0,S227.Qii4A,NO ANSWER,0
S227.Qii4A:1.0,S227.Qii4A,NOT AT ALL INTERESTED,1
S227.Qii4A:2.0,S227.Qii4A,A LITTLE INTERESTED,2
S227.Qii4A:3.0,S227.Qii4A,FAIRLY INTERESTED,3
S227.Qii4A:4.0,S227.Qii4A,VERY MUCH INTERESTED,4
S227.Qii4A:9.0,S227.Qii4A,INAPPLICABLE (B FORM),9
S227.Qii5:0.0,S227.Qii5,NO ANSWER,0
S227.Qii5:1.0,S227.Qii5,YES,1
S227.Qii5:2.0,S227.Qii5,NO,2
S227.Qii5:3.0,S227.Qii5,NOT SURE,3
S227.Qii5:9.0,S227.Qii5,INAPPLICABLE (B FORM),9
S227.Qii5A:0.0,S227.Qii5A,NO ANSWER,0
S227.Qii5A:1.0,S227.Qii5A,NOT AT ALL INTERESTED,1
S227.Qii5A:2.0,S227.Qii5A,A LITTLE INTERESTED,2
S227.Qii5A:3.0,S227.Qii5A,FAIRLY INTERESTED,3
S227.Qii5A:4.0,S227.Qii5A,VERY MUCH INTERESTED,4
S227.Qii5A:9.0,S227.Qii5A,INAPPLICABLE (B FORM),9
S227.Qii6:0.0,S227.Qii6,NO ANSWER,0
S227.Qii6:1.0,S227.Qii6,YES,1
S227.Qii6:2.0,S227.Qii6,NO,2
S227.Qii6:3.0,S227.Qii6,NOT SURE,3
S227.Qii6:9.0,S227.Qii6,INAPPLICABLE (B FORM),9
S227.Qii6A:0.0,S227.Qii6A,NO ANSWER,0
S227.Qii6A:1.0,S227.Qii6A,NOT AT ALL INTERESTED,1
S227.Qii6A:2.0,S227.Qii6A,A LITTLE INTERESTED,2
S227.Qii6A:3.0,S227.Qii6A,FAIRLY INTERESTED,3
S227.Qii6A:4.0,S227.Qii6A,VERY MUCH INTERESTED,4
S227.Qii6A:9.0,S227.Qii6A,INAPPLICABLE (B FORM),9
S227.Qii7:0.0,S227.Qii7,NO ANSWER,0
S227.Qii7:1.0,S227.Qii7,YES,1
S227.Qii7:2.0,S227.Qii7,NO,2
S227.Qii7:3.0,S227.Qii7,NOT SURE,3
S227.Qii7:9.0,S227.Qii7,INAPPLICABLE (B FORM),9
S227.Qii7A:0.0,S227.Qii7A,NO ANSWER,0
S227.Qii7A:1.0,S227.Qii7A,NOT AT ALL INTERESTED,1
S227.Qii7A:2.0,S227.Qii7A,A LITTLE INTERESTED,2
S227.Qii7A:3.0,S227.Qii7A,FAIRLY INTERESTED,3
S227.Qii7A:4.0,S227.Qii7A,VERY MUCH INTERESTED,4
S227.Qii7A:9.0,S227.Qii7A,INAPPLICABLE (B FORM),9
S227.Qii8:0.0,S227.Qii8,NO ANSWER,0
S227.Qii8:1.0,S227.Qii8,YES,1
S227.Qii8:2.0,S227.Qii8,NO,2
S227.Qii8:3.0,S227.Qii8,NOT SURE,3
S227.Qii8:9.0,S227.Qii8,INAPPLICABLE (B FORM),9
S227.Qii8A:0.0,S227.Qii8A,NO ANSWER,0
S227.Qii8A:1.0,S227.Qii8A,NOT AT ALL INTERESTED,1
S227.Qii8A:2.0,S227.Qii8A,A LITTLE INTERESTED,2
S227.Qii8A:3.0,S227.Qii8A,FAIRLY INTERESTED,3
S227.Qii8A:4.0,S227.Qii8A,VERY MUCH INTERESTED,4
S227.Qii8A:9.0,S227.Qii8A,INAPPLICABLE (B FORM),9
S227.Qii9:0.0,S227.Qii9,NO ANSWER,0
S227.Qii9:1.0,S227.Qii9,YES,1
S227.Qii9:2.0,S227.Qii9,NO,2
S227.Qii9:3.0,S227.Qii9,NOT SURE,3
S227.Qii9:9.0,S227.Qii9,INAPPLICABLE (B FORM),9
S227.Qii9A:0.0,S227.Qii9A,NO ANSWER,0
S227.Qii9A:1.0,S227.Qii9A,NOT AT ALL INTERESTED,1
S227.Qii9A:2.0,S227.Qii9A,A LITTLE INTERESTED,2
S227.Qii9A:3.0,S227.Qii9A,FAIRLY INTERESTED,3
S227.Qii9A:4.0,S227.Qii9A,VERY MUCH INTERESTED,4
S227.Qii9A:9.0,S227.Qii9A,INAPPLICABLE (B FORM),9
S227.Qii10:0.0,S227.Qii10,NO ANSWER,0
S227.Qii10:1.0,S227.Qii10,YES,1
S227.Qii10:2.0,S227.Qii10,NO,2
S227.Qii10:3.0,S227.Qii10,NOT SURE,3
S227.Qii10:9.0,S227.Qii10,INAPPLICABLE (B FORM),9
S227.Qii10A:0.0,S227.Qii10A,NO ANSWER,0
S227.Qii10A:1.0,S227.Qii10A,NOT AT ALL INTERESTED,1
S227.Qii10A:2.0,S227.Qii10A,A LITTLE INTERESTED,2
S227.Qii10A:3.0,S227.Qii10A,FAIRLY INTERESTED,3
S227.Qii10A:4.0,S227.Qii10A,VERY MUCH INTERESTED,4
S227.Qii10A:9.0,S227.Qii10A,INAPPLICABLE (B FORM),9
S227.Qii11:0.0,S227.Qii11,NO ANSWER,0
S227.Qii11:1.0,S227.Qii11,YES,1
S227.Qii11:2.0,S227.Qii11,NO,2
S227.Qii11:3.0,S227.Qii11,NOT SURE,3
S227.Qii11:9.0,S227.Qii11,INAPPLICABLE (B FORM),9
S227.Qii11A:0.0,S227.Qii11A,NO ANSWER,0
S227.Qii11A:1.0,S227.Qii11A,NOT AT ALL INTERESTED,1
S227.Qii11A:2.0,S227.Qii11A,A LITTLE INTERESTED,2
S227.Qii11A:3.0,S227.Qii11A,FAIRLY INTERESTED,3
S227.Qii11A:4.0,S227.Qii11A,VERY MUCH INTERESTED,4
S227.Qii11A:9.0,S227.Qii11A,INAPPLICABLE (B FORM),9
S227.Qii12:0.0,S227.Qii12,NO ANSWER,0
S227.Qii12:1.0,S227.Qii12,YES,1
S227.Qii12:2.0,S227.Qii12,NO,2
S227.Qii12:3.0,S227.Qii12,NOT SURE,3
S227.Qii12:9.0,S227.Qii12,INAPPLICABLE (B FORM),9
S227.Qii12A:0.0,S227.Qii12A,NO ANSWER,0
S227.Qii12A:1.0,S227.Qii12A,NOT AT ALL INTERESTED,1
