,identifier,parent_id,question
9329,PS5B.Q54,PS5B," IN THE LONG RUN, HOW DO YOU THINK THINGS WILL BE FOR YOU AND OTHER SOLDIERS AFTER THE WAR, COMPARED TO THE WAY THEY WERE BEFORE YOU ENTERED THE ARMY?"
9330,PS5B.Q55,PS5B," IN THE LONG RUN, AFTER THE WAR, HOW DO YOU THINK THINGS WILL BE FOR MOST AMERICAN CIVILIANS WHO WERE NOT IN THE ARMED FORCES DURING THE WAR, COMPARED TO THE WAY THINGS WERE FOR THEM BEFORE THE WAR?"
9331,PS5B.Q56A,PS5B," ""WHAT KIND OF A COUNTRY WILL THIS BE AFTER THE WAR?"" HOW OFTEN HAVE YOU WONDERED ABOUT THE QUESTION ABOVE?"
9332,PS5B.Q56B,PS5B, WILL I LOSE OUT WITH MY GIRL FRIEND OR WIFE WHILE I'M AWAY?
9333,PS5B.Q56C,PS5B, WILL I HAVE A GOOD JOB AFTER THE WAR?
9334,PS5B.Q56D,PS5B, WILL I BE ABLE TO CARRY OUT THE PLANS I HAD FOR MY LIFE BEFORE THE WAR?
9335,PS5B.Q56E,PS5B, WILL I COME OUT OF THE WAR BADLY CRIPPLED OR DISFIGURED?
9336,PS5B.Q56F,PS5B, HOW LONG WILL I HAVE TO STAY IN THE ARMY AFTER THE WAR IS OVER?
9337,PS5B.Q56G,PS5B, WILL I HAVE TO PAY A LOT OF HIGH TAXES AFTER THE WAR?
9338,PS5B.Q56H,PS5B, WILL THE WOMEN WHO ARE NOW WORKING KEEP MEN OUT OF JOBS AFTER THE WAR?
9339,PS5B.Q56I,PS5B, WILL IT BE HARD FOR ME TO SETTLE DOWN WHEN I GO BACK TO CIVILIAN LIFE?
9340,PS5B.Q56J,PS5B, WILL ANOTHER WAR COME ALONG SOON AND MAKE ME A SOLDIER AGAIN?
9341,PS5B.Q56K,PS5B, WILL I BE OUT OF A JOB FOR A LONG TIME AFTER THE WAR?
9342,PS5B.Q56L,PS5B, WILL THERE BE A REAL DEPRESSION AFTER THE WAR?
9343,PS5B.Q56M,PS5B, WILL WE HAVE A FREE COUNTRY OR A DICTATORSHIP AFTER WE WIN THE WAR?
9344,PS5B.Q57,PS5B, DO YOU HAVE ANY ARMY LIFE INSURANCE?
9345,PS5B.Q58,PS5B," IF YES, HOW MUCH DO YOU HAVE?"
9346,PS5B.Q59.n,PS5B," IF YOU HAVE ANY REMARKS OR COMMENTS TO ADD TO THIS SURVEY, PLEASE USE THE REST OF THIS FOLDER TO WRITE THEM OUT AS FULLY AS YOU LIKE."
9347,PS5B.V60,PS5B," GRIPING SCORE E. DERIVED FROM QUESTIONS 12, 13, 15, 18, 20, 21, 22, 23, 44,"
9348,PS5B.V61,PS5B," CIVILIAN SUPPORT SCALE E. DERIVED FROM QUESTIONS 29, 30, 32, 33, 34, 35."
9349,PS5B.V62,PS5B," DESIRE FOR COMBAT E. DERIVED FROM QUESTIONS 25, 43, 44, 45, 46,"
9350,PS5B.V63,PS5B, CAMP IDENTIFICATION:
9351,S207F.Qi1,S207F," HOW LONG HAVE YOU BEEN IN THE ARMY? E. IF YOU HAVE BEEN IN THE ARMY BEFORE, THEN WERE OUT FOR A WHILE, JUST CHECK THE LENGTH OF TIME SINCE YOU ENTERED THIS LAST TIME. IF YOU WERE IN THE NATIONAL GUARD, CHECK THE LENGTH OF TIME SINCE YOUR OUTFIT CAME INTO THE ARMY. "
9352,S207F.Qi2,S207F, HOW LONG HAVE YOU BEEN IN YOUR PRESENT GROUP?
9353,S207F.Qi3,S207F, WHEN WERE YOU BORN?
9354,S207F.Qi4,S207F, ARE YOU:
9355,S207F.Qi5,S207F, WHAT IS YOUR MAIN FLYING DUTY?
9356,S207F.Qi6,S207F, WHAT IS YOUR RANK OR GRADE?
9357,S207F.Qi7,S207F, HOW LONG HAVE YOU HELD YOUR PRESENT RANK?
9358,S207F.Qi8A,S207F," SO FAR AS YOU KNOW, WHAT IS THE HIGHEST RANK A MAN CAN HOLD FOR THE JOB YOU ARE NOW DOING IN YOUR PRESENT CREW?"
9359,S207F.Qi8B,S207F," WHAT DO YOU THINK THE TOP RANK REALLY SHOULD BE? (IF YOU THINK THE ONE YOU MARKED IN THE LAST QUESTION IS O.K., CHECK IT AGAIN BELOW. IF YOU THINK IT SHOULD BE HIGHER OR LOWER, CHECK WHAT YOU THINK IT SHOULD BE.)"
9360,S207F.Qi9,S207F, HOW DO YOU FEEL ABOUT YOUR PRESENT CHANCES FOR PROMOTION?
9361,S207F.Qi10,S207F, HOW DO YOU THINK THE MEN IN YOUR OUTFIT ARE SELECTED FOR PROMOTION?
9362,S207F.Qi11,S207F, HOW DO YOU FEEL ABOUT THE IMPORTANCE OF THE WORK YOU ARE DOING RIGHT NOW AS COMPARED WITH OTHER JOBS YOU MIGHT BE DOING IN THE ARMY?
9363,S207F.Qi12,S207F, DOES THE ARMY JOB YOU NOW HAVE GIVE YOU A CHANCE TO USE YOUR SKILL AND EXPERIENCE?
9364,S207F.Qi13,S207F, WOULD YOU CHANGE TO SOME OTHER ARMY JOB IF GIVEN A CHANCE?
9365,S207F.Qi14,S207F, HOW DO YOU FEEL ABOUT THE AMOUNT OF WORK YOU HAVE TO DO?
9366,S207F.Qi15,S207F," IN GENERAL, HOW WELL DO YOU LIKE WORKING IN YOUR PRESENT ARMY JOB?"
9367,S207F.Qi16,S207F, HAVE YOU EVER SERVED IN THE ARMY OUTSIDE THE UNITED STATES IN THIS WAR? (DON'T COUNT TRAINING TRIPS LIKE GYPSY)
9368,S207F.Qi17,S207F, HAVE YOU BEEN IN ACTUAL COMBAT OR UNDER ENEMY FIRE IN THIS WAR?
9369,S207F.Qi18,S207F, HOW DO YOU FEEL ABOUT SERVING OVERSEAS?
9370,S207F.Qi19,S207F, IF AND WHEN YOU GET INTO COMBAT HOW WELL DO YOU THINK YOU WILL STAND UP UNDER BATTLE CONDITIONS?
9371,S207F.Qi20,S207F, ABOUT HOW MUCH LONGER DO YOU THINK THE WAR WILL LAST WITH JAPAN?
9372,S207F.Qi21,S207F, HOW IMPORTANT A PART DO YOU THINK B-29'S WILL PLAY IN WINNING THE WAR?
9373,S207F.Qi22,S207F, DO YOU EVER GET THE FEELING THAT THIS WAR IS NOT WORTH FIGHTING?
9374,S207F.Qi23,S207F, HOW MANY OF YOUR SQUADRON OFFICERS ARE THE KIND THAT ALWAYS TRY TO LOOK OUT FOR THE WELFARE OF ENLISTED MEN?
9375,S207F.Qi24,S207F, DO YOU FEEL YOU REALLY BELONG IN YOUR SQUADRON AND ARE AN IMPORTANT PART OF IT?
9376,S207F.Qi25,S207F, IN GENERAL DO YOU THINK THAT THE ENLISTED MEN IN YOUR PRESENT SQUADRON GET A SQUARE DEAL FROM THEIR SQUADRON OFFICERS?
9377,S207F.Qi26,S207F," IN GENERAL, DO YOU FEEL YOU YOURSELF HAVE GOTTEN A SQUARE DEAL FROM THE ARMY?"
9378,S207F.Qi27,S207F," CONSIDERING THEIR RESPONSIBILITIES, HOW DO YOU FEEL ABOUT THE PRIVILEGES THAT OFFICERS GET COMPARED WITH ENLISTED MEN?"
9379,S207F.Qi28A,S207F, THE MEDICAL SERVICE YOU ARE GETTING?
9380,S207F.Qi28B,S207F, THE RECREATIONAL FACILITIES AT THIS BASE?
9381,S207F.Qi28C,S207F, THE FOOD AT YOUR MESS?
9382,S207F.Qi29.n,S207F, WHAT KIND OF LUNCHES WOULD YOU RATHER HAVE TO TAKE ON FLIGHTS?
9383,S207F.Qi30.n,S207F," HOW WOULD YOU RATE THE FOLLOWING SERVICES AT THIS BASE: SERVICE CLUB, OFFICERS CLUB, POST EXCHANGE, LAUNDRY SERVICE?"
9384,S207F.Qi31,S207F, HOW MUCH DOES IT BOTHER YOU WHEN YOU ARE ORDERED TO DO THINGS WHICH YOU DON'T SEE A GOOD REASON FOR DOING?
9385,S207F.Qi32,S207F, WHAT DO YOU THINK OF THE MILITARY CONTROL AND DISCIPLINE AT THIS BASE?
9386,S207F.Qi33,S207F," IN GENERAL, HOW DOES YOUR BOMB GROUP GET ALONG WITH OTHER ORGANIZATIONS AT THIS BASE?"
9387,S207F.Qi34,S207F, HOW SUCCESSFUL ARE YOUR SQUADRON OFFICERS IN GETTING WILLING AND WHOLE-HEARTED COOPERATION FROM THE MEN?
9388,S207F.Qi35,S207F, DO YOU FEEL YOUR SUPERIOR OFFICERS KNOW WHAT YOUR ABILITIES ARE AND WHAT YOU ARE ABLE TO DO?
9389,S207F.Qi36,S207F, ARE YOU USUALLY TOLD WHY THE THINGS THAT ARE DONE IN YOUR SQUADRON ARE NECESSARY?
9390,S207F.Qi37,S207F, IN GENERAL ARE YOU GLAD YOU ARE IN A B-29 OUTFIT OR WOULD YOU RATHER BE IN SOME OTHER TYPE OF OUTFIT?
9391,S207F.Qi38,S207F," YOU WILL PROBABLY WANT TO TAKE A VACATION FIRST OF ALL AFTER YOU GET OUT OF THE ARMY. BUT AFTER THAT, WHICH ONE OF THE THINGS BELOW DO YOU THINK YOU ARE MOST LIKELY TO DO? (CHECK ONLY ONE - THE THINGS YOU THINK YOU ARE MOST LIKELY TO DO FIRST, EVEN IF YOU SHOULD PLAN TO CHANGE TO SOMETHING ELSE AFTERWARD.)"
9392,S207F.Qi39,S207F, HOW FAR DID YOU GO IN SCHOOL?
9393,S207F.Qi40A1,S207F, LENGTH OF BRIEFINGS?
9394,S207F.Qi40A2,S207F, INFORMATION GIVEN AT BRIEFINGS?
9395,S207F.Qi40A3,S207F, THE WAY INFORMATION IS PRESENTED AT BRIEFINGS?
9396,S207F.Qi40B.n,S207F, HOW COULD THE BRIEFINGS BE IMPROVED?
9397,S207F.Qi41,S207F," ON THE WHOLE, HOW IS THE MORALE OF THE FLIERS IN YOUR SQUADRON?"
9398,S207F.Qi42.1,S207F, WHAT TWO THINGS DO YOU THINK WOULD DO THE MOST GOOD TO IMPROVE THE MORALE OF THE MEN IN YOUR SQUADRON?
9399,S207F.Qi42.2,S207F,WHAT TWO THINGS DO YOU THINK WOULD DO THE MOST GOOD TO IMPROVE THE MORALE OF THE MEN IN YOUR SQUADRON?
9400,S207F.Qi42.3,S207F,WHAT TWO THINGS DO YOU THINK WOULD DO THE MOST GOOD TO IMPROVE THE MORALE OF THE MEN IN YOUR SQUADRON?
9401,S207F.Qi42.4,S207F,WHAT TWO THINGS DO YOU THINK WOULD DO THE MOST GOOD TO IMPROVE THE MORALE OF THE MEN IN YOUR SQUADRON?
9402,S207F.Qi42.5,S207F,WHAT TWO THINGS DO YOU THINK WOULD DO THE MOST GOOD TO IMPROVE THE MORALE OF THE MEN IN YOUR SQUADRON?
9403,S207F.Qi42.6,S207F,WHAT TWO THINGS DO YOU THINK WOULD DO THE MOST GOOD TO IMPROVE THE MORALE OF THE MEN IN YOUR SQUADRON?
9404,S207F.Qi42.7,S207F,WHAT TWO THINGS DO YOU THINK WOULD DO THE MOST GOOD TO IMPROVE THE MORALE OF THE MEN IN YOUR SQUADRON?
9405,S207F.Qi42.8,S207F,WHAT TWO THINGS DO YOU THINK WOULD DO THE MOST GOOD TO IMPROVE THE MORALE OF THE MEN IN YOUR SQUADRON?
9406,S207F.Qi42.9,S207F,WHAT TWO THINGS DO YOU THINK WOULD DO THE MOST GOOD TO IMPROVE THE MORALE OF THE MEN IN YOUR SQUADRON?
9407,S207F.Qi42.10,S207F,WHAT TWO THINGS DO YOU THINK WOULD DO THE MOST GOOD TO IMPROVE THE MORALE OF THE MEN IN YOUR SQUADRON?
9408,S207F.Qi42.11,S207F,WHAT TWO THINGS DO YOU THINK WOULD DO THE MOST GOOD TO IMPROVE THE MORALE OF THE MEN IN YOUR SQUADRON?
9409,S207F.Qi42.12,S207F,WHAT TWO THINGS DO YOU THINK WOULD DO THE MOST GOOD TO IMPROVE THE MORALE OF THE MEN IN YOUR SQUADRON?
9410,S207F.Qi43,S207F," IF IT WERE UP TO YOU TO CHOOSE, DO YOU THINK YOU COULD DO MORE FOR YOUR COUNTRY AS A SOLDIER OR AS A WORKER IN A WAR JOB?"
9411,S207F.Qi44,S207F, DO YOU EVER GET THE FEELING THAT YOU WILL NOT BE AS GOOD A COMBAT FLIER AS THE OTHER MEN ON YOUR CREW?
9412,S207F.Qi45,S207F," IF YOU WERE ON A LONG MISSION AND IF FLYING AND COMBAT CONDITIONS PERMITTED, DO YOU THINK YOU WOULD BE ABLE TO SLEEP?"
9413,S207F.Qi46A,S207F, FLYING OVER MOUNTAINS?
9414,S207F.Qi46B,S207F, FLYING OVER WATER?
9415,S207F.Qi46C,S207F, TAKE-OFFS?
9416,S207F.Qi46D,S207F, LANDINGS?
9417,S207F.Qi46E,S207F, TROUBLE WITH PRESSURIZED CABINS?
9418,S207F.Qi46F,S207F, FLYING FORMATION THROUGH HEAVY CLOUDS?
9419,S207F.Qi46G,S207F, NIGHT FLYING?
9420,S207F.Qi46H,S207F, FLYING IN BAD WEATHER?
9421,S207F.Qi47A,S207F, THE THOUGHT OF DITCHING?
9422,S207F.Qi47B,S207F, THE THOUGHT OF CRASH LANDING?
9423,S207F.Qi47C,S207F, THE THOUGHT OF GETTING LOST?
9424,S207F.Qi47D,S207F, THE THOUGHT OF ENGINE FAILURE?
9425,S207F.Qi47E,S207F, THE THOUGHT OF FIRE ON THE SHIP?
9426,S207F.Qi47F,S207F, THE THOUGHT OF BAILING OUT?
9427,S207F.Qi48,S207F," SO FAR AS YOU KNOW, WILL YOU GET ALL THE FIGHTER ESCORT YOU NEED WHEN YOUR GROUP IS IN COMBAT?"
9428,S207F.Qi49,S207F, DO YOU EVER WORRY WHETHER YOU WILL BE INJURED IN COMBAT BEFORE THE WAR IS OVER?
9429,S207F.Qi50.1,S207F, ARE THERE ANY TACTICS OR PRACTICES OF THE JAPANESE THAT PARTICULARLY BOTHER YOU?
9430,S207F.Qi50.2,S207F,ARE THERE ANY TACTICS OR PRACTICES OF THE JAPANESE THAT PARTICULARLY BOTHER YOU?
9431,S207F.Qi50.3,S207F,ARE THERE ANY TACTICS OR PRACTICES OF THE JAPANESE THAT PARTICULARLY BOTHER YOU?
9432,S207F.Qi50.4,S207F,ARE THERE ANY TACTICS OR PRACTICES OF THE JAPANESE THAT PARTICULARLY BOTHER YOU?
9433,S207F.Qi50.5,S207F,ARE THERE ANY TACTICS OR PRACTICES OF THE JAPANESE THAT PARTICULARLY BOTHER YOU?
9434,S207F.Qi50.6,S207F,ARE THERE ANY TACTICS OR PRACTICES OF THE JAPANESE THAT PARTICULARLY BOTHER YOU?
9435,S207F.Qi50.7,S207F,ARE THERE ANY TACTICS OR PRACTICES OF THE JAPANESE THAT PARTICULARLY BOTHER YOU?
9436,S207F.Qi50.8,S207F,ARE THERE ANY TACTICS OR PRACTICES OF THE JAPANESE THAT PARTICULARLY BOTHER YOU?
9437,S207F.Qi51,S207F," IF IT WERE UP TO YOU, WHAT KIND OF ARMY JOB WOULD YOU RATHER HAVE?"
9438,S207F.Qi52A,S207F," AS A KID HOW INTERESTED WERE YOU IN AIRPLANES, COMPARED TO OTHER KIDS?"
9439,S207F.Qi52B,S207F, DID YOU EVER FLY AS A PILOT OR PASSENGER BEFORE ENTERING THE ARMY?
9440,S207F.Qi52C,S207F, HOW DID YOU FEEL ABOUT FIGHTING AS A KID?
9441,S207F.Qi53,S207F, DID YOU VOLUNTEER OR WERE YOU ASSIGNED TO B-29'S?
9442,S207F.Qi54A,S207F, WERE YOU EVER ELIMINATED OR WASHED OUT AT ANY STAGE OF AIR CADET TRAINING?
9443,S207F.Qi54B,S207F," IF YES, HOW DO YOU FEEL ABOUT IT NOW?"
9444,S207F.Qi55,S207F, HOW DO YOU THINK YOUR SQUADRON STACKS UP WITH THE OTHER SQUADRONS IN YOUR BOMB GROUP?
9445,S207F.Qi56,S207F," IF YOU HAD TO BE TRANSFERRED TO ANOTHER SQUADRON IN YOUR GROUP, WHICH ONE WOULD YOU PICK?"
9446,S207F.Qi57,S207F, HOW DOES YOUR BOMB GROUP STACK UP WITH OTHER B-29 BOMB GROUPS THAT YOU KNOW ABOUT?
9447,S207F.Qi58A,S207F, VIOLENT POUNDING OF THE HEART?
9448,S207F.Qi58B,S207F, SINKING FEELING IN THE STOMACH?
9449,S207F.Qi58C,S207F, FEELING OF WEAKNESS OR FEELING FAINT?
9450,S207F.Qi58D,S207F, FEELING SICK AT THE STOMACH?
9451,S207F.Qi58E,S207F, COLD SWEAT?
9452,S207F.Qi58F,S207F, VOMITING?
9453,S207F.Qi58G,S207F, SHAKING OR TREMBLING ALL OVER?
9454,S207F.Qi58H,S207F, FEELING OF STIFFNESS?
9455,S207F.Qi59,S207F," IN YOUR OPINION, DOES YOUR AIRPLANE COMMANDER KNOW HIS STUFF?"
9456,S207F.Qi60,S207F, HOW DOES YOUR AIRPLANE COMMANDER COMPARE WITH MOST OF THE OTHER AIRPLANE COMMANDERS YOU KNOW?
9457,S207F.Qi61,S207F, HOW MANY HOURS HAVE YOU FLOWN WITH YOUR PRESENT AIRPLANE COMMANDER? (A/C'S OMIT ANSWERING THIS)
9458,S207F.Qi62,S207F, DOES YOUR NAVIGATOR SEEM TO KNOW HIS STUFF?
9459,S207F.Qi63,S207F," IN YOUR OPINION, HOW WELL DO THE GROUND CREWS OF THE GROUP KNOW THEIR STUFF?"
9460,S207F.Qi64,S207F, ARE YOU IN A LEAD CREW AT PRESENT?
9461,S207F.Qi65,S207F, DO YOU THINK YOU WOULD WANT TO BE IN A LEAD CREW WHEN FLYING IN COMBAT?
9462,S207F.Qi66,S207F," SO FAR AS YOU KNOW, WHAT WILL PROBABLY BE THE ONE MOST IMPORTANT REASON FOR SELECTING THE AIRPLANE COMMANDERS OF THE LEAD CREWS IN COMBAT?"
9463,S207F.Qi67,S207F, HOW DO YOU THINK OTHER MEMBERS OF THE LEAD CREWS WILL BE SELECTED?
9464,S207F.Qi68A,S207F, ABOUT HOW MANY COMBAT MISSIONS DO YOU THINK HEADQUARTERS WILL EXPECT YOUR CREW TO FLY IN THE PACIFIC?
9465,S207F.Qi68B,S207F, HOW MANY COMBAT MISSIONS DO YOU THINK A MAN IN YOUR JOB CAN FLY BEFORE HE SHOULD BE TAKEN OFF OPERATIONS OR ROTATED?
9466,S207F.Qi68C,S207F, WHAT IS THE GREATEST NUMBER OF COMBAT MISSIONS YOU THINK YOU COULD FLY IN ONE MONTH AND STILL DO YOUR JOB O.K.?
9467,S207F.Qi68D,S207F, HOW MANY DAYS IN A ROW DO YOU THINK YOU COULD FLY IN COMBAT AND STILL DO YOUR JOB O.K. IF YOU GOT ONLY FIVE HOURS SLEEP EACH DAY?
9468,S207F.Qi69,S207F, DO YOU THINK YOU COULD FLY ON A COMBAT MISSION THAT KEPT YOU AWAKE FOR 24 HOURS AND STILL DO YOUR JOB O.K.?
9469,S207F.Qi70A,S207F, ARE THERE ANY MEMBERS OF YOUR CREW WHO HAVE BEEN IN AERIAL COMBAT IN THIS WAR?
9470,S207F.Qi70B,S207F, HOW DO YOU FEEL ABOUT HAVING FLIERS WHO HAVE BEEN IN COMBAT AS MEMBERS OF YOUR CREW?
9471,S207F.Qi71,S207F, DO YOU THINK YOUR PRESENT CREW IS PROGRESSING AS WELL AS CAN BE EXPECTED IN THEIR TRAINING FOR COMBAT?
9472,S207F.Qi72,S207F," SO FAR AS YOU KNOW, IS YOUR TRAINING THE KIND YOU WILL ACTUALLY NEED IN COMBAT?"
9473,S207F.Qi73,S207F, DO YOU THINK TOO MUCH TRAINING TIME HAS BEEN SPENT IN CERTAIN ASPECTS OR PHASES OF YOUR TRAINING?
9474,S207F.Qi76,S207F," SO FAR AS YOU KNOW, WILL YOUR FLY-AWAY B-29'S BE AS EASY TO MAINTAIN UNDER COMBAT CONDITIONS AS ARE THE LATEST B-17'S?"
9475,S207F.Qi77,S207F," IF THE JAPANESE WERE TO OFFER TO STOP FIGHTING NOW AND TO GIVE UP ALL THE COUNTRIES AND TERRITORY THEY HAVE TAKEN OVER, WHAT DO YOU THINK WE SHOULD DO?"
9476,S207F.Qi78A,S207F, WHAT WOULD YOU LIKE TO SEE HAPPEN TO THE JAPANESE AFTER THE WAR?
9477,S207F.Qi78B,S207F, WHAT WOULD YOU LIKE TO SEE HAPPEN TO THE GERMANS NOW THAT THE WAR IS OVER?
9478,S207F.Qi79,S207F, DO YOU THINK JAPAN WILL GIVE UP AND SURRENDER ON OUR TERMS BEFORE THEY LOSE EVERYTHING OR DO YOU THINK THEY WILL KEEP RIGHT ON FIGHTING TO THE VERY END?
9479,S207F.Qi80,S207F, DO YOU AGREE OR DISAGREE WITH THE IDEA THAT THE JAP PILOTS ARE GOOD FIGHTERS AND VERY HARD TO DEFEAT?
9480,S207F.Qi81,S207F, WHICH COMES CLOSEST TO YOUR IDEA OF HOW HARD IT IS GOING TO BE TO BEAT THE JAPANESE?
9481,S207F.Qi82,S207F, DO THE MEN IN YOUR CREW COOPERATE AND WORK WELL TOGETHER?
9482,S207F.Qi83,S207F, HOW MANY OF THE MEN IN YOUR PRESENT CREW WOULD YOU SAY KNOW THEIR STUFF?
9483,S207F.Qi84,S207F, IF AND WHEN YOU GET INTO COMBAT HOW DO YOU THINK YOUR PRESENT CREW WILL STAND UP UNDER COMBAT CONDITIONS?
9484,S207F.Qii1,S207F," IN GENERAL, WHAT SORT OF PHYSICAL CONDITION WOULD YOU SAY YOU ARE IN AT THE PRESENT TIME?"
9485,S207F.Qii1A,S207F," AS FAR AS YOU KNOW, ARE YOU NOW CLASSIFIED BY THE ARMY AS PHYSICALLY FIT FOR OVERSEAS FLYING DUTY?"
9486,S207F.Qii1B,S207F," IN YOUR OWN OPINION, ARE YOU PHYSICALLY FIT FOR OVERSEAS FLYING DUTY?"
9487,S207F.Qii3B,S207F," IN GENERAL, WHAT SORT OF A TIME DO YOU HAVE IN THE ARMY?"
9488,S207F.Qii3C,S207F," IN GENERAL, HOW WOULD YOU SAY YOU FEEL MOST OF THE TIME, IN GOOD SPIRITS OR IN LOW SPIRITS?"
9489,S207F.Vii3D1,S207F, NEUROPSYCHIATRIC INVENTORY SCORE: E. DERIVED FROM QUESTIONS 2A-2O PART II.
9490,S207F.Vii3D2,S207F," NEUROPSYCHIATRIC INVENTORY SCORE: E. DERIVED FROM QUESTIONS 2C, 2E, 2K, 2L, 2O, 3A, 3B, 3C, PART II. QUESTION NUMBERS FOR THIS SCALE NOT GIVEN BY SURVEY ORGANIZATION. THOSE CITED ABOVE CORRESPOND TO FORM G."
9491,S207F.Vii4A,S207F, EFFICIENCY RATING: (IF TWO OR THREE RATINGS ARE KNOWN)
9492,S207F.Qii5.n,S207F," IF YOU HAVE ANY FURTHER REMARKS TO MAKE ON ANY SUBJECT, PLEASE WRITE THEM BELOW AS FULLY AS YOU LIKE."
9493,S207F.Vii6,S207F," JOB SATISFACTION SCORE: E. DERIVED FROM QUESTIONS 17, 18, 19 PART I."
9494,S207F.Vii7,S207F, CAMP AND OUTFIT IDENTIFICATION:
9495,S207F.Vii8,S207F, SERIAL NUMBER WITHIN CAMP AND OUTFIT:  ANP
9496,S107E.Q1,S107E, WHAT IS YOUR RANK OR GRADE?
9497,S107E.Q2,S107E, HOW OLD WERE YOU ON YOUR LAST BIRTHDAY?
9498,S107E.Q3,S107E, HOW FAR DID YOU GO IN SCHOOL?
9499,S107E.Q4,S107E, ARE YOU:
9500,S107E.Q5,S107E, DID YOU ASK FOR MILITARY POLICE DUTY?
9501,S107E.Q6,S107E, DID YOU HAVE ANY CIVILIAN EXPERIENCE OR TRAINING WHICH FITTED YOU FOR MILITARY POLICE WORK?
9502,S107E.Q7,S107E," IF YOU HAD TO MAKE A CHOICE, WHICH ONE OF THESE BRANCHES OF THE ARMY WOULD YOU LIKE TO BE IN?"
9503,S107E.Q8B,S107E," IF YOU CHECKED MORE THAN ONE OF THE REASONS IN THE LIST, WHICH ONE IS THE MOST IMPORTANT OF ALL THE REASONS YOU CHECKED? E. I WOULD LIKE TO BE IN THAT BRANCH:"
9504,S107E.Q9,S107E," IF YOU HAD TO MAKE A CHOICE, WHICH ONE OF THESE BRANCHES WOULD YOU TRY HARDEST TO STAY OUT OF?"
9505,S107E.Q10B,S107E," IF YOU CHECKED MORE THAN ONE OF THE REASONS IN THE LIST, WHICH ONE IS THE MOST IMPORTANT OF ALL THE REASONS YOU CHECKED? E. I WOULD TRY TO STAY OUT OF THAT BRANCH:"
9506,S107E.Q11,S107E," IN YOUR OPINION, HOW IMPORTANT IS THE JOB OF THE CORPS OF MILITARY POLICE IN WINNING THE WAR?"
9507,S107E.Q12,S107E, WHAT TYPE OF MILITARY POLICE UNIT ARE YOU IN?
9508,S107E.Q13,S107E," HOW LONG HAVE YOU BEEN IN YOUR PRESENT UNIT (COMPANY, DETACHMENT, UNIT?)"
9509,S107E.Q14,S107E, HOW LONG HAVE YOU BEEN IN THE CORPS OF MILITARY POLICE?
9510,S107E.Q15,S107E," HOW LONG HAVE YOU BEEN IN THE ARMY? E. IF YOU HAVE SERVED PREVIOUSLY IN THE ARMY, CHECK THE LENGTH OF THE TIME SINCE YOU ENTERED THIS LAST TIME. IF YOU WERE A NATIONAL GUARDSMAN, GIVE THE LENGTH OF TIME SINCE YOUR OUTFIT ENTERED THE ARMY."
9511,S107E.Q16,S107E, HOW DID YOU COME INTO THE ARMY?
9512,S107E.Q17,S107E, HAS THE ARMY AT ANY TIME CLASSIFIED YOU AS A LIMITED SERVICE MAN?
9513,S107E.Q18,S107E," WHICH OF THE FOLLOWING JOBS OR DUTIES HAVE YOU DONE IN THE LAST SIX MONTHS? (TRAINING, STOCKADE GUARD, TRAFFIC CONTROL, TOWN PATROL, PRISON CHASER, PRISONER CONVOY, CLERK, TRAIN GUARD, JEEP PATROL, MOTOR POOL, GUARD DUTY)"
9514,S107E.Q19,S107E, WHAT IS YOUR MAIN ARMY JOB OR DUTY?
9515,S107E.Q20,S107E, HOW LONG HAVE YOU HAD THIS JOB?
9516,S107E.Q21A,S107E, HAVE YOU SPENT MOST OF YOUR WORKING TIME ON YOUR MAIN JOB OR DUTY DURING THE LAST FOUR WEEKS?
9517,S107E.Q21B.n,S107E," IF NOT, WHAT KIND OF WORK HAVE YOU BEEN SPENDING MOST TIME ON?"
9518,S107E.Q22,S107E, WHICH ONE OF THE FOLLOWING JOBS WOULD YOU MOST LIKE TO BE DOING?
9519,S107E.Q23,S107E, WHICH ONE OF THE FOLLOWING JOBS WOULD YOU LEAST LIKE TO BE DOING?
9520,S107E.Q24.n,S107E, WHAT THINGS ABOUT YOUR PRESENT ARMY JOB DO YOU DISLIKE THE MOST?
9521,S107E.Q25.n,S107E, WHAT THINGS ABOUT YOUR PRESENT ARMY JOB DO YOU LIKE THE MOST?
9522,S107E.Q26,S107E, IS THERE ANY OTHER WORK IN THE CORPS OF MILITARY POLICE THAT YOU FEEL YOU WOULD RATHER BE DOING THAN YOUR PRESENT WORK?
9523,S107E.Q27,S107E, IS THERE ANY WORK IN SOME OTHER BRANCH OF SERVICE THAN THE CORPS OF MILITARY POLICE THAT YOU WOULD RATHER BE DOING THAN YOUR PRESENT WORK?
9524,S107E.Q28,S107E, DO YOU USUALLY FEEL THAT WHAT YOU ARE DOING IN THE ARMY IS WORTHWHILE OR NOT?
9525,S107E.Q29,S107E, WHICH OF THE FOLLOWING WOULD YOU SAY BEST APPLIES TO YOUR JOB?
9526,S107E.Q30,S107E, HOW INTERESTED ARE YOU IN YOUR ARMY JOB?
9527,S107E.Q31,S107E, DO YOU CONSIDER YOUR OWN PRESENT JOB OR DUTY IN THE ARMY AN IMPORTANT ONE IN THE WAR EFFORT?
9528,S107E.Q32,S107E, WOULD YOU CHANGE TO SOME OTHER ARMY JOB IF GIVEN A CHANCE?
