CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22A.,Q.22B.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48A.,Q.48B.,Q.48B..1,Q.49.,Q.50.,V.51.,V.52.
1,186,1537,2,5,1,12,4,5,10,3,1,6,7,2,1,2,7,2,3,4,2,4,1,3,3,3,2,1,3,2,3,3,1,3,2,3,1,1,2,2,3,2,2,2,3,2,99,99,9,9,99,99,9,9,10,12
1,186,1538,2,4,1,3,4,5,10,2,2,3,3,2,1,1,2,3,2,3,2,2,1,3,1,1,2,3,3,2,3,4,1,2,2,3,2,3,2,2,3,0,0,2,9,9,99,99,9,9,99,99,9,9,10,29
1,186,1539,2,5,1,3,4,6,10,3,2,5,10,1,2,1,2,1,2,2,2,2,3,3,1,2,2,1,2,2,3,4,2,2,2,2,1,1,2,2,3,2,2,2,3,6,99,99,9,9,99,99,9,9,10,78
1,186,1540,2,5,1,2,4,6,10,2,2,3,4,1,2,1,2,1,2,4,2,2,1,1,2,1,1,1,3,1,3,4,1,4,2,2,2,1,2,1,3,1,3,2,2,2,99,99,9,9,99,99,9,9,4,56
1,186,1541,2,5,1,2,4,6,10,2,2,3,5,2,2,2,2,1,3,3,2,3,2,3,2,3,3,3,3,2,3,3,2,3,3,2,6,1,0,2,5,1,3,2,2,3,99,99,9,9,99,99,9,9,4,75
1,186,1542,2,5,3,9,4,6,10,2,2,2,3,2,2,1,9,2,2,3,2,2,1,1,1,1,2,1,3,3,3,4,2,1,2,2,2,1,2,2,3,2,2,2,3,3,99,99,9,9,99,99,9,9,4,32
1,186,1543,2,5,1,5,4,6,10,2,2,2,3,2,2,1,1,1,1,3,3,1,1,1,1,1,1,1,3,2,3,4,1,4,1,3,3,1,2,1,2,2,3,2,2,1,99,99,9,9,99,99,9,9,4,96
1,186,1544,1,5,1,2,4,6,10,3,1,5,5,3,1,3,1,1,1,1,2,2,1,1,1,1,2,1,3,2,2,3,2,1,2,3,1,2,2,2,3,1,1,2,2,2,99,99,9,9,99,99,9,9,4,40
1,186,1545,2,4,1,5,4,6,10,2,2,2,3,2,2,2,1,1,2,4,2,3,1,1,2,3,2,1,2,3,3,3,1,4,2,3,2,2,2,1,2,2,1,2,4,2,99,99,9,9,99,99,9,9,10,21
1,186,1546,2,4,1,2,4,6,10,3,2,3,4,2,1,1,2,1,2,2,2,2,1,1,1,3,3,1,3,2,3,4,2,4,1,4,1,1,2,1,2,2,2,2,2,3,99,99,9,9,99,99,9,9,10,40
1,186,1547,2,4,1,3,4,6,10,3,2,3,4,2,2,2,6,1,2,3,2,2,1,1,2,0,3,1,2,2,3,3,2,4,2,3,2,1,2,1,2,2,2,2,2,2,99,99,9,9,99,99,9,9,4,89
1,186,1548,4,5,1,5,4,6,10,3,2,3,5,2,2,1,2,1,2,4,1,2,1,1,1,1,2,1,3,2,3,4,1,4,2,3,1,3,2,2,3,1,2,2,2,2,99,99,9,9,99,99,9,9,10,82
1,186,1549,3,5,1,1,4,6,5,3,1,5,7,1,2,1,2,1,1,4,1,2,1,1,1,2,3,1,3,1,3,3,1,3,1,2,9,1,2,2,3,2,3,2,2,3,99,99,9,9,99,99,9,9,6,63
1,186,1550,3,5,1,2,4,6,10,3,2,2,3,1,2,2,2,1,1,3,1,1,1,1,1,2,1,2,3,2,3,4,1,3,1,3,2,1,2,1,2,1,2,2,2,3,99,99,9,9,99,99,9,9,9,35
1,186,1551,3,5,2,1,4,6,5,3,2,3,5,1,2,1,2,1,1,2,1,2,1,1,2,3,2,3,3,1,2,3,2,3,1,4,5,3,2,1,3,1,2,2,2,3,99,99,9,9,99,99,9,9,6,2
1,186,1552,3,5,2,4,4,6,10,3,2,3,3,1,1,1,2,3,2,4,2,1,1,1,1,1,1,1,3,1,3,4,1,3,2,2,9,1,2,2,3,1,3,2,2,1,99,99,9,9,99,99,9,9,6,105
1,186,1553,3,4,2,8,4,7,5,3,2,4,5,2,1,2,2,2,2,3,2,2,1,1,1,3,2,3,3,1,3,4,2,2,2,3,2,2,2,1,3,2,3,2,4,2,99,99,9,9,99,99,9,9,6,61
1,186,1554,3,4,1,9,4,7,5,3,2,3,4,1,2,2,2,3,2,2,1,3,1,1,2,2,3,1,3,2,3,4,2,1,1,3,1,3,2,1,2,1,2,2,3,3,99,99,9,9,99,99,9,9,6,86
1,186,1555,3,0,2,8,4,5,1,3,1,5,6,3,1,2,1,1,2,1,2,3,1,1,1,1,2,1,2,3,1,4,2,1,1,4,1,2,2,1,2,1,1,1,9,9,7,7,2,4,99,11,3,3,5,98
1,186,1556,3,5,1,4,4,7,1,3,2,4,5,2,1,1,2,3,2,2,2,3,2,2,1,3,2,1,3,2,2,3,1,4,2,3,9,1,2,2,2,2,2,2,4,3,99,99,9,9,99,99,9,9,5,402
1,186,1557,3,5,1,2,4,7,1,2,2,2,3,2,2,1,6,1,1,3,3,1,2,2,1,1,2,1,1,1,1,1,1,4,1,4,1,1,2,2,2,1,2,2,2,5,99,99,9,9,99,99,9,9,5,371
1,186,1558,1,3,2,4,4,8,1,3,1,5,0,2,1,2,2,1,1,4,1,3,1,1,1,2,3,1,3,1,3,4,2,2,1,3,1,1,2,2,2,2,3,2,2,1,99,99,9,9,99,99,9,9,5,148
1,186,1559,1,3,2,4,4,6,1,3,2,4,5,2,2,1,2,2,1,4,1,1,1,1,1,3,1,1,3,2,3,3,1,2,1,2,2,2,2,1,2,2,3,2,2,2,99,99,9,9,99,99,9,9,5,109
1,186,1560,1,3,1,4,4,6,1,2,2,3,4,2,2,2,2,2,2,3,2,4,1,2,2,3,2,1,2,2,2,3,2,3,2,3,4,1,2,1,3,2,2,2,2,3,99,99,9,9,99,99,9,9,5,69
1,186,1561,1,5,1,2,4,6,1,3,1,5,9,2,1,1,2,1,1,4,2,1,1,1,1,2,2,1,2,2,3,4,2,3,1,4,1,1,2,1,3,2,3,2,2,1,99,99,9,9,99,99,9,9,5,15
1,186,1562,2,4,1,4,4,5,1,3,1,5,10,1,2,2,2,2,2,3,2,3,1,1,2,1,1,1,3,2,3,4,2,2,1,4,2,1,2,2,3,2,3,2,1,2,99,99,9,9,99,99,9,9,5,11
1,186,1563,2,4,2,6,4,5,1,2,2,2,2,2,2,2,2,3,2,4,2,3,1,1,2,3,2,1,3,2,3,3,1,4,3,2,2,2,2,1,3,1,3,2,2,2,99,99,9,9,99,99,9,9,5,338
1,186,1564,2,4,2,7,4,2,1,2,2,3,4,2,2,1,2,3,2,4,2,3,2,2,2,3,2,1,3,2,1,3,2,2,2,2,9,1,1,2,4,0,0,2,4,4,99,99,9,9,99,99,9,9,5,52
1,186,1565,1,3,2,5,4,2,12,2,2,5,5,1,2,2,2,1,2,4,2,1,2,2,2,3,2,1,3,1,2,4,1,6,2,3,0,1,1,2,1,2,2,1,2,6,0,1,2,2,0,99,0,0,7,6
1,186,1566,0,4,1,9,4,6,4,3,1,6,7,2,1,2,2,2,2,2,2,2,1,1,2,1,2,1,3,2,1,4,1,3,1,3,1,1,2,1,3,0,2,1,9,9,1,3,2,3,6,99,1,2,13,120
1,186,1567,1,4,1,3,4,6,4,2,2,3,4,1,2,1,2,1,1,3,3,1,1,1,2,1,1,1,2,2,3,4,2,1,2,3,2,2,2,2,2,2,2,1,9,9,1,3,2,3,3,99,1,2,13,108
1,186,1568,3,4,2,6,4,6,10,2,2,3,4,2,1,2,2,1,2,4,2,2,1,1,1,1,2,1,3,2,3,4,1,3,1,3,1,1,2,2,2,2,3,2,2,1,99,99,9,9,99,99,9,9,2,180
1,186,1569,4,5,2,7,4,6,10,3,1,5,5,2,1,2,2,1,1,4,2,3,1,1,2,3,2,1,2,3,1,4,1,2,4,2,1,3,2,3,3,2,3,2,4,1,99,99,9,9,99,99,9,9,2,184
1,186,1570,4,5,2,4,4,6,10,3,1,5,7,2,1,2,2,0,2,2,2,2,1,1,2,3,2,0,3,2,3,4,2,2,2,3,9,1,2,2,2,2,3,2,9,9,99,99,9,9,99,99,9,9,2,216
1,186,1571,3,5,2,5,4,6,10,3,2,3,4,2,1,1,2,1,2,4,2,2,1,1,2,1,3,1,3,1,4,3,2,2,2,2,4,1,2,1,3,2,3,2,2,1,99,99,9,9,99,99,9,9,2,62
1,186,1572,3,5,3,7,4,6,10,3,1,5,7,2,1,2,1,2,2,4,2,1,1,1,2,1,1,1,3,2,3,4,1,2,1,3,2,2,2,1,3,2,3,2,2,2,99,99,9,9,99,99,9,9,2,132
1,186,1573,4,5,2,2,4,6,10,3,1,5,5,1,1,2,2,1,4,4,1,3,1,3,2,2,1,1,3,1,3,4,2,4,1,2,1,1,2,1,3,2,2,1,9,9,9,1,1,2,5,99,6,3,1,41
1,186,1574,2,5,1,5,4,4,4,0,1,4,6,2,1,2,7,2,3,4,2,3,2,2,3,3,2,1,2,3,1,4,2,2,1,2,9,2,2,1,4,1,1,1,9,9,1,3,2,4,99,2,1,2,13,103
1,186,1575,2,4,1,8,4,4,4,3,1,3,5,1,2,1,2,1,2,2,1,2,2,1,2,3,2,1,1,1,2,2,1,3,3,4,2,2,2,2,5,2,2,1,9,9,1,3,2,3,6,99,1,2,13,34
1,186,1576,2,5,2,7,4,4,4,3,1,3,9,1,1,1,2,2,2,2,3,1,1,1,1,3,2,1,1,2,1,1,1,2,1,4,4,1,1,1,3,1,1,1,4,1,1,3,2,4,99,7,1,2,13,7
1,186,1577,3,6,1,3,4,5,3,3,2,3,2,1,2,2,2,1,1,3,2,1,1,1,1,3,2,1,2,2,2,2,1,1,2,2,1,1,2,1,2,1,2,1,2,1,7,7,2,4,99,10,3,3,16,103
1,186,1578,3,4,2,7,4,4,10,3,1,5,7,1,1,2,2,3,2,3,2,3,1,1,2,3,2,1,2,2,3,4,1,3,3,3,9,3,2,2,4,2,2,2,2,3,99,99,9,9,99,99,9,9,10,80
1,186,1579,3,4,1,5,4,5,10,3,2,2,3,2,2,1,2,0,2,4,2,1,1,1,2,1,3,1,3,2,3,4,2,2,2,2,2,1,1,1,2,2,2,2,2,2,99,99,9,9,99,99,9,9,10,11
1,186,1580,3,6,2,4,7,6,1,2,2,2,3,3,2,2,4,1,2,2,2,3,1,3,2,3,2,2,2,1,1,3,1,4,1,4,4,1,2,2,2,1,1,1,9,9,2,5,1,4,99,2,2,3,5,26
1,186,1581,4,5,2,2,7,5,1,2,2,2,3,1,2,1,1,1,2,2,2,4,2,2,2,1,2,1,1,2,1,3,1,3,2,2,9,1,2,1,3,1,3,1,9,9,3,3,2,1,3,99,3,2,5,247
1,186,1582,4,5,1,4,7,3,1,3,1,4,5,2,2,2,2,1,2,4,2,3,1,2,2,3,2,1,2,2,2,3,1,3,2,2,2,2,2,2,3,2,1,1,9,9,2,7,2,3,5,99,1,2,5,4
1,186,1583,3,5,2,4,7,6,1,3,1,7,8,2,1,3,2,2,2,1,2,4,3,2,2,2,2,1,2,1,1,3,2,2,1,3,1,2,2,2,4,2,1,1,9,9,2,11,2,4,99,2,2,2,5,282
1,186,1584,4,5,2,4,7,6,1,3,2,3,5,1,1,2,2,2,3,2,2,4,2,2,3,3,2,3,2,2,1,3,2,3,3,2,2,3,2,2,3,1,1,1,9,9,3,5,2,4,99,3,3,3,5,283
1,186,1585,4,6,2,6,7,6,1,2,2,3,3,3,2,2,2,3,2,2,2,3,3,2,3,2,2,1,2,2,2,2,1,4,3,3,1,2,2,2,3,1,1,1,9,9,3,2,2,4,99,1,3,2,5,322
1,186,1586,4,6,2,8,7,6,10,3,2,3,5,1,1,3,2,1,2,1,2,3,1,1,1,3,2,1,3,3,1,3,1,3,1,4,1,3,2,1,2,2,1,1,9,9,7,1,1,4,99,0,4,3,1,102
1,186,1587,4,6,2,5,7,6,10,3,1,5,7,2,1,2,11,1,2,3,2,3,1,2,2,3,1,1,2,2,2,3,2,4,1,4,2,3,2,1,3,2,2,1,9,9,7,4,1,4,99,0,4,3,1,163
1,186,1588,4,6,1,2,7,7,10,3,2,4,5,2,2,1,2,1,2,4,1,3,3,3,1,3,2,1,3,2,3,1,1,4,1,4,1,1,2,1,2,2,2,1,9,9,7,1,1,3,0,99,1,3,11,59
1,186,1589,4,6,1,8,7,1,10,3,1,6,7,1,1,2,1,2,3,4,1,1,1,1,1,1,1,1,2,1,4,0,2,2,1,4,0,1,1,1,4,2,3,1,1,3,7,3,2,1,4,99,3,1,9,63
1,186,1590,4,5,1,2,7,3,10,2,2,2,2,3,2,1,2,1,1,2,2,3,3,2,2,3,2,3,3,2,1,2,1,3,1,2,9,2,2,2,3,0,1,1,9,9,2,2,2,4,99,3,3,3,7,44
1,186,1591,3,6,1,2,7,4,5,0,1,0,0,1,1,0,11,2,1,4,2,2,1,2,0,3,2,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,9,9,0,0,0,5,99,99,0,9,6,53
1,186,1592,4,6,2,4,7,6,1,1,2,3,4,2,2,2,1,2,1,1,2,4,2,2,2,3,2,2,2,3,2,2,2,1,1,4,1,2,2,2,2,1,2,1,9,9,3,5,1,4,99,4,3,3,5,428
1,186,1593,4,5,2,1,7,5,10,3,2,4,5,1,2,2,2,1,2,2,1,3,2,2,2,1,3,1,3,2,1,3,2,2,2,3,2,3,2,2,3,1,1,1,9,9,7,5,1,4,99,3,4,3,1,16
1,186,1594,4,6,2,6,7,5,10,3,2,2,3,2,2,1,2,1,3,4,1,3,1,1,2,1,2,1,3,1,2,4,2,1,1,4,1,1,2,1,3,2,2,1,9,9,8,7,1,2,0,99,2,3,1,64
1,186,1595,4,6,2,9,7,5,10,3,1,7,8,2,1,2,2,3,2,3,1,3,1,1,2,3,3,2,3,2,3,3,1,5,2,2,9,1,2,2,3,2,2,1,9,9,8,5,1,4,99,7,3,3,1,97
1,186,1596,4,6,1,2,7,6,10,3,2,3,4,2,1,2,6,1,4,4,1,3,1,1,1,1,1,1,2,2,4,4,2,2,2,2,1,1,2,2,4,2,2,1,9,9,8,2,1,2,3,99,1,1,1,8
1,186,1597,4,6,1,12,7,6,10,3,1,4,5,1,2,2,2,1,2,4,2,3,2,3,2,3,2,1,3,1,2,3,2,2,2,3,1,3,2,2,3,2,1,1,9,9,8,1,1,4,99,2,2,3,1,77
1,186,1598,4,6,2,7,7,7,10,2,2,3,6,1,2,2,9,2,3,1,3,4,1,2,3,1,2,1,3,2,1,3,1,4,1,1,1,2,3,3,2,1,1,1,9,9,8,8,1,4,99,5,4,3,1,135
1,186,1599,4,6,2,4,7,6,10,3,1,4,5,1,1,3,2,3,2,3,1,2,1,3,2,3,2,1,4,1,3,4,2,2,2,3,1,1,2,2,3,2,2,1,9,9,8,8,1,2,7,99,3,3,1,156
1,186,1600,1,6,2,3,7,3,5,2,2,2,4,3,2,1,1,1,3,3,3,4,1,2,2,3,2,2,3,2,1,2,1,3,1,4,1,2,2,2,5,2,1,1,9,9,7,7,2,4,99,1,4,3,12,127
1,186,1601,1,0,1,6,7,0,4,3,1,0,0,1,1,1,2,0,1,1,2,3,3,2,3,1,2,3,3,2,3,3,2,3,3,3,0,2,3,3,3,0,0,1,2,5,0,6,0,3,0,99,3,3,13,125
1,186,1602,0,5,1,3,7,0,4,3,1,5,5,1,1,1,11,1,2,2,3,3,3,3,1,3,2,1,2,2,1,3,1,3,2,2,1,2,2,2,1,2,1,1,4,3,1,4,2,4,99,6,3,3,13,88
1,186,1603,1,4,1,6,7,1,4,2,1,5,3,1,1,2,1,2,2,4,3,1,1,1,3,2,2,1,2,2,3,3,2,3,3,1,9,2,3,1,4,2,2,1,9,9,1,3,2,3,6,99,1,3,14,151
1,186,1604,1,5,1,6,7,1,4,2,2,3,3,1,1,1,2,3,1,3,2,3,1,3,2,3,2,1,1,1,1,4,1,3,1,2,2,1,1,2,3,2,1,1,9,9,1,3,2,3,0,99,1,3,14,125
1,186,1605,1,5,2,5,7,1,4,3,2,3,0,1,2,1,2,3,2,2,2,1,0,2,2,3,2,1,1,2,3,3,2,2,1,3,2,3,2,1,4,2,2,1,4,2,1,3,2,4,99,10,4,3,14,126
1,186,1606,2,5,2,6,7,1,4,3,2,0,3,2,2,1,0,1,1,2,3,4,3,2,3,3,2,1,2,2,2,3,1,4,2,3,9,3,2,2,3,2,1,1,9,9,1,3,2,4,99,2,2,3,14,158
1,186,1607,2,5,2,6,7,1,4,3,1,5,5,1,1,2,2,2,3,2,3,4,1,2,3,3,2,1,1,3,1,4,2,1,4,1,9,3,2,1,1,2,1,1,9,9,1,3,2,4,99,0,1,3,14,3
1,186,1608,2,5,2,10,7,1,4,3,2,3,9,1,2,2,1,2,2,2,2,3,1,2,2,1,2,1,2,1,1,4,1,2,3,3,0,1,2,1,3,2,1,1,9,9,1,3,2,3,0,99,2,2,14,55
1,186,1609,2,5,1,5,7,2,4,2,2,5,6,1,1,2,2,2,3,2,2,4,1,2,2,3,2,2,1,2,2,1,2,2,1,4,1,1,1,1,2,2,1,1,9,9,1,3,2,4,99,3,1,3,14,40
1,186,1610,2,6,1,3,7,2,4,3,2,2,3,1,2,2,11,3,2,2,2,3,1,2,2,2,2,1,1,2,3,3,1,4,3,3,9,3,2,1,2,1,2,1,3,1,1,4,2,2,3,99,1,2,13,127
1,186,1611,2,5,1,6,7,2,4,3,2,5,4,2,0,1,2,2,3,3,3,4,3,2,2,3,2,3,3,2,2,0,2,2,2,2,9,3,2,2,3,0,1,1,9,9,1,6,0,5,99,99,0,0,14,36
1,186,1612,2,4,1,7,7,3,4,0,1,5,5,1,1,1,2,2,2,3,2,3,1,2,1,3,2,1,4,1,3,3,2,3,2,2,9,2,2,2,4,1,3,1,4,1,1,3,2,4,99,1,1,3,14,33
1,186,1613,2,5,1,5,7,3,4,3,2,3,4,1,1,2,2,1,1,4,2,3,3,3,2,3,2,3,1,1,3,3,2,2,1,0,0,0,0,0,0,0,0,1,9,9,1,3,2,4,99,3,6,2,13,106
1,186,1614,1,6,1,7,7,4,4,2,2,0,3,1,2,2,2,1,2,4,2,3,1,1,2,2,2,1,1,1,1,2,2,2,1,4,9,3,2,1,3,1,1,1,1,2,1,3,2,1,4,99,2,2,13,105
1,186,1615,1,5,1,4,7,4,4,2,2,2,3,3,2,2,2,2,2,3,2,4,3,2,2,3,2,2,2,2,2,2,2,5,2,4,1,2,2,2,2,1,1,1,9,9,1,3,2,4,99,7,1,2,13,111
1,186,1616,1,5,1,3,7,4,4,3,2,3,3,1,2,1,1,2,2,4,1,3,1,1,1,1,1,1,2,1,4,4,1,3,2,3,9,1,2,1,3,1,3,1,9,9,1,3,2,1,0,99,3,2,14,56
1,186,1617,1,6,3,2,7,4,8,3,1,3,4,1,1,2,1,3,2,2,2,4,2,2,3,3,2,1,3,1,2,2,1,4,2,3,1,1,2,2,3,2,1,1,9,9,1,3,2,3,0,99,2,3,12,43
1,186,1618,1,5,2,4,7,4,4,3,2,2,3,2,1,2,2,1,2,1,3,2,1,3,3,3,2,3,3,2,1,3,1,2,2,3,2,1,2,2,2,1,1,1,9,9,1,3,2,4,99,7,3,2,14,108
1,186,1619,1,6,2,3,7,5,4,1,2,2,2,2,2,1,9,1,2,4,1,3,3,2,2,3,2,1,2,3,3,4,1,6,1,4,9,1,2,2,5,1,2,1,9,9,1,3,2,4,99,10,4,3,14,25
1,186,1620,1,4,2,5,7,5,4,3,1,4,6,2,1,2,2,1,2,4,3,3,1,2,2,2,2,1,2,1,3,3,2,3,1,3,9,2,2,1,4,2,2,1,9,9,1,3,2,3,6,99,2,2,13,48
1,186,1621,2,5,3,4,7,5,4,2,2,2,3,2,2,1,6,2,2,4,1,3,3,3,2,3,2,1,2,1,2,3,1,4,1,2,0,1,2,2,4,1,2,1,9,9,1,3,2,2,0,99,3,2,12,4
1,186,1622,2,6,3,7,7,5,4,3,2,3,2,3,2,2,2,3,2,3,3,3,3,3,2,2,1,1,3,2,3,3,2,2,2,2,9,3,2,2,4,2,2,1,3,2,1,3,2,3,6,99,2,3,12,76
1,186,1623,3,5,1,2,7,4,3,2,1,4,5,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,2,1,2,3,1,2,1,4,2,1,2,1,1,1,2,1,9,9,5,7,2,2,4,99,1,3,16,105
1,186,1624,4,6,1,1,7,7,3,3,2,0,10,3,2,2,6,2,1,4,2,2,1,1,1,2,1,1,1,2,3,3,1,2,1,3,4,1,2,2,3,1,2,1,9,9,3,2,1,2,0,99,3,3,15,174
1,186,1625,2,5,1,3,7,8,3,3,2,4,5,2,2,2,2,2,2,4,2,3,3,2,3,2,2,1,4,1,2,3,2,2,1,2,1,1,2,1,3,2,3,1,9,9,5,7,2,2,4,99,2,2,15,362
1,186,1626,2,5,1,7,7,4,3,2,2,2,3,2,2,1,11,2,2,4,3,3,3,3,2,1,2,1,2,3,3,4,2,2,4,1,9,3,2,1,5,1,2,1,9,9,9,10,2,2,0,99,3,3,15,43
1,186,1627,3,5,1,3,7,4,3,3,1,4,3,2,2,2,2,1,1,2,2,2,3,3,2,2,3,1,2,1,3,3,1,2,1,4,2,1,2,1,3,1,2,1,9,9,0,10,2,3,0,99,3,0,15,227
1,186,1628,4,6,2,3,7,2,3,2,1,5,5,1,2,2,2,1,2,2,3,3,1,2,2,3,2,3,2,2,2,3,2,3,1,4,9,1,2,1,2,2,1,1,9,9,7,7,1,3,5,99,1,3,16,55
1,186,1629,1,5,2,5,7,4,3,3,1,3,7,1,1,1,2,2,2,4,2,3,1,1,3,1,2,1,2,1,1,4,2,2,4,2,9,3,2,2,4,1,1,1,3,6,7,7,2,3,0,99,1,2,16,85
1,186,1630,4,5,1,7,7,6,3,3,2,3,4,2,2,2,6,2,2,2,1,3,1,2,2,3,2,1,2,2,2,3,1,4,2,3,2,3,2,2,3,1,2,1,4,2,5,7,2,4,99,11,2,3,16,96
1,186,1631,4,6,2,7,7,6,3,3,2,1,3,2,2,1,6,1,1,4,3,4,2,2,1,3,2,1,0,2,2,4,2,2,2,3,9,2,2,2,3,2,1,1,9,9,7,5,2,4,99,0,5,1,15,90
1,186,1632,3,6,2,7,7,7,3,2,1,5,5,2,1,3,1,2,2,3,1,2,1,1,1,3,2,1,2,3,2,4,1,2,1,3,1,1,2,3,1,2,2,1,9,9,7,8,2,4,99,2,3,3,15,151
1,186,1633,2,6,1,5,7,5,3,3,2,3,3,2,1,2,2,2,1,4,2,3,1,3,2,1,3,1,2,2,3,4,2,2,1,4,5,1,2,2,3,1,2,1,4,3,7,7,2,4,99,8,3,3,16,65
1,186,1634,2,6,1,8,7,5,3,3,2,2,3,1,2,2,2,1,2,2,2,4,3,2,3,1,2,2,2,2,1,2,1,4,1,3,2,1,2,2,3,1,1,1,9,9,10,6,2,4,99,1,3,1,15,155
1,186,1635,2,6,1,1,7,3,3,3,2,1,2,3,2,2,2,2,2,1,3,5,1,2,3,1,2,2,2,1,1,4,2,4,2,3,1,2,2,2,4,1,1,1,9,9,7,7,2,4,99,6,1,3,16,64
1,186,1636,2,6,2,8,7,4,3,3,2,3,3,1,1,2,2,1,2,2,3,3,3,3,2,2,2,1,2,2,2,2,1,4,2,2,9,2,2,2,3,2,2,1,9,9,7,7,2,4,99,2,2,2,16,32
1,186,1637,2,5,1,2,7,4,3,3,1,5,5,2,2,1,2,1,2,3,2,4,3,2,3,3,3,1,3,1,1,4,1,2,2,4,9,1,1,3,4,1,3,1,9,9,7,7,2,4,99,2,6,2,16,46
1,186,1638,2,5,2,7,7,5,3,3,1,5,3,1,1,3,2,3,3,4,3,3,3,3,3,3,2,3,2,3,1,4,2,1,3,1,9,2,3,2,4,2,1,1,9,9,2,7,1,4,99,2,2,3,15,163
1,186,1639,3,5,2,7,7,0,3,1,2,0,0,2,2,1,2,2,4,2,3,3,0,2,3,3,2,1,2,2,1,2,1,0,4,2,9,3,2,3,4,0,1,1,4,3,8,7,2,5,99,99,3,3,15,322
1,186,1640,2,6,1,12,7,3,3,2,2,3,4,2,2,1,1,2,2,3,1,1,1,1,1,1,1,1,2,2,2,3,1,4,1,3,1,1,2,1,2,1,3,1,1,3,9,0,2,1,11,99,3,3,16,13
1,186,1641,3,4,2,4,7,6,3,3,1,4,5,2,2,1,2,1,2,4,3,3,1,2,2,1,2,1,2,1,3,4,2,3,1,4,2,1,2,1,5,1,3,2,2,1,99,99,9,9,99,99,9,9,15,340
1,186,1642,4,5,2,7,7,6,3,2,2,3,3,2,2,1,2,3,2,4,1,5,2,2,2,3,2,3,2,2,1,1,1,5,1,3,8,3,2,2,3,1,1,2,4,5,99,99,9,9,99,99,9,9,15,289
1,186,1643,3,6,1,1,7,8,3,1,2,3,10,2,1,2,2,1,3,1,2,4,2,2,3,3,2,3,2,2,1,1,1,3,2,3,1,2,3,2,2,2,1,2,4,5,99,99,9,9,99,99,9,9,15,290
1,186,1644,3,3,2,7,7,6,3,3,1,3,3,1,1,2,0,2,1,4,2,4,2,2,1,3,2,1,2,1,1,2,1,3,1,4,2,1,2,2,2,2,2,2,4,5,99,99,9,9,99,99,9,9,15,261
1,186,1645,4,4,2,4,7,6,3,3,2,2,3,1,1,1,6,1,2,4,1,3,2,2,2,3,2,1,2,2,2,3,1,4,1,4,2,1,2,1,3,2,2,2,4,4,99,99,9,9,99,99,9,9,15,113
1,186,1646,3,5,2,4,7,6,3,2,1,5,7,1,2,1,2,2,2,1,1,3,3,1,1,1,2,2,2,2,3,4,1,3,1,3,2,1,2,1,2,2,2,2,2,3,99,99,9,9,99,99,9,9,15,295
1,186,1647,4,5,2,9,7,6,3,2,2,2,2,2,2,2,3,1,1,3,2,4,2,2,2,3,2,1,2,2,3,2,1,5,2,3,3,1,2,3,3,1,1,2,4,4,99,99,9,9,99,99,9,9,15,346
1,186,1648,4,5,2,3,7,6,3,2,2,4,5,2,1,2,2,2,1,3,1,2,1,1,1,3,2,2,3,2,3,4,1,3,2,3,6,1,2,2,2,2,2,2,3,3,99,99,9,9,99,99,9,9,15,260
1,186,1649,3,5,2,8,7,7,3,3,2,3,5,1,1,2,6,1,1,4,1,3,1,1,2,1,2,1,3,1,3,4,2,2,1,4,2,1,2,2,2,2,3,2,2,2,99,99,9,9,99,99,9,9,16,122
1,186,1650,4,6,2,4,7,7,3,2,2,2,3,2,2,2,2,1,2,3,2,3,2,2,2,3,1,1,2,2,4,3,2,3,2,3,2,1,2,2,3,2,2,2,4,3,99,99,9,9,99,99,9,9,15,363
1,186,1651,4,2,2,7,7,5,3,2,2,2,3,3,1,3,2,2,3,1,3,3,1,2,3,0,2,1,2,3,1,4,1,4,4,1,2,2,3,4,5,2,3,2,2,2,99,99,9,9,99,99,9,9,15,359
1,186,1652,3,4,2,12,7,5,3,2,2,2,3,1,2,2,2,1,2,4,2,1,1,1,2,2,2,1,2,1,3,3,2,3,1,4,2,1,2,2,2,1,3,2,2,6,99,99,9,9,99,99,9,9,16,62
1,186,1653,4,4,2,7,7,5,3,2,2,3,4,2,2,2,6,1,1,3,1,3,2,2,2,1,2,1,2,3,1,2,1,3,1,4,1,1,1,1,3,2,1,2,2,3,99,99,9,9,99,99,9,9,15,158
1,186,1654,3,5,3,3,7,5,3,3,2,4,4,1,1,2,1,1,2,3,3,4,2,2,3,3,2,3,2,1,1,2,1,2,1,4,1,2,2,1,2,1,1,2,3,4,99,99,9,9,99,99,9,9,15,282
