CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27A.,Q.27B.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37A.,Q.37B.,Q.38.,Q.39A.,Q.39B.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.54.,Q.55.,Q.56.,Q.57.,Q.59.,Q.60.,Q.61.,CARD..1,DECK..1,BALLOT..1,BALLOT..2,Q.62.,V.64.,V.65.,V.66.,V.67.,V.68.
1,218,532,3,3,32,3,11,99,1,6,12,2,3,2,4,4,3,2,3,3,2,3,1,2,1,2,2,3,2,4,3,2,4,4,4,1,1,5,3,3,3,49,2,1,3,6,2,3,6,2,4,3,2,3,2,3,4,9,9,99,9,9,0,2,23,2,218,532,3,6,1,1,3,3,6
1,218,533,3,3,33,3,2,2,1,6,1,1,1,1,2,1,4,1,1,2,3,3,1,2,3,0,2,3,2,1,4,2,4,2,3,1,4,1,3,3,2,62,2,5,1,3,6,5,5,1,2,5,1,1,2,2,1,9,9,99,9,9,1,2,24,2,218,533,3,7,1,2,2,7,14
1,218,534,3,3,34,3,10,0,2,2,3,1,2,1,1,2,3,1,1,3,5,5,2,2,2,1,1,2,3,4,2,1,3,1,1,1,1,2,2,1,1,0,1,1,1,3,6,1,3,1,4,2,1,3,2,3,4,9,9,99,9,9,3,3,30,2,218,534,3,0,1,2,2,3,10
1,218,535,3,3,35,2,2,2,2,6,3,1,4,2,2,3,4,1,2,3,4,3,1,3,1,2,2,1,3,4,3,1,1,4,1,2,2,1,2,3,3,71,1,1,1,3,6,2,0,0,0,0,0,0,0,0,0,9,9,99,9,9,4,2,31,2,218,535,3,7,1,2,2,3,6
1,218,536,3,3,35,3,11,99,2,5,3,3,3,2,1,1,0,1,1,2,2,2,1,2,3,3,0,3,3,2,4,2,3,5,5,3,5,1,2,3,3,56,1,1,2,2,2,3,1,2,0,0,0,0,0,0,0,9,9,99,9,9,0,0,0,2,218,536,3,0,1,2,2,3,38
1,218,537,3,3,36,1,2,2,2,6,3,0,0,0,1,2,0,1,0,0,0,0,1,3,0,0,1,1,2,3,4,1,0,5,0,3,5,0,5,3,3,73,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,9,9,99,9,9,3,4,30,2,218,537,3,0,1,2,2,3,32
1,218,538,3,3,36,3,0,0,2,6,3,1,0,0,0,1,6,1,3,1,2,2,1,1,2,2,2,1,4,1,3,1,4,4,3,0,2,4,5,3,2,36,1,1,1,3,6,5,6,2,1,1,2,2,0,0,0,9,9,99,9,9,1,4,3,2,218,538,3,9,1,2,2,3,40
1,218,539,3,3,36,3,11,99,2,6,12,1,2,3,1,3,6,1,1,3,3,2,1,2,1,2,2,2,2,2,3,2,1,2,1,1,1,5,1,3,3,58,1,2,1,1,0,3,6,2,2,2,2,2,0,0,0,9,9,99,9,9,5,3,23,2,218,539,3,7,1,1,3,3,8
1,218,540,3,4,28,3,2,2,1,6,1,1,3,3,1,3,4,1,3,3,5,5,2,2,1,2,2,2,2,2,3,1,5,4,5,3,4,5,4,3,3,54,1,4,1,3,6,5,6,3,4,5,3,3,2,2,4,9,9,99,9,9,3,2,24,2,218,540,3,7,1,2,2,7,2
1,218,541,3,4,31,1,1,1,1,6,1,1,4,3,1,3,2,2,1,2,3,3,1,3,2,3,0,5,1,1,0,1,4,4,4,2,4,2,3,0,1,52,1,1,1,3,6,2,4,3,2,3,1,2,2,5,3,9,9,99,9,9,5,2,25,2,218,541,3,6,1,2,2,7,6
1,218,542,3,4,31,3,11,99,3,6,12,2,3,2,3,3,4,3,2,2,3,4,1,2,1,2,2,2,2,3,3,2,1,3,3,1,3,4,3,1,2,49,1,1,1,3,6,2,5,2,2,2,2,1,1,1,5,9,9,99,9,9,1,4,23,2,218,542,3,6,1,1,3,3,2
1,218,543,3,4,33,2,1,1,1,1,1,0,2,0,3,3,0,2,1,2,5,0,2,2,0,3,2,2,1,0,0,2,1,2,0,0,2,0,5,0,0,69,0,2,0,3,6,2,5,2,2,0,1,3,0,0,0,9,9,99,9,9,1,3,24,2,218,543,3,7,1,2,2,7,7
1,218,544,3,4,36,0,11,99,2,1,0,0,0,0,0,0,6,2,0,0,5,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,99,9,9,0,0,0,2,218,544,3,0,1,2,4,3,0
1,218,545,3,4,36,2,2,2,3,6,3,4,2,2,1,2,4,2,1,3,3,0,2,2,3,2,0,5,4,4,4,1,2,3,2,1,4,1,2,0,0,67,1,3,2,2,5,0,3,0,2,2,2,1,2,8,0,9,9,99,9,9,5,2,31,2,218,545,3,0,1,2,2,3,28
1,218,546,3,3,27,3,1,1,1,6,3,2,3,2,1,3,5,2,1,2,4,3,1,2,1,3,2,3,3,3,4,1,3,2,3,3,3,4,2,1,2,47,2,5,1,3,6,5,4,1,4,5,2,3,2,2,1,9,9,99,9,9,6,2,21,2,218,546,3,8,1,2,1,3,13
1,218,547,3,3,35,2,3,3,1,6,3,1,4,3,1,1,1,1,2,3,2,2,2,2,1,2,2,1,2,3,3,1,4,4,4,2,4,2,4,2,3,71,2,1,2,2,5,4,6,0,3,3,2,3,2,4,3,9,9,99,9,9,6,4,30,2,218,547,3,6,1,2,2,3,13
1,218,548,3,4,27,3,1,1,1,1,3,1,4,2,1,2,3,2,2,1,3,4,1,1,1,2,2,2,3,4,3,1,1,3,2,1,2,5,3,2,2,60,1,1,1,2,6,2,4,1,1,1,2,1,1,1,5,9,9,99,9,9,6,4,22,2,218,548,3,7,1,2,1,3,10
1,218,549,3,4,33,3,1,1,1,6,1,1,3,2,1,3,4,2,1,2,4,5,2,2,1,2,2,2,2,3,3,2,2,2,2,1,1,5,3,3,2,61,1,1,1,3,6,5,5,2,1,2,1,3,1,1,5,9,9,99,9,9,6,2,24,2,218,549,3,7,1,2,2,7,0
1,218,550,3,4,36,2,11,99,1,2,3,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,99,9,9,6,3,30,2,218,550,3,7,1,2,2,3,25
1,218,551,3,3,27,2,2,2,2,6,3,2,2,1,2,2,4,2,1,3,3,5,1,3,1,2,2,3,3,4,3,1,2,4,4,2,4,4,4,1,2,47,1,1,1,3,6,4,4,2,1,3,2,3,2,6,4,9,9,99,9,9,7,2,21,2,218,551,3,8,1,2,1,3,3
1,218,552,3,3,30,3,11,99,1,6,12,1,3,1,2,3,4,2,1,2,4,5,2,2,1,2,2,3,3,3,3,2,4,2,1,1,2,1,1,1,2,49,1,2,1,3,6,1,1,2,1,1,2,2,3,0,0,9,9,99,9,9,7,4,22,2,218,552,3,6,1,1,3,3,4
1,218,553,3,3,34,2,1,1,2,6,3,1,2,2,1,3,6,1,1,2,2,10,1,3,1,2,2,3,4,5,3,1,2,2,2,2,2,4,2,1,3,56,1,1,1,3,6,3,5,1,1,1,2,3,3,1,5,9,9,99,9,9,7,2,22,2,218,553,3,7,1,2,2,3,30
1,218,554,3,4,30,3,11,99,2,6,12,1,2,2,1,4,4,1,1,3,2,2,1,3,1,2,2,0,3,4,3,0,2,2,2,2,1,4,2,3,2,33,1,1,1,3,6,2,5,1,1,2,1,1,2,0,0,9,9,99,9,9,7,4,7,2,218,554,3,8,1,1,3,3,0
1,218,555,3,4,36,3,11,99,2,6,3,2,4,1,1,4,4,2,2,2,2,2,2,3,1,2,2,2,3,4,3,1,2,3,2,1,4,4,2,1,2,56,1,1,1,3,6,2,1,3,1,3,1,1,2,2,1,9,9,99,9,9,8,0,22,2,218,555,3,8,1,2,4,3,3
1,218,556,3,4,36,2,2,2,1,3,7,0,0,0,0,0,0,0,1,3,0,0,2,2,2,0,1,0,0,0,2,2,0,0,4,0,4,0,0,2,2,99,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9,99,9,9,8,0,36,2,218,556,3,0,1,2,1,3,14
1,218,557,3,0,27,0,2,2,1,6,3,1,4,2,2,2,4,1,3,3,5,5,1,2,1,2,2,2,4,3,3,2,3,4,4,2,2,5,3,1,2,48,1,2,1,3,6,2,5,1,2,2,2,3,2,3,3,9,9,99,9,9,5,4,21,2,218,557,3,7,1,2,1,3,0
1,218,558,3,0,33,0,0,0,0,1,1,0,0,1,0,2,6,1,0,1,3,2,2,2,0,0,0,3,2,2,0,0,0,2,1,1,0,0,0,0,0,58,0,1,0,2,5,1,1,0,1,3,1,1,2,0,0,9,9,99,9,9,5,3,24,2,218,558,3,8,1,2,2,7,10
1,218,559,3,0,36,0,1,1,1,6,14,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,9,9,99,9,9,1,4,30,2,218,559,3,5,1,2,2,3,23
1,218,560,3,1,34,3,3,3,2,1,3,1,1,3,1,3,5,2,2,3,3,4,2,3,1,2,2,3,2,2,3,1,2,4,4,2,3,3,2,2,2,71,1,3,1,1,1,2,5,2,2,2,1,3,2,3,4,9,9,99,9,9,5,5,28,2,218,560,3,9,1,2,2,3,0
1,218,561,3,1,36,2,2,2,1,6,3,1,4,3,1,4,5,2,2,3,5,5,2,3,1,2,2,3,3,5,3,1,1,4,3,1,4,1,3,3,3,73,1,1,1,3,6,5,5,3,1,1,1,3,2,2,2,9,9,99,9,9,5,4,30,2,218,561,3,0,1,2,2,3,36
1,218,562,3,1,36,2,1,1,1,2,14,3,2,2,3,2,4,1,3,2,3,2,1,1,3,3,2,0,0,0,0,1,0,1,1,1,1,1,5,3,3,99,2,5,2,2,5,1,5,1,4,1,1,0,0,0,0,9,9,99,9,9,1,5,31,2,218,562,3,7,1,2,2,3,24
1,218,563,3,1,36,2,2,2,1,6,3,2,2,3,2,3,4,2,1,2,3,0,2,2,3,3,0,0,4,4,4,2,1,2,2,3,2,4,5,3,3,70,2,5,1,3,6,2,4,1,2,2,1,1,2,2,1,9,9,99,9,9,5,3,31,2,218,563,3,7,1,2,2,3,27
1,218,564,3,1,36,1,1,1,2,6,3,1,4,1,4,4,4,2,1,2,3,3,2,2,1,2,2,3,2,3,3,2,2,1,1,1,2,1,1,1,2,99,2,5,2,2,5,1,5,0,1,1,1,2,2,4,1,9,9,99,9,9,2,5,30,2,218,564,3,7,1,2,2,3,22
1,218,565,3,2,25,3,3,3,1,6,3,2,3,2,2,2,4,2,1,3,3,4,2,1,1,2,2,3,3,3,3,1,1,2,3,2,2,1,3,2,2,51,1,1,1,4,2,2,4,2,1,1,2,3,3,1,5,9,9,99,9,9,5,2,21,2,218,565,3,7,1,2,1,3,8
1,218,566,3,2,26,3,2,2,1,6,3,3,3,2,1,2,5,1,3,2,3,3,2,2,1,2,2,3,2,2,3,1,3,3,3,3,3,4,4,3,2,49,1,2,1,3,6,3,4,2,4,4,2,3,2,3,2,9,9,99,9,9,5,2,22,2,218,566,3,7,1,2,1,3,6
1,218,567,3,2,27,3,11,99,1,6,3,2,2,2,3,2,0,2,3,2,3,5,2,1,3,3,2,3,3,5,4,2,1,2,1,3,5,2,5,3,3,46,1,2,1,3,6,2,1,0,3,1,1,1,1,1,5,9,9,99,9,9,3,3,21,2,218,567,3,7,1,2,1,3,12
1,218,568,3,2,30,3,11,99,1,6,12,3,2,2,1,3,3,1,1,2,2,3,1,3,3,3,2,2,3,4,3,1,1,5,2,3,5,3,5,3,3,51,2,5,1,3,6,5,0,0,4,5,0,0,1,1,5,9,9,99,9,9,4,3,22,2,218,568,3,7,1,1,3,3,3
1,218,569,3,2,31,3,11,99,2,6,3,3,2,2,3,2,3,1,2,1,2,2,1,2,3,2,1,3,3,3,3,1,1,5,1,2,1,1,2,1,3,38,1,2,1,3,6,2,1,2,1,2,2,1,2,2,2,9,9,99,9,9,5,4,5,2,218,569,3,7,1,2,2,3,34
1,218,570,3,2,34,3,1,1,2,2,1,1,4,2,2,3,4,2,1,3,0,0,2,2,1,3,2,3,4,4,3,1,1,1,1,1,1,3,1,3,3,57,1,1,1,3,6,1,0,0,0,0,0,2,2,0,4,9,9,99,9,9,0,2,24,2,218,570,3,7,1,2,2,7,3
1,218,571,3,3,23,3,11,99,2,6,3,0,0,2,0,2,0,2,1,2,10,10,1,2,0,0,0,3,3,4,0,3,3,4,2,3,5,5,3,1,3,99,1,0,2,2,5,5,4,1,4,5,0,3,0,0,0,9,9,99,9,9,2,4,19,2,218,571,3,0,1,2,4,3,6
1,218,572,3,2,14,3,11,99,1,6,3,2,3,2,2,3,5,2,1,1,2,10,1,1,3,0,0,3,2,1,4,2,2,5,5,3,5,2,5,2,2,99,2,5,1,0,0,2,6,0,3,5,1,1,0,0,0,9,9,99,9,9,2,2,6,2,218,572,3,7,1,2,4,3,10
1,218,573,3,2,15,3,11,99,2,4,3,2,2,2,1,3,6,3,3,3,2,3,1,2,1,2,1,2,3,3,3,1,3,3,2,2,2,5,2,3,2,55,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,99,9,9,0,0,0,2,218,573,3,0,1,2,4,3,8
1,218,574,3,1,13,3,11,99,1,6,1,2,4,1,2,4,6,2,1,2,3,3,1,1,1,2,2,3,3,4,3,2,1,1,1,1,1,5,1,2,0,13,2,1,1,5,0,2,5,2,2,2,1,1,2,4,1,9,9,99,9,9,4,3,3,2,218,574,3,8,1,2,3,7,0
1,218,575,3,1,24,3,11,99,1,6,3,1,1,3,2,4,4,2,2,1,3,0,1,2,1,2,2,2,4,4,3,2,3,3,3,1,4,3,3,2,2,37,1,1,2,2,5,1,5,2,3,2,1,1,2,2,1,9,9,99,9,9,4,2,19,2,218,575,3,7,1,2,2,3,4
1,218,576,3,1,13,3,1,1,2,3,3,1,3,3,1,1,3,1,2,3,0,3,2,3,1,2,2,2,2,2,3,1,3,3,3,2,3,2,2,1,2,52,1,1,1,3,6,2,3,1,1,2,2,3,2,6,3,9,9,99,9,9,6,3,6,2,218,576,3,7,1,2,2,3,33
1,218,577,3,1,23,3,11,99,1,6,3,2,4,2,1,3,6,2,1,2,3,3,1,2,1,2,2,2,3,3,3,2,2,2,3,1,2,4,2,2,3,40,1,1,1,3,6,2,1,2,2,2,2,2,2,2,1,9,9,99,9,9,6,2,16,2,218,577,3,8,1,2,2,3,8
1,218,578,3,2,11,3,11,99,1,6,1,1,3,1,3,4,4,2,1,2,2,3,1,2,1,2,2,1,3,5,3,3,2,2,2,1,2,5,1,1,3,11,2,1,1,3,6,1,5,1,2,2,2,3,2,2,1,9,9,99,9,9,7,1,4,2,218,578,3,0,1,2,3,7,13
1,218,579,3,2,11,3,11,99,2,1,1,1,3,1,2,4,4,1,1,2,2,3,2,3,1,2,2,2,3,2,3,1,2,1,1,2,1,5,2,3,2,30,1,2,2,2,5,2,6,0,3,2,2,3,2,2,2,9,9,99,9,9,4,1,5,2,218,579,3,8,1,2,3,7,12
1,218,580,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,1,3,2,1,1,3,5,1,1,2,73,1,1,1,3,6,2,4,3,2,1,1,3,2,8,0,9,9,99,9,9,6,2,17,2,218,580,3,8,1,2,4,3,7
1,218,581,3,0,0,0,0,0,0,0,3,0,0,3,1,4,0,3,1,1,3,0,2,3,0,0,2,0,1,1,1,1,4,3,4,2,3,3,2,0,0,66,1,1,1,0,0,0,6,2,4,4,2,3,2,6,0,9,9,99,9,9,3,2,25,2,218,581,3,8,1,2,2,3,16
1,218,582,3,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,2,0,0,0,1,2,3,3,0,0,0,0,0,1,1,5,0,0,0,0,5,3,3,66,1,5,1,0,0,0,6,0,4,0,0,0,0,0,0,9,9,99,9,9,0,5,30,2,218,582,3,0,1,2,2,3,20
1,218,583,3,1,0,0,11,99,1,6,3,3,0,0,1,3,6,2,3,3,10,10,1,1,0,0,0,1,4,4,3,1,4,0,1,1,0,1,1,3,1,17,0,1,2,2,3,2,6,0,1,0,2,3,2,4,0,9,9,99,9,9,4,1,14,2,218,583,3,9,1,2,2,3,2
1,218,584,3,4,0,3,2,2,2,2,3,1,1,3,1,4,3,2,2,3,2,2,1,2,1,2,2,3,2,3,4,2,4,1,1,2,1,5,5,2,0,77,1,1,1,3,0,4,5,0,1,1,0,3,3,1,5,9,9,99,9,9,6,4,21,2,218,584,3,8,1,2,1,3,7
1,218,585,3,3,0,2,11,99,1,2,3,2,1,3,1,1,3,2,1,3,5,5,2,2,1,3,2,4,3,3,3,1,3,1,1,1,2,5,0,0,0,70,1,2,1,3,6,1,5,2,1,1,2,1,3,5,4,9,9,99,9,9,8,4,32,2,218,585,3,7,1,1,2,3,6
1,218,586,3,0,32,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,9,9,99,9,9,0,0,0,2,218,586,3,0,1,1,3,3,7
