CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22A.,Q.22B.,Q.23.,Q.24A.,Q.24B.,Q.24C.,Q.24D.,Q.24E.,Q.24F.,Q.24G.,Q.24H.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36A.,Q.36B.,Q.36C.,Q.36D.,Q.36E.,Q.36F.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41A.,Q.41B.,Q.42.,Q.44A.,Q.44B.,Q.44C.,Q.44D.,V.45.,V.46.,V.47.,V.48.
1,219,604,3,3,5,1,8,1,6,4,16,2,4,1,1,2,2,1,2,2,3,1,2,1,5,5,3,1,1,1,1,1,1,1,2,3,6,5,4,4,5,1,2,2,4,0,1,1,2,2,2,4,1,3,5,1,3,3,2,1,1,1,3,5,9,5
1,219,605,3,2,6,1,7,2,6,4,16,2,5,1,3,4,1,1,1,2,4,1,2,1,5,4,3,3,1,1,3,1,1,1,3,2,8,4,4,4,3,1,3,1,1,1,1,1,1,2,2,1,2,5,1,1,3,1,1,1,2,1,3,5,9,35
1,219,606,3,4,5,2,8,2,1,3,17,2,2,4,3,6,2,2,3,5,6,2,1,1,5,3,3,1,1,1,2,1,2,1,2,3,7,4,5,2,3,3,2,1,1,1,2,1,1,2,2,5,2,3,3,2,2,1,1,1,5,3,3,5,9,405
1,219,607,3,3,7,2,7,2,1,2,16,2,3,4,4,6,2,1,3,5,9,2,1,2,4,5,3,3,1,1,1,1,1,1,2,1,11,1,4,2,4,3,1,2,1,1,2,1,1,1,1,4,3,1,3,2,2,1,1,1,5,2,3,5,9,307
1,219,608,3,4,5,1,8,2,2,6,16,2,2,2,3,6,3,1,3,4,8,2,2,2,5,4,3,1,2,1,1,2,3,1,3,3,8,5,4,3,5,2,2,2,2,1,2,1,1,1,1,4,3,4,2,2,2,3,2,3,2,4,3,5,9,67
1,219,609,3,2,6,1,6,2,6,3,16,2,5,1,2,3,3,3,2,2,3,1,1,2,4,0,3,1,1,1,3,3,3,1,2,5,9,1,6,5,3,4,1,2,5,2,1,1,1,1,1,5,3,1,6,0,4,2,2,1,1,1,3,5,9,107
1,219,610,3,1,4,1,8,2,1,4,16,2,1,1,4,4,2,2,1,2,3,1,2,2,5,2,3,3,3,1,1,1,3,1,2,3,6,2,2,4,1,5,5,2,5,1,2,1,1,1,2,5,3,3,6,2,4,4,1,1,3,1,3,5,9,97
1,219,611,3,2,7,1,7,3,1,3,17,2,2,4,3,6,1,1,3,4,5,2,1,1,3,3,1,1,1,1,2,1,2,1,2,1,8,2,1,3,3,3,1,1,1,1,2,2,1,1,1,5,3,3,3,1,2,1,1,1,4,3,3,5,9,7
1,219,612,3,0,0,0,0,0,0,7,16,2,1,2,3,4,2,1,3,4,5,2,1,1,4,3,2,1,2,1,1,1,1,1,2,3,7,1,4,3,4,2,2,2,4,1,1,1,1,2,2,1,2,3,3,2,3,2,2,2,2,2,3,5,9,77
1,219,613,3,2,5,1,8,2,6,3,16,2,1,3,4,4,1,1,3,2,3,2,1,1,5,4,3,1,1,1,1,1,3,1,3,3,5,3,4,4,5,2,2,2,5,1,1,1,2,1,2,1,1,0,6,3,4,4,1,1,1,1,3,5,9,17
1,219,614,3,4,5,1,8,1,6,3,16,2,2,3,4,6,2,2,3,3,4,1,1,1,5,5,3,1,1,2,1,1,2,1,2,2,5,6,4,2,4,3,2,1,3,2,1,1,2,1,2,4,3,3,2,4,2,1,1,1,3,1,3,5,9,57
1,219,615,3,1,4,3,7,1,6,2,17,2,3,3,4,5,1,1,3,3,3,1,1,2,5,4,3,1,1,1,1,1,2,1,3,5,6,4,2,3,3,3,2,1,1,1,2,2,1,1,2,4,3,3,3,2,2,2,1,1,3,2,3,5,9,308
1,219,616,3,2,5,2,8,1,6,4,16,2,5,3,4,4,1,1,2,3,4,2,2,2,5,3,3,1,1,1,1,1,2,1,3,5,7,1,3,2,3,3,1,1,1,1,2,2,1,2,1,4,3,2,4,3,3,3,1,1,3,2,3,5,9,98
1,219,617,3,4,5,1,8,1,6,5,17,2,4,3,3,3,1,1,2,2,4,2,1,1,3,2,2,1,1,1,2,1,2,1,2,2,7,2,2,3,4,3,2,1,2,1,2,2,1,2,2,4,3,3,4,2,2,2,2,1,3,2,3,5,9,8
1,219,618,3,4,6,3,8,2,2,6,17,2,4,1,2,6,3,1,3,3,4,2,3,2,5,4,3,3,1,3,1,1,2,1,3,3,12,1,4,3,5,3,2,5,5,3,3,0,3,0,0,5,3,4,3,1,3,3,1,2,7,2,3,5,9,28
1,219,619,3,4,4,1,7,2,6,6,16,2,4,3,4,5,1,1,3,2,3,2,1,2,5,3,4,1,1,1,1,1,1,1,2,5,5,1,2,2,3,3,2,5,2,1,2,1,2,2,2,4,3,2,4,2,2,2,1,2,3,2,3,5,9,78
1,219,620,3,3,6,1,8,2,6,3,16,2,4,1,3,4,2,1,1,2,3,1,2,1,4,4,3,1,1,1,1,3,3,1,3,2,6,4,3,3,3,3,3,2,3,1,2,2,2,2,2,4,3,3,5,3,1,2,2,2,1,2,3,5,9,88
1,219,621,3,2,7,1,6,2,1,3,17,2,3,2,1,3,1,1,3,3,3,2,2,1,5,5,2,1,1,1,1,1,3,1,3,2,10,1,5,2,5,1,1,1,1,1,2,1,1,2,2,5,3,3,6,3,4,2,2,3,6,2,3,5,9,28
1,219,622,3,1,3,1,8,2,1,4,16,2,1,3,4,4,1,1,3,3,4,2,1,1,4,4,2,1,1,1,1,1,1,1,2,2,4,2,2,3,4,2,2,2,2,1,2,1,2,1,1,5,1,4,3,2,2,3,2,2,3,1,3,5,9,10
1,219,623,3,4,6,1,8,2,6,5,17,2,6,3,4,5,1,1,3,4,5,2,1,1,4,4,3,1,1,1,1,1,1,1,1,2,9,1,2,2,5,1,2,2,4,2,1,1,2,1,1,5,1,5,1,4,3,2,1,3,3,2,3,5,9,101
1,219,624,3,4,5,1,5,2,1,6,16,2,6,3,3,4,2,1,2,2,4,1,1,1,4,2,2,1,1,1,1,3,1,1,1,5,6,2,2,4,3,3,2,2,2,1,2,1,1,2,2,4,3,2,4,2,4,2,1,2,3,2,3,5,9,61
1,219,625,3,4,5,2,8,2,1,4,16,2,6,3,3,5,2,2,3,3,5,2,2,2,5,4,2,1,1,1,1,1,2,1,1,2,11,2,2,3,4,3,2,5,2,1,1,1,1,1,1,4,3,4,4,2,2,2,1,1,3,3,3,5,9,301
1,219,626,3,3,6,2,7,2,1,4,16,2,5,3,3,6,1,1,3,4,5,2,3,2,5,3,3,1,2,1,1,1,3,1,3,3,10,6,4,3,4,1,5,5,4,1,1,1,2,1,1,5,1,4,3,1,3,3,2,2,6,2,3,5,9,91
1,219,627,3,3,5,2,8,2,6,4,17,2,6,3,3,6,3,1,3,5,8,2,2,2,5,5,3,1,1,1,1,1,3,1,2,4,9,5,5,2,5,1,4,4,4,1,1,1,2,2,1,5,1,4,1,2,2,3,1,3,3,1,3,5,9,401
1,219,628,3,2,5,1,7,1,6,4,16,2,3,3,4,5,2,1,1,2,4,2,1,1,4,3,2,1,1,1,1,1,1,1,2,1,5,2,2,3,3,3,1,2,2,1,1,1,2,1,2,4,2,2,4,2,2,1,2,1,2,2,3,5,9,1
1,219,629,3,2,5,1,8,1,6,3,16,2,2,3,3,5,2,1,3,3,5,2,1,1,4,4,2,1,1,1,1,1,1,1,1,2,5,2,2,4,3,2,2,2,1,1,2,2,1,2,2,4,1,3,5,4,2,2,1,2,3,2,3,5,9,11
1,219,630,3,1,6,3,6,1,6,3,1,3,1,2,2,4,2,1,3,4,9,2,1,2,5,3,3,3,1,1,1,3,2,1,3,5,9,1,3,1,0,3,2,1,1,1,2,2,1,2,2,5,3,2,5,4,3,2,1,3,2,2,3,1,0,402
1,219,631,3,2,5,3,6,1,6,3,1,3,3,3,3,4,3,1,3,2,3,2,2,2,5,5,4,1,3,1,1,3,1,1,2,5,10,1,4,4,4,3,1,5,2,1,2,2,2,2,2,5,2,2,4,3,2,3,1,2,3,2,3,1,0,502
1,219,632,3,1,4,3,8,1,6,2,1,3,1,4,2,4,2,1,3,3,5,1,1,1,5,2,4,3,1,3,1,1,1,1,2,5,4,1,2,0,5,1,1,2,3,1,1,1,2,1,1,5,1,5,2,3,4,2,1,1,5,3,3,1,3,602
1,219,633,3,1,4,3,7,1,6,2,1,3,2,3,2,4,1,1,3,2,3,1,1,1,5,1,2,3,1,1,2,1,3,1,3,5,4,2,1,3,3,3,1,1,4,1,1,2,2,2,1,5,3,2,4,4,1,2,1,1,3,2,3,1,3,642
1,219,634,3,2,4,3,7,1,6,2,1,3,3,2,2,3,2,1,3,4,7,1,1,2,4,2,3,3,1,3,1,1,2,1,3,5,4,2,2,3,3,2,2,1,5,1,2,1,1,2,2,4,3,3,3,2,4,4,1,2,2,2,3,1,3,702
1,219,635,3,2,4,2,8,1,6,2,1,3,3,2,2,3,1,1,3,4,7,2,1,2,5,4,3,3,1,1,1,2,2,3,2,5,4,5,3,2,3,3,1,2,2,1,2,1,2,2,2,5,3,3,6,3,3,3,1,1,2,2,3,1,3,712
1,219,636,3,1,4,3,6,2,1,3,1,3,2,1,2,3,1,1,3,3,5,1,1,1,3,2,2,1,1,1,3,1,3,1,3,2,5,2,2,3,3,2,2,2,1,1,2,2,2,2,2,5,3,2,4,2,4,2,2,1,2,2,3,1,3,612
1,219,637,3,2,5,3,7,1,6,2,1,3,3,4,4,5,2,1,3,3,4,2,1,1,4,3,2,1,1,1,2,3,3,1,3,2,5,3,3,3,3,2,2,2,3,1,1,2,2,1,1,4,2,2,4,1,2,2,1,1,4,3,3,1,3,622
1,219,638,3,2,5,3,7,2,1,3,1,3,1,2,3,8,1,1,3,3,5,2,1,1,4,4,3,2,1,2,3,1,1,1,3,5,5,1,6,3,3,2,2,1,2,1,2,1,1,2,2,4,2,3,6,4,4,2,2,1,2,1,3,1,0,412
1,219,639,3,2,6,3,6,2,1,3,1,3,1,2,3,4,2,1,2,2,5,2,1,2,5,5,4,1,1,1,1,1,2,3,3,5,8,7,5,3,0,3,1,1,5,1,1,2,1,1,1,2,3,4,2,3,4,2,2,3,2,2,3,1,0,510
1,219,640,3,2,5,3,8,2,1,5,1,3,3,2,2,3,1,1,3,2,5,1,1,0,5,4,2,2,1,1,1,1,2,1,3,2,7,2,2,3,0,3,2,1,1,1,2,2,1,2,2,5,3,2,5,2,2,2,2,3,2,2,3,1,3,710
1,219,641,3,2,5,3,7,1,6,2,1,3,4,4,4,8,1,1,3,3,5,2,1,1,4,3,2,3,1,1,3,2,2,1,2,1,6,1,1,3,3,3,2,2,2,1,2,1,1,1,2,5,3,4,4,2,2,1,1,1,5,0,3,1,3,650
1,219,642,3,1,4,3,7,1,6,2,1,3,3,2,2,3,2,1,3,3,4,2,1,1,4,2,2,3,1,1,1,1,2,1,3,2,5,6,2,2,3,2,3,2,2,1,2,2,1,1,2,5,2,2,4,2,3,2,1,2,2,2,3,1,3,608
1,219,643,3,2,4,3,7,1,6,2,1,3,3,3,2,3,1,1,2,3,3,1,3,1,4,4,3,1,1,1,3,1,2,1,2,2,5,2,2,0,3,2,2,1,2,1,2,2,1,2,2,5,3,2,4,3,4,2,1,1,2,1,3,1,3,708
1,219,644,3,2,5,2,7,1,6,2,1,3,3,3,3,4,1,2,2,3,5,1,1,2,4,2,3,1,1,1,1,1,3,1,2,5,5,2,3,2,3,3,1,1,2,1,2,2,2,2,2,4,3,3,4,3,2,3,2,2,3,2,3,1,3,718
1,219,645,3,2,4,3,7,1,6,2,1,3,3,4,4,8,2,1,3,5,10,2,1,2,5,3,3,1,1,1,3,1,1,1,1,5,5,1,3,2,3,3,2,1,2,1,1,2,1,1,2,5,3,1,4,2,2,2,1,1,5,3,3,1,3,738
1,219,646,3,3,5,1,8,2,2,4,1,3,2,1,4,4,1,1,2,2,4,1,1,1,5,4,3,1,1,1,2,1,2,1,3,2,7,2,4,3,4,3,1,1,1,1,2,1,1,1,1,4,3,1,4,1,4,2,2,1,1,1,3,5,8,716
1,219,647,3,2,4,3,7,2,1,3,1,3,2,3,3,4,2,1,3,4,5,1,2,2,4,2,3,3,3,1,3,3,3,1,3,5,7,2,2,3,3,2,1,1,5,1,1,1,2,2,1,5,1,4,3,2,2,2,1,1,3,2,3,1,0,406
1,219,648,3,2,6,3,6,2,6,2,1,3,3,2,3,6,2,1,3,4,5,2,2,2,5,4,3,3,1,1,1,1,3,1,3,5,7,1,4,0,0,3,2,2,2,1,1,1,2,2,2,4,3,0,4,2,2,2,1,1,2,2,3,1,3,706
1,219,649,3,2,6,3,7,1,6,3,1,3,3,2,1,3,2,1,2,3,4,1,1,2,5,2,3,2,1,1,2,1,2,1,2,5,7,1,2,4,3,4,2,1,1,1,2,2,1,2,2,5,4,2,3,2,4,3,1,2,2,1,3,1,3,726
1,219,650,3,1,4,3,6,1,6,2,1,3,2,3,2,3,2,1,3,3,7,1,1,1,3,2,3,1,3,1,3,1,2,1,3,2,6,2,2,3,3,3,1,1,3,1,1,1,2,2,2,5,3,3,3,2,2,2,1,1,4,2,3,1,3,606
1,219,651,3,1,4,3,6,1,6,2,1,3,1,3,2,4,2,1,3,2,3,2,1,2,4,5,4,1,1,1,2,2,2,1,3,5,14,1,2,2,2,2,2,2,1,1,2,1,1,1,2,4,3,1,4,1,2,2,1,1,4,3,3,1,3,656
1,219,652,3,2,5,3,8,1,6,3,1,3,1,3,3,3,1,1,3,1,3,1,1,1,4,3,3,3,1,1,1,1,1,1,1,1,14,2,3,2,3,5,6,6,6,3,3,0,3,0,0,0,0,0,0,0,0,5,3,4,7,4,3,1,3,636
1,219,653,3,3,4,3,8,1,6,3,1,3,4,4,4,7,2,1,3,5,9,2,1,1,4,3,3,1,1,1,1,1,2,1,2,2,12,2,2,2,4,3,2,1,2,1,1,1,2,1,2,5,2,2,4,1,2,2,1,1,5,3,3,1,3,736
1,219,654,3,5,4,3,6,1,6,2,1,3,1,2,3,4,3,1,3,3,4,2,2,2,5,5,4,1,1,3,1,2,1,1,3,2,4,1,2,2,3,2,2,2,3,1,1,1,2,1,1,5,2,5,1,3,2,2,1,2,2,2,3,1,3,616
1,219,655,3,1,4,3,7,1,6,2,1,3,2,3,2,4,2,1,2,3,4,2,1,2,4,4,4,3,1,1,1,3,3,1,2,5,4,1,6,3,3,3,1,1,1,1,2,2,1,2,2,4,3,2,3,2,2,2,1,1,3,2,3,1,3,716
1,219,656,3,2,5,3,6,2,5,3,1,3,3,3,3,6,2,1,3,4,5,2,1,2,4,4,3,3,1,1,1,1,2,1,3,5,6,5,3,3,4,2,1,1,2,1,2,1,1,2,2,5,2,4,4,3,2,3,1,2,3,2,3,1,0,407
1,219,657,3,1,4,3,7,1,6,2,1,3,3,2,2,3,2,1,2,3,3,2,2,1,3,2,2,1,1,1,3,1,3,1,2,2,5,2,2,3,4,3,2,2,1,1,2,1,1,2,2,5,3,4,3,2,2,2,2,2,2,2,3,1,3,607
1,219,658,3,2,5,3,8,1,6,3,1,3,4,1,2,3,2,1,2,4,6,1,2,2,4,4,3,1,1,1,3,1,2,1,2,5,10,5,4,3,2,3,1,1,1,2,2,1,1,1,2,3,3,2,3,1,3,1,2,1,1,1,3,1,3,719
1,219,659,3,1,6,3,2,2,6,3,1,3,3,2,1,2,3,1,3,3,4,2,1,2,5,4,3,0,0,0,4,0,0,0,0,5,8,2,2,4,3,2,2,2,3,1,1,1,2,1,2,5,2,4,3,4,4,3,1,2,2,1,3,1,3,629
1,219,660,3,2,6,3,6,2,6,3,1,3,2,2,2,4,2,1,3,3,7,1,1,2,4,4,3,2,1,1,3,3,2,1,3,2,14,2,2,3,3,2,1,2,2,1,2,1,2,1,1,4,2,1,3,3,4,3,1,2,2,2,3,1,3,639
1,219,661,3,2,4,3,7,2,2,3,1,3,2,2,0,3,1,1,3,4,5,1,1,0,5,5,4,3,3,3,3,3,3,3,3,5,14,7,6,0,3,3,1,5,4,1,1,1,2,1,2,5,3,3,2,2,4,3,2,1,2,2,3,1,0,409
1,219,662,3,2,4,3,7,2,6,2,1,3,3,4,4,5,1,1,3,3,7,2,1,2,5,3,3,2,1,3,1,1,1,1,2,2,4,7,2,5,3,3,2,5,3,2,1,2,2,1,1,4,3,4,2,4,4,3,1,1,5,3,3,1,3,709
1,219,663,3,1,4,3,6,1,6,2,1,3,2,3,3,4,2,1,3,3,4,1,1,2,3,2,3,1,1,1,1,1,1,1,2,5,6,1,1,2,3,1,2,5,1,1,2,1,1,1,1,5,1,5,2,3,2,3,1,1,3,3,3,1,3,609
1,219,664,3,1,4,3,6,2,6,3,1,3,1,2,3,4,1,3,3,3,3,1,2,1,5,4,3,2,1,1,1,1,1,1,2,5,4,2,3,3,4,1,4,2,1,1,1,1,1,1,1,4,1,5,2,2,2,2,1,1,2,1,3,1,3,619
1,219,665,3,2,5,3,0,2,6,2,1,3,1,3,3,4,2,1,3,3,5,2,2,1,5,4,3,1,1,1,1,1,2,1,1,5,4,3,2,3,3,2,2,2,5,1,1,1,2,2,1,4,2,5,1,2,2,3,1,1,3,2,3,1,3,649
1,219,666,3,1,4,3,7,1,6,2,1,3,1,3,3,3,1,1,3,2,3,1,1,1,3,3,2,1,1,3,3,1,2,1,2,5,14,2,6,2,2,4,2,2,3,1,1,1,1,2,1,5,3,5,2,2,2,2,2,2,3,1,3,1,3,659
1,219,667,3,3,5,3,7,1,6,3,1,3,4,2,1,3,2,1,2,4,6,1,2,2,5,4,3,3,1,1,1,1,1,1,1,5,11,2,2,3,4,3,1,1,1,1,2,1,2,2,2,5,3,2,5,3,2,2,2,1,2,1,3,1,3,728
1,219,668,3,2,4,3,7,1,6,2,1,3,2,4,4,4,3,1,3,3,5,2,2,1,5,1,3,3,1,1,3,1,1,1,1,5,14,3,3,2,3,3,2,2,5,1,2,2,1,2,2,5,3,2,5,2,3,2,1,1,5,3,3,1,3,658
1,219,669,3,2,4,3,7,1,6,2,1,3,3,1,1,2,2,1,3,3,4,1,1,1,5,5,3,2,1,1,1,1,1,1,2,5,14,1,2,3,3,3,2,5,2,1,2,2,1,1,1,5,3,2,4,1,2,2,2,1,1,1,3,1,3,638
1,219,670,3,1,4,3,7,1,6,2,1,3,1,3,4,5,1,1,3,3,4,2,1,2,5,5,4,3,3,3,3,3,3,3,3,5,3,3,2,3,4,3,1,5,2,1,2,2,1,1,2,4,2,2,5,4,3,4,1,1,3,2,3,1,0,408
1,219,671,3,3,4,2,8,1,6,3,1,3,5,3,4,6,1,1,3,4,5,2,2,1,4,3,5,2,1,1,2,1,2,1,1,2,6,6,2,3,3,3,3,2,1,1,2,2,1,2,2,5,3,1,5,4,2,0,0,0,0,0,3,1,3,722
1,219,672,3,2,5,3,6,1,6,3,1,3,3,3,2,4,2,1,3,4,6,2,1,1,3,1,1,1,1,1,1,1,1,1,2,1,11,2,1,4,3,2,1,2,1,1,2,1,2,1,1,5,2,2,5,4,3,1,1,1,2,2,3,1,3,732
1,219,673,3,2,5,3,6,1,6,2,1,3,4,4,3,6,3,1,3,4,5,2,2,2,5,4,4,3,3,3,3,3,3,3,3,5,14,2,3,2,3,3,3,2,5,1,1,1,2,2,2,4,3,4,4,2,4,3,1,1,5,3,3,1,3,652
1,219,674,3,1,4,3,7,1,6,2,1,3,1,3,1,3,4,1,2,2,5,1,1,2,4,3,3,3,1,3,1,1,3,1,2,5,14,2,3,3,3,3,2,2,6,1,2,2,1,0,0,4,3,0,4,2,2,2,1,1,4,3,3,1,3,632
1,219,675,3,2,4,3,6,2,6,2,1,3,2,1,1,2,2,1,3,1,4,1,1,2,5,5,3,3,1,3,1,1,2,3,3,5,7,1,2,3,3,2,2,2,2,1,1,1,2,2,2,5,3,2,5,1,2,2,1,2,1,1,3,1,3,643
1,219,676,3,2,5,3,6,2,6,2,1,3,4,2,1,3,2,1,3,4,4,2,3,2,5,4,2,3,1,1,3,1,2,1,2,2,6,1,2,3,3,1,3,5,2,1,1,1,2,2,2,5,1,2,4,2,2,3,1,1,2,1,3,1,3,653
1,219,677,3,1,4,3,6,1,6,3,1,3,1,2,3,4,1,3,2,3,5,1,2,2,5,5,4,1,1,1,2,3,2,1,2,4,6,1,5,2,4,3,1,1,2,1,2,2,2,2,2,5,3,4,1,3,2,2,1,2,2,2,3,1,0,413
1,219,678,3,5,4,3,6,1,6,2,1,3,2,3,3,4,1,1,3,4,5,2,2,2,3,3,2,1,1,1,1,1,2,1,1,1,3,2,1,4,3,1,1,1,2,1,1,2,1,2,2,4,2,2,4,3,1,2,1,1,5,3,3,1,3,613
1,219,679,3,2,5,3,6,1,6,3,1,3,3,4,3,5,2,1,3,2,3,2,1,0,5,5,3,1,1,3,2,1,1,1,2,5,5,1,4,0,5,3,2,2,2,1,2,1,2,2,2,5,3,2,6,2,2,3,1,1,5,3,3,1,3,733
1,219,680,3,1,4,3,6,1,6,2,1,3,2,3,2,3,2,1,3,4,5,1,2,1,4,2,2,2,1,1,1,1,2,1,3,2,4,2,2,2,3,3,2,2,5,1,1,2,2,1,1,5,3,4,2,2,2,1,1,1,6,2,3,1,3,623
1,219,681,3,4,5,3,7,1,6,2,1,3,5,4,4,5,2,1,3,4,5,1,1,1,5,4,3,1,1,1,2,1,2,1,2,3,13,5,4,2,3,3,2,1,1,1,2,2,1,2,2,5,2,5,5,4,1,1,1,1,5,4,3,1,3,625
1,219,682,3,3,6,3,7,1,6,3,1,3,3,4,4,5,1,1,3,3,7,2,1,2,4,1,2,2,1,1,1,1,2,1,1,1,12,2,1,4,4,3,2,1,1,1,2,2,1,2,2,5,3,2,4,2,1,2,1,1,5,3,3,1,0,505
1,219,683,3,1,4,3,7,1,6,2,1,3,1,2,1,3,1,1,3,2,4,2,1,2,5,4,3,3,1,1,1,1,2,1,2,5,14,7,6,2,3,3,2,2,4,1,1,1,2,2,1,4,2,5,2,2,4,2,2,1,1,1,3,1,3,655
1,219,684,3,2,4,3,6,2,1,2,1,3,3,2,2,2,1,3,0,2,3,1,2,2,5,5,3,2,1,1,3,3,1,1,3,5,14,2,6,2,0,2,2,5,1,1,2,1,1,2,1,5,0,1,5,1,3,2,2,1,2,2,3,1,3,645
1,219,685,3,5,4,3,5,1,6,2,1,3,1,4,3,5,3,1,3,4,8,2,1,0,5,4,3,3,1,1,1,2,1,1,2,2,14,2,2,0,0,3,2,2,1,1,2,2,2,1,2,5,3,4,4,2,4,3,3,4,3,2,3,1,3,725
1,219,686,3,2,4,3,7,1,6,2,1,3,2,3,3,8,2,3,0,3,3,2,1,2,5,5,4,2,2,2,2,1,2,3,2,5,4,2,6,4,0,3,2,1,2,1,2,2,2,2,2,5,3,1,5,1,4,4,1,2,3,1,3,1,3,705
1,219,687,3,2,6,3,6,2,6,3,1,3,3,3,4,4,2,1,3,3,3,2,1,0,4,2,2,3,1,1,1,1,2,1,2,1,7,1,1,3,3,3,1,1,1,1,2,2,1,2,2,1,3,2,3,4,1,2,1,1,3,3,3,1,3,735
1,219,688,3,2,6,3,7,2,6,3,1,3,1,2,4,5,3,1,3,4,4,2,2,2,5,5,3,3,1,1,3,1,3,1,2,5,6,5,4,3,4,3,2,2,1,1,2,2,2,2,2,2,3,3,5,3,2,3,2,1,1,1,3,1,0,415
1,219,689,3,5,4,3,7,1,6,2,1,3,1,3,3,5,2,1,2,3,7,1,1,2,3,3,2,1,1,3,1,1,3,1,0,2,3,2,1,2,3,3,2,1,1,1,1,2,1,2,2,3,3,4,3,1,2,2,1,1,3,2,3,1,3,615
1,219,690,3,1,4,3,6,1,6,2,1,3,1,3,1,3,2,1,3,4,5,2,2,1,4,2,3,3,1,1,2,1,1,1,2,5,5,2,2,3,3,5,6,6,6,3,3,0,3,0,0,0,0,0,0,0,0,5,3,4,7,4,3,1,3,635
1,219,691,3,2,4,3,7,1,6,2,1,3,3,3,2,3,3,1,3,3,5,2,1,2,4,2,3,3,1,1,1,1,2,1,3,5,5,4,1,2,3,1,4,2,1,1,2,1,1,2,1,5,1,4,3,1,3,2,1,2,2,2,3,1,3,605
1,219,692,3,2,6,3,6,2,1,2,1,3,1,3,3,8,2,1,3,4,6,2,2,1,0,5,3,3,1,1,2,1,2,1,1,3,6,3,2,0,0,3,2,5,5,1,1,1,2,1,2,5,0,0,3,4,4,4,1,1,3,3,3,1,0,405
1,219,693,3,3,6,3,8,2,1,3,1,3,3,3,3,5,2,1,2,3,7,2,1,1,5,3,3,1,1,1,1,1,1,1,3,2,8,2,2,4,4,3,2,2,1,1,1,1,1,2,2,5,3,2,4,2,2,2,2,2,3,3,3,1,3,715
1,219,694,3,3,5,3,7,2,6,3,1,3,2,4,4,7,1,1,2,2,4,1,1,1,3,3,2,1,1,1,1,1,1,1,2,2,13,1,1,3,5,4,2,1,4,1,1,1,2,1,1,3,2,5,2,2,1,1,1,1,5,3,3,1,3,637
1,219,695,3,2,6,3,6,2,1,3,1,3,2,2,1,2,2,1,1,5,9,2,1,1,5,2,2,2,1,1,1,1,1,1,1,2,9,1,2,3,3,3,1,2,1,1,2,1,1,2,2,4,3,2,4,2,2,2,2,1,1,1,3,1,3,627
1,219,696,3,3,6,3,6,1,6,3,1,3,4,2,0,8,2,1,3,4,5,1,1,2,5,4,3,1,1,1,2,1,2,1,2,5,11,1,6,0,0,3,1,2,1,1,2,2,1,2,2,4,3,2,4,2,3,3,2,2,2,2,3,1,3,717
1,219,697,3,2,5,3,6,1,6,3,1,3,4,1,4,6,1,1,3,4,6,2,3,2,5,5,4,1,1,1,0,1,2,1,1,5,10,2,6,0,3,5,6,6,6,3,3,0,3,0,0,0,0,0,0,0,0,5,3,4,7,4,3,1,3,737
1,219,698,3,2,4,3,6,1,6,2,1,3,5,3,3,4,2,1,2,2,3,2,1,2,4,4,3,1,1,1,1,3,3,1,2,3,10,1,4,3,3,3,1,2,2,1,2,1,1,2,2,5,3,2,4,3,2,2,1,1,3,1,3,1,0,27
1,219,699,3,2,5,3,7,2,6,2,1,3,2,3,3,4,2,2,3,4,5,2,2,2,5,4,4,3,1,1,1,3,1,1,2,5,14,2,4,2,3,2,4,4,2,1,2,1,2,2,2,5,2,4,5,2,3,2,1,2,3,3,3,1,3,657
1,219,700,3,2,5,3,7,2,6,2,1,3,4,2,2,8,1,1,3,2,4,1,1,2,5,5,4,2,1,1,1,1,2,1,2,5,14,1,6,0,0,3,2,2,5,1,1,2,2,2,2,5,3,4,4,2,2,2,1,1,2,2,3,1,3,647
1,219,701,3,1,4,3,6,2,6,2,1,3,2,3,3,6,2,3,3,5,5,1,1,2,5,5,4,2,1,2,1,1,2,1,2,5,4,2,1,3,3,3,1,2,1,1,2,1,1,1,2,5,3,1,6,2,2,1,1,1,3,2,3,1,3,617
1,219,702,3,1,4,3,7,2,2,2,1,3,1,2,3,3,1,1,2,3,3,1,1,2,5,5,4,3,3,3,1,1,3,1,3,5,6,1,0,3,3,2,3,2,5,1,2,2,2,2,2,5,2,1,5,2,3,1,2,1,2,1,3,1,3,707
1,219,703,3,2,4,3,6,2,1,2,1,3,2,3,3,8,2,1,2,3,3,1,1,2,5,5,4,0,0,0,4,0,0,0,0,5,6,1,6,3,0,1,1,1,1,1,2,1,2,2,2,5,2,3,3,2,2,2,1,2,3,2,3,1,3,727
1,219,704,3,1,4,3,7,2,6,2,1,3,1,3,3,4,1,1,3,3,5,2,1,2,0,0,4,3,1,3,3,3,3,1,3,5,14,2,2,2,3,3,2,2,3,1,1,1,2,2,2,4,2,4,1,2,2,1,1,1,3,2,3,1,3,640
