CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23A.,Q.23B.,Q.23C.,Q.24A.,Q.24B.,Q.25A.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31A.,Q.31B.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36A.,Q.36B.,Q.37.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.41.,Q.42.,Q.43.,Q.44A.,Q.44B.,Q.44C.,Q.45.,Q.47.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.54.,Q.54..1,Q.1A.,Q.1B.,Q.1C.,Q.1D.,Q.1E.,Q.1F.,Q.1G.,Q.1H.,Q.2A.,Q.2B.,Q.2C.,Q.2D.,Q.3..1,Q.4..1,Q.5..1,Q.5..2,Q.6.,Q.7A.,Q.7B.,Q.7C.,Q.7D.,Q.7E.,Q.9.,V.10.,V.12.,V.13.
1,198,2502,2,4,3,4,1,3,4,4,6,33,2,2,7,6,4,1,5,2,1,3,5,5,4,1,1,5,9,1,4,4,0,99,9,9,9,99,9,9,0,0,3,4,9,3,2,12,5,4,1,1,2,2,0,0,1,0,1,2,2,5,1,2,198,2502,2,9,1,1,1,1,2,2,2,2,1,2,1,2,1,1,1,9,2,9,9,9,9,9,9,9,3,38,3
1,198,2503,1,4,3,4,1,3,4,3,6,33,2,2,7,5,2,1,2,2,1,1,1,1,4,2,1,2,9,1,3,3,1,99,9,9,9,99,9,9,0,0,3,4,9,3,4,4,1,4,1,1,2,2,0,0,1,7,1,1,2,11,1,2,198,2503,1,0,9,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,9,1,1,2,2,1,1,4,3,38,3
1,198,2504,2,4,3,5,1,3,4,3,6,30,2,5,4,4,1,1,2,2,1,1,1,1,4,2,2,1,9,1,2,3,6,99,9,9,9,99,9,9,0,0,2,4,9,3,1,1,8,4,2,1,2,2,0,0,1,8,1,2,2,5,1,2,198,2504,2,9,1,1,1,2,2,2,1,2,2,3,2,2,1,2,1,9,1,9,9,9,9,9,9,9,5,54,2
1,198,2505,1,4,3,4,1,3,10,2,6,34,2,3,4,6,3,1,5,2,1,3,5,5,4,1,1,5,9,2,5,3,3,99,9,9,9,99,9,9,0,0,1,2,3,6,7,7,8,4,1,1,2,2,0,0,1,7,1,1,3,5,1,2,198,2505,1,1,9,1,1,1,2,2,2,2,2,2,1,2,2,2,2,3,9,1,1,3,1,1,1,3,3,36,3
1,198,2506,2,4,1,5,1,4,10,1,7,37,2,2,2,5,1,1,5,2,1,3,5,5,4,1,5,0,0,4,8,5,0,0,0,0,0,21,0,0,0,0,3,2,0,3,7,7,8,1,1,1,0,2,0,0,1,9,1,1,3,12,1,2,198,2506,2,9,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,9,3,9,9,9,9,9,9,9,6,55,2
1,198,2507,2,4,3,3,1,4,9,3,6,38,2,2,4,6,2,1,5,2,1,3,5,5,3,1,4,99,5,2,5,3,1,99,9,9,9,99,9,9,0,0,1,4,9,5,7,7,8,3,1,1,1,2,0,0,1,1,1,3,3,2,3,2,198,2507,2,9,1,1,2,1,2,2,2,1,1,2,2,1,1,2,2,9,1,9,9,9,9,9,9,9,6,31,1
1,198,2508,1,4,3,3,1,4,9,1,6,29,2,2,9,4,2,2,2,2,1,4,1,4,1,2,1,1,9,1,3,4,2,99,9,9,9,99,9,9,0,0,1,4,9,3,19,20,1,0,1,1,1,2,0,0,1,1,1,1,1,5,3,2,198,2508,1,2,9,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,9,1,1,3,2,1,1,3,3,40,1
1,198,2509,2,4,3,4,1,4,9,3,7,34,2,3,4,6,2,1,5,2,1,3,5,5,3,1,2,6,9,2,4,4,2,99,9,9,9,99,9,9,0,0,3,4,9,3,8,8,1,4,1,1,2,2,0,0,1,9,2,1,3,12,1,2,198,2509,2,9,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,9,2,9,9,9,9,9,9,9,5,37,3
1,198,2510,2,4,3,3,1,4,9,1,7,42,2,3,2,6,3,1,5,2,1,3,5,5,3,1,2,9,9,2,5,2,9,9,2,2,5,8,2,2,0,0,2,3,9,3,8,8,8,3,1,1,2,2,0,0,1,7,3,1,4,5,1,2,198,2510,2,9,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,9,1,9,9,9,9,9,9,9,4,53,2
1,198,2511,2,4,3,4,1,4,9,1,7,40,2,4,7,6,1,1,2,2,1,3,1,4,4,3,2,1,9,2,4,4,2,99,9,9,9,99,9,9,0,0,2,3,9,3,1,1,5,4,1,1,2,2,0,0,1,7,1,2,1,12,1,2,198,2511,2,9,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,9,2,9,9,9,9,9,9,9,5,48,3
1,198,2512,1,4,4,4,1,4,9,1,7,43,2,4,3,6,4,1,5,2,1,3,5,5,4,1,4,99,1,2,5,4,5,99,9,9,9,99,9,9,0,0,3,4,9,5,8,8,1,4,1,1,2,2,0,0,1,7,1,1,3,1,3,2,198,2512,1,1,9,2,1,1,1,2,2,1,1,1,1,2,1,3,3,1,9,1,1,2,2,1,2,3,6,65,2
1,198,2513,1,4,4,4,1,4,9,4,7,41,2,3,3,6,3,1,5,2,1,3,1,1,4,1,1,4,9,2,5,4,7,99,9,9,9,99,9,9,0,0,3,4,9,3,8,8,8,4,1,1,2,2,0,0,1,9,1,1,3,7,2,2,198,2513,1,1,9,2,1,1,2,2,1,1,2,2,2,1,1,3,3,1,9,1,2,3,2,1,1,3,3,63,2
1,198,2514,1,4,4,5,1,3,9,1,7,40,2,3,3,6,2,1,5,2,1,3,5,5,4,1,4,99,5,2,8,4,6,99,9,9,9,99,9,9,0,0,1,4,9,5,8,8,1,5,1,1,2,2,0,0,1,6,1,2,3,5,3,2,198,2514,1,1,9,2,1,1,1,2,1,1,1,2,1,3,1,2,2,1,9,1,1,3,2,1,1,3,6,34,2
1,198,2515,2,4,4,5,1,3,9,1,7,32,2,2,4,4,4,1,5,2,1,3,5,5,4,3,1,4,9,3,8,3,2,99,9,9,9,99,9,9,0,0,3,3,9,3,7,7,8,5,1,1,2,2,0,0,1,7,1,2,3,4,1,2,198,2515,2,9,1,2,1,1,2,2,1,2,1,3,3,1,2,2,1,9,2,9,9,9,9,9,9,9,3,38,3
1,198,2516,2,4,4,5,1,3,9,1,7,36,2,4,4,3,4,1,5,2,1,6,5,5,3,1,1,2,9,2,5,2,9,3,4,2,5,7,2,2,0,0,1,2,2,2,7,7,8,5,1,1,2,2,0,0,5,9,1,2,1,11,1,2,198,2516,2,9,1,2,2,1,2,2,1,0,1,2,1,1,2,1,1,9,1,9,9,9,9,9,9,9,2,36,3
1,198,2517,2,4,4,4,1,4,9,1,7,0,2,4,3,6,3,1,2,2,1,6,2,4,4,3,2,0,9,2,8,4,0,99,9,9,9,99,9,9,0,0,1,4,9,6,8,8,8,4,1,1,2,2,0,0,1,9,1,1,3,11,3,2,198,2517,2,9,1,2,1,1,2,2,2,1,1,2,1,1,1,2,2,9,1,9,9,9,9,9,9,9,5,47,3
1,198,2518,2,4,4,5,1,3,9,1,7,32,2,3,5,3,3,1,5,2,1,3,5,5,4,1,3,99,5,2,4,3,2,99,9,9,9,99,9,9,0,0,2,4,9,6,7,7,8,5,1,1,2,2,0,0,1,7,1,2,2,12,1,2,198,2518,2,9,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,9,2,9,9,9,9,9,9,9,6,34,2
1,198,2519,1,4,4,4,1,4,9,3,7,32,2,2,5,6,4,1,5,2,1,3,5,5,4,1,4,99,0,2,6,4,1,99,9,9,9,99,9,9,0,0,1,4,9,5,8,8,5,4,1,1,2,2,0,0,1,7,2,1,1,12,2,2,198,2519,1,1,9,2,1,1,2,2,1,2,2,3,1,1,1,1,1,1,9,1,1,2,1,1,2,3,6,65,2
1,198,2520,1,4,4,4,1,4,9,1,7,34,2,4,5,6,1,1,5,2,1,3,5,5,4,1,3,99,1,2,8,4,2,99,9,9,9,99,9,9,0,0,9,0,0,9,8,8,8,4,1,0,2,2,0,0,1,7,1,2,1,3,1,2,198,2520,1,1,9,2,1,1,2,2,1,1,1,2,1,2,2,2,2,1,9,3,1,3,2,1,1,2,6,34,2
1,198,2521,1,4,4,4,1,4,9,3,7,39,2,2,2,6,4,1,5,2,1,3,5,5,4,1,4,99,1,2,8,4,0,99,9,9,9,99,9,9,0,0,2,4,9,5,8,8,8,4,1,1,2,2,0,0,1,7,1,1,3,1,1,2,198,2521,1,1,9,2,1,2,1,2,1,1,2,2,2,2,1,2,1,1,9,1,1,3,1,1,1,3,6,55,2
1,198,2522,2,4,2,2,1,4,9,1,7,41,2,5,2,6,2,1,5,2,1,3,5,5,4,3,2,9,9,2,4,4,6,99,9,9,9,99,9,9,0,0,2,4,9,3,8,8,8,2,1,0,2,2,0,0,1,7,1,1,3,12,3,2,198,2522,2,9,1,2,1,1,2,2,2,1,2,2,2,2,1,1,2,9,2,9,9,9,9,9,9,9,5,36,3
1,198,2523,1,4,2,3,1,4,9,1,7,37,2,4,2,6,3,1,5,2,1,5,5,5,4,2,1,6,9,2,4,1,9,10,4,2,4,7,3,1,0,0,1,1,1,1,7,7,8,3,1,1,2,2,0,0,1,6,1,1,3,12,3,2,198,2523,1,1,9,2,1,1,2,2,1,1,2,1,1,1,2,2,2,1,9,1,1,2,2,1,1,1,1,48,3
1,198,2524,2,2,1,1,5,4,1,1,6,23,1,1,3,6,3,1,3,2,1,2,2,4,1,2,1,4,9,1,2,2,9,6,3,0,0,21,0,2,1,1,2,2,2,3,11,11,5,1,1,1,1,2,0,0,1,2,1,2,2,11,3,2,198,2524,2,9,1,2,1,2,2,2,1,1,2,3,2,1,3,2,1,9,2,9,9,9,9,9,9,9,2,30,1
1,198,2525,2,2,1,1,5,4,1,1,6,23,1,1,3,6,3,1,3,2,1,2,2,4,1,2,1,4,9,1,2,2,9,6,3,0,0,21,0,2,1,1,2,2,2,3,11,11,5,1,1,1,1,2,0,0,1,2,1,2,2,11,3,2,198,2525,2,9,1,2,1,2,2,2,1,1,2,3,2,1,3,2,1,9,2,9,9,9,9,9,9,9,2,30,1
1,198,2526,2,2,1,1,5,4,1,1,6,23,1,1,3,6,3,1,3,2,1,2,2,4,1,2,1,4,9,1,2,2,9,6,3,0,0,21,0,2,1,1,2,2,2,3,11,11,5,1,1,1,1,2,0,0,1,2,1,2,2,11,3,2,198,2526,2,9,1,2,1,2,2,2,1,1,2,3,2,1,3,2,1,9,2,9,9,9,9,9,9,9,2,30,1
1,198,2527,2,2,1,1,4,4,1,1,6,24,2,2,3,4,4,1,2,2,1,1,1,1,3,4,2,3,9,3,2,3,0,99,9,9,9,99,9,9,0,0,2,2,2,3,11,11,4,1,1,1,1,2,0,0,1,2,1,2,1,12,3,2,198,2527,2,9,3,1,1,1,1,1,2,2,2,2,2,3,2,2,2,9,3,9,9,9,9,9,9,9,5,32,1
1,198,2528,2,2,1,1,4,4,1,1,6,24,2,2,3,4,4,1,2,2,1,1,1,1,3,4,2,3,9,3,2,3,0,99,9,9,9,99,9,9,0,0,2,2,2,3,11,11,4,1,1,1,1,2,0,0,1,2,1,2,1,12,3,2,198,2528,2,9,3,1,1,1,1,1,2,2,2,2,2,3,2,2,2,9,3,9,9,9,9,9,9,9,5,32,1
1,198,2529,2,2,1,1,4,4,1,1,6,24,2,2,3,4,4,1,2,2,1,1,1,1,3,4,2,3,9,3,2,3,0,99,9,9,9,99,9,9,0,0,2,2,2,3,11,11,4,1,1,1,1,2,0,0,1,2,1,2,1,12,3,2,198,2529,2,9,3,1,1,1,1,1,2,2,2,2,2,3,2,2,2,9,3,9,9,9,9,9,9,9,5,32,1
1,198,2530,2,2,1,1,4,4,1,1,6,22,2,2,2,6,3,1,3,2,2,4,6,6,2,2,1,1,9,1,2,1,9,9,3,1,2,20,1,3,2,2,1,2,2,3,11,11,4,1,1,1,1,2,0,0,1,2,1,2,1,5,2,2,198,2530,2,9,1,1,1,1,1,1,1,1,1,3,3,1,3,2,2,9,1,9,9,9,9,9,9,9,1,32,1
1,198,2531,2,2,1,1,4,4,1,1,6,22,2,2,2,6,3,1,3,2,2,4,6,6,2,2,1,1,9,1,2,1,9,9,3,1,2,20,1,3,2,2,1,2,2,3,11,11,4,1,1,1,1,2,0,0,1,2,1,2,1,5,2,2,198,2531,2,9,1,1,1,1,1,1,1,1,1,3,3,1,3,2,2,9,1,9,9,9,9,9,9,9,1,32,1
1,198,2532,2,2,1,1,4,4,1,1,6,22,2,2,2,6,3,1,3,2,2,4,6,6,2,2,1,1,9,1,2,1,9,9,3,1,2,20,1,3,2,2,1,2,2,3,11,11,4,1,1,1,1,2,0,0,1,2,1,2,1,5,2,2,198,2532,2,9,1,1,1,1,1,1,1,1,1,3,3,1,3,2,2,9,1,9,9,9,9,9,9,9,1,32,1
1,198,2533,2,2,2,2,4,4,1,1,5,26,2,4,1,4,4,1,2,1,2,5,1,3,4,2,4,99,2,2,2,2,9,9,4,1,2,11,2,3,2,2,1,1,2,1,11,11,4,2,1,1,1,2,0,0,1,2,1,2,1,11,3,2,198,2533,2,9,1,1,1,1,1,2,1,1,1,1,1,3,3,2,2,9,1,9,9,9,9,9,9,9,6,41,1
1,198,2534,2,2,2,2,4,4,1,1,5,26,2,4,1,4,4,1,2,1,2,5,1,3,4,2,4,99,2,2,2,2,9,9,4,1,2,11,2,3,2,2,1,1,2,1,11,11,4,2,1,1,1,2,0,0,1,2,1,2,1,11,3,2,198,2534,2,9,1,1,1,1,1,2,1,1,1,1,1,3,3,2,2,9,1,9,9,9,9,9,9,9,6,41,1
1,198,2535,2,2,2,2,4,4,1,1,5,26,2,4,1,4,4,1,2,1,2,5,1,3,4,2,4,99,2,2,2,2,9,9,4,1,2,11,2,3,2,2,1,1,2,1,11,11,4,2,1,1,1,2,0,0,1,2,1,2,1,11,3,2,198,2535,2,9,1,1,1,1,1,2,1,1,1,1,1,3,3,2,2,9,1,9,9,9,9,9,9,9,6,41,1
1,198,2536,1,2,2,2,4,4,1,1,5,21,1,1,2,6,2,1,3,2,2,4,6,6,3,2,2,0,9,1,2,4,0,99,9,9,9,99,9,9,0,0,2,4,9,3,11,11,4,2,1,1,1,2,0,0,1,2,1,2,2,12,1,2,198,2536,1,1,9,1,1,2,2,2,1,2,2,2,1,1,2,1,1,1,9,1,1,2,2,2,2,3,5,42,1
1,198,2537,1,2,2,2,4,4,1,1,5,21,1,1,2,6,2,1,3,2,2,4,6,6,3,2,2,0,9,1,2,4,0,99,9,9,9,99,9,9,0,0,2,4,9,3,11,11,4,2,1,1,1,2,0,0,1,2,1,2,2,12,1,2,198,2537,1,1,9,1,1,2,2,2,1,2,2,2,1,1,2,1,1,1,9,1,1,2,2,2,2,3,5,42,1
1,198,2538,1,2,2,2,4,4,1,1,5,21,1,1,2,6,2,1,3,2,2,4,6,6,3,2,2,0,9,1,2,4,0,99,9,9,9,99,9,9,0,0,2,4,9,3,11,11,4,2,1,1,1,2,0,0,1,2,1,2,2,12,1,2,198,2538,1,1,9,1,1,2,2,2,1,2,2,2,1,1,2,1,1,1,9,1,1,2,2,2,2,3,5,42,1
1,198,2539,1,2,2,2,4,4,1,1,5,20,1,1,6,1,1,1,3,2,3,6,6,6,2,4,1,4,9,1,2,2,9,3,4,1,2,11,3,2,3,1,2,1,2,2,11,11,4,2,1,1,1,2,0,0,1,2,1,2,2,5,3,2,198,2539,1,1,9,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,9,1,1,2,2,1,1,3,2,40,1
1,198,2540,1,2,2,2,4,4,1,1,5,20,1,1,6,1,1,1,3,2,3,6,6,6,2,4,1,4,9,1,2,2,9,3,4,1,2,11,3,2,3,1,2,1,2,2,11,11,4,2,1,1,1,2,0,0,1,2,1,2,2,5,3,2,198,2540,1,1,9,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,9,1,1,2,2,1,1,3,2,40,1
1,198,2541,1,2,2,2,4,4,1,1,5,20,1,1,6,1,1,1,3,2,3,6,6,6,2,4,1,4,9,1,2,2,9,3,4,1,2,11,3,2,3,1,2,1,2,2,11,11,4,2,1,1,1,2,0,0,1,2,1,2,2,5,3,2,198,2541,1,1,9,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,9,1,1,2,2,1,1,3,2,40,1
1,198,2542,1,2,2,2,4,4,1,3,5,21,2,2,6,4,3,1,2,2,2,4,1,4,2,4,1,2,9,2,4,1,9,9,4,1,4,11,2,1,2,2,1,1,2,1,11,11,4,2,1,2,1,2,0,0,1,2,1,2,1,12,1,2,198,2542,1,1,9,1,1,1,1,2,1,1,2,1,1,2,1,2,1,3,9,1,3,3,3,1,1,1,1,40,1
1,198,2543,1,2,2,2,4,4,1,3,5,21,2,2,6,4,3,1,2,2,2,4,1,4,2,4,1,2,9,2,4,1,9,9,4,1,4,11,2,1,2,2,1,1,2,1,11,11,4,2,1,2,1,2,0,0,1,2,1,2,1,12,1,2,198,2543,1,1,9,1,1,1,1,2,1,1,2,1,1,2,1,2,1,3,9,1,3,3,3,1,1,1,1,40,1
1,198,2544,1,2,2,2,4,4,1,3,5,21,2,2,6,4,3,1,2,2,2,4,1,4,2,4,1,2,9,2,4,1,9,9,4,1,4,11,2,1,2,2,1,1,2,1,11,11,4,2,1,2,1,2,0,0,1,2,1,2,1,12,1,2,198,2544,1,1,9,1,1,1,1,2,1,1,2,1,1,2,1,2,1,3,9,1,3,3,3,1,1,1,1,40,1
1,198,2545,1,2,2,4,4,4,1,1,5,24,2,3,7,6,3,2,2,1,3,6,1,3,3,4,1,8,9,3,3,1,9,5,4,3,3,11,2,0,0,0,9,0,0,9,20,11,5,2,1,1,1,2,0,0,1,2,1,2,1,5,3,2,198,2545,1,2,9,2,1,1,2,2,1,1,1,2,3,2,3,2,2,1,9,1,1,3,2,1,1,3,1,31,1
1,198,2546,1,2,2,4,4,4,1,1,5,24,2,3,7,6,3,2,2,1,3,6,1,3,3,4,1,8,9,3,3,1,9,5,4,3,3,11,2,0,0,0,9,0,0,9,20,11,5,2,1,1,1,2,0,0,1,2,1,2,1,5,3,2,198,2546,1,2,9,2,1,1,2,2,1,1,1,2,3,2,3,2,2,1,9,1,1,3,2,1,1,3,1,31,1
1,198,2547,1,2,2,4,4,4,1,1,5,24,2,3,7,6,3,2,2,1,3,6,1,3,3,4,1,8,9,3,3,1,9,5,4,3,3,11,2,0,0,0,9,0,0,9,20,11,5,2,1,1,1,2,0,0,1,2,1,2,1,5,3,2,198,2547,1,2,9,2,1,1,2,2,1,1,1,2,3,2,3,2,2,1,9,1,1,3,2,1,1,3,1,31,1
1,198,2548,1,2,2,2,4,4,1,1,5,0,1,1,5,1,4,1,3,1,1,5,0,0,0,0,1,0,9,4,2,1,9,0,4,1,2,11,2,1,2,1,1,1,1,1,11,11,8,2,1,0,1,2,0,0,5,2,1,2,1,12,3,2,198,2548,1,1,9,0,0,0,0,0,0,0,0,1,3,1,2,1,1,3,9,3,1,2,2,1,1,3,1,40,1
1,198,2549,1,2,2,2,4,4,1,1,5,0,1,1,5,1,4,1,3,1,1,5,0,0,0,0,1,0,9,4,2,1,9,0,4,1,2,11,2,1,2,1,1,1,1,1,11,11,8,2,1,0,1,2,0,0,5,2,1,2,1,12,3,2,198,2549,1,1,9,0,0,0,0,0,0,0,0,1,3,1,2,1,1,3,9,3,1,2,2,1,1,3,1,40,1
1,198,2550,1,2,2,2,4,4,1,1,5,0,1,1,5,1,4,1,3,1,1,5,0,0,0,0,1,0,9,4,2,1,9,0,4,1,2,11,2,1,2,1,1,1,1,1,11,11,8,2,1,0,1,2,0,0,5,2,1,2,1,12,3,2,198,2550,1,1,9,0,0,0,0,0,0,0,0,1,3,1,2,1,1,3,9,3,1,2,2,1,1,3,1,40,1
1,198,2551,2,2,2,2,4,4,1,1,5,20,1,1,1,5,2,1,3,2,1,4,6,6,1,2,2,5,9,1,2,1,9,11,3,1,2,11,1,1,1,1,2,4,9,2,11,11,4,2,1,1,1,2,0,0,1,2,1,2,1,12,4,2,198,2551,2,9,1,0,2,0,2,2,0,0,0,3,3,1,2,1,1,9,2,9,9,9,9,9,9,9,4,41,1
1,198,2552,2,2,2,2,4,4,1,1,5,20,1,1,1,5,2,1,3,2,1,4,6,6,1,2,2,5,9,1,2,1,9,11,3,1,2,11,1,1,1,1,2,4,9,2,11,11,4,2,1,1,1,2,0,0,1,2,1,2,1,12,4,2,198,2552,2,9,1,0,2,0,2,2,0,0,0,3,3,1,2,1,1,9,2,9,9,9,9,9,9,9,4,41,1
1,198,2553,2,2,2,2,4,4,1,1,5,20,1,1,1,5,2,1,3,2,1,4,6,6,1,2,2,5,9,1,2,1,9,11,3,1,2,11,1,1,1,1,2,4,9,2,11,11,4,2,1,1,1,2,0,0,1,2,1,2,1,12,4,2,198,2553,2,9,1,0,2,0,2,2,0,0,0,3,3,1,2,1,1,9,2,9,9,9,9,9,9,9,4,41,1
1,198,2554,1,2,2,2,4,4,1,2,5,22,2,2,9,6,4,3,2,1,1,5,1,3,4,2,1,8,9,1,1,1,9,4,4,1,1,11,3,1,3,3,1,1,1,1,11,11,5,2,1,1,1,2,0,0,1,2,1,2,1,12,3,2,198,2554,1,3,9,2,1,1,2,2,1,1,1,3,3,1,3,1,2,2,9,2,2,1,3,1,1,2,1,40,1
1,198,2555,1,2,2,2,4,4,1,2,5,22,2,2,9,6,4,3,2,1,1,5,1,3,4,2,1,8,9,1,1,1,9,4,4,1,1,11,3,1,3,3,1,1,1,1,11,11,5,2,1,1,1,2,0,0,1,2,1,2,1,12,3,2,198,2555,1,3,9,2,1,1,2,2,1,1,1,3,3,1,3,1,2,2,9,2,2,1,3,1,1,2,1,40,1
1,198,2556,1,2,2,2,4,4,1,2,5,22,2,2,9,6,4,3,2,1,1,5,1,3,4,2,1,8,9,1,1,1,9,4,4,1,1,11,3,1,3,3,1,1,1,1,11,11,5,2,1,1,1,2,0,0,1,2,1,2,1,12,3,2,198,2556,1,3,9,2,1,1,2,2,1,1,1,3,3,1,3,1,2,2,9,2,2,1,3,1,1,2,1,40,1
1,198,2557,2,2,2,2,4,4,1,1,5,22,2,2,3,6,4,1,3,1,1,5,2,4,2,2,1,8,9,1,2,1,9,2,4,1,2,11,1,1,1,1,1,1,3,1,11,11,4,3,1,1,1,2,0,1,1,2,1,2,1,11,1,2,198,2557,2,9,1,2,1,2,2,2,2,2,2,1,1,1,2,1,1,9,1,9,9,9,9,9,9,9,1,32,1
1,198,2558,2,2,2,2,4,4,1,1,5,22,2,2,3,6,4,1,3,1,1,5,2,4,2,2,1,8,9,1,2,1,9,2,4,1,2,11,1,1,1,1,1,1,3,1,11,11,4,3,1,1,1,2,0,1,1,2,1,2,1,11,1,2,198,2558,2,9,1,2,1,2,2,2,2,2,2,1,1,1,2,1,1,9,1,9,9,9,9,9,9,9,1,32,1
1,198,2559,2,2,2,2,4,4,1,1,5,22,2,2,3,6,4,1,3,1,1,5,2,4,2,2,1,8,9,1,2,1,9,2,4,1,2,11,1,1,1,1,1,1,3,1,11,11,4,3,1,1,1,2,0,1,1,2,1,2,1,11,1,2,198,2559,2,9,1,2,1,2,2,2,2,2,2,1,1,1,2,1,1,9,1,9,9,9,9,9,9,9,1,32,1
1,198,2560,2,2,2,2,4,4,1,1,5,22,2,2,3,6,4,1,3,1,1,5,2,4,2,2,1,8,9,1,2,1,9,2,4,1,2,11,1,1,1,1,1,1,3,1,11,11,4,3,1,1,1,2,0,1,1,2,1,2,1,11,1,2,198,2560,2,9,1,2,1,2,2,2,2,2,2,1,1,1,2,1,1,9,1,9,9,9,9,9,9,9,1,32,1
1,198,2561,2,2,2,2,4,4,1,1,5,22,2,2,3,6,4,1,3,1,1,5,2,4,2,2,1,8,9,1,2,1,9,2,4,1,2,11,1,1,1,1,1,1,3,1,11,11,4,3,1,1,1,2,0,1,1,2,1,2,1,11,1,2,198,2561,2,9,1,2,1,2,2,2,2,2,2,1,1,1,2,1,1,9,1,9,9,9,9,9,9,9,1,32,1
1,198,2562,1,2,2,2,4,4,1,2,5,23,2,2,6,1,4,1,5,2,1,5,5,5,4,2,1,8,9,2,2,1,9,9,4,3,2,11,2,4,2,2,1,2,2,6,11,11,5,2,1,1,1,2,0,0,1,2,1,2,1,12,4,2,198,2562,1,1,9,2,2,1,2,2,2,2,2,4,4,4,4,1,1,1,9,1,1,1,2,1,1,4,1,40,1
1,198,2563,1,2,2,2,4,4,1,2,5,23,2,2,6,1,4,1,5,2,1,5,5,5,4,2,1,8,9,2,2,1,9,9,4,3,2,11,2,4,2,2,1,2,2,6,11,11,5,2,1,1,1,2,0,0,1,2,1,2,1,12,4,2,198,2563,1,1,9,2,2,1,2,2,2,2,2,4,4,4,4,1,1,1,9,1,1,1,2,1,1,4,1,40,1
1,198,2564,1,2,2,2,4,4,1,2,5,23,2,2,6,1,4,1,5,2,1,5,5,5,4,2,1,8,9,2,2,1,9,9,4,3,2,11,2,4,2,2,1,2,2,6,11,11,5,2,1,1,1,2,0,0,1,2,1,2,1,12,4,2,198,2564,1,1,9,2,2,1,2,2,2,2,2,4,4,4,4,1,1,1,9,1,1,1,2,1,1,4,1,40,1
1,198,2565,2,2,2,2,4,4,1,1,5,21,1,1,2,1,4,1,3,2,1,4,6,6,1,2,2,2,9,3,2,3,2,99,9,9,9,99,9,9,0,0,2,2,4,3,11,11,8,2,1,2,1,2,0,0,1,2,1,2,1,12,1,2,198,2565,2,9,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,9,1,9,9,9,9,9,9,9,5,41,1
1,198,2566,2,2,2,2,4,4,1,1,5,21,1,1,2,1,4,1,3,2,1,4,6,6,1,2,2,2,9,3,2,3,2,99,9,9,9,99,9,9,0,0,2,2,4,3,11,11,8,2,1,2,1,2,0,0,1,2,1,2,1,12,1,2,198,2566,2,9,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,9,1,9,9,9,9,9,9,9,5,41,1
1,198,2567,2,2,2,2,4,4,1,1,5,21,1,1,2,1,4,1,3,2,1,4,6,6,1,2,2,2,9,3,2,3,2,99,9,9,9,99,9,9,0,0,2,2,4,3,11,11,8,2,1,2,1,2,0,0,1,2,1,2,1,12,1,2,198,2567,2,9,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,9,1,9,9,9,9,9,9,9,5,41,1
1,198,2568,2,2,2,2,4,4,1,1,5,22,1,1,3,6,2,1,1,2,1,1,2,2,3,2,1,5,9,1,2,3,2,99,9,9,9,99,9,9,0,0,2,2,1,2,11,11,5,2,1,1,1,2,0,0,1,2,1,2,1,5,1,2,198,2568,2,9,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,9,2,9,9,9,9,9,9,9,3,41,1
1,198,2569,2,2,2,2,4,4,1,1,5,22,1,1,3,6,2,1,1,2,1,1,2,2,3,2,1,5,9,1,2,3,2,99,9,9,9,99,9,9,0,0,2,2,1,2,11,11,5,2,1,1,1,2,0,0,1,2,1,2,1,5,1,2,198,2569,2,9,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,9,2,9,9,9,9,9,9,9,3,41,1
1,198,2570,2,2,2,2,4,4,1,1,5,22,1,1,3,6,2,1,1,2,1,1,2,2,3,2,1,5,9,1,2,3,2,99,9,9,9,99,9,9,0,0,2,2,1,2,11,11,5,2,1,1,1,2,0,0,1,2,1,2,1,5,1,2,198,2570,2,9,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,9,2,9,9,9,9,9,9,9,3,41,1
