CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5A.,Q.5B.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39J.,Q.40.,Q.40A.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.44.,Q.45.,Q.46.,Q.46A.,Q.46B.,Q.46C.,Q.46D.,Q.46E.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.47E.,Q.47F.,Q.47G.,Q.47H.,Q.48.,Q.49.,CARD..1,DECK..1,BALLOT..1,V.50.,V.51.,V.52.,V.53.
1,47,755,2,1,2,2,2,3,4,4,2,4,1,3,1,1,3,4,2,2,3,2,3,2,3,3,2,7,2,3,1,4,4,1,1,1,3,2,2,6,2,1,5,5,1,1,3,2,1,3,0,0,9,99,99,99,9,3,2,3,2,1,1,3,2,3,1,2,47,755,4,7,9,1381
1,47,756,2,1,2,2,2,3,5,2,2,3,1,3,2,1,2,4,2,2,3,2,4,2,3,3,3,7,2,2,1,4,4,4,2,1,2,1,1,2,3,1,4,2,1,1,1,3,1,2,3,3,9,99,99,99,9,3,3,3,3,1,1,3,1,3,1,2,47,756,5,7,9,1521
1,47,757,1,1,1,2,2,4,2,2,1,1,1,1,1,2,1,4,1,1,1,2,1,1,1,1,2,4,3,2,1,1,4,4,1,1,1,1,2,2,2,1,2,4,1,1,3,4,1,1,2,1,9,99,99,99,9,3,1,3,1,1,1,3,1,2,1,2,47,757,7,8,9,1058
1,47,758,3,1,2,2,1,1,4,2,1,2,1,2,3,2,1,4,2,0,1,2,1,1,3,4,2,3,2,2,3,2,1,1,2,3,2,2,2,4,4,2,2,4,1,1,3,2,1,3,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,758,8,7,9,1105
1,47,759,3,1,2,2,3,1,2,1,1,1,1,3,3,3,1,4,3,1,3,2,1,2,1,3,3,5,2,2,1,4,4,1,3,4,3,3,3,2,5,1,2,4,1,1,2,3,1,1,3,3,9,99,99,99,9,3,1,3,3,1,1,3,1,1,1,2,47,759,6,10,9,1377
1,47,760,1,1,1,3,4,6,2,1,1,1,1,2,3,2,1,4,1,1,2,2,1,0,2,3,2,7,2,2,3,2,3,4,4,4,3,1,1,5,5,1,5,5,1,1,1,4,1,1,3,1,9,99,99,99,9,3,1,3,3,3,1,3,1,1,1,2,47,760,5,8,9,1331
1,47,761,2,1,3,4,4,5,2,5,2,1,1,2,2,4,5,3,2,1,2,2,2,2,0,8,2,8,2,3,1,1,4,1,1,1,3,1,2,3,1,1,4,3,1,1,4,4,1,3,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,761,8,8,9,1114
1,47,762,3,1,2,5,0,0,1,1,2,4,1,3,2,1,1,4,2,2,1,2,4,3,3,4,3,8,2,3,1,3,1,1,1,1,3,1,3,4,1,3,4,2,1,2,2,2,2,1,3,3,9,99,99,99,9,3,1,3,1,1,1,3,1,2,1,2,47,762,7,4,9,1063
1,47,763,1,1,1,1,2,2,2,2,2,1,1,1,3,1,3,5,2,2,2,2,2,2,3,2,2,2,2,3,4,1,3,4,3,3,2,1,3,2,1,1,4,2,1,1,1,1,1,1,2,1,9,99,99,99,9,3,1,1,1,1,1,3,1,1,1,2,47,763,6,7,9,1360
1,47,764,1,1,1,1,1,10,2,5,2,1,1,2,3,2,2,5,2,1,2,2,2,1,3,2,2,3,1,2,1,3,2,1,1,2,2,2,3,2,4,1,4,1,1,2,2,1,1,1,1,3,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,764,8,9,9,1050
1,47,765,2,1,1,1,11,11,2,1,1,5,1,1,3,2,1,5,1,3,1,2,1,3,3,2,3,2,3,2,1,4,4,4,1,3,1,1,2,3,2,2,5,5,1,1,4,4,1,3,3,3,9,99,99,99,9,1,1,1,1,1,1,0,0,1,1,2,47,765,6,7,9,1356
1,47,766,2,1,1,1,2,2,2,2,2,1,1,2,3,2,2,5,2,1,2,1,1,1,3,2,2,2,2,2,1,4,1,1,1,1,2,3,2,3,3,1,4,2,1,1,3,4,1,3,1,1,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,766,8,8,9,1065
1,47,767,2,1,2,1,1,2,2,1,2,3,1,2,2,1,1,5,3,2,3,2,3,2,3,10,2,2,3,3,1,1,1,1,1,4,4,4,1,6,1,1,4,2,1,1,1,1,1,1,1,1,9,99,99,99,9,1,1,1,1,1,1,1,1,2,0,2,47,767,6,9,9,1489
1,47,768,2,1,1,1,3,3,1,3,1,1,1,1,3,2,1,5,1,1,1,2,1,2,3,3,2,2,3,3,1,1,5,1,1,1,2,1,2,5,5,1,0,0,1,1,1,1,1,1,1,1,9,99,99,99,9,3,1,3,1,1,1,0,1,1,1,2,47,768,8,9,9,1329
1,47,769,3,1,1,1,1,1,6,4,2,1,2,2,3,1,1,5,2,1,2,2,1,1,1,2,2,1,2,2,2,2,4,3,2,3,1,2,1,1,4,1,2,4,1,1,2,3,2,1,3,3,9,99,99,99,9,3,2,1,2,1,1,1,3,1,1,2,47,769,4,10,9,1473
1,47,770,2,1,2,1,1,3,4,4,2,4,1,2,1,3,3,6,3,1,2,2,1,2,1,2,2,8,2,2,1,3,2,2,1,2,3,3,2,5,3,1,4,1,1,1,1,1,1,1,3,1,9,99,99,99,9,3,1,3,0,0,1,1,1,2,1,2,47,770,8,9,9,1514
1,47,771,1,1,2,1,3,5,2,4,2,2,3,1,3,0,2,6,1,1,1,1,1,1,1,2,2,1,3,3,2,3,3,2,1,2,2,1,3,2,4,1,3,2,1,1,2,2,1,1,3,1,9,99,99,99,9,1,3,2,3,3,1,2,1,1,1,2,47,771,2,7,9,1439
1,47,772,1,1,1,1,4,7,2,4,2,2,1,2,3,1,2,6,2,1,3,1,2,2,1,3,2,1,3,3,1,3,1,1,3,2,2,1,3,2,5,1,3,2,1,1,1,1,1,1,1,1,9,99,99,99,9,1,3,1,3,3,1,3,1,2,1,2,47,772,2,10,9,1434
1,47,773,3,1,2,1,2,5,2,4,1,3,1,1,3,1,3,6,2,2,2,2,4,1,1,2,2,4,3,3,2,3,3,3,3,3,4,4,2,4,4,1,1,4,1,2,1,3,2,2,2,3,9,99,99,99,9,3,1,1,1,3,1,1,1,3,1,2,47,773,6,5,9,1102
1,47,774,2,1,1,1,2,4,4,5,2,4,1,2,3,3,1,6,1,1,1,2,3,1,1,5,2,7,3,3,1,3,3,1,1,3,3,2,3,1,5,2,2,4,1,1,1,2,1,1,3,1,9,99,99,99,9,1,3,1,3,3,1,3,3,1,1,2,47,774,1,7,9,1038
1,47,775,2,1,1,1,5,5,2,4,0,3,1,2,0,2,5,6,2,2,2,1,1,1,1,1,2,3,4,1,3,4,3,3,3,3,2,1,4,2,5,1,4,1,1,1,1,1,1,1,3,1,9,99,99,99,9,3,3,3,3,3,1,3,1,3,1,2,47,775,4,99,9,1402
1,47,776,6,1,2,2,7,0,2,1,1,2,1,1,3,2,1,5,2,1,2,2,1,1,3,3,2,3,2,2,1,3,4,1,1,1,2,1,1,7,1,1,4,2,1,2,1,1,1,3,1,3,9,99,99,99,9,3,1,3,1,1,1,1,2,1,1,2,47,776,7,7,9,1103
1,47,777,2,1,1,2,1,1,4,4,2,3,1,2,3,2,2,5,2,1,2,2,2,1,1,8,2,5,2,1,3,3,1,2,1,2,2,2,2,5,5,1,5,5,1,1,1,5,1,3,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,2,1,2,47,777,8,7,9,1379
1,47,778,1,1,2,2,3,2,2,5,1,2,1,3,2,2,1,5,2,2,3,2,3,2,3,4,2,4,2,1,2,3,1,1,1,1,2,1,1,5,2,1,4,3,1,1,1,3,1,1,1,1,9,99,99,99,9,1,1,1,3,1,1,1,1,1,1,2,47,778,5,10,9,1066
1,47,779,1,1,1,2,1,1,2,5,1,1,1,2,2,1,1,5,2,2,2,2,4,2,3,3,2,5,2,3,4,1,1,1,4,4,2,2,2,2,2,1,4,2,1,1,4,2,1,1,3,3,9,99,99,99,9,3,1,3,1,3,1,1,1,2,1,2,47,779,7,6,9,1468
1,47,780,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,5,2,1,1,2,5,2,3,3,2,6,2,1,1,4,2,1,3,4,1,2,1,2,5,1,4,1,1,1,2,3,1,1,1,1,9,99,99,99,9,1,3,0,1,1,1,1,1,1,1,2,47,780,6,6,9,1080
1,47,781,2,1,2,2,1,1,5,1,2,3,1,2,2,1,3,6,2,1,2,2,2,2,1,2,2,4,2,2,1,4,4,4,4,4,3,2,2,5,3,2,4,2,1,1,1,1,1,2,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,781,8,2,9,1429
1,47,782,2,1,1,2,2,4,4,3,2,2,1,2,1,1,3,6,2,2,2,2,3,2,3,2,2,7,3,3,1,3,2,2,2,2,2,2,5,6,2,1,5,5,1,1,1,1,1,2,3,3,9,99,99,99,9,3,3,3,3,3,1,3,3,1,1,2,47,782,3,8,9,1046
1,47,783,2,1,1,2,1,2,2,2,1,1,1,1,3,2,1,6,1,1,1,2,1,1,1,1,2,2,2,2,1,4,1,1,1,1,1,1,2,3,3,1,4,1,1,2,1,1,1,1,3,1,9,99,99,99,9,1,3,1,3,3,1,3,1,1,1,2,47,783,2,6,9,1077
1,47,784,2,1,1,2,1,3,2,5,2,2,1,1,3,3,5,6,1,1,1,2,4,2,1,1,2,6,2,2,1,4,3,3,2,1,1,1,2,4,4,1,4,2,1,1,1,1,1,1,1,1,9,99,99,99,9,3,3,3,3,1,1,1,1,1,1,2,47,784,6,7,9,1068
1,47,785,2,1,2,2,8,10,2,5,2,3,1,3,2,1,1,6,2,1,3,2,1,2,3,10,2,3,2,2,1,1,1,1,1,1,2,2,1,3,4,1,1,2,1,1,2,2,1,1,1,3,9,99,99,99,9,3,1,3,1,1,1,1,1,2,1,2,47,785,8,8,9,1413
1,47,786,2,1,2,2,1,3,2,3,1,3,1,1,3,0,2,6,2,1,1,1,1,2,3,3,2,4,2,1,3,3,2,2,4,4,2,3,2,4,3,1,5,5,1,2,2,2,1,1,1,1,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,786,8,9,9,1399
1,47,787,2,1,1,1,0,0,2,5,2,2,1,1,3,2,2,7,1,1,1,2,1,3,2,3,2,3,3,3,1,2,3,1,2,3,2,2,3,3,4,1,3,1,1,3,1,2,2,3,2,1,9,99,99,99,9,3,3,3,3,3,1,3,1,1,1,2,47,787,4,9,9,1001
1,47,788,2,1,1,1,2,3,2,4,1,2,1,1,3,2,2,7,2,1,1,2,2,1,2,4,2,4,3,2,1,2,2,1,1,1,1,1,1,9,5,1,2,3,1,1,1,2,2,1,1,1,9,99,99,99,9,3,1,1,1,1,1,1,1,2,1,2,47,788,7,9,9,1084
1,47,789,3,1,3,1,3,3,4,4,1,5,1,1,2,3,2,7,1,1,1,2,3,1,2,3,2,4,3,1,1,4,4,1,2,4,3,3,1,2,4,1,3,2,1,1,1,3,1,1,3,1,9,99,99,99,9,3,1,3,1,3,3,2,1,1,1,2,47,789,5,9,9,1476
1,47,790,2,1,2,1,3,3,2,4,5,2,4,2,1,1,5,8,2,2,2,2,4,2,3,4,2,3,2,2,2,3,1,1,1,1,2,2,3,2,5,1,2,1,1,1,2,1,1,1,3,1,9,99,99,99,9,1,3,2,3,3,3,3,2,2,1,2,47,790,0,10,9,1111
1,47,791,1,1,2,1,4,7,2,4,2,3,3,2,4,1,3,8,3,3,1,3,1,1,1,2,2,2,3,3,1,3,3,1,1,1,3,2,1,5,4,1,2,1,1,1,1,1,2,3,3,1,9,99,99,99,9,1,3,1,3,3,3,1,1,2,1,2,47,791,2,10,9,1020
1,47,792,2,1,2,1,2,2,2,1,1,1,1,2,4,1,1,8,2,1,2,2,1,2,3,3,2,7,3,3,1,1,1,1,1,1,3,2,3,1,4,1,2,4,1,1,1,1,1,1,3,1,9,99,99,99,9,3,3,3,0,1,1,1,1,2,1,2,47,792,6,4,9,1340
1,47,793,5,1,1,2,2,10,1,4,2,2,1,2,3,2,2,7,2,1,2,2,1,3,3,3,2,3,2,3,1,3,3,2,2,4,2,2,3,8,1,1,3,4,1,1,2,2,1,1,3,1,9,99,99,99,9,3,2,3,3,1,1,1,1,2,2,2,47,793,6,8,9,1335
1,47,794,1,1,1,2,1,10,2,5,2,2,1,1,4,1,2,8,0,0,3,2,4,2,3,10,2,3,2,1,1,4,1,4,1,4,3,3,2,5,5,1,0,0,1,1,1,1,1,3,0,3,9,99,99,99,9,1,3,2,3,3,3,3,2,1,1,2,47,794,0,6,9,1505
1,47,795,3,2,2,1,11,0,7,1,1,1,1,1,3,2,4,2,2,1,1,2,1,2,1,2,3,1,2,2,1,1,3,1,3,3,2,2,2,5,1,1,4,5,1,2,2,2,1,2,2,1,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,795,8,6,9,1494
1,47,796,6,2,2,1,1,1,4,5,2,3,3,3,3,1,3,3,3,2,3,2,4,2,1,1,2,5,2,2,3,3,2,2,3,2,2,3,3,6,1,1,4,2,1,1,2,2,1,1,3,1,9,99,99,99,9,3,1,3,1,1,1,3,3,1,1,2,47,796,6,3,9,1074
1,47,797,4,2,1,1,3,2,2,4,2,2,1,1,3,2,1,4,1,1,1,2,1,1,1,2,2,5,1,2,1,4,4,1,4,4,2,2,2,0,5,1,4,3,1,1,2,3,1,1,1,1,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,797,8,10,9,1412
1,47,798,6,2,1,1,0,0,4,5,2,1,2,1,3,2,2,4,2,1,1,1,5,1,1,1,2,2,2,2,3,4,4,1,3,4,1,1,1,5,1,1,4,1,1,1,4,4,1,3,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,2,1,2,47,798,8,6,9,1510
1,47,799,2,2,2,1,2,3,2,3,1,5,1,1,3,2,1,4,1,1,1,2,1,3,3,3,2,2,3,3,1,3,3,2,2,3,1,1,1,6,1,1,2,4,1,1,4,2,1,3,3,3,9,99,99,99,9,1,1,1,1,1,1,1,3,1,1,2,47,799,5,8,9,1367
1,47,800,1,2,2,1,1,1,1,4,1,1,1,1,3,3,3,6,2,1,1,2,1,1,1,1,2,2,2,2,3,4,3,1,4,2,3,2,1,3,3,1,1,4,1,2,2,2,1,1,1,1,9,99,99,99,9,3,1,3,1,1,1,1,1,2,1,2,47,800,8,10,9,1490
1,47,801,2,2,2,2,3,5,2,5,1,5,2,2,2,4,2,6,2,3,3,2,4,1,1,3,2,2,2,2,1,2,1,1,2,2,3,3,3,6,5,1,2,3,1,1,1,5,1,3,3,1,9,99,99,99,9,3,3,3,3,3,3,2,2,1,1,2,47,801,2,7,9,1400
1,47,802,3,2,1,1,4,7,1,2,1,2,1,2,3,1,3,7,1,1,2,2,1,1,1,2,2,3,3,3,1,4,4,1,1,1,2,2,3,2,5,1,2,3,1,1,1,1,1,1,1,1,9,99,99,99,9,1,3,1,3,3,1,3,1,1,1,2,47,802,2,6,9,1515
1,47,803,6,2,2,1,2,4,7,5,2,5,3,3,1,3,1,7,3,3,1,2,4,2,1,1,2,6,3,3,1,4,4,4,1,1,2,2,5,9,5,1,4,1,1,1,1,3,1,1,3,1,9,99,99,99,9,3,2,3,2,2,3,3,1,1,3,2,47,803,3,6,9,1343
1,47,804,2,2,2,1,3,6,2,2,2,2,1,2,4,1,5,8,1,1,2,2,1,1,2,2,2,6,3,3,1,3,2,2,1,4,2,2,2,2,2,1,2,1,1,2,1,1,1,3,1,1,9,99,99,99,9,1,2,1,2,2,2,1,1,1,1,2,47,804,2,9,9,1022
1,47,805,1,1,1,1,4,4,2,1,1,2,1,1,3,2,1,1,1,1,2,2,1,1,3,3,3,2,2,3,1,4,4,4,1,4,2,2,2,5,4,1,4,2,2,1,3,1,2,1,1,3,9,99,99,99,9,3,0,3,1,1,1,1,1,1,1,2,47,805,7,10,9,1419
1,47,806,1,1,2,1,1,2,2,1,2,4,1,3,3,1,1,1,2,3,3,2,2,2,3,3,3,3,2,1,2,1,3,1,1,1,5,1,2,5,1,1,2,4,2,2,5,5,1,1,2,3,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,806,8,10,9,1039
1,47,807,0,1,1,1,0,0,8,1,5,0,4,0,2,2,3,1,2,3,2,2,3,0,2,0,0,5,2,1,0,1,1,1,1,1,1,3,3,0,1,4,1,1,2,4,4,4,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,47,807,9,99,9,1024
1,47,808,5,1,2,1,4,4,1,2,5,5,1,2,2,2,2,2,2,3,2,2,1,2,2,11,2,7,2,2,2,1,1,1,1,1,2,2,2,3,4,1,4,2,2,1,2,2,1,3,3,1,9,99,99,99,9,2,3,2,3,2,1,2,3,1,2,2,47,808,1,6,9,1061
1,47,809,2,1,1,1,2,2,2,1,1,1,1,1,1,4,1,2,1,1,1,2,1,1,3,2,2,2,1,1,1,4,4,4,4,4,1,1,1,2,2,1,4,1,2,1,2,2,1,1,1,1,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,809,8,10,9,1486
1,47,810,1,1,2,1,1,3,2,4,1,1,1,1,3,3,1,2,1,1,2,2,1,1,2,3,3,2,3,3,1,2,3,2,1,1,2,1,2,5,4,1,2,4,2,1,1,2,1,1,1,1,9,99,99,99,9,1,3,3,3,1,1,3,1,1,1,2,47,810,4,10,9,1437
1,47,811,3,1,2,1,3,3,6,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,6,3,3,1,2,2,2,1,1,1,1,1,2,5,1,2,4,2,2,2,2,1,2,2,2,9,99,99,99,9,3,3,3,3,1,1,3,1,1,1,2,47,811,5,5,9,1123
1,47,812,2,1,3,1,1,1,2,5,2,3,1,2,3,1,2,3,2,1,2,2,1,2,3,2,2,3,2,1,2,1,4,2,1,2,2,2,2,2,3,1,3,2,2,1,3,3,1,3,3,3,9,99,99,99,9,2,3,2,3,3,1,3,2,1,1,2,47,812,1,7,9,1498
1,47,813,2,1,3,1,1,1,1,2,2,1,1,2,3,2,1,3,2,1,2,2,1,3,3,3,2,2,2,2,1,1,1,1,1,2,1,1,2,5,1,1,4,1,2,2,3,2,1,1,3,3,9,99,99,99,9,2,1,2,1,2,1,2,1,1,1,2,47,813,4,9,9,1492
1,47,814,1,1,2,1,2,1,2,1,1,1,3,1,3,2,2,3,2,1,2,2,2,2,3,3,3,3,2,1,2,1,4,1,2,1,1,2,3,1,2,3,4,2,2,1,2,2,1,1,1,3,9,99,99,99,9,1,1,1,1,1,1,1,1,1,1,2,47,814,6,8,9,1115
1,47,815,4,1,1,1,2,3,2,5,1,5,1,3,1,3,2,4,2,2,2,2,1,2,1,1,2,8,3,2,1,4,1,1,1,4,2,2,1,8,1,1,4,2,2,2,2,3,1,3,2,1,9,99,99,99,9,3,3,1,3,1,3,3,1,1,2,2,47,815,3,7,9,1120
1,47,816,2,1,1,1,2,1,2,2,1,1,1,1,3,2,2,4,2,2,2,2,1,1,3,2,2,3,2,2,1,1,1,2,4,2,2,2,3,6,1,1,4,2,2,1,3,2,1,1,1,3,9,99,99,99,9,3,1,3,1,1,1,3,1,1,1,2,47,816,7,4,9,1493
1,47,817,2,1,1,1,2,2,2,0,1,2,1,2,3,2,2,4,2,3,1,2,2,1,1,2,2,4,2,2,1,1,2,1,1,1,2,2,2,3,5,1,5,5,2,2,2,2,1,1,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,2,1,2,47,817,8,8,9,1458
1,47,818,2,1,1,1,2,4,2,5,2,2,1,1,3,2,2,4,1,1,2,2,2,3,3,3,2,2,1,3,2,1,3,1,4,2,2,2,3,4,4,1,4,2,2,1,3,3,1,3,3,1,9,99,99,99,9,3,2,3,2,1,1,2,1,1,1,2,47,818,5,6,9,1107
1,47,819,2,1,2,1,1,1,2,5,4,4,1,2,2,3,1,4,2,1,2,2,1,3,2,3,2,3,3,3,1,4,1,1,1,1,1,1,1,2,5,1,4,5,2,1,1,4,1,1,2,3,9,99,99,99,9,3,3,3,3,1,1,3,1,2,1,2,47,819,5,6,9,1393
1,47,820,1,1,1,1,1,3,8,2,2,5,1,1,2,1,1,4,1,1,1,2,1,2,3,2,3,2,2,3,1,4,1,1,1,4,2,2,1,2,1,1,4,3,2,1,3,3,1,3,3,3,9,99,99,99,9,3,1,3,1,1,1,3,1,1,1,2,47,820,7,2,9,1453
1,47,821,1,1,1,1,1,5,2,3,2,2,1,2,3,0,2,4,2,1,2,1,2,1,3,2,2,2,2,3,1,1,1,2,3,1,2,2,2,3,3,1,4,3,2,1,2,2,1,2,2,3,9,99,99,99,9,3,3,3,3,1,1,3,1,2,1,2,47,821,5,7,9,1044
1,47,822,1,1,2,1,2,3,2,1,1,5,1,1,3,2,1,4,1,3,2,2,1,1,1,2,2,3,3,3,1,2,3,1,2,4,1,2,2,1,3,1,4,2,2,1,2,2,1,1,3,1,9,99,99,99,9,3,1,3,1,2,1,1,1,1,1,2,47,822,7,7,9,1324
1,47,823,0,1,1,1,1,2,6,3,2,1,1,2,3,3,1,4,1,1,2,2,3,2,0,2,2,3,3,2,1,4,2,1,3,3,1,2,1,2,2,1,0,0,2,2,1,2,1,1,3,1,9,99,99,99,9,1,1,3,1,1,1,1,1,1,1,2,47,823,7,8,9,1032
1,47,824,0,1,1,1,1,2,2,3,1,1,3,3,3,1,2,4,3,1,2,2,3,2,3,2,2,5,1,1,1,1,1,1,2,1,2,1,1,2,1,3,2,4,2,1,1,1,1,1,1,3,9,99,99,99,9,3,1,3,1,1,1,1,1,3,1,2,47,824,8,7,9,1483
1,47,825,2,1,2,1,2,4,2,2,1,5,5,1,3,2,1,4,2,3,3,2,1,1,2,4,3,6,3,3,1,4,2,1,1,1,1,2,5,3,5,1,2,3,2,2,1,2,2,1,3,1,9,99,99,99,9,2,2,2,2,3,1,1,3,1,1,2,47,825,2,10,9,1108
1,47,826,3,1,1,2,11,11,7,1,1,2,1,2,3,2,1,1,2,1,2,2,3,1,3,4,2,1,1,1,1,4,2,1,4,3,1,3,1,5,1,1,4,1,2,2,3,3,4,2,3,1,9,99,99,99,9,3,1,3,1,3,1,3,1,1,1,2,47,826,6,6,9,1323
1,47,827,0,1,2,2,2,4,1,5,2,2,3,2,3,1,1,2,2,2,2,2,2,3,3,3,2,2,3,3,1,3,1,1,1,1,2,2,5,6,4,1,4,1,2,3,2,2,1,1,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,2,1,2,47,827,8,8,9,1094
1,47,828,2,1,2,2,4,4,4,4,3,3,1,2,2,1,3,3,2,1,2,2,2,2,3,3,2,6,2,2,1,1,3,1,2,1,2,2,3,5,1,1,4,2,2,1,2,3,1,3,1,3,9,99,99,99,9,3,1,3,1,1,1,1,1,2,1,2,47,828,8,6,9,1034
1,47,829,2,1,1,2,4,10,2,1,1,1,1,1,3,2,1,3,1,1,2,2,1,1,1,1,2,4,2,1,1,3,3,1,1,1,3,2,2,6,2,1,4,2,2,1,1,3,1,1,1,3,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,829,8,10,9,1054
1,47,830,1,1,2,2,1,2,2,2,1,2,1,2,2,4,2,3,2,2,2,2,3,2,3,2,3,5,2,3,2,4,3,4,3,4,5,2,2,2,1,1,4,2,2,1,2,2,2,3,3,3,9,99,99,99,9,3,3,2,3,2,1,2,1,1,1,2,47,830,3,8,9,1060
1,47,831,1,1,3,2,1,2,1,5,5,4,1,1,4,2,5,4,2,2,1,2,1,2,1,2,3,7,2,3,1,4,4,1,2,4,2,1,3,2,5,1,4,3,2,1,2,2,3,3,1,1,9,99,99,99,9,1,1,3,2,2,1,1,1,1,1,2,47,831,5,6,9,1361
1,47,832,2,1,1,2,1,3,2,5,5,2,1,2,3,2,2,4,2,1,2,2,1,2,0,3,1,5,2,1,1,3,4,1,3,2,1,1,3,2,3,1,4,3,2,2,1,3,1,3,2,1,9,99,99,99,9,3,1,3,2,1,1,3,1,1,1,2,47,832,6,8,9,1005
1,47,833,2,1,1,2,2,5,2,5,1,5,1,1,3,2,2,4,1,1,2,2,2,3,3,2,2,4,2,3,3,3,3,4,4,4,1,2,3,6,4,1,4,5,2,5,5,2,1,3,3,3,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,833,8,8,9,1026
1,47,834,1,1,1,2,10,10,2,3,2,5,5,2,1,1,1,4,3,2,2,2,3,3,3,3,2,1,3,2,2,1,1,1,1,2,1,2,2,0,1,1,4,2,2,1,2,0,1,3,3,3,9,99,99,99,9,3,0,3,1,1,1,3,1,3,1,2,47,834,7,6,9,1109
1,47,835,2,1,2,2,1,1,2,5,3,3,1,3,3,2,1,4,2,1,2,2,2,2,3,5,2,6,3,2,1,1,3,1,1,1,2,1,2,3,3,1,4,2,2,1,3,3,1,1,3,1,9,99,99,99,9,3,1,3,2,1,1,3,1,1,1,2,47,835,6,7,9,1364
1,47,836,2,1,2,2,2,3,2,3,1,1,1,2,4,3,2,4,2,3,2,2,1,2,3,10,2,3,3,3,1,2,2,1,2,2,2,1,2,2,1,1,4,5,2,2,5,5,1,1,3,3,9,99,99,99,9,3,1,3,2,1,1,1,2,1,1,2,47,836,6,10,9,1350
1,47,837,2,1,2,2,1,2,2,5,1,1,1,2,1,2,1,4,2,1,2,2,4,3,3,10,2,6,1,3,2,4,1,1,2,4,2,1,2,2,3,1,4,2,2,1,3,4,1,1,3,1,9,99,99,99,9,3,1,3,3,1,1,3,1,1,1,2,47,837,6,8,9,1086
1,47,838,1,1,2,2,8,8,2,0,2,0,1,2,3,2,1,4,1,1,3,2,1,2,3,4,2,3,2,2,1,1,1,1,1,1,3,3,3,3,2,4,4,2,2,1,1,2,1,3,1,3,9,99,99,99,9,3,3,3,3,3,3,3,3,1,1,2,47,838,2,2,9,1394
1,47,839,3,1,2,3,11,11,2,1,1,1,1,2,3,1,2,4,2,1,2,2,3,2,3,4,2,7,3,3,1,1,1,1,1,1,1,1,1,2,5,1,2,4,2,1,1,1,2,1,3,1,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,839,8,5,9,1424
1,47,840,1,1,2,1,1,1,2,3,2,3,1,2,1,2,1,5,2,1,3,2,3,2,2,10,2,1,1,2,1,3,2,1,1,1,2,2,2,0,3,1,4,2,2,1,5,5,2,3,3,1,9,99,99,99,9,3,1,3,1,1,1,3,1,3,1,2,47,840,7,10,9,1436
1,47,841,1,1,2,1,3,5,2,2,5,1,1,1,3,2,1,5,1,1,2,2,2,2,3,3,2,1,3,3,1,1,1,1,2,1,1,2,1,4,1,1,4,2,2,1,2,5,1,3,1,3,9,99,99,99,9,3,3,3,3,1,1,1,1,1,1,2,47,841,6,7,9,1450
1,47,842,1,1,2,1,1,5,2,5,2,1,1,1,2,0,2,5,1,1,2,2,2,3,2,2,2,1,2,2,2,3,3,2,1,2,1,2,2,2,4,2,4,3,2,1,2,2,1,1,3,1,9,99,99,99,9,3,1,3,3,1,1,2,1,2,1,2,47,842,6,4,9,1390
1,47,843,1,1,1,1,2,4,2,1,1,1,1,1,3,2,1,5,2,1,1,2,1,1,3,2,2,2,2,3,1,4,4,4,1,4,1,1,3,5,1,1,4,1,2,2,1,2,2,1,3,1,9,99,99,99,9,3,1,3,1,1,1,1,1,1,1,2,47,843,8,9,9,1031
