CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24A.,Q.24B.,Q.25.,Q.26A.,Q.26B.,Q.26C.,Q.26D.,Q.26E.,Q.26F.,Q.26G.,Q.26H.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.38C.,Q.38D.,Q.38E.,Q.38F.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48A.,Q.48B.,Q.48C.,Q.48D.,Q.48E.,V.49.,V.50.,CARD..1,DECK..1,BALLOT..1,FORM..1,V.51.,V.52.
1,219,520,2,3,7,2,8,2,1,3,1,3,1,4,4,7,2,1,3,0,0,0,1,4,1,1,1,3,4,2,2,1,1,2,2,1,2,2,14,0,1,3,3,2,2,3,2,1,1,2,2,1,1,2,1,4,4,3,3,2,1,2,1,1,1,2,1,1,2,1,2,219,520,2,0,726
1,219,521,2,1,4,3,6,1,6,2,1,0,1,3,4,4,1,1,2,2,4,2,1,4,1,1,5,3,0,1,1,1,1,1,2,1,1,5,6,5,3,3,4,3,3,2,1,1,2,2,2,1,2,5,3,2,5,2,2,2,1,5,2,2,2,2,2,1,2,1,2,219,521,2,0,720
1,219,522,2,1,7,1,6,2,6,2,1,3,1,3,4,6,2,1,3,5,6,1,3,4,1,1,5,2,3,1,1,1,2,1,1,3,3,1,14,2,2,2,3,2,1,1,5,1,2,2,1,2,2,4,2,2,4,3,1,2,1,3,2,1,2,1,1,1,2,1,2,219,522,2,0,736
1,219,523,2,1,4,3,6,1,6,2,1,3,2,4,4,6,2,1,2,4,5,2,2,4,1,1,3,3,3,3,0,3,1,0,3,3,2,5,5,6,1,3,3,3,2,1,1,1,2,1,2,2,2,4,3,3,3,4,4,2,1,7,3,3,3,3,3,3,2,1,2,219,523,2,0,418
1,219,524,2,2,4,3,7,2,6,2,1,3,2,4,4,6,3,1,3,4,6,2,3,5,1,1,5,3,3,3,1,1,1,1,2,1,2,5,5,2,3,6,3,2,2,5,5,1,2,2,1,2,2,4,3,2,6,3,4,3,1,7,3,2,2,2,1,3,2,1,2,219,524,2,0,711
1,219,525,2,1,4,3,7,2,6,2,1,3,1,3,3,3,2,1,3,2,3,1,1,3,2,1,4,2,3,1,1,1,1,3,1,1,3,2,5,1,1,3,3,3,2,1,5,1,1,2,1,1,1,4,2,4,4,2,2,3,1,5,3,3,3,3,1,3,2,1,2,219,525,2,0,813
1,219,526,2,2,4,3,7,1,0,2,1,0,1,2,3,4,2,1,3,3,5,2,2,4,1,1,4,4,3,1,1,1,3,1,1,1,2,2,5,2,2,5,4,3,1,1,1,1,2,1,0,2,1,5,3,3,4,2,2,2,1,5,3,2,1,1,2,2,2,1,2,219,526,2,0,774
1,219,527,2,1,4,3,8,2,6,2,1,3,1,2,3,4,1,1,2,2,3,2,1,4,2,1,5,4,3,3,3,1,1,1,3,1,2,2,5,4,3,3,4,2,2,1,2,1,2,2,1,1,1,5,2,4,2,1,3,2,1,4,3,3,1,1,1,3,2,1,2,219,527,2,0,731
1,219,528,2,1,4,3,6,1,6,2,1,3,1,0,3,4,2,1,3,3,5,2,3,4,1,1,4,2,3,1,1,1,2,1,2,1,3,0,5,2,2,3,3,2,2,1,2,1,2,2,2,2,2,4,2,3,4,2,2,3,1,5,3,1,1,3,1,3,2,1,2,219,528,2,0,409
1,219,529,2,1,4,3,6,1,6,2,1,3,1,2,4,5,2,2,3,4,7,1,2,4,2,1,5,3,3,3,2,1,1,1,2,1,2,5,5,2,2,2,3,2,1,1,2,1,2,2,1,2,2,5,2,3,4,3,2,3,1,7,4,3,3,3,3,3,2,1,2,219,529,2,0,404
1,219,530,2,2,4,1,8,1,6,3,5,1,4,4,3,5,2,1,3,3,4,1,2,4,2,1,5,3,3,1,1,1,3,1,3,1,3,2,6,3,2,4,3,3,2,1,1,2,2,2,1,2,2,5,3,3,4,2,2,2,1,3,1,3,1,2,3,2,2,1,2,219,530,2,0,913
1,219,531,2,3,5,1,8,2,1,3,4,1,2,3,3,5,1,1,3,2,2,1,1,1,1,1,4,2,3,2,3,1,1,1,3,1,3,5,6,1,2,3,4,3,2,1,2,2,2,2,1,1,1,2,2,4,3,2,2,1,1,2,1,2,2,2,1,2,2,5,2,219,531,2,1,823
1,219,532,2,5,6,1,6,1,6,4,8,1,2,3,3,4,2,1,3,3,3,2,2,3,2,1,5,2,3,3,1,1,3,1,3,1,2,2,6,1,4,5,4,3,3,2,2,1,1,1,2,2,1,4,2,0,0,0,0,0,1,6,2,3,3,3,3,1,2,5,2,219,532,2,0,913
1,219,533,2,1,4,1,7,2,1,3,5,1,2,3,3,6,1,1,3,3,3,1,1,2,1,1,5,4,3,1,1,1,3,1,2,1,3,5,6,4,2,4,3,3,2,2,1,2,2,2,1,1,1,5,2,5,6,1,4,1,1,5,2,3,2,2,3,2,2,3,2,219,533,2,1,306
1,219,534,2,2,5,2,8,1,6,3,7,1,3,3,3,5,1,1,3,3,5,2,1,1,1,1,5,4,3,1,3,1,3,1,2,1,3,5,6,2,4,3,4,3,1,1,1,1,2,2,1,2,2,4,3,2,4,3,1,2,1,2,1,1,1,2,3,2,2,5,2,219,534,2,0,601
1,219,535,2,3,5,1,8,2,6,5,6,2,2,3,4,6,1,1,2,2,5,1,1,2,2,1,5,4,3,1,1,1,2,1,1,1,2,5,6,6,4,3,3,2,3,2,2,1,2,1,2,1,2,4,2,3,4,1,2,3,1,7,3,1,3,2,1,1,2,5,2,219,535,2,0,501
1,219,536,2,2,5,1,7,1,6,3,11,1,4,2,3,5,3,1,3,3,4,1,2,1,1,1,5,4,3,1,1,1,2,1,2,1,3,5,6,2,2,3,4,3,2,1,2,2,1,2,1,1,1,5,3,3,4,3,4,2,2,1,4,0,0,0,0,0,2,1,2,219,536,2,0,912
1,219,537,2,2,6,1,7,1,6,4,8,1,2,1,4,5,3,1,3,4,5,2,1,1,2,1,4,2,3,2,2,1,2,1,2,1,2,2,6,6,2,2,3,2,3,2,2,1,2,1,1,1,2,4,2,3,3,4,4,4,3,7,4,3,3,3,3,3,2,5,2,219,537,2,0,912
1,219,538,2,2,5,2,8,2,6,4,9,1,3,2,3,5,1,1,3,3,4,2,1,1,2,1,5,4,3,1,1,1,1,1,2,3,3,2,6,3,2,4,4,3,2,1,1,1,2,2,2,1,1,4,3,4,5,1,3,1,2,1,4,0,0,0,0,0,2,5,2,219,538,2,1,307
1,219,539,2,2,6,1,7,2,1,3,8,1,2,3,3,7,3,1,3,5,9,2,1,3,1,1,5,4,3,1,1,3,3,1,1,1,2,2,6,3,3,2,3,2,1,1,1,1,2,1,1,2,2,5,2,3,3,1,2,2,1,5,3,3,1,2,1,3,2,5,2,219,539,2,0,920
1,219,540,2,3,7,1,7,2,1,3,6,2,2,3,2,6,1,1,3,4,4,2,2,3,1,1,4,2,3,1,1,1,2,1,1,1,1,2,6,5,2,3,3,2,2,3,2,1,1,1,1,1,2,4,2,2,4,3,2,2,1,6,2,1,3,2,2,2,2,5,2,219,540,2,1,712
1,219,541,2,4,6,3,8,2,1,4,14,1,5,2,1,2,1,1,3,3,3,2,3,5,2,2,5,3,2,1,1,1,2,1,2,1,2,5,13,2,2,5,3,3,1,1,1,1,2,2,1,2,2,5,3,3,3,3,3,1,1,1,0,1,2,2,1,2,2,3,2,219,541,2,1,409
1,219,542,2,2,7,3,5,1,6,2,13,2,4,4,2,4,3,1,3,3,5,1,3,3,2,2,5,5,4,3,1,2,2,1,2,1,2,3,12,5,5,2,5,2,2,2,4,1,2,1,2,2,1,4,2,4,3,1,3,3,1,5,2,1,2,2,1,2,2,3,2,219,542,2,2,417
1,219,543,2,2,6,2,6,2,1,3,8,2,6,1,0,4,2,1,3,5,5,2,3,3,2,2,5,5,4,3,3,1,3,3,3,1,3,5,13,1,5,2,5,3,1,1,1,1,2,2,1,1,2,2,3,3,5,1,3,1,1,5,1,3,2,2,1,2,2,5,2,219,543,2,1,608
1,219,544,2,2,5,2,6,1,6,3,17,1,5,1,3,4,2,1,3,3,3,2,3,3,2,2,5,4,2,1,2,1,1,2,2,1,1,0,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,219,544,2,3,104
1,219,545,2,3,6,2,8,2,1,3,4,1,4,3,3,6,3,1,3,4,5,2,1,1,1,2,5,5,4,1,3,2,1,2,2,2,2,4,12,5,5,2,3,1,4,2,4,1,1,1,2,1,1,1,4,5,1,1,3,3,1,6,2,1,1,2,2,1,2,5,2,219,545,2,0,113
1,219,546,2,2,7,3,5,2,1,2,4,1,4,4,0,0,0,2,3,3,3,1,2,2,1,2,4,2,3,1,1,1,3,1,3,1,2,2,13,2,3,4,2,3,2,1,1,1,2,2,1,1,2,3,3,4,5,4,2,1,1,2,1,3,2,2,1,2,2,3,2,219,546,2,0,402
1,219,547,2,2,6,2,5,2,1,3,11,1,6,1,1,2,1,1,1,2,3,1,3,3,1,2,5,4,3,1,1,3,1,1,2,1,3,5,13,1,2,3,3,3,2,1,1,1,2,1,1,1,2,5,3,1,5,3,3,1,1,2,1,1,1,2,1,2,2,5,2,219,547,2,1,515
1,219,548,2,0,5,3,6,1,6,2,1,0,5,4,3,5,3,1,2,2,2,1,1,5,3,2,5,0,4,0,0,0,0,0,0,0,0,5,13,1,4,2,5,1,1,1,1,2,1,1,1,2,2,4,1,3,3,1,4,4,3,7,3,0,0,0,0,0,2,1,2,219,548,2,0,713
1,219,549,2,3,7,1,7,2,1,3,3,3,5,1,2,3,2,1,2,2,3,1,3,4,2,2,5,4,3,1,1,1,1,1,1,1,2,4,13,4,4,4,5,1,3,2,4,1,1,1,2,1,1,1,1,5,2,1,2,1,1,4,1,3,1,1,3,2,2,1,2,219,549,2,1,15
1,219,550,2,2,6,3,7,1,6,2,1,3,3,2,1,4,3,1,2,3,4,2,2,4,1,2,4,2,3,3,1,1,1,1,1,1,3,5,13,2,2,2,3,3,2,2,2,1,2,2,1,1,2,4,3,4,5,3,3,2,1,5,2,3,1,1,2,3,2,1,2,219,550,2,0,756
1,219,551,2,3,7,1,6,1,6,2,2,3,4,1,2,3,1,1,3,3,5,2,3,4,2,2,4,4,3,1,3,1,1,1,2,1,2,5,12,4,4,2,4,2,2,2,2,1,2,1,2,2,2,4,2,1,5,1,2,2,1,1,0,2,2,2,1,2,2,1,2,219,551,2,0,311
1,219,552,2,3,6,1,8,1,6,3,3,2,5,1,2,3,1,1,3,3,5,2,3,4,2,2,5,4,3,1,1,1,1,1,3,1,3,3,12,6,4,4,3,3,2,2,2,1,2,2,2,2,2,4,2,5,4,1,2,3,1,5,2,3,3,3,1,2,2,1,2,219,552,2,1,122
1,219,553,2,4,5,1,8,2,2,4,3,3,5,1,1,3,1,1,3,3,8,1,3,5,1,2,5,4,3,2,1,3,1,2,3,1,2,3,13,1,4,3,5,3,4,3,2,1,1,2,1,2,2,4,2,0,6,2,2,1,1,5,2,1,2,2,1,1,2,1,2,219,553,2,1,128
1,219,554,2,3,5,2,7,2,2,6,3,3,5,1,1,2,1,1,3,3,4,1,3,5,1,2,5,4,4,1,1,1,1,1,1,1,2,3,13,1,4,4,3,3,1,1,1,1,2,2,2,2,2,5,3,3,5,2,2,1,1,5,2,2,2,2,1,2,2,1,2,219,554,2,1,132
1,219,555,2,3,0,2,6,2,6,5,2,3,4,4,3,6,3,1,2,4,4,2,3,5,3,2,5,5,3,0,0,1,0,0,1,1,1,1,11,1,5,4,3,2,2,2,1,1,1,1,2,1,1,4,2,4,4,1,3,2,1,5,2,1,2,2,1,1,2,1,2,219,555,2,1,111
1,219,556,2,1,4,3,7,2,1,2,1,3,2,3,3,6,1,1,3,1,2,2,1,3,2,2,4,3,3,1,1,1,1,1,1,1,2,2,7,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,219,556,2,0,419
1,219,557,2,2,4,1,8,2,1,3,3,3,4,3,3,6,2,1,3,5,7,2,1,4,2,2,5,3,3,1,2,1,1,1,1,1,2,5,7,5,3,2,3,3,1,1,2,1,2,1,1,2,2,4,3,2,4,2,2,2,1,7,1,3,3,3,3,3,2,1,2,219,557,2,0,922
1,219,558,2,2,4,3,6,3,6,3,1,3,3,3,3,4,1,1,3,4,4,1,2,2,3,2,5,3,3,3,1,1,1,1,1,1,2,2,7,5,3,4,3,3,4,2,1,1,2,1,1,2,2,5,3,3,3,1,3,1,2,1,1,1,2,2,1,2,2,1,2,219,558,2,0,921
1,219,559,2,3,6,1,8,2,6,4,3,3,3,3,3,5,3,2,2,3,4,1,3,3,2,2,4,2,3,1,3,1,3,1,2,1,2,2,7,6,2,2,3,2,3,1,2,1,2,2,2,2,2,2,2,3,4,1,2,2,1,5,1,3,3,2,1,2,2,1,2,219,559,2,0,204
1,219,560,2,1,4,3,6,1,6,2,1,3,1,3,3,4,2,1,3,2,3,2,1,2,1,2,4,3,3,1,1,1,2,1,2,1,1,5,7,2,2,4,3,3,1,1,1,1,2,2,1,1,2,5,3,1,4,4,1,1,1,1,1,2,1,3,1,2,2,1,2,219,560,2,0,810
1,219,561,2,2,4,3,7,1,6,2,1,3,2,4,3,4,2,1,2,2,3,2,2,4,2,2,5,3,3,3,1,1,1,1,2,1,3,5,7,2,2,3,4,2,2,1,2,1,2,2,1,1,2,4,3,2,3,2,4,2,1,3,1,3,3,3,3,3,2,1,2,219,561,2,0,715
1,219,562,2,3,4,2,8,2,1,4,2,3,4,2,3,6,1,1,2,5,5,2,3,2,2,2,5,5,3,3,2,1,1,1,2,1,2,5,7,6,4,3,5,3,3,2,5,1,2,2,1,2,2,5,3,5,1,2,2,1,1,5,3,3,3,1,3,2,2,1,2,219,562,2,0,205
1,219,563,2,3,5,1,8,2,1,5,3,1,5,2,3,4,2,1,3,5,7,2,2,4,1,2,5,4,3,3,2,1,1,1,2,1,3,5,7,5,4,2,5,4,2,2,2,1,2,2,1,2,2,4,4,2,5,3,4,1,1,3,1,2,2,2,2,2,2,1,2,219,563,2,0,911
1,219,564,2,2,5,1,6,2,2,3,7,2,2,3,3,4,2,1,2,2,3,1,2,4,1,2,4,4,3,3,1,1,1,1,1,0,3,2,8,1,2,2,5,2,2,5,1,2,1,2,2,1,1,5,1,4,6,4,4,1,1,3,1,1,2,2,2,2,2,5,2,219,564,2,2,3
1,219,565,2,2,6,3,8,2,6,3,7,1,2,2,3,5,2,1,3,5,6,2,1,2,1,2,4,2,2,1,1,1,1,1,1,1,3,2,8,1,2,3,4,3,2,3,1,1,2,2,1,1,2,4,3,3,5,2,4,2,1,3,1,3,3,2,1,2,2,3,2,219,565,2,0,501
1,219,566,2,3,5,2,8,2,1,2,5,1,3,3,3,4,2,1,2,1,2,1,1,3,2,2,5,4,2,1,1,1,2,1,2,1,2,3,8,5,4,2,5,3,2,1,1,1,2,2,1,1,2,4,3,2,4,1,2,1,1,5,1,2,2,2,3,2,2,3,2,219,566,2,1,502
1,219,567,2,2,4,2,7,1,6,3,6,1,5,2,4,6,3,1,3,5,6,2,3,2,1,2,5,5,3,3,2,1,1,1,2,2,2,3,8,6,3,5,2,0,0,2,3,0,0,0,0,0,0,2,0,2,4,2,4,2,1,5,2,1,0,0,0,0,2,3,2,219,567,2,3,113
1,219,568,2,2,5,3,8,2,6,3,4,1,2,3,3,4,1,1,2,3,5,1,2,1,1,2,5,4,3,3,3,1,3,1,2,1,2,5,8,3,2,3,4,3,1,2,1,1,2,1,2,1,1,2,3,3,3,1,4,2,1,1,1,2,2,2,1,2,2,3,2,219,568,2,0,406
1,219,569,2,3,5,2,8,2,6,3,6,1,3,2,3,4,2,1,3,3,7,1,3,3,1,2,5,5,4,1,2,1,1,1,1,1,1,5,8,2,4,4,4,3,2,1,1,2,2,2,1,1,2,5,3,1,5,1,1,1,1,3,1,2,2,2,1,2,2,3,2,219,569,2,3,115
1,219,570,2,2,7,2,6,2,6,4,11,1,4,1,3,4,3,1,3,4,5,2,1,5,2,2,5,4,3,3,1,1,3,1,3,1,3,3,8,3,4,2,4,2,2,3,2,1,2,2,1,2,2,5,3,2,5,2,2,2,1,3,1,2,2,2,2,2,2,5,2,219,570,2,1,513
1,219,571,2,4,6,2,8,2,1,3,8,1,3,3,3,6,3,1,3,4,7,2,1,1,1,2,4,4,4,1,1,1,1,1,3,1,2,5,8,1,4,3,4,3,2,1,2,1,1,1,1,2,2,2,3,3,5,1,2,1,2,1,4,0,0,0,0,0,2,5,2,219,571,2,1,1
1,219,572,2,2,7,1,5,2,6,2,11,1,2,4,4,0,0,2,2,3,3,1,1,1,1,2,4,5,3,3,1,1,3,1,3,1,3,4,8,3,4,1,4,2,2,2,2,2,1,2,2,2,2,5,1,4,3,3,2,1,2,1,4,1,1,1,1,2,2,5,2,219,572,2,1,512
1,219,573,2,3,3,2,8,2,1,5,6,1,4,3,3,6,1,3,3,5,9,1,3,4,2,2,5,5,4,1,2,1,2,1,2,1,2,5,8,1,5,0,5,4,2,2,4,2,1,1,2,2,2,4,2,5,1,1,3,1,1,3,2,0,0,0,0,2,2,3,2,219,573,2,3,109
1,219,574,2,2,4,2,7,2,1,4,4,1,3,1,3,5,3,2,2,3,9,1,3,2,3,2,5,5,4,1,1,1,1,1,1,1,2,4,8,0,5,3,5,1,4,4,5,1,1,1,2,1,1,5,1,5,3,1,3,1,1,6,2,1,2,2,3,1,2,5,2,219,574,2,0,102
1,219,575,2,2,4,2,8,3,6,4,4,1,4,2,3,4,2,1,2,3,5,2,2,3,2,2,4,4,3,1,1,1,3,1,3,3,3,5,8,3,0,3,4,2,2,1,1,1,2,2,1,1,2,4,2,3,4,2,2,2,1,4,1,2,2,2,1,2,2,5,2,219,575,2,0,407
1,219,576,2,2,5,1,7,2,1,3,4,1,4,3,3,5,2,3,2,3,4,1,2,3,1,2,5,4,3,1,3,3,1,0,3,1,3,5,8,4,3,3,4,3,2,5,2,1,1,1,2,2,2,2,3,4,4,1,4,1,1,3,1,1,2,2,1,2,2,5,2,219,576,2,1,204
1,219,577,2,2,6,2,7,1,6,3,6,1,4,1,2,4,1,2,3,3,3,2,3,3,2,2,5,3,3,1,2,2,1,1,2,1,1,3,8,1,3,3,5,3,2,1,2,1,2,2,1,1,2,4,3,1,5,1,2,1,1,3,1,1,3,3,1,2,2,3,2,219,577,2,1,201
1,219,578,2,3,6,2,8,1,6,3,5,2,4,2,3,5,2,1,2,3,5,1,2,4,1,2,4,4,3,1,3,1,1,3,1,1,2,3,8,5,4,2,5,4,2,2,2,1,2,2,1,2,2,1,4,3,3,4,2,2,1,6,3,1,2,2,3,2,2,3,2,219,578,2,1,505
1,219,579,2,3,3,3,8,2,1,3,6,1,3,2,3,5,1,1,2,3,6,2,3,1,2,2,5,4,4,2,1,1,3,1,2,1,1,5,8,3,4,2,5,3,3,3,1,1,1,2,1,1,2,5,3,4,2,3,2,2,1,2,1,1,1,2,2,2,2,5,2,219,579,2,0,503
1,219,580,2,2,5,2,6,1,6,3,9,0,4,2,3,4,1,1,3,3,4,2,2,2,2,2,4,2,3,1,1,1,1,1,3,1,3,2,8,1,2,4,4,3,2,2,3,1,2,2,1,1,1,4,2,2,4,3,4,2,1,6,2,3,2,2,3,2,2,5,2,219,580,2,2,612
1,219,581,2,3,5,2,8,2,6,3,6,2,5,3,3,5,2,1,3,3,4,2,3,4,3,2,4,3,3,1,1,1,1,1,2,1,2,1,8,4,2,4,3,3,2,0,1,1,2,2,1,1,1,4,3,2,5,1,2,2,2,2,1,2,2,2,1,1,2,5,2,219,581,2,1,714
1,219,582,2,3,5,3,8,1,6,4,6,2,5,2,3,5,1,2,3,3,5,1,3,1,3,2,5,4,3,3,1,1,1,1,2,1,2,4,8,5,5,3,4,3,3,4,5,1,1,1,2,1,2,1,3,3,3,1,4,3,1,2,1,2,2,2,3,2,2,5,2,219,582,2,0,506
1,219,583,2,2,5,2,7,2,1,4,6,1,2,2,3,5,1,3,3,4,4,1,3,3,1,2,5,5,3,3,1,1,1,3,3,1,3,3,8,5,5,3,4,4,4,3,2,2,1,2,1,1,1,5,3,5,1,1,3,2,1,2,1,1,1,1,1,2,2,1,2,219,583,2,1,118
1,219,584,2,2,4,2,7,1,6,2,8,1,5,2,3,6,3,1,2,5,6,2,1,1,2,2,3,3,3,1,1,1,2,1,2,2,2,2,8,1,3,4,3,3,2,1,1,1,1,1,1,1,1,1,3,4,4,2,2,2,1,5,1,3,1,2,1,2,2,5,2,219,584,2,0,940
1,219,585,2,2,5,1,6,2,6,3,9,2,5,3,4,6,1,3,3,3,5,1,2,2,2,2,4,3,3,1,1,1,3,1,3,1,3,5,8,5,3,3,3,3,3,4,1,1,2,1,1,1,1,4,3,4,4,1,3,1,1,1,2,1,2,3,3,2,2,5,2,219,585,2,2,603
1,219,586,2,2,6,2,6,2,6,3,9,1,4,0,4,6,2,1,2,3,6,2,3,2,1,2,4,4,3,1,1,1,3,1,3,1,3,2,8,2,2,3,3,2,3,3,5,1,2,2,1,2,2,5,2,5,5,2,4,2,1,5,3,3,3,1,3,2,2,1,2,219,586,2,1,105
1,219,587,2,3,5,1,8,2,2,4,6,1,1,2,4,6,2,1,3,4,5,2,1,1,3,2,4,3,3,1,1,1,3,1,3,1,1,2,8,1,2,3,5,3,2,1,1,1,2,2,1,2,2,4,3,3,3,2,2,2,1,7,1,3,3,1,2,3,2,5,2,219,587,2,0,508
1,219,588,2,2,5,1,7,2,1,3,8,1,2,3,4,6,2,1,2,3,3,1,2,1,2,2,5,4,4,3,1,1,1,2,2,1,2,5,8,5,4,4,3,3,2,1,2,2,2,1,2,1,1,5,3,3,3,2,2,3,1,5,3,3,3,3,3,3,2,5,2,219,588,2,1,407
1,219,589,2,2,4,3,8,1,6,3,4,1,4,1,4,6,2,1,3,5,7,2,2,1,2,2,5,4,3,1,3,1,3,1,3,3,3,5,8,5,3,2,4,3,3,2,2,1,2,1,1,1,1,5,2,5,6,1,4,2,1,2,3,1,3,3,1,2,2,5,2,219,589,2,0,417
1,219,590,2,2,6,1,7,2,6,3,3,3,4,1,3,4,1,1,3,2,4,2,3,4,1,2,5,4,4,3,1,1,3,1,2,1,1,5,8,5,4,3,4,2,2,2,1,1,2,2,1,2,2,4,2,5,2,2,2,1,2,1,4,0,0,0,0,0,2,1,2,219,590,2,1,1
1,219,591,2,2,5,1,8,2,2,3,3,1,3,2,3,5,1,1,2,3,5,2,1,1,1,2,5,5,4,1,1,1,3,1,3,1,2,5,8,1,4,3,5,3,1,1,1,1,2,2,1,2,2,5,3,3,5,3,2,1,1,2,1,2,2,2,2,2,2,5,2,219,591,2,1,308
1,219,592,2,2,6,1,7,2,6,3,3,3,5,3,4,5,2,1,3,3,5,2,1,3,1,2,5,3,3,2,3,1,1,1,2,1,1,5,8,5,3,3,4,2,3,2,2,1,2,2,1,2,2,4,2,5,2,2,2,2,1,5,2,3,3,1,1,3,2,1,2,219,592,2,1,107
1,219,593,2,3,5,1,8,2,6,2,3,3,3,2,2,4,2,1,2,3,6,2,2,4,1,2,4,2,3,3,1,1,2,1,2,1,2,2,8,2,2,4,3,3,2,1,2,1,2,2,1,2,2,5,2,2,4,2,2,2,1,5,3,0,0,0,1,0,2,1,2,219,593,2,1,117
1,219,594,2,2,5,3,7,2,1,3,1,3,2,2,2,5,1,1,3,4,5,2,3,4,2,2,5,5,3,3,1,1,1,1,2,1,2,0,8,4,3,3,3,3,2,2,1,1,2,1,2,2,2,5,3,3,4,2,2,3,1,4,1,1,1,1,1,1,2,1,2,219,594,2,0,742
1,219,595,2,2,7,2,6,1,6,3,3,3,3,4,4,6,2,1,3,4,5,2,1,1,1,2,4,3,2,2,1,1,2,1,2,1,1,1,8,2,1,2,3,3,1,1,1,1,2,2,1,1,1,4,3,4,2,2,2,1,1,3,1,2,1,1,2,1,2,1,2,219,595,2,0,208
1,219,596,2,2,7,1,5,2,6,4,3,3,4,4,4,7,3,1,3,5,9,1,1,3,1,2,3,3,3,1,2,1,1,2,1,1,2,5,8,3,3,2,3,3,2,2,5,1,2,2,2,1,2,4,3,3,4,2,2,2,1,2,1,3,2,2,2,2,2,1,2,219,596,2,0,924
1,219,597,2,2,4,1,7,2,6,4,3,3,4,3,3,4,3,1,2,3,5,2,2,4,1,2,5,4,3,2,1,1,3,1,3,1,2,2,8,4,4,3,5,3,2,2,2,1,2,1,1,1,2,4,3,0,3,4,3,4,1,5,3,3,3,3,2,3,2,1,2,219,597,2,0,114
1,219,598,2,3,5,1,8,2,1,5,3,2,4,1,4,6,1,1,3,4,5,2,3,4,3,2,5,5,4,3,2,2,3,1,3,3,2,4,8,5,4,4,4,3,4,4,5,2,1,1,1,2,2,4,3,5,1,2,4,2,1,4,1,3,2,2,3,2,2,1,2,219,598,2,1,137
1,219,599,2,5,7,3,7,1,6,3,1,3,2,4,2,2,2,1,2,2,5,1,2,3,2,2,4,3,3,1,3,1,3,1,1,1,2,5,8,5,3,4,3,3,3,2,2,1,2,2,2,1,1,4,2,3,3,2,2,2,1,5,1,3,2,2,1,3,2,1,2,219,599,2,0,106
1,219,600,2,1,5,3,7,2,6,3,1,3,2,4,3,5,3,1,3,3,5,2,2,3,1,2,4,3,3,3,1,1,1,1,1,1,2,5,8,4,2,4,3,2,2,1,1,1,2,2,1,2,2,4,2,3,4,3,1,3,1,7,3,1,1,1,3,2,2,1,2,219,600,2,0,420
1,219,601,2,3,6,3,7,2,1,3,13,1,2,2,3,4,2,2,3,3,5,2,3,3,2,2,5,4,2,3,1,1,3,1,3,1,2,2,9,2,4,2,4,3,2,1,2,2,1,1,2,1,1,2,1,3,2,1,2,2,1,3,1,3,1,1,3,1,2,3,2,219,601,2,2,515
1,219,602,2,1,4,2,7,2,1,4,12,1,4,1,1,3,1,1,1,1,3,2,3,4,2,2,5,4,3,1,2,1,1,3,1,1,2,3,9,1,0,2,4,3,2,5,1,1,2,1,1,2,1,5,3,1,5,1,4,2,1,5,3,1,2,0,1,2,2,3,2,219,602,2,2,103
1,219,603,2,2,6,3,7,2,6,3,14,1,5,1,2,3,2,3,3,4,4,1,3,4,1,2,5,5,4,1,1,2,2,1,2,2,2,3,9,1,2,2,5,3,3,1,1,1,2,2,1,2,2,1,3,3,3,1,3,1,1,3,2,3,2,2,3,2,2,3,2,219,603,2,1,416
1,219,604,2,3,6,3,5,1,6,3,15,1,3,1,3,4,2,1,2,3,4,2,3,4,1,2,5,5,4,1,2,1,1,1,2,1,3,5,9,2,4,2,5,3,2,1,1,1,2,2,1,2,2,5,3,3,4,2,2,2,1,5,3,1,3,2,1,3,2,1,2,219,604,2,0,504
1,219,605,2,3,5,1,8,2,6,4,4,2,4,3,3,6,1,1,3,4,5,2,2,1,2,2,4,4,3,3,1,1,1,1,1,1,1,5,9,1,0,3,3,3,2,2,3,1,1,1,2,1,1,5,3,4,4,2,1,1,1,6,2,1,1,2,2,1,2,5,2,219,605,2,0,114
1,219,606,2,2,5,2,8,2,6,4,9,1,5,2,3,5,2,1,3,5,9,1,3,3,2,2,5,5,4,3,3,3,3,3,3,3,3,5,9,2,5,1,5,3,2,2,2,1,2,1,2,2,2,3,2,3,3,1,3,1,1,1,2,1,3,3,3,2,2,3,2,219,606,2,2,207
