CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20A.,Q.20B.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28C.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.35C.,Q.35D.,Q.35E.,Q.35F.,Q.35G.,Q.35H.,Q.35I.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.39A.,Q.39B.,Q.39C.,Q.39D.,Q.39E.,Q.39F.,Q.39G.,Q.39H.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40E.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.50E.,Q.51D.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57A.,Q.57B.,Q.57C.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.61.,Q.62.,Q.63.,Q.63..1,Q.63..2,Q.63..3,Q.63..4,Q.63..5,Q.63..6,Q.63..7,Q.63..8,Q.63..9,Q.63..10,Q.63..11,Q.63..12,Q.63..13,Q.63..14,Q.64.,V.66.,V.66..1,V.67.,V.68.,V.69.,CARD..2,DECK..2,BALLOT..2,FORM..2,FORM..3,V.71.,V.72.,V.73.
1,100,1225,2,2,4,4,6,3,78,1,4,1,1,1,4,3,1,1,1,1,2,6,1,1,2,2,8,1,3,1,4,3,3,2,2,5,4,4,2,4,1,3,4,3,3,5,4,1,1,1,1,1,1,1,3,3,2,2,2,1,1,1,1,1,2,3,2,2,2,100,1225,2,1,2,2,1,2,2,1,2,3,2,2,2,3,2,4,2,2,2,2,1,2,1,4,3,1,2,1,2,1,1,5,3,2,10,4,2,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,8,1,1,2,1,3,100,1225,2,5,7,12,26
1,100,1226,2,2,4,3,4,4,64,1,1,2,3,1,2,2,2,1,1,1,3,6,1,2,2,1,1,1,2,1,4,3,2,1,1,3,2,2,1,2,4,3,4,3,3,3,3,1,1,2,1,1,1,3,3,3,1,1,2,2,2,2,1,2,2,2,1,2,2,100,1226,2,1,2,1,1,1,3,1,2,2,2,1,2,3,2,4,1,4,1,2,1,1,1,3,3,1,2,1,3,2,1,4,3,2,10,3,2,3,2,2,3,3,2,3,3,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5,4,3,3,100,1226,2,3,7,5,38
1,100,1227,2,1,4,10,10,3,80,1,1,2,3,1,1,3,1,2,2,1,2,1,2,2,1,1,8,2,1,2,3,2,2,2,1,2,4,4,4,4,4,1,4,3,3,2,2,1,1,2,1,1,1,1,0,2,2,1,3,3,2,2,1,2,2,2,2,1,2,100,1227,2,3,3,3,2,3,2,2,2,4,4,2,2,4,4,4,4,4,1,1,1,1,1,4,1,1,1,1,1,1,2,3,3,3,9,4,1,2,1,1,1,1,1,1,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,1,5,0,3,3,100,1227,2,3,2,3,16
1,100,1228,2,1,4,10,6,1,60,1,3,1,3,1,1,2,2,2,2,1,2,1,3,1,2,1,8,1,1,4,3,2,3,2,2,2,3,1,2,4,2,2,3,3,3,1,2,1,1,2,1,1,1,1,0,0,1,1,2,1,1,1,1,2,2,3,2,1,2,100,1228,2,1,3,1,1,1,2,2,1,2,1,2,4,0,1,4,4,2,1,1,1,2,2,5,1,1,1,2,1,3,5,2,1,3,9,4,1,3,1,1,2,2,2,3,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,7,1,3,4,1,3,100,1228,2,5,10,14,18
1,100,1229,2,1,4,3,7,3,65,1,2,7,0,0,1,1,2,1,1,1,3,1,2,1,1,2,8,1,1,2,4,2,2,2,1,1,4,4,4,4,4,1,3,3,2,2,2,1,1,1,1,1,1,0,0,1,1,1,1,1,2,2,2,3,2,3,2,1,2,100,1229,2,3,3,3,1,1,1,1,1,4,4,4,2,0,1,4,4,2,1,1,3,1,1,5,1,1,1,1,1,1,1,5,2,3,9,4,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,12,1,9,2,5,3,100,1229,2,1,10,9,1
1,100,1230,2,2,4,13,7,3,30,1,2,7,1,3,1,3,1,1,1,1,2,2,1,1,2,2,1,1,2,1,5,3,2,1,1,3,3,3,3,3,1,3,4,3,3,2,4,1,1,1,1,1,1,1,3,3,0,1,3,3,1,1,2,2,1,2,2,2,2,100,1230,2,2,2,2,1,2,2,2,1,2,3,1,4,0,2,4,3,1,1,1,1,1,3,4,3,1,1,1,2,3,1,3,1,3,9,4,2,1,2,2,1,1,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,8,1,2,1,1,3,100,1230,2,4,10,10,52
1,100,1231,2,0,4,11,6,3,0,1,2,2,3,2,4,3,2,2,0,1,2,3,1,1,2,1,8,2,2,1,7,3,2,2,2,3,3,1,1,1,4,1,4,3,3,3,1,1,1,3,1,1,1,0,0,1,2,2,1,1,1,1,1,2,2,2,2,2,2,100,1231,2,2,3,2,1,3,2,1,1,2,4,2,2,4,2,4,4,4,1,2,1,2,1,4,3,1,5,1,1,5,1,3,3,3,9,4,2,2,1,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,10,1,2,1,1,3,100,1231,2,5,4,5,52
1,100,1232,2,2,4,2,3,1,60,1,4,2,2,7,2,3,2,1,1,1,2,1,2,1,2,1,8,2,3,4,4,2,3,2,2,3,3,4,4,4,4,2,2,2,2,2,4,1,1,1,1,1,1,1,3,1,1,1,2,2,2,3,3,4,3,2,2,1,2,100,1232,2,3,3,2,2,3,2,3,2,4,4,3,4,4,4,4,4,4,1,1,1,1,1,3,1,1,1,1,1,2,1,4,2,3,9,4,2,1,2,2,3,1,2,1,3,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,12,1,10,0,9,3,100,1232,2,0,1,28,45
1,100,1233,2,2,4,3,5,3,90,1,3,6,1,4,3,3,1,3,1,1,4,1,3,2,0,0,0,0,0,1,5,3,2,1,2,0,3,3,1,3,2,1,4,3,1,2,2,0,0,0,0,0,0,0,0,0,3,1,3,1,3,1,0,3,1,2,2,2,2,100,1233,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,1,1,4,5,1,1,1,5,2,3,9,4,2,2,0,1,3,2,2,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,10,2,4,9,3,3,100,1233,2,3,10,20,25
1,100,1234,2,2,4,3,7,3,45,0,2,3,3,4,1,1,1,2,2,1,2,2,1,1,1,1,8,1,3,4,4,3,3,1,2,3,2,0,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,2,2,1,1,1,2,2,2,2,2,1,1,0,2,100,1234,2,2,1,0,1,2,3,1,1,1,0,0,0,0,0,0,0,0,1,2,1,1,2,4,2,1,3,2,2,5,1,2,2,3,9,4,2,2,1,2,3,2,2,3,1,0,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,6,9,4,3,100,1234,2,2,10,10,11
1,100,1235,2,2,4,0,6,3,53,1,1,2,1,2,1,3,2,1,2,3,4,6,1,1,2,2,8,1,3,1,4,3,3,1,1,3,4,1,1,1,3,1,1,3,3,1,4,1,1,1,1,1,1,1,1,2,2,2,3,3,1,1,1,1,1,2,2,2,2,100,1235,2,1,1,1,1,2,3,3,0,0,1,0,0,0,1,0,0,0,1,2,1,1,2,5,1,1,5,1,1,5,5,1,0,3,9,4,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,1,0,4,0,3,100,1235,2,5,10,3,43
1,100,1236,2,2,4,9,6,3,6,1,3,7,2,7,1,3,2,1,2,1,2,1,3,1,2,2,8,2,2,1,4,3,3,2,2,3,2,2,4,4,2,1,1,3,2,2,4,1,1,2,1,1,1,2,0,0,1,2,3,1,1,1,1,3,1,2,2,2,2,100,1236,2,3,3,3,2,2,2,2,2,1,2,4,4,4,1,4,4,2,1,1,1,1,1,5,2,1,2,1,2,1,1,2,2,3,9,4,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,12,1,1,0,1,3,100,1236,2,4,5,15,10
1,100,1237,2,2,4,4,7,3,17,1,1,7,0,0,3,2,1,3,3,1,2,2,3,2,0,0,8,0,0,1,4,3,3,2,1,2,5,5,5,5,2,1,2,3,3,2,0,1,1,1,1,1,1,1,0,0,3,2,3,3,1,1,1,1,1,2,1,2,2,100,1237,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,2,2,1,5,5,1,5,3,2,3,9,3,2,1,0,0,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,1,3,0,3,100,1237,2,5,9,16,35
1,100,1238,2,2,4,4,6,3,25,2,2,6,1,7,1,2,2,2,2,3,4,6,1,1,2,2,4,1,3,1,4,2,2,1,1,3,2,2,2,3,3,1,2,3,3,2,4,1,1,1,1,1,1,1,1,1,2,5,3,3,2,2,2,3,2,2,3,2,2,100,1238,2,3,2,2,1,2,3,2,2,1,2,3,2,3,2,4,0,4,2,1,1,2,1,2,1,1,2,1,1,2,2,2,1,2,9,4,2,1,2,2,2,2,2,1,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,1,8,1,5,3,100,1238,2,1,10,19,38
1,100,1239,2,2,4,3,6,3,60,1,2,7,0,0,1,1,1,0,0,0,1,1,1,1,2,0,8,1,2,2,4,2,2,1,1,3,2,3,3,3,4,3,2,3,2,2,2,1,1,0,0,0,0,0,0,0,3,1,1,1,2,2,1,2,2,2,1,2,2,100,1239,2,1,2,1,1,2,3,1,1,2,4,4,2,3,3,4,4,4,1,2,3,1,1,3,1,1,1,1,1,1,1,4,3,2,9,4,2,2,1,2,1,2,2,2,4,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,7,3,3,3,100,1239,2,3,3,18,3
1,100,1240,2,1,4,0,4,4,0,1,1,1,3,2,2,2,2,2,2,3,1,6,1,1,0,0,0,1,3,4,4,2,2,2,0,3,2,2,5,2,4,3,4,3,3,2,3,1,1,0,0,0,1,1,3,3,3,5,3,1,1,1,1,2,2,2,3,2,2,100,1240,2,0,0,0,1,0,2,2,2,3,0,0,2,0,0,0,0,1,1,2,1,2,3,4,1,1,0,2,2,0,0,4,3,2,9,3,2,2,1,1,1,2,2,4,4,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,3,7,2,4,9,1,3,100,1240,2,5,10,4,32
1,100,1241,2,1,4,5,8,4,60,1,4,5,3,1,4,2,1,2,2,1,2,2,2,2,2,1,8,1,3,1,11,3,2,6,2,3,2,4,4,4,2,3,1,3,3,5,2,1,3,1,1,1,1,3,3,0,1,2,0,1,1,1,2,2,2,2,1,2,2,100,1241,2,2,2,1,2,1,2,5,1,2,0,2,4,4,0,4,4,2,2,2,1,2,1,3,1,1,3,5,4,5,1,2,3,2,9,3,2,3,2,1,1,0,2,4,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,5,1,4,2,2,3,100,1241,2,4,10,28,30
1,100,1242,2,2,4,8,6,3,90,1,1,2,1,2,1,2,2,2,2,1,2,1,1,1,2,2,8,0,0,1,5,3,3,1,1,2,2,1,1,2,1,3,4,3,3,2,2,1,1,1,1,1,1,1,0,2,2,1,3,3,1,1,1,1,1,1,1,2,2,100,1242,2,1,3,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,5,1,5,1,1,1,2,2,9,4,2,1,2,2,1,2,3,4,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,1,1,3,0,3,100,1242,2,5,9,3,45
1,100,1243,2,1,4,2,6,3,45,1,2,1,3,1,4,3,2,2,2,1,2,2,1,1,2,2,8,1,3,4,3,3,2,2,1,3,2,4,3,3,2,1,2,3,3,2,1,1,1,2,1,1,1,3,3,2,2,5,1,1,1,1,3,2,2,2,2,2,2,100,1243,2,2,1,1,1,1,3,5,2,0,0,1,3,2,1,4,2,4,2,2,1,2,1,4,3,1,2,2,1,5,1,4,3,2,9,4,2,2,2,1,1,3,3,3,4,4,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,4,1,4,4,3,3,100,1243,2,4,10,6,23
1,100,1244,2,2,4,3,4,4,34,1,4,3,2,1,4,2,2,2,2,3,2,6,2,0,2,2,8,0,3,1,0,3,3,2,0,3,3,3,3,4,3,1,4,0,2,2,4,1,1,3,3,1,1,1,0,3,0,5,2,1,2,2,2,3,2,2,3,2,2,100,1244,2,1,2,1,1,2,2,5,2,2,4,2,4,2,4,4,4,4,2,2,1,1,3,3,3,3,5,1,5,5,5,4,2,2,9,3,2,2,0,0,3,3,2,4,2,4,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,3,5,1,6,3,5,3,100,1244,2,1,4,12,11
1,100,1245,2,2,4,8,10,3,70,1,2,7,0,0,2,2,2,2,2,1,2,2,2,2,2,2,8,1,1,1,3,2,2,1,1,3,2,1,2,2,3,2,2,3,3,2,2,1,1,3,1,1,1,1,3,3,1,1,2,2,2,2,2,3,3,3,2,2,2,100,1245,2,2,2,2,1,1,2,2,2,2,4,4,4,4,3,4,4,4,2,2,1,1,1,2,1,1,1,1,2,1,1,4,3,2,9,4,2,1,2,2,3,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,8,1,9,2,6,3,100,1245,2,0,2,9,54
1,100,1246,2,1,4,9,0,6,72,1,1,2,2,1,3,3,1,4,3,2,3,1,2,2,2,2,0,1,2,4,10,3,3,6,1,5,5,5,5,4,3,2,3,2,1,5,2,1,1,1,1,1,2,2,2,2,2,1,3,3,1,1,1,1,1,2,2,2,2,100,1246,2,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,2,5,1,1,3,3,1,1,1,3,2,3,8,4,2,3,1,2,1,3,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,1,0,5,0,3,100,1246,2,5,9,15,33
1,100,1247,2,0,4,3,11,3,30,1,2,2,1,2,2,3,2,1,1,3,2,1,2,2,2,2,8,1,2,1,11,3,2,2,2,1,2,1,1,1,3,3,4,3,3,2,3,1,1,1,1,1,1,1,3,2,1,2,3,1,1,2,2,3,2,3,2,2,2,100,1247,2,2,1,2,3,2,3,2,2,2,3,2,2,2,2,4,4,2,2,1,3,1,3,4,1,1,5,1,2,2,1,2,1,3,8,4,2,2,1,2,2,2,2,2,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,9,1,5,1,4,3,100,1247,2,2,6,5,40
1,100,1248,2,2,4,3,5,3,54,1,2,1,2,7,1,3,2,2,2,3,4,1,3,1,2,2,8,1,1,4,5,3,2,1,1,3,4,4,4,4,4,3,4,2,2,2,2,1,1,1,1,1,1,0,0,2,2,1,1,1,2,1,1,2,1,2,2,2,2,100,1248,2,2,1,2,1,2,3,3,1,2,1,0,1,1,2,2,1,2,1,1,1,1,1,4,1,1,2,2,1,1,1,1,1,3,8,4,2,1,2,1,2,2,1,2,4,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,6,1,2,2,1,3,100,1248,2,4,10,8,11
1,100,1249,2,2,4,8,6,3,75,1,2,7,0,0,1,2,2,2,2,1,2,2,3,1,2,1,8,1,3,1,4,3,2,1,1,3,2,2,2,1,4,3,4,3,3,2,4,1,1,1,1,1,1,1,0,3,1,1,1,1,1,2,2,3,2,2,1,1,2,100,1249,2,3,3,3,3,1,2,0,1,1,2,4,2,4,2,4,4,4,1,2,1,1,2,3,1,1,1,1,1,1,1,5,2,2,8,4,2,2,1,1,2,2,2,3,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,10,1,6,1,4,3,100,1249,2,2,4,2,3
1,100,1250,2,2,4,9,6,3,111,1,2,7,3,5,1,2,1,1,1,1,1,6,1,1,1,1,8,2,1,1,6,2,2,1,2,0,2,2,1,1,0,0,4,3,3,1,4,1,1,1,1,1,1,1,1,3,3,1,3,1,2,1,1,2,2,2,2,2,2,100,1250,2,1,2,1,1,2,3,2,1,1,2,0,0,3,0,0,3,4,1,2,3,1,1,3,1,3,1,1,1,1,1,5,3,2,8,4,2,2,1,1,1,2,1,4,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,5,1,5,3,2,3,100,1250,2,4,10,18,38
1,100,1251,2,1,4,10,7,3,65,1,2,7,1,0,2,2,2,3,1,1,1,3,2,2,2,1,0,1,2,1,5,1,3,2,1,3,2,2,3,2,4,1,3,3,3,2,2,1,1,1,2,1,0,2,0,0,2,2,1,1,2,2,2,1,3,2,2,2,2,100,1251,2,2,3,2,3,2,2,2,2,1,4,1,2,2,4,4,4,2,2,1,1,1,1,4,1,1,1,2,2,2,2,4,0,2,8,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,11,1,8,0,5,3,100,1251,2,1,5,10,25
1,100,1252,2,2,4,8,10,4,60,1,1,7,0,0,2,3,3,1,1,1,1,6,1,1,2,2,3,1,3,1,4,3,3,1,1,2,1,1,1,1,3,3,3,3,3,2,4,0,0,0,0,0,1,0,0,0,2,5,3,3,2,1,1,1,2,2,1,2,2,100,1252,2,2,2,2,2,2,3,2,2,0,4,0,0,0,3,4,4,1,1,1,1,1,1,3,1,1,2,1,2,1,1,5,1,2,11,4,2,3,2,1,1,3,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,2,0,2,3,100,1252,2,4,10,21,20
1,100,1253,2,2,4,12,6,3,21,1,4,7,2,7,3,3,2,2,4,3,2,3,3,1,2,2,8,2,3,1,4,1,3,2,1,3,3,5,5,5,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,1,3,3,2,2,2,4,3,3,3,2,2,100,1253,2,0,0,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,2,2,1,1,2,4,1,1,5,1,5,1,1,3,1,2,11,4,2,1,2,2,3,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,8,2,9,9,7,3,100,1253,2,0,10,18,41
1,100,1254,2,2,4,9,2,3,108,1,3,2,1,2,1,1,3,1,1,1,2,6,1,1,2,1,8,1,1,1,0,3,3,1,1,2,1,1,1,1,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,3,1,1,1,1,1,2,2,2,2,100,1254,2,1,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,2,1,2,3,3,10,4,2,1,1,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,7,2,2,9,0,3,100,1254,2,5,9,3,14
1,100,1255,2,2,4,3,7,3,58,1,2,7,3,1,2,3,2,2,2,3,2,4,1,1,1,1,1,1,2,1,7,3,2,2,2,3,2,0,4,4,2,3,4,3,3,2,4,1,3,3,2,1,1,3,3,3,0,5,1,1,1,1,2,2,2,2,1,2,2,100,1255,2,3,2,3,2,2,3,2,2,2,1,1,2,2,1,3,3,2,1,1,3,1,1,5,1,3,5,3,5,3,1,3,3,3,10,4,2,1,0,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,8,1,3,0,2,3,100,1255,2,4,8,23,5
1,100,1256,2,2,4,3,5,3,35,1,2,7,0,0,1,3,2,2,2,3,2,2,3,2,1,1,1,3,2,1,8,3,2,2,2,3,3,4,4,4,2,1,2,3,3,0,2,1,3,1,3,1,1,1,0,1,2,5,1,1,1,1,1,2,2,2,1,2,2,100,1256,2,2,1,0,1,1,3,2,1,2,4,2,1,1,0,3,2,2,2,1,1,1,1,5,3,3,2,1,5,4,5,4,2,3,10,4,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,9,1,3,100,1256,2,5,10,18,12
1,100,1257,2,2,4,6,7,3,53,1,3,7,3,1,2,2,3,1,2,3,2,1,3,1,2,1,8,2,3,2,3,2,2,1,1,3,2,2,4,2,2,1,2,3,3,2,4,1,1,0,0,1,1,0,0,0,2,1,3,3,1,2,1,3,1,2,2,1,2,100,1257,2,0,0,0,1,0,2,3,0,0,0,0,2,0,0,0,0,0,1,2,1,2,1,4,2,1,1,1,2,1,1,4,2,3,10,4,1,1,1,2,2,2,2,3,3,3,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,8,2,5,9,2,3,100,1257,2,3,10,22,29
1,100,1258,2,2,4,9,10,2,20,1,2,2,3,0,2,3,2,1,1,1,3,1,1,1,2,0,0,1,0,4,4,2,3,1,1,3,2,3,3,1,2,3,3,2,1,1,4,1,0,0,0,0,0,0,0,0,2,1,3,3,3,2,3,3,3,2,2,2,2,100,1258,2,2,2,2,2,2,2,2,2,4,2,4,4,4,4,4,4,0,1,0,1,1,1,2,1,1,3,2,2,1,1,5,1,2,10,4,2,2,2,2,2,2,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,9,1,9,0,8,3,100,1258,2,0,10,16,5
1,100,1259,2,2,4,11,6,4,15,2,3,5,3,1,4,3,1,3,3,2,2,1,1,0,2,2,8,0,2,1,8,3,3,1,2,1,4,4,4,4,4,1,2,1,0,4,4,1,1,3,3,3,1,1,1,3,1,1,1,1,1,1,2,1,2,2,2,2,2,100,1259,2,1,3,0,0,3,3,2,2,4,2,4,3,4,4,0,4,4,2,2,3,2,1,3,1,2,5,5,2,2,3,4,2,2,10,4,2,3,1,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,4,7,2,2,9,2,3,100,1259,2,9,99,5,75
1,100,1260,2,2,4,11,4,2,999,1,3,6,2,3,4,1,1,2,2,1,2,1,3,2,2,2,8,2,2,3,2,2,0,2,1,1,4,4,4,4,4,1,0,2,2,3,4,1,1,1,2,3,1,1,1,3,1,1,3,1,2,1,2,2,2,2,1,2,2,100,1260,2,2,1,1,2,3,2,1,2,2,2,4,2,4,4,4,4,2,2,1,1,2,2,3,1,1,2,2,5,1,5,3,3,1,10,4,2,3,2,2,3,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,6,2,6,9,3,3,100,1260,2,9,99,5,76
1,100,1261,2,2,4,6,8,2,21,1,3,7,0,0,1,2,2,1,2,3,2,1,3,3,2,2,8,2,3,2,6,2,2,2,2,3,3,0,0,4,3,3,4,3,3,3,2,1,1,2,3,1,1,3,3,3,3,2,1,1,2,2,1,3,3,3,2,2,2,100,1261,2,2,2,2,3,2,2,3,1,0,1,2,4,2,1,4,0,4,1,1,1,2,1,4,2,2,3,5,5,5,1,4,3,1,0,4,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,11,1,8,0,5,3,100,1261,2,1,10,7,59
1,100,1262,2,2,4,3,11,3,42,1,1,1,1,1,1,2,2,1,1,1,4,1,1,2,2,1,8,1,1,2,4,2,2,1,1,3,2,2,1,1,4,3,4,3,3,2,1,1,1,1,1,1,1,3,3,1,0,1,3,3,2,2,2,3,2,2,2,2,2,100,1262,2,3,2,1,2,2,2,2,2,1,1,1,1,1,2,4,4,1,1,2,3,1,1,4,1,1,1,1,1,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,9,1,8,1,5,3,100,1262,2,1,7,17,3
1,100,1263,2,1,4,9,5,3,33,1,2,1,1,1,2,2,3,2,3,1,0,3,3,3,1,1,0,3,3,0,2,3,3,0,2,0,0,0,0,0,0,3,3,3,3,0,0,0,0,1,3,3,1,0,0,0,3,3,3,3,3,3,2,2,2,3,3,1,2,100,1263,2,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,2,0,2,2,3,1,2,0,3,3,0,0,4,2,0,0,3,3,0,3,0,3,0,1,1,3,3,3,4,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,9,2,7,9,6,3,100,1263,2,2,10,6,34
1,100,1264,2,2,4,9,10,2,48,1,2,1,1,1,2,2,1,2,2,3,3,4,2,1,2,1,8,1,2,4,3,2,2,2,2,2,3,4,4,3,3,3,1,3,3,2,2,1,1,3,3,1,1,1,3,1,2,5,1,1,2,1,2,2,2,2,1,2,2,100,1264,2,0,0,0,0,1,3,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,4,2,1,2,1,1,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,5,2,6,9,3,3,100,1264,2,3,10,6,4
1,100,1265,2,2,4,9,8,3,50,1,1,2,1,2,1,1,1,1,1,1,3,1,1,1,0,0,3,1,3,1,11,1,2,1,1,1,4,1,1,1,2,1,2,1,3,1,4,1,1,2,1,1,1,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,100,1265,2,0,0,0,0,0,1,1,1,2,4,4,4,4,4,4,4,4,2,2,3,2,1,1,3,2,1,1,5,1,5,1,1,1,0,4,2,0,0,0,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,9,2,7,9,2,3,100,1265,2,3,2,1,9
1,100,1266,2,2,4,10,5,3,64,1,2,1,3,2,2,2,2,1,2,1,3,3,1,1,2,1,8,1,3,1,8,3,2,1,1,3,2,3,4,4,2,1,4,3,3,2,3,1,1,3,3,1,1,1,3,3,1,1,3,3,1,2,1,1,2,3,2,2,2,100,1266,2,2,3,2,1,3,2,2,1,2,2,2,1,4,1,4,4,4,1,2,1,2,1,5,1,2,2,1,2,3,3,2,3,1,8,4,2,1,2,2,1,2,2,2,4,4,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,11,1,4,1,2,3,100,1266,2,4,5,13,24
1,100,1267,2,2,4,2,2,1,80,1,3,1,3,1,3,3,1,2,2,3,2,3,3,3,2,1,8,2,2,4,6,2,3,2,0,3,2,3,4,2,2,3,4,2,3,4,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,2,1,1,2,2,100,1267,2,3,2,2,3,1,2,3,2,2,3,1,3,2,4,4,3,3,1,2,1,1,1,5,3,2,2,1,5,3,1,5,3,1,8,4,2,2,1,2,2,2,2,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,7,1,3,1,2,3,100,1267,2,4,5,19,10
