CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33A.,Q.34.,Q.35A.,Q.36.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45A.,Q.46A.,Q.47.,Q.48A.,Q.49.,Q.50.,Q.51A.,Q.52A.,Q.53.,Q.54.,V.58.,V.59.
1,174,688,2,10,6,2,21,5,3,3,3,2,2,3,3,4,1,2,2,2,2,5,2,4,3,4,4,1,1,4,1,2,1,1,6,2,1,1,4,4,2,3,4,3,2,1,5,4,1,1,2,2,3,1,3,2,4,24
1,174,689,3,9,7,7,74,4,3,3,3,2,3,5,5,3,2,2,1,3,3,5,2,4,3,4,4,1,1,6,1,1,1,1,6,3,2,0,4,3,2,3,4,1,2,1,1,4,2,2,2,3,3,1,2,4,4,56
1,174,690,6,9,4,7,72,1,4,3,3,3,1,5,4,4,1,2,2,1,1,5,3,4,3,4,4,2,1,5,1,1,1,3,6,2,2,2,4,1,1,3,6,2,2,3,2,3,1,1,2,2,3,1,3,1,4,91
1,174,691,2,9,5,2,21,5,3,2,2,2,2,4,3,4,3,3,2,1,1,5,3,4,4,4,4,1,1,3,2,2,3,3,6,2,2,5,4,1,2,2,5,1,1,1,4,4,2,1,2,1,3,3,3,2,4,49
1,174,692,1,8,5,5,54,5,3,3,3,3,4,5,5,4,3,2,2,0,1,5,3,5,3,4,4,1,2,6,0,0,0,1,6,4,2,4,4,3,3,3,2,1,3,2,1,4,3,4,4,4,3,2,3,4,4,18
1,174,693,1,3,7,3,33,4,2,3,3,3,4,5,5,4,5,1,4,3,3,5,3,5,3,4,4,1,1,5,2,1,1,2,6,2,2,3,4,3,3,3,1,3,2,4,5,4,1,1,4,1,3,1,1,3,4,20
1,174,694,0,8,4,5,53,4,4,3,3,3,2,4,5,4,3,3,2,2,2,5,3,4,4,4,4,1,2,2,1,2,1,1,1,5,1,3,1,2,2,3,4,2,3,1,5,3,2,1,2,2,1,1,2,1,4,37
1,174,695,2,9,5,3,33,5,3,2,4,2,0,3,5,4,4,3,2,0,0,5,3,4,4,4,4,2,2,1,2,2,3,3,1,3,1,4,4,0,0,3,6,3,2,1,0,4,2,1,1,1,0,1,3,2,4,52
1,174,696,1,6,5,5,54,4,3,2,3,2,3,3,5,4,1,2,2,1,1,5,3,4,3,4,4,1,1,5,1,2,1,1,6,5,2,1,4,2,2,3,6,3,2,1,4,3,1,1,2,1,3,1,1,2,4,59
1,174,697,1,9,6,2,23,5,3,3,3,3,4,5,5,4,1,2,4,3,3,5,3,5,3,4,4,1,1,6,0,0,1,1,3,4,2,5,4,3,3,3,6,3,2,1,5,0,2,1,4,3,2,1,3,4,4,69
1,174,698,2,0,5,0,0,1,2,3,1,2,4,0,0,3,1,3,1,0,0,5,4,2,5,4,1,1,2,4,2,2,3,2,6,2,2,0,4,1,3,3,3,3,3,4,5,1,1,1,1,1,3,1,3,3,4,8
1,174,699,5,9,3,3,34,5,4,3,2,1,4,2,2,1,3,1,1,1,1,2,1,2,5,3,4,1,1,4,2,2,1,2,6,1,2,5,4,1,4,3,6,3,1,4,5,1,1,1,2,2,2,3,3,2,4,88
1,174,700,3,9,5,5,54,2,3,2,1,1,2,1,2,1,2,3,1,1,1,2,1,2,2,2,1,1,1,1,0,2,2,3,6,1,2,2,4,1,2,3,3,2,2,3,1,4,1,1,2,1,1,3,3,1,4,95
1,174,701,1,10,6,2,22,3,3,1,1,1,3,2,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,2,6,1,2,1,1,1,1,2,5,1,1,4,5,0,1,1,1,1,2,1,2,2,4,86
1,174,702,2,11,7,2,21,5,3,2,1,1,3,3,1,1,3,3,1,1,1,2,1,2,2,3,2,1,1,1,2,2,3,3,6,1,2,1,4,1,1,2,3,1,2,4,1,2,2,1,1,2,1,3,2,1,4,1
1,174,703,2,10,1,2,22,3,2,2,2,2,2,3,3,2,2,3,1,1,1,2,1,1,2,2,2,2,2,3,2,2,3,3,2,2,1,2,4,1,2,2,6,2,2,2,5,2,2,1,2,2,1,1,2,2,4,77
1,174,704,1,11,4,2,21,5,3,1,2,3,4,4,5,2,3,1,3,3,1,2,1,2,2,3,4,1,1,3,2,1,3,3,1,2,1,1,4,3,2,2,1,3,2,4,5,4,1,1,3,2,2,1,2,2,4,80
1,174,705,2,9,7,7,72,4,3,1,2,2,2,3,2,2,2,1,1,1,1,2,2,3,4,3,3,1,1,4,2,2,3,3,5,2,2,2,4,1,1,2,4,2,2,3,1,3,1,1,2,2,2,1,3,2,4,3
1,174,706,3,11,5,2,21,5,3,2,2,2,2,2,2,2,3,2,1,1,1,2,2,2,1,1,3,2,1,4,2,2,3,3,6,1,0,5,4,1,1,3,2,1,2,2,4,0,1,1,2,1,2,3,3,1,4,7
1,174,707,2,7,5,2,22,4,3,2,2,1,3,3,2,2,1,3,2,1,1,2,2,2,5,5,3,2,2,1,2,2,2,3,1,2,2,5,4,4,4,4,3,2,2,1,4,3,1,1,2,1,0,1,3,2,4,51
1,174,708,2,10,5,2,21,5,3,2,3,1,3,2,2,2,3,4,1,1,1,2,2,3,4,3,3,1,1,4,2,2,3,3,6,1,1,1,4,1,1,4,5,1,1,2,1,3,1,1,1,1,2,1,3,0,4,72
1,174,709,0,5,2,5,53,4,2,0,4,2,3,4,4,3,3,3,1,1,1,2,2,2,4,5,2,1,1,3,0,1,1,0,6,2,2,0,4,3,1,2,3,3,3,2,1,4,1,2,3,2,3,1,3,2,4,64
1,174,710,2,11,2,2,21,5,3,2,2,1,2,3,3,2,3,1,1,1,2,2,2,2,1,2,2,1,1,1,2,2,3,3,6,2,2,2,4,1,1,2,3,3,1,4,4,4,1,1,1,1,1,1,3,2,4,44
1,174,711,3,11,3,2,21,3,3,3,4,2,4,3,3,4,5,2,2,3,2,2,2,2,2,2,2,1,1,1,2,2,3,3,6,4,1,4,4,1,2,3,1,3,1,2,5,3,1,1,2,1,1,3,3,1,4,74
1,174,712,1,6,3,5,51,2,3,2,1,1,2,3,3,2,3,1,1,3,3,2,2,2,5,2,2,1,1,2,2,2,2,2,6,2,2,0,1,2,2,2,2,4,1,4,4,2,2,2,2,2,2,1,2,0,4,89
1,174,713,1,5,6,5,56,2,2,2,3,2,2,3,2,3,3,1,1,1,1,2,3,4,3,4,4,1,1,5,1,1,1,1,1,3,2,2,4,2,3,3,2,3,1,1,4,4,1,1,2,1,2,1,2,2,4,28
1,174,714,1,7,3,7,74,4,3,3,3,1,1,3,1,3,1,2,1,1,1,2,3,4,3,4,4,1,1,3,1,2,2,1,6,1,2,5,4,1,1,4,1,3,2,1,4,3,2,1,1,1,2,1,1,1,4,11
1,174,715,1,6,3,5,53,3,2,2,4,2,3,4,4,3,3,4,1,1,1,2,3,2,4,2,2,2,2,4,0,1,2,2,1,3,2,2,4,1,3,3,2,3,2,1,5,4,1,1,2,2,3,1,3,2,4,29
1,174,716,3,11,4,2,22,2,3,2,4,2,3,3,3,1,3,1,2,2,2,2,3,2,4,3,3,1,1,1,2,2,2,1,1,2,1,1,4,4,4,2,2,3,2,1,5,1,1,3,2,2,1,3,2,1,4,23
1,174,717,1,10,6,3,33,5,4,3,3,3,2,3,3,2,3,1,1,3,3,2,3,3,4,4,4,1,1,3,1,1,1,3,6,1,2,0,4,2,2,3,2,1,2,1,5,4,1,1,3,1,1,1,3,3,4,38
1,174,718,1,3,5,6,62,4,2,2,2,2,3,3,3,2,4,4,1,1,3,2,3,2,4,3,5,3,1,6,1,2,3,3,1,1,2,5,4,4,4,4,5,2,1,3,4,4,1,1,3,2,2,1,3,0,4,76
1,174,719,1,10,1,7,72,4,1,2,2,2,2,2,3,2,2,4,1,1,1,2,3,4,2,2,5,2,3,1,2,2,3,2,0,5,2,5,4,4,4,4,6,3,1,1,5,3,2,1,1,1,1,3,2,2,4,97
1,174,720,1,5,5,3,33,5,3,3,3,1,4,4,5,1,4,4,1,3,3,2,3,1,5,4,4,1,2,5,2,1,3,3,1,3,2,3,4,1,4,3,5,3,1,4,5,4,2,1,2,1,2,1,1,2,4,40
1,174,721,2,5,1,7,72,1,3,2,4,2,2,2,2,5,2,4,2,3,1,2,4,4,3,5,4,1,1,6,2,1,1,3,6,5,2,2,4,1,4,4,4,2,2,1,5,2,1,1,2,2,2,1,3,1,4,34
1,174,722,4,0,3,5,54,5,5,3,3,2,1,5,5,3,5,2,2,1,3,2,4,2,2,2,5,2,3,3,2,2,2,1,6,5,0,5,1,3,4,4,6,4,4,3,3,1,1,3,3,4,1,3,1,1,4,12
1,174,723,1,5,4,7,72,4,4,2,1,2,4,5,5,3,3,2,1,2,3,2,4,4,2,1,4,1,1,1,2,2,3,0,6,1,2,5,1,1,2,0,5,1,2,2,4,2,3,1,4,1,3,1,3,4,4,85
1,174,724,2,11,1,0,0,0,2,3,4,2,4,3,5,5,3,4,1,1,1,1,4,1,4,5,1,2,1,0,0,0,0,0,1,5,2,5,4,4,4,3,1,3,2,0,5,0,0,1,1,3,1,3,2,1,4,5
1,174,725,2,9,4,5,51,2,3,2,2,3,2,5,5,5,4,4,1,1,1,1,4,4,5,5,5,3,1,1,2,1,3,3,5,1,2,5,4,4,4,4,2,4,0,1,5,4,1,1,3,1,3,3,3,2,4,47
1,174,726,2,10,4,5,51,1,3,3,1,3,4,3,5,1,3,4,1,1,1,1,4,4,1,5,3,1,1,4,2,2,3,3,6,1,2,5,4,2,2,3,5,1,1,2,1,4,1,1,1,1,1,1,2,2,4,78
1,174,727,1,5,6,3,34,5,2,3,4,2,3,2,2,3,1,4,1,1,1,1,3,4,3,4,4,1,1,5,1,1,2,2,6,5,2,5,4,1,2,4,1,3,2,1,5,2,1,1,2,2,2,1,3,2,4,65
1,174,728,1,9,1,7,72,5,4,2,1,2,2,1,3,1,1,1,1,3,3,1,3,1,1,1,1,1,1,1,1,2,0,2,6,1,2,1,4,1,1,2,6,4,1,4,5,3,1,1,1,1,1,2,2,1,4,6
1,174,729,1,10,5,2,21,5,5,3,4,1,4,1,3,1,5,2,1,3,1,1,3,1,4,4,4,1,1,1,2,0,0,3,0,2,2,2,4,2,2,4,6,3,1,4,4,0,1,1,1,1,1,1,3,1,4,21
1,174,730,2,0,2,5,56,4,2,2,1,1,2,3,3,1,1,4,1,2,2,1,3,4,2,1,2,3,2,4,2,1,3,3,6,1,2,5,4,1,4,4,5,1,1,4,4,1,1,1,1,1,1,3,2,2,4,54
1,174,731,1,10,1,7,74,1,2,2,2,2,2,3,3,1,5,2,2,3,3,1,3,2,5,4,5,1,1,4,2,2,2,3,6,0,2,1,4,1,1,2,3,3,1,4,5,0,0,0,0,0,1,1,3,1,4,57
1,174,732,2,11,1,2,21,5,3,2,2,1,2,3,3,2,4,1,1,3,1,1,3,1,1,1,1,3,1,1,2,2,3,3,0,1,2,1,4,1,1,4,5,1,1,4,4,1,2,4,2,1,2,1,3,0,4,61
1,174,733,1,6,0,5,59,1,3,3,1,3,4,1,5,2,5,2,1,1,3,1,3,2,5,3,1,1,1,5,2,1,3,3,1,4,1,4,4,1,1,3,2,2,1,4,3,4,1,1,1,1,2,1,3,2,4,50
1,174,734,1,9,5,9,93,3,2,3,3,2,4,5,5,2,5,2,1,3,3,1,3,3,3,2,1,2,2,5,2,2,3,2,3,2,2,0,4,3,3,3,2,1,1,2,5,1,2,1,2,1,2,1,3,2,4,68
1,174,735,1,9,2,6,64,1,3,1,2,2,3,2,5,2,3,3,1,1,1,1,3,2,5,5,5,1,2,1,2,1,3,3,3,3,1,2,4,3,2,3,5,1,1,3,5,2,1,2,1,1,3,3,3,2,4,83
1,174,736,1,9,5,5,58,5,3,1,1,2,2,2,2,1,1,2,1,3,3,1,2,3,1,1,1,1,2,1,2,2,3,2,2,1,2,1,4,1,2,4,3,2,2,1,4,4,1,1,1,1,1,1,3,2,4,9
1,174,737,1,10,5,2,21,5,3,2,1,2,2,2,2,1,4,1,1,1,1,1,2,2,2,2,2,1,1,5,2,2,3,3,4,2,1,2,4,1,1,2,3,2,1,4,5,4,2,1,1,1,1,3,3,2,4,67
1,174,738,0,9,3,5,56,1,2,1,1,2,2,2,2,1,1,3,1,1,0,1,2,0,0,0,0,0,0,4,2,2,3,2,6,0,0,0,1,0,1,2,5,1,1,2,1,2,1,1,1,1,1,1,3,1,4,90
1,174,739,0,9,2,2,21,5,3,3,2,2,2,2,2,5,3,4,1,3,3,1,2,1,2,2,1,1,1,1,2,2,2,3,6,2,1,2,0,1,2,3,4,3,2,3,5,4,1,1,1,1,1,1,1,3,4,98
1,174,740,0,0,0,0,0,0,0,0,4,1,2,2,1,5,1,1,2,3,3,1,2,2,5,5,2,1,1,4,2,2,1,2,6,1,2,1,4,2,2,2,4,2,2,1,1,4,2,1,2,2,2,3,3,2,4,41
1,174,741,2,11,1,2,22,4,3,2,2,2,3,3,4,4,3,3,1,1,1,1,2,3,5,2,1,1,1,3,2,2,3,3,6,1,2,1,4,2,2,3,6,3,2,3,5,2,2,1,2,3,3,1,0,2,4,45
1,174,742,2,11,5,2,21,5,3,3,2,3,3,4,4,1,4,3,1,1,2,1,2,1,1,2,1,1,1,3,2,2,3,3,6,1,1,1,4,3,1,3,1,1,1,1,5,4,1,1,1,1,2,1,3,2,4,53
1,174,743,1,9,0,7,71,3,2,1,1,0,2,3,3,1,2,1,1,3,3,1,2,2,5,3,3,1,1,1,2,2,3,3,6,1,2,1,4,1,2,4,4,1,1,1,2,4,1,1,1,1,2,1,2,4,4,25
1,174,744,2,9,2,5,56,1,2,1,1,2,2,2,3,1,3,3,1,3,3,1,2,1,1,1,2,1,1,4,1,2,3,3,6,1,1,1,4,1,1,2,5,1,1,3,5,1,1,1,1,1,1,1,3,1,4,27
1,174,745,3,8,1,5,52,5,3,2,2,2,2,3,3,2,5,2,1,1,1,1,2,2,5,3,2,1,2,3,0,2,1,2,4,1,2,2,1,2,2,3,4,2,1,1,1,3,2,1,1,1,1,1,2,2,4,30
1,174,746,2,10,4,3,33,5,3,2,1,2,2,3,3,1,3,3,1,1,1,1,2,2,1,2,2,1,1,4,2,2,3,3,6,1,1,1,4,1,1,2,5,2,1,2,2,2,1,1,1,1,1,3,3,1,4,84
1,174,747,2,2,5,5,53,1,2,3,4,3,3,4,5,3,3,2,1,3,3,1,2,1,4,2,4,1,1,4,2,2,3,1,2,2,1,4,4,2,3,3,6,3,1,4,5,0,0,1,2,1,1,2,3,2,4,15
1,174,748,0,0,0,4,47,5,3,3,1,3,4,4,5,1,4,0,1,3,3,1,2,1,1,2,3,1,1,6,2,1,3,3,1,1,2,1,4,1,2,3,6,3,1,1,5,0,2,1,1,1,1,3,2,1,4,63
1,174,749,4,10,5,4,43,5,3,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,4,2,1,2,1,1,1,2,3,2,6,1,1,1,4,1,2,3,2,3,1,3,1,4,1,1,1,1,1,1,3,2,4,71
1,174,750,1,4,1,7,74,3,3,2,1,1,2,2,1,2,2,2,1,3,3,1,1,1,2,0,1,1,1,1,2,2,3,3,6,5,2,5,4,3,2,3,1,1,1,4,5,1,1,1,1,1,1,1,3,2,4,17
1,174,751,1,0,2,0,0,3,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,2,0,2,2,1,4,1,1,2,5,3,1,3,4,2,1,1,1,1,1,1,2,1,4,42
1,174,752,2,10,4,2,22,5,2,2,2,2,0,4,4,1,4,1,1,1,1,1,1,4,2,2,2,1,1,3,2,2,3,3,1,2,2,5,4,4,4,4,2,3,1,3,4,2,2,1,1,2,1,3,2,2,4,10
1,174,753,1,10,4,7,72,0,3,0,1,3,4,3,3,1,4,3,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,0,5,1,2,2,4,1,1,1,3,1,1,1,0,1,1,1,1,1,1,1,3,1,4,22
1,174,754,1,11,6,2,21,5,3,2,1,2,2,3,3,1,2,2,1,1,1,1,1,4,1,4,4,1,1,4,1,2,0,3,6,1,2,0,4,1,3,4,3,2,1,2,2,4,2,1,1,1,1,2,3,2,4,48
1,174,755,0,11,4,5,52,2,3,2,1,2,2,3,3,2,3,3,1,3,3,1,1,1,1,1,1,1,1,3,2,2,1,3,6,1,2,1,4,2,2,3,6,1,1,4,5,4,2,1,2,1,1,1,3,1,4,60
1,174,756,0,11,4,2,22,5,2,2,2,2,3,3,2,2,3,1,2,2,1,3,2,2,2,3,3,1,1,1,2,2,3,3,6,2,2,1,4,1,2,3,4,1,2,3,5,2,1,1,2,1,1,2,2,2,4,30
1,174,757,2,9,6,5,56,1,3,3,2,2,3,3,3,2,3,2,1,1,1,3,2,2,0,5,4,1,1,4,2,0,3,3,0,2,1,3,4,1,2,3,3,2,2,3,4,3,2,1,1,3,1,1,3,3,4,52
1,174,758,1,10,2,5,54,1,3,3,4,2,2,3,3,5,4,3,2,3,3,3,3,3,5,3,2,3,3,3,2,2,3,3,0,5,2,5,4,4,4,4,3,2,2,3,2,2,2,2,2,2,1,1,3,2,4,32
1,174,759,1,3,5,5,58,5,3,3,3,2,4,3,3,2,4,3,1,1,1,3,3,4,5,1,3,2,2,4,2,2,0,3,1,2,2,2,4,1,3,2,4,2,2,3,4,1,1,1,1,1,1,1,3,2,4,10
1,174,760,2,9,5,3,31,5,3,3,3,2,1,5,5,3,4,4,1,2,2,3,3,3,5,3,3,1,1,5,2,2,3,2,6,2,2,2,4,2,2,3,5,2,2,1,3,4,1,1,1,1,3,1,2,1,4,51
1,174,761,2,6,7,9,93,5,4,3,4,2,3,3,2,1,1,2,1,1,1,0,3,2,1,3,4,2,1,6,2,1,3,3,6,1,1,2,4,1,1,4,5,1,1,4,5,2,1,1,1,1,3,1,2,1,4,26
1,174,762,2,9,5,5,58,0,4,3,4,0,0,0,0,0,0,2,0,1,0,0,3,0,0,4,0,1,1,1,0,0,0,0,5,4,2,4,4,0,0,3,3,3,0,4,0,0,3,0,2,0,0,0,3,2,4,54
1,174,763,2,9,3,0,0,0,0,0,4,0,1,0,0,0,0,4,0,0,0,0,0,1,3,5,5,3,3,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,4,3,2,3,0,4,2
1,174,764,0,0,0,0,0,0,0,0,1,1,3,2,4,1,1,0,0,0,0,0,0,2,0,2,0,1,2,0,0,0,0,1,5,2,2,2,0,0,0,0,2,3,4,3,5,0,0,0,0,0,2,1,3,2,4,46
1,174,765,1,9,5,2,23,5,3,2,3,1,2,5,2,4,1,2,1,0,0,4,1,4,3,4,4,1,1,1,1,0,1,1,2,2,1,1,4,1,3,3,1,2,1,1,5,4,1,1,1,1,3,1,3,2,4,31
1,174,766,3,9,4,2,22,5,3,2,4,1,2,3,2,2,2,1,1,1,1,4,1,2,2,2,2,1,1,5,2,2,1,3,6,2,2,5,4,2,2,3,4,2,2,1,2,4,1,1,2,1,2,1,2,3,4,17
1,174,767,5,11,5,2,21,5,3,1,2,1,2,2,1,2,1,1,2,1,1,4,1,2,2,1,1,2,2,1,2,2,2,3,6,0,2,0,4,1,3,2,2,1,1,4,4,4,1,1,1,1,1,2,3,1,4,35
1,174,768,2,5,7,2,21,5,3,2,2,1,3,2,1,4,1,2,1,1,1,4,3,3,4,4,4,1,1,4,2,1,1,3,6,1,2,1,4,2,2,3,2,3,1,3,4,4,3,1,2,1,3,1,3,2,4,45
1,174,769,3,10,5,2,21,5,3,2,3,3,3,1,4,2,1,1,1,3,3,4,3,2,1,3,4,1,1,4,2,1,3,3,6,1,2,5,4,0,0,3,3,1,1,4,1,3,2,2,1,1,2,1,3,4,4,43
1,174,770,2,0,5,2,22,4,3,2,2,2,2,3,3,3,3,3,1,3,3,4,3,4,2,4,4,1,1,6,2,1,3,0,0,0,0,0,4,2,3,3,6,3,2,1,5,4,1,3,2,2,3,1,2,2,4,42
1,174,771,2,8,1,5,58,3,3,3,2,3,4,4,5,3,1,4,2,3,3,4,3,3,3,4,4,1,1,4,1,1,3,3,1,3,2,5,4,3,3,3,6,1,2,1,4,4,1,1,1,2,3,1,3,3,4,48
1,174,772,3,8,4,2,22,2,3,3,4,3,3,5,5,4,2,4,3,1,3,4,3,4,4,3,4,1,1,3,2,2,1,1,6,3,2,1,4,1,2,3,1,2,2,2,5,1,1,1,1,1,3,1,3,4,4,3
1,174,773,0,10,0,0,0,1,3,2,4,3,2,3,3,5,5,3,1,1,1,4,4,2,2,3,3,1,1,1,2,2,1,3,2,4,1,1,4,3,3,3,6,3,1,1,5,0,2,1,1,1,1,1,3,4,4,49
1,174,774,1,6,2,6,62,1,3,2,4,2,3,2,5,5,5,3,1,1,1,4,4,1,3,5,1,3,3,4,2,0,3,3,3,5,1,4,4,1,1,2,4,3,1,1,5,0,3,1,0,1,2,3,3,1,4,22
1,174,775,2,0,5,6,63,3,3,2,3,2,4,3,3,3,3,4,1,1,1,5,2,4,4,3,4,1,1,1,2,2,3,3,0,3,2,5,1,4,2,2,0,0,0,0,0,2,2,1,2,2,0,0,3,2,4,36
1,174,776,2,9,5,2,21,5,4,3,1,2,3,2,2,1,2,1,1,3,3,5,3,2,1,4,3,1,1,4,2,1,3,3,3,1,2,1,4,1,4,3,4,3,1,4,5,4,1,1,1,1,1,1,3,2,4,6
1,174,777,2,0,4,2,22,5,2,3,3,3,1,4,4,4,3,1,1,1,1,5,3,3,1,4,1,1,1,5,2,2,1,3,5,2,1,1,4,1,2,3,2,2,2,2,1,1,1,1,1,2,2,1,3,2,4,19
1,174,778,0,0,5,0,0,4,3,3,3,3,4,3,4,4,2,2,3,1,1,5,3,4,5,4,4,2,2,4,2,1,1,1,1,2,2,2,4,3,2,3,3,3,2,1,5,2,2,2,2,2,3,1,3,2,4,28
1,174,779,2,6,2,2,22,3,3,3,4,2,4,4,4,0,3,2,1,1,1,5,3,2,5,3,3,1,1,3,2,2,3,2,6,5,2,5,4,1,2,3,2,2,2,3,5,3,1,1,1,1,1,1,2,1,4,55
1,174,780,1,11,5,2,21,5,3,2,3,2,3,3,3,5,3,2,3,1,1,5,3,4,5,3,4,2,2,2,2,2,0,0,6,1,2,0,4,0,0,3,6,3,0,4,5,0,1,1,3,0,3,1,0,0,4,44
1,174,781,2,9,6,2,21,5,3,3,3,3,4,3,3,4,1,2,4,1,1,5,3,5,3,4,4,2,2,1,2,1,1,2,6,5,2,5,4,4,4,4,1,2,2,1,5,3,0,2,3,2,3,2,2,4,4,47
1,174,782,1,8,5,9,93,4,3,1,2,1,3,3,3,4,3,1,1,1,1,5,3,4,2,4,3,1,2,6,0,1,3,3,6,2,2,5,4,2,2,3,6,2,2,0,5,4,2,1,1,1,3,1,2,3,4,15
1,174,783,1,6,6,7,74,2,2,3,3,3,4,3,5,2,5,2,2,1,0,5,3,4,3,2,4,3,0,0,0,0,0,0,0,4,1,4,0,0,3,3,0,3,1,0,0,0,0,2,0,3,3,3,0,4,4,1
1,174,784,2,9,5,3,33,5,4,3,3,3,4,5,5,5,3,1,1,3,3,5,4,3,3,3,4,1,1,5,2,1,3,3,2,1,1,1,4,1,2,3,2,3,1,2,5,4,2,1,1,1,2,1,3,2,4,7
1,174,785,5,11,7,2,21,5,3,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2,2,2,3,1,1,1,2,2,1,2,6,1,2,4,4,1,1,2,1,3,1,1,4,4,1,1,1,1,1,1,3,1,4,53
1,174,786,3,9,5,2,22,3,3,2,2,2,3,3,3,2,2,1,1,1,1,2,1,2,2,1,3,2,2,4,2,2,1,2,1,1,2,1,4,1,3,3,4,1,1,3,4,3,1,1,1,1,1,3,2,2,4,16
1,174,787,2,7,4,2,22,5,3,2,2,1,3,3,2,5,2,1,1,1,1,2,2,2,2,2,3,1,2,4,2,2,3,3,6,2,2,5,4,1,1,4,2,2,2,3,1,2,1,1,1,1,1,1,2,2,4,37
1,174,788,2,9,6,2,21,5,3,2,1,3,4,3,4,2,3,1,1,1,1,2,2,4,5,3,3,1,1,4,2,2,3,3,4,2,1,1,4,3,2,4,4,1,2,3,4,2,1,1,1,1,1,1,3,2,4,29
1,174,789,1,9,6,2,21,5,2,2,2,3,2,2,4,2,3,3,1,1,3,2,2,3,4,3,3,3,1,6,1,2,0,2,6,2,2,1,4,2,3,4,4,2,1,1,2,4,2,1,1,1,2,1,3,1,4,34
1,174,790,4,10,6,2,21,5,3,2,2,2,2,2,4,1,2,2,1,1,1,2,2,2,2,3,5,1,1,5,0,1,3,3,6,1,2,0,4,4,4,3,1,3,1,1,5,4,1,1,1,1,1,1,3,2,4,11
1,174,791,1,10,5,2,21,5,4,2,2,3,2,5,3,5,4,1,1,1,1,2,2,3,4,4,4,2,2,1,0,1,3,3,1,3,1,4,4,2,2,3,5,2,2,2,5,0,1,4,0,2,2,1,3,2,4,24
1,174,792,2,10,5,2,21,5,3,2,4,2,2,3,3,2,4,3,1,1,1,2,2,4,5,3,3,1,1,1,2,2,3,3,6,5,2,2,4,1,2,2,4,2,2,3,4,3,1,1,1,1,1,1,2,2,4,40
1,174,793,2,0,6,6,64,4,3,1,1,2,2,2,3,2,5,3,1,1,1,2,2,3,4,3,3,1,2,3,2,1,3,3,1,1,1,1,4,1,2,2,1,2,1,1,4,4,1,1,2,1,2,3,2,2,4,9
1,174,794,1,4,5,2,23,3,4,2,3,1,2,3,2,2,2,3,2,3,2,2,3,4,4,4,4,1,3,3,2,2,3,3,1,3,1,2,4,2,2,3,3,1,1,3,5,2,1,1,2,2,2,3,1,2,4,41
1,174,795,1,7,6,9,93,4,3,2,1,3,3,2,5,1,5,2,2,2,3,2,3,4,3,4,3,3,1,0,1,2,1,2,4,4,2,3,4,1,3,3,3,2,1,3,4,2,2,1,1,1,2,1,2,2,4,13
1,174,796,2,9,1,2,21,5,3,2,1,2,2,1,3,2,3,4,1,1,1,2,4,1,1,1,4,2,1,1,2,1,3,3,0,5,1,1,4,1,3,3,3,3,1,4,5,0,1,1,1,1,0,1,3,4,4,56
1,174,797,3,8,1,7,72,3,5,2,1,2,2,2,2,2,2,1,1,3,3,1,4,4,5,2,1,1,1,1,2,2,3,3,6,2,1,4,4,1,1,3,1,1,1,1,2,1,1,1,1,1,1,3,3,1,4,57
1,174,798,2,0,4,0,0,2,3,2,2,3,2,3,4,2,4,4,1,1,2,1,4,2,5,3,3,1,1,3,2,2,3,3,5,5,1,5,4,4,4,4,0,3,4,1,5,4,2,1,3,3,1,3,3,2,4,12
1,174,799,2,9,0,2,21,5,3,2,2,3,2,3,3,2,2,4,1,3,3,1,4,4,3,2,3,1,1,2,2,2,2,3,0,1,2,1,0,4,4,4,4,2,1,2,1,2,1,1,2,1,1,3,3,2,4,20
1,174,800,2,6,6,2,22,5,3,0,4,1,3,5,5,5,1,4,1,1,1,1,4,2,4,2,3,1,2,1,0,0,0,0,6,2,1,2,4,0,0,0,2,2,2,1,4,4,1,1,2,2,2,3,3,4,4,33
1,174,801,2,8,4,5,59,4,3,3,2,2,2,1,5,1,4,1,1,3,3,1,3,1,5,3,4,2,1,1,2,2,3,1,1,2,1,1,4,1,3,3,1,3,2,4,5,4,2,1,2,2,1,1,3,4,4,25
1,174,802,2,11,2,0,0,5,3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,3,3,1,1,4,2,1,3,3,1,1,1,1,4,1,2,2,1,1,1,3,5,1,2,1,1,1,1,1,2,1,4,27
