CARD.,DECK.,BALLOT.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16A.,Q.16B.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21A....DID,Q.21B....DID,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.60.,Q.61.,Q.62.,Q.63.,CARD..1,DECK..1,BALLOT..1,Q.64.,Q.65.,Q.66.,Q.67.,Q.68.,Q.69.,Q.70.,Q.71.,Q.72.,Q.73.,Q.74.,Q.75.,Q.76.,Q.77.,Q.78.,Q.79.,Q.80.,Q.81.,Q.82.,Q.83.,Q.84.,Q.85.,Q.86.,Q.87.,Q.88.,Q.89.,Q.90.,Q.91.,Q.92.,Q.93.,Q.94.,Q.95.,Q.96.,Q.97.,Q.98.,Q.99.,Q.100.,Q.101.,Q.102.,Q.103.,Q.104.,Q.105.,Q.106.,Q.106A.,Q.106B.,Q.106C.,Q.106D.,Q.106E.,Q.106F.,Q.106G.,Q.107.,Q.108.,Q.109.,Q.110.,Q.111.,Q.112.,Q.113.,Q.114.,N.116.,N.117.,N.118.
1,177,1448,1,3,5,2,6,3,4,1,10,3,7,3,3,4,5,4,4,3,1,5,4,1,1,0,0,0,0,1,1,1,1,1,2,5,3,3,1,4,4,5,1,2,5,1,2,4,1,12,4,4,2,3,4,2,1,2,1,2,2,1,2,2,1,3,6,2,177,1448,4,12,2,3,1,3,2,4,1,1,2,5,12,2,3,1,2,1,1,1,12,1,3,3,3,2,2,3,3,3,2,3,2,3,3,1,2,2,0,2,2,1,2,3,3,3,2,3,3,3,1,2,3,1,2,1,1,1,22,706,0
1,177,1449,1,3,5,2,3,5,4,2,4,8,6,8,3,4,7,6,8,4,2,1,1,1,1,2,2,2,2,2,2,1,1,3,4,5,3,1,1,1,2,1,1,4,5,1,3,3,3,11,4,4,1,1,1,3,3,2,2,1,3,1,2,2,1,3,1,2,177,1449,2,1,1,1,4,4,4,4,1,1,1,2,3,1,3,1,1,2,2,1,4,1,3,3,3,3,3,2,2,3,3,3,3,2,2,5,2,2,1,2,1,1,3,1,3,3,1,3,2,3,2,2,3,1,3,4,2,1,56,876,0
1,177,1450,1,3,6,1,6,5,4,1,5,5,8,2,1,4,6,5,11,3,1,5,3,1,1,2,2,2,5,1,1,1,1,4,3,2,2,1,2,1,2,2,1,5,5,1,4,4,4,6,4,4,4,2,3,3,3,1,3,2,5,3,2,2,3,3,6,2,177,1450,3,1,1,2,4,4,3,4,2,1,2,4,8,2,3,2,1,2,3,2,12,2,3,3,3,3,3,2,3,3,3,3,3,1,2,5,2,2,1,1,2,2,3,1,3,1,1,3,3,3,2,3,3,2,2,3,2,1,27,776,0
1,177,1451,1,3,6,2,3,4,4,1,4,5,0,1,3,2,6,5,11,3,2,3,3,1,1,2,2,3,5,1,2,2,12,1,1,4,2,4,4,4,4,1,1,5,1,1,4,4,1,4,4,4,2,5,4,2,1,2,1,1,1,3,1,2,2,1,0,2,177,1451,4,1,1,2,4,1,1,3,1,1,1,3,12,5,5,5,1,1,4,3,12,1,3,3,2,3,3,4,2,3,2,2,3,3,3,2,2,2,0,1,2,1,2,3,3,3,3,3,3,3,2,2,3,1,2,3,3,1,22,793,0
1,177,1452,2,3,7,2,6,5,4,1,4,8,8,8,7,1,8,6,7,3,1,5,6,1,1,2,2,2,5,2,1,1,5,3,1,5,1,2,2,1,2,1,1,5,2,1,4,2,1,8,4,4,1,1,4,3,2,2,1,2,2,5,2,1,3,2,1,2,177,1452,3,12,2,3,2,2,2,4,1,1,1,3,7,1,3,1,1,2,4,4,4,5,3,3,3,3,3,3,3,3,2,3,2,3,3,5,2,2,1,1,2,1,3,2,2,3,3,3,3,3,2,4,3,1,3,3,2,1,28,431,0
1,177,1453,3,3,7,1,4,5,4,1,5,7,8,1,7,1,8,6,6,4,2,1,1,1,1,2,2,2,2,1,1,1,5,1,1,4,1,1,2,1,2,5,1,2,5,1,3,2,3,4,4,4,5,5,4,1,1,1,1,1,2,5,2,2,3,2,5,2,177,1453,3,3,1,2,2,4,3,3,1,1,2,3,10,1,4,1,2,2,2,3,1,5,2,3,3,3,3,3,3,3,2,3,3,2,3,5,2,2,2,2,2,2,3,2,3,3,3,3,3,3,2,4,2,1,2,3,2,2,28,458,0
1,177,1454,3,3,7,1,5,7,4,1,5,11,3,8,7,3,8,6,6,4,1,5,2,1,1,1,1,2,3,2,1,1,5,1,3,3,4,2,2,3,2,3,1,5,3,1,4,2,1,6,4,4,2,4,4,1,1,1,3,1,3,2,2,2,4,3,5,2,177,1454,2,1,2,2,2,2,2,3,1,1,2,3,10,2,2,1,2,2,3,3,12,1,3,3,3,3,3,4,3,3,2,3,3,2,3,6,2,2,2,1,2,2,2,2,2,3,2,1,2,1,2,3,3,1,1,1,1,1,21,469,0
1,177,1455,3,3,7,1,4,5,4,1,6,8,8,8,7,1,8,6,7,3,2,2,2,1,1,2,2,2,5,1,1,1,5,1,1,3,2,1,2,1,2,1,1,2,2,1,3,2,1,7,4,4,2,3,3,3,2,2,2,3,2,3,2,2,3,3,5,2,177,1455,4,10,2,2,2,2,2,3,1,1,2,3,8,1,2,2,1,2,3,3,4,5,3,3,3,3,3,3,3,3,3,3,2,2,3,5,2,2,1,2,2,1,3,2,3,3,2,3,3,3,2,3,3,1,3,4,1,1,27,853,0
1,177,1456,3,3,7,1,4,4,4,1,5,6,7,1,4,4,6,5,9,3,2,1,1,1,1,1,1,2,5,1,1,1,12,4,3,3,5,1,2,1,2,2,1,2,2,1,3,3,1,12,4,4,1,1,4,3,1,2,1,2,2,3,2,2,2,1,5,2,177,1456,2,1,2,3,3,3,3,3,1,1,2,3,12,1,2,1,1,2,2,3,12,5,2,3,3,3,3,3,2,3,2,3,3,3,2,5,2,2,1,2,2,2,1,1,3,3,2,3,3,2,1,3,3,1,1,2,1,1,45,891,0
1,177,1457,3,3,7,2,6,5,4,1,11,1,0,7,1,1,1,2,0,3,1,5,6,1,1,2,2,3,5,0,2,3,12,4,1,3,3,4,4,4,4,0,1,1,0,1,0,4,4,12,4,4,1,3,4,1,2,3,1,2,2,0,1,1,2,3,6,2,177,1457,4,8,1,1,1,1,1,5,1,1,1,3,8,4,1,1,2,1,4,4,1,5,2,3,1,3,2,2,2,3,3,3,3,2,2,1,2,1,3,1,2,1,2,2,2,3,3,2,3,3,2,2,3,1,2,2,2,2,22,810,0
1,177,1458,3,3,7,1,4,5,4,1,4,11,8,8,7,1,8,6,7,2,1,5,1,1,1,2,1,1,2,1,1,1,5,1,1,3,4,3,2,1,2,2,1,2,1,1,3,2,1,5,4,4,2,1,3,2,2,2,1,1,3,1,2,2,2,1,5,2,177,1458,4,12,1,1,1,1,2,3,1,1,1,3,2,2,1,1,1,1,3,2,3,5,2,2,2,3,3,3,2,3,2,3,3,3,2,1,2,2,1,1,2,1,1,3,3,2,2,4,3,3,2,2,3,2,2,2,1,1,33,765,0
1,177,1459,3,3,7,2,4,6,4,2,4,10,7,8,7,4,8,6,5,2,1,2,6,1,1,1,1,1,5,1,1,1,1,1,3,2,4,3,3,1,2,5,1,4,3,2,4,2,1,4,4,4,2,1,2,2,1,2,2,3,4,3,2,2,3,2,2,2,177,1459,2,6,1,3,2,2,2,4,1,1,2,2,4,4,4,1,1,2,3,3,1,1,3,3,3,3,2,3,3,3,3,3,2,3,2,1,2,2,1,2,2,1,3,3,2,3,3,3,3,2,2,2,3,1,2,3,2,1,55,753,0
1,177,1460,1,3,7,1,4,5,4,1,11,11,6,3,1,4,7,6,6,3,1,5,2,1,1,2,1,2,3,2,1,2,12,1,4,5,2,1,2,1,4,2,1,1,5,1,3,3,4,6,4,4,1,1,3,4,2,1,3,2,5,2,1,2,2,3,5,2,177,1460,4,1,1,2,3,4,3,4,1,1,1,5,1,4,2,1,1,2,2,2,5,5,3,3,3,3,3,4,2,3,3,3,2,3,2,5,2,2,1,1,2,1,2,2,3,3,3,3,3,2,3,4,3,1,3,4,2,1,21,464,0
1,177,1461,1,3,7,1,3,4,4,1,11,10,7,3,1,3,6,5,7,3,2,3,1,1,1,1,2,2,5,3,1,1,2,3,5,4,5,2,3,1,1,1,1,3,1,1,4,3,3,1,4,4,1,3,3,2,2,1,1,1,2,3,1,1,2,3,0,2,177,1461,4,1,1,1,2,2,2,2,1,1,2,2,12,3,3,2,2,2,4,1,12,5,1,2,3,3,3,3,4,3,3,2,3,3,2,5,1,2,1,2,2,3,3,3,3,3,2,2,2,2,3,5,2,1,3,4,2,2,56,809,0
1,177,1462,1,3,7,2,2,3,4,1,4,3,6,3,2,3,4,4,5,3,1,5,1,1,1,2,2,3,5,2,1,1,5,1,3,1,2,2,2,1,3,1,1,3,1,1,4,2,1,6,4,4,2,1,1,3,2,1,1,2,2,2,3,2,2,1,3,2,177,1462,3,5,1,1,3,2,3,3,1,1,2,3,6,1,2,2,1,2,2,1,5,5,2,3,3,2,2,3,3,3,2,3,2,3,3,1,2,2,1,2,1,2,3,3,3,2,3,3,3,2,2,3,3,1,2,3,1,1,22,782,0
1,177,1463,3,3,8,1,6,6,4,1,6,8,7,1,1,4,6,5,7,3,1,3,1,1,1,1,2,3,5,3,1,1,8,3,2,1,5,2,2,1,2,2,1,4,5,1,3,3,1,6,1,4,1,1,4,3,2,1,3,2,3,3,1,1,4,6,6,2,177,1463,3,1,1,2,2,2,2,3,1,1,2,5,4,1,2,1,2,1,3,2,3,5,2,3,3,2,2,3,3,3,3,2,2,3,3,1,2,2,1,1,3,3,2,2,3,2,1,3,2,1,3,2,3,1,2,2,1,2,44,755,0
1,177,1464,3,3,5,2,4,5,4,1,5,10,5,8,7,2,8,6,5,4,2,1,1,1,1,2,2,2,1,2,1,1,1,4,2,3,2,1,4,2,2,1,1,5,1,1,4,4,1,1,2,4,3,1,4,1,1,1,1,1,1,1,2,1,4,1,5,2,177,1464,4,5,1,2,2,2,2,3,1,1,2,1,1,2,4,1,1,2,2,4,12,5,3,3,3,3,2,3,3,3,3,3,2,3,3,5,2,2,1,1,2,2,3,3,3,3,3,3,3,2,2,2,3,2,1,1,1,3,32,408,0
1,177,1465,2,3,5,3,4,5,4,1,5,10,7,8,7,1,8,6,9,3,1,5,1,1,1,2,2,2,5,2,1,1,1,2,1,4,4,1,2,4,2,1,1,1,1,1,4,4,1,6,1,4,1,3,2,4,4,1,1,1,2,3,2,2,4,2,5,2,177,1465,2,1,2,4,1,4,2,3,1,1,2,5,8,4,3,3,1,2,3,3,4,5,3,3,3,2,2,4,3,3,3,2,2,4,3,5,2,2,6,1,1,2,3,3,3,3,3,3,3,2,2,2,3,3,2,1,1,1,44,767,0
1,177,1466,3,3,5,1,5,4,4,1,3,7,6,1,2,2,5,4,4,2,2,2,5,1,1,2,2,2,5,1,1,1,7,1,1,1,4,4,2,1,2,1,1,5,5,1,2,2,1,8,4,4,1,1,2,2,2,3,1,1,4,3,2,1,2,1,5,2,177,1466,3,4,1,1,1,2,3,4,1,1,1,4,8,4,2,1,1,2,1,4,4,5,2,3,3,3,3,3,3,3,3,3,3,1,3,5,2,2,1,1,2,2,1,2,3,3,1,3,2,3,2,2,3,1,3,3,2,2,22,786,0
1,177,1467,3,3,5,2,5,4,4,2,3,10,7,8,7,3,7,6,7,3,2,1,6,3,1,2,2,2,1,1,1,1,5,4,2,1,0,2,1,3,4,5,1,5,5,1,4,4,1,7,4,4,2,3,1,3,2,2,1,3,5,2,2,3,1,3,3,2,177,1467,4,12,3,5,4,4,4,1,2,4,4,4,12,1,1,1,1,3,2,1,1,1,3,2,2,2,3,3,3,3,3,3,3,3,2,6,2,2,1,2,3,3,1,3,2,3,2,3,3,2,2,2,3,3,3,4,3,1,54,672,0
1,177,1468,1,3,5,1,4,5,4,1,11,8,8,8,7,1,8,6,7,3,1,5,1,1,1,2,2,2,5,2,2,1,5,1,2,4,2,1,2,2,2,5,1,4,3,5,2,2,1,8,4,4,5,1,3,2,2,1,1,2,3,3,1,1,2,2,5,2,177,1468,4,3,1,4,2,2,2,3,2,1,2,3,8,4,5,1,2,1,4,3,10,5,2,3,3,3,3,3,3,3,3,3,2,3,3,1,2,2,3,2,1,2,3,3,3,2,2,3,1,2,3,2,3,1,1,3,2,1,27,788,0
1,177,1469,1,3,5,1,4,5,4,1,5,8,8,8,7,1,8,6,6,3,2,1,1,1,1,2,2,3,5,1,1,1,1,4,2,3,3,2,2,2,2,2,1,5,5,1,4,4,4,4,4,4,2,1,3,1,2,1,1,1,1,2,1,2,3,1,5,2,177,1469,4,12,1,1,2,1,1,3,2,1,2,2,12,3,2,1,2,2,4,4,12,5,3,3,3,2,1,3,3,3,3,3,1,4,3,5,2,2,1,3,2,2,1,2,3,2,1,3,3,2,2,3,2,1,3,1,3,2,28,440,0
1,177,1470,1,3,5,2,3,4,4,1,3,7,7,3,1,4,6,5,0,2,2,2,1,1,1,2,2,1,5,1,1,1,5,1,4,1,4,2,2,1,2,2,1,1,2,1,1,2,1,7,4,4,2,1,4,4,2,1,1,1,2,2,2,2,3,3,1,2,177,1470,3,1,1,4,1,2,2,4,1,2,2,4,5,1,1,1,1,2,2,3,4,2,3,3,3,3,3,4,3,3,2,3,3,3,3,1,2,2,1,1,2,1,3,1,3,3,3,3,2,4,3,3,3,1,3,3,2,1,43,713,0
1,177,1471,0,0,2,4,4,4,11,0,9,6,3,6,3,6,5,7,3,2,2,1,1,2,2,2,0,3,5,1,1,1,8,3,3,5,1,3,4,2,1,1,5,5,1,4,2,4,1,6,4,4,1,1,1,1,1,1,1,4,3,3,2,2,2,2,5,2,177,1471,3,1,2,2,3,2,3,3,1,3,3,3,1,1,2,1,1,2,1,4,1,1,2,3,3,2,3,3,2,3,2,2,2,1,2,6,2,2,1,3,1,3,3,2,2,3,2,4,3,2,2,2,3,1,1,1,1,1,21,616,0
1,177,1472,1,0,1,3,4,4,11,0,9,7,1,8,3,0,6,0,3,2,2,3,6,1,1,1,0,3,1,1,1,0,8,2,1,5,1,2,1,2,3,1,5,3,1,1,4,1,1,12,4,0,0,2,0,1,1,1,3,2,4,4,3,2,2,3,5,2,177,1472,3,1,1,3,3,4,3,3,2,1,3,4,8,1,2,1,1,2,3,3,1,5,3,3,3,3,3,3,2,1,1,1,1,1,2,5,2,2,1,2,2,1,2,2,3,3,1,3,2,3,3,4,3,1,2,5,2,1,54,655,0
1,177,1473,3,6,3,1,4,5,4,1,3,11,7,8,7,1,7,6,0,2,1,5,3,1,1,1,1,1,3,1,1,1,5,1,5,4,1,2,4,4,2,5,1,5,5,1,4,4,4,8,4,4,1,1,4,1,1,2,3,1,1,5,1,2,4,3,5,2,177,1473,4,12,1,1,2,1,2,4,2,1,5,5,11,2,2,2,1,2,2,3,12,5,3,2,3,2,3,3,2,2,2,2,2,3,2,1,2,2,1,1,2,2,1,4,1,4,4,4,4,4,2,4,2,2,3,3,3,2,43,677,0
1,177,1474,3,6,4,2,4,5,4,1,4,11,7,8,7,1,8,6,8,3,1,5,1,1,1,1,1,2,1,0,1,1,1,1,1,5,5,1,3,1,4,1,1,1,1,1,4,1,1,4,1,1,1,1,2,1,1,1,1,1,1,3,1,1,2,3,2,2,177,1474,2,12,1,1,2,2,1,3,1,1,1,5,12,4,3,2,3,1,4,4,12,1,3,3,3,2,3,3,3,3,3,3,3,3,3,5,2,2,1,1,2,1,1,4,4,4,4,4,4,4,1,3,3,1,1,1,1,1,45,866,0
1,177,1475,2,6,1,1,4,4,4,1,0,5,7,4,1,4,6,5,0,3,2,1,1,1,1,2,2,1,4,2,1,1,5,1,3,5,5,3,1,3,1,1,1,1,1,1,4,4,1,7,4,4,2,1,1,1,1,1,1,1,1,2,2,3,1,3,1,2,177,1475,4,12,2,2,2,2,2,3,2,1,2,3,10,2,2,1,1,3,2,2,10,5,1,3,3,3,3,3,2,3,2,2,3,2,3,4,2,1,1,1,2,2,1,1,2,3,2,3,3,1,1,2,3,1,3,3,2,2,54,682,0
1,177,1476,3,6,4,1,3,5,4,1,4,11,7,8,7,1,9,6,7,4,2,2,1,1,1,2,1,2,5,1,1,1,1,1,2,3,1,2,2,1,2,1,2,2,2,1,1,2,1,12,1,4,2,3,3,1,2,1,1,2,5,4,1,1,3,2,1,2,177,1476,3,1,1,2,2,2,2,3,1,1,1,3,12,2,1,2,1,2,2,2,12,1,1,3,1,3,3,3,1,3,1,3,3,4,1,1,2,2,1,1,2,1,4,1,4,4,4,4,4,4,2,3,1,1,3,3,3,2,45,908,0
1,177,1477,3,6,4,1,3,5,4,1,4,11,7,8,7,1,9,6,7,4,2,2,1,1,1,2,1,2,5,1,1,1,1,1,2,3,1,2,2,1,2,1,2,2,2,1,1,2,1,12,1,4,2,3,3,1,2,1,1,2,5,4,1,1,3,2,1,2,177,1477,3,1,1,2,2,2,2,3,1,1,1,3,12,2,1,2,1,2,2,2,12,1,1,3,1,3,3,3,1,3,1,3,3,4,1,1,2,2,1,1,2,1,4,1,4,4,4,4,4,4,2,3,1,1,3,3,3,2,45,908,0
1,177,1478,3,6,2,1,4,4,4,3,0,7,7,2,5,4,6,8,0,3,2,1,2,1,1,2,2,2,0,1,1,1,1,1,1,2,2,2,2,1,2,4,1,5,1,1,2,2,1,7,4,4,1,3,4,5,2,2,2,3,4,5,2,2,2,1,5,2,177,1478,3,10,1,2,2,2,2,4,1,1,2,5,6,1,1,2,1,2,1,2,11,6,3,3,3,3,3,2,3,3,1,3,3,2,3,5,2,2,1,1,2,1,4,1,4,4,4,4,4,4,2,3,3,2,1,1,1,2,36,472,0
1,177,1479,3,6,1,1,5,5,4,1,0,9,8,8,7,1,9,6,7,1,2,0,2,1,1,2,1,1,1,2,3,3,12,0,0,0,0,5,0,0,2,2,2,2,2,2,3,1,1,12,4,4,1,1,4,1,1,2,1,1,3,5,2,2,2,3,2,2,177,1479,3,12,2,3,3,4,1,2,2,1,3,5,12,1,1,1,1,2,1,1,12,5,3,3,3,3,3,4,3,3,3,3,3,4,3,4,2,2,1,1,2,2,3,2,1,3,3,3,3,3,2,3,1,3,3,4,2,3,27,885,0
1,177,1480,1,6,4,1,4,5,4,1,6,7,8,4,1,4,7,6,6,3,1,5,4,1,1,2,1,3,1,1,1,1,5,3,3,4,5,3,2,1,2,2,1,2,1,1,4,2,1,5,2,4,2,1,2,1,1,1,1,2,1,2,2,1,4,1,5,2,177,1480,4,12,1,1,1,1,2,3,1,1,1,5,12,3,3,2,1,1,3,2,11,5,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,2,1,1,2,1,3,3,3,3,3,2,3,2,3,2,3,2,2,2,2,2,33,710,0
1,177,1481,1,6,7,1,4,5,4,1,11,0,3,4,2,4,6,5,7,3,2,2,1,1,1,2,2,1,5,1,1,1,5,1,2,4,4,1,4,1,2,2,1,5,1,1,4,4,1,4,4,4,2,1,1,1,1,1,1,2,5,2,1,2,2,2,5,2,177,1481,2,2,2,2,2,2,2,3,1,1,2,5,8,3,2,1,2,2,3,3,2,5,2,3,2,2,2,3,3,2,2,2,2,3,2,5,2,2,1,2,2,2,2,3,2,3,2,2,2,2,2,3,3,2,2,3,2,1,21,676,0
1,177,1482,1,6,5,1,3,5,4,1,3,8,5,4,2,3,7,5,8,3,2,3,1,1,1,2,2,2,5,2,1,1,7,2,2,1,1,1,3,1,2,3,3,3,3,1,3,1,4,6,4,4,1,3,2,1,1,2,1,1,2,3,2,2,1,3,3,2,177,1482,2,8,2,4,3,4,2,3,2,1,2,4,1,1,2,2,2,2,3,3,10,5,3,3,3,2,3,4,3,3,2,2,2,2,1,2,2,2,5,2,1,2,2,3,3,3,3,2,2,3,3,2,3,3,2,3,3,2,44,774,0
1,177,1483,1,6,5,3,4,5,4,1,4,6,7,8,7,1,7,6,7,2,2,2,4,1,1,2,1,1,5,1,1,1,11,1,1,3,5,1,2,1,2,1,1,1,4,1,3,2,1,6,4,4,1,1,4,5,4,2,1,1,1,2,1,3,2,2,3,2,177,1483,3,5,2,1,1,1,2,2,1,1,1,3,3,2,4,1,1,2,2,3,11,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,2,2,5,1,1,2,3,1,3,3,3,3,1,3,2,3,3,1,4,1,1,3,36,485,0
1,177,1484,1,6,0,2,3,4,4,1,0,9,7,2,1,4,6,5,7,3,2,2,1,1,1,2,2,3,5,1,1,1,12,2,2,3,2,2,2,1,1,2,1,2,1,1,4,4,1,12,4,4,2,1,3,3,2,2,1,1,2,3,2,2,1,2,1,2,177,1484,1,12,0,0,0,0,0,5,6,5,6,6,12,5,6,5,4,4,5,5,12,6,0,0,0,0,4,5,4,0,0,0,0,5,4,7,3,3,0,6,4,5,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,5,36,463,0
1,177,1485,1,6,3,1,4,8,6,1,4,9,0,1,2,3,6,8,0,3,2,1,1,2,1,1,1,3,0,2,1,1,12,1,1,4,1,1,2,1,2,1,1,3,2,1,2,2,1,12,1,5,2,2,5,3,2,2,1,3,2,0,2,0,3,2,0,2,177,1485,3,12,0,0,0,0,0,5,6,5,6,6,12,5,6,5,4,4,5,5,12,6,0,0,0,0,4,5,4,0,0,0,0,5,4,7,3,3,0,6,4,5,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,5,36,450,0
1,177,1486,1,6,1,5,4,4,4,1,0,9,7,2,1,3,6,5,11,4,1,5,1,1,1,0,2,2,5,1,1,1,12,4,4,5,1,2,3,1,4,5,5,5,5,1,4,4,1,8,1,4,4,3,1,1,4,2,0,0,0,0,0,0,0,0,0,2,177,1486,0,12,0,0,0,0,0,5,6,5,6,6,12,5,6,5,4,4,5,5,12,6,0,0,0,0,4,5,4,0,0,0,0,5,4,7,3,3,0,6,4,5,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,5,36,494,0
1,177,1487,1,6,4,1,3,5,4,1,4,10,6,5,1,3,6,5,6,2,2,1,1,1,1,1,1,2,5,1,1,1,1,3,1,3,1,3,2,1,2,3,1,1,1,1,3,3,1,8,4,4,2,2,2,1,1,2,1,3,4,3,2,2,3,1,5,2,177,1487,3,1,1,2,2,1,1,2,1,1,1,2,12,1,1,1,1,2,3,4,11,6,3,3,3,2,3,4,3,3,3,2,3,4,3,5,2,2,1,1,2,2,4,4,4,4,4,4,4,4,2,4,3,1,2,2,1,1,56,519,0
1,177,1488,1,6,4,1,4,4,4,1,5,8,8,1,1,7,0,6,0,3,1,5,1,1,1,2,1,3,5,0,1,1,12,1,2,1,1,2,2,1,2,1,2,2,4,1,2,2,1,12,4,4,0,3,1,5,4,2,1,4,3,1,2,2,4,1,5,2,177,1488,3,12,1,1,2,5,4,1,1,1,2,4,12,1,1,2,1,3,2,1,12,6,2,2,1,2,1,5,1,2,0,0,0,5,4,6,1,2,1,5,4,1,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,5,27,792,0
1,177,1489,1,6,4,1,4,4,4,1,4,5,7,1,1,1,5,4,0,2,2,1,4,1,1,1,1,1,4,1,1,1,1,1,1,4,3,2,1,1,2,2,1,1,5,1,4,4,1,7,4,4,2,1,3,2,3,2,2,3,1,2,2,2,1,2,0,2,177,1489,2,12,2,3,1,4,3,3,1,1,2,1,12,4,1,1,1,1,4,1,12,5,3,2,2,2,3,4,3,3,1,2,3,4,3,5,2,2,1,6,2,1,4,4,4,4,1,4,4,4,2,4,4,5,2,1,1,1,43,717,0
1,177,1490,1,6,4,1,5,5,4,1,3,11,6,8,4,2,8,6,4,3,2,2,1,1,1,2,2,2,5,1,1,1,12,1,2,3,2,2,2,3,2,5,1,1,1,1,2,4,1,8,4,4,4,3,1,1,1,2,2,3,2,1,3,2,3,1,6,2,177,1490,1,1,1,3,3,3,1,2,1,1,2,2,2,1,1,1,1,2,2,4,12,5,1,2,1,1,1,3,1,2,2,2,2,3,1,5,1,2,2,2,2,2,1,3,3,3,3,3,3,3,2,3,2,1,2,2,2,1,21,437,0
1,177,1491,1,6,3,1,5,5,4,1,0,7,0,3,5,4,9,8,0,2,2,3,6,1,1,1,2,3,5,0,1,2,12,3,1,1,1,1,1,3,2,2,1,1,1,1,4,3,3,12,4,4,1,3,1,5,1,2,1,3,3,1,3,3,3,1,5,2,177,1491,3,12,3,5,5,5,1,1,1,1,3,5,12,1,1,1,1,3,1,5,12,6,2,2,2,2,1,1,2,2,1,2,1,1,2,5,2,2,1,3,2,2,1,4,4,4,4,4,4,4,1,1,2,1,3,3,2,1,44,754,0
1,177,1492,1,6,2,1,4,6,4,0,3,11,6,1,2,1,8,6,6,3,2,3,1,1,0,1,2,2,5,1,1,3,12,4,1,2,4,2,2,1,2,5,5,5,5,1,1,4,4,12,0,5,2,2,3,2,2,3,1,2,1,3,2,0,1,2,5,2,177,1492,0,12,2,1,1,4,2,5,6,1,1,3,12,1,1,1,1,3,5,1,12,6,0,2,3,3,4,3,2,3,3,3,3,4,3,5,2,2,2,1,1,1,4,4,4,4,4,4,4,4,2,5,1,2,3,3,1,1,21,645,0
1,177,1493,1,6,2,1,2,4,4,1,3,6,7,3,1,4,6,5,7,3,1,5,1,1,1,2,1,2,5,1,1,1,7,1,4,1,5,2,3,1,2,4,5,5,1,1,2,2,1,6,4,4,2,3,4,1,2,2,2,2,2,3,1,2,1,3,1,2,177,1493,3,12,1,4,3,5,3,3,2,1,4,4,4,1,1,2,1,3,1,2,5,5,1,2,2,1,1,2,1,2,2,1,1,3,3,5,2,2,0,1,2,2,1,1,4,4,4,4,4,4,2,4,1,2,2,2,4,5,56,887,0
1,177,1494,1,6,0,1,4,5,4,1,11,2,0,0,4,3,2,8,11,3,2,1,4,2,1,1,1,2,3,3,1,1,5,1,4,1,5,1,1,4,2,1,1,1,3,1,4,1,1,6,4,4,2,1,1,1,1,2,1,3,3,1,2,2,3,3,6,2,177,1494,2,10,3,3,2,4,4,2,1,1,3,5,12,1,2,1,1,1,3,1,11,6,3,2,2,2,3,4,3,3,2,1,2,4,2,1,2,2,1,1,1,1,4,1,4,4,4,4,4,4,1,4,2,4,2,2,1,1,36,412,0
1,177,1495,1,6,7,1,4,4,4,3,0,8,6,2,1,4,0,5,2,2,2,1,1,1,1,1,2,1,0,2,1,1,12,1,3,2,5,2,2,1,2,3,1,2,1,1,1,2,1,12,4,4,2,3,4,2,1,1,0,0,0,0,0,0,0,0,0,2,177,1495,0,12,0,0,0,0,0,5,6,5,6,6,12,5,6,2,1,4,5,5,12,6,0,0,0,0,4,5,4,0,0,0,0,5,4,7,3,3,0,6,4,5,2,3,3,3,4,4,2,3,2,2,5,1,3,1,1,2,21,471,0
1,177,1496,1,6,5,2,3,4,4,1,0,4,0,3,1,4,5,8,0,3,1,5,4,1,1,2,1,2,4,1,1,1,12,1,1,4,5,4,2,3,1,2,1,1,0,0,0,0,0,12,0,5,0,5,5,0,0,3,0,0,0,0,0,0,0,0,0,2,177,1496,0,12,0,0,0,0,0,5,6,5,6,6,12,5,6,5,4,4,5,5,12,6,0,0,0,0,4,5,4,0,0,0,0,5,4,7,3,3,0,6,4,5,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,5,22,530,0
