CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.5..1,Q.6B.,Q.7.,Q.8.,Q.9A.,Q.9B.,Q.9C.,Q.9D.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21A.,Q.21B.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26A.,Q.26B.,Q.27.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.30C.,Q.30D.,Q.31A.,Q.31B.,Q.31C.,Q.31D.,Q.31E.,Q.31F.,Q.31G.,Q.31H.,Q.31I.,Q.31J.,Q.31K.,Q.31L.,Q.31M.,Q.31N.,Q.31O.,Q.31P.,Q.31Q.,Q.31R.,Q.31S.,Q.31T.,Q.32.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.36A.,Q.36B.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.36C.,Q.36D.,Q.36E.,Q.36F.,Q.36G.,Q.36H.,Q.36I.,Q.37A.,Q.37B.,Q.38.,Q.39.,Q.40A.,Q.40B.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44.,Q.47A.,Q.47B.,Q.47C.,Q.47D.,Q.47E.,Q.49.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.51A.,Q.51B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.54C.,Q.54D.,Q.54E.,Q.55A.,Q.55B.,Q.56.,Q.57.,Q.58.,Q.58..1,Q.58..2,Q.58..3,Q.58..4,Q.58..5,Q.58..6,Q.58..7,Q.58..8,Q.58..9,Q.58..10,Q.58..11,Q.58..12,Q.59.,Q.60A.,Q.60B.,Q.61A.,Q.61A..1,Q.61B.
1,101,274,2,1,4,2,4,2,4,45,4,2,1,2,3,1,2,2,1,2,1,2,3,2,3,8,1,2,1,3,1,2,2,2,4,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,4,1,2,3,2,1,1,2,101,274,2,2,2,1,1,2,1,1,1,1,1,5,2,2,2,2,3,4,3,4,4,4,4,4,4,1,5,1,2,3,1,0,1,2,1,2,1,1,1,2,5,25,65,5,0,1,3,3,3,1,2,2,2,2,2,2,2,2,1,2,2,2,3,3,3,3,4,4
1,101,275,2,3,5,1,4,8,4,0,4,7,1,1,3,3,3,0,2,1,0,2,0,3,1,0,3,2,1,2,2,2,3,2,6,2,2,2,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,3,1,1,2,101,275,2,1,1,1,1,1,1,1,0,0,0,2,1,1,2,1,1,2,2,2,4,2,4,4,4,4,0,1,5,0,0,0,1,2,1,2,1,1,0,0,0,5,90,5,0,1,4,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,4,3,0
1,101,276,2,3,5,1,3,7,4,16,4,4,1,2,3,3,3,0,2,2,0,1,4,2,1,8,0,0,1,2,2,2,2,2,3,1,1,2,2,1,1,4,1,2,1,1,4,4,4,4,1,4,4,1,4,4,4,4,1,4,1,3,2,1,3,3,1,1,2,101,276,2,1,1,1,1,1,1,1,1,3,1,1,3,2,1,1,2,2,4,4,4,4,4,4,4,4,4,1,5,1,5,0,1,3,1,3,2,2,1,1,0,0,0,0,98,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,4,3,4
1,101,277,2,3,5,2,3,4,4,30,4,4,1,2,3,1,1,3,1,1,1,3,3,1,3,8,2,2,1,2,2,1,3,2,2,1,1,1,2,1,1,4,4,4,2,4,2,1,1,4,1,1,1,2,1,4,1,2,1,4,1,3,1,1,3,2,1,1,2,101,277,2,2,1,1,1,2,2,3,3,1,2,1,3,3,1,2,2,4,4,2,4,4,4,4,4,1,5,1,5,3,5,0,2,3,2,3,2,2,1,2,0,1,79,20,0,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,1
1,101,278,2,3,5,1,3,4,4,17,4,7,1,1,3,2,2,2,2,1,1,2,3,3,1,4,2,2,1,3,2,2,3,1,0,1,1,3,2,3,2,4,1,4,2,4,4,4,1,4,4,4,1,2,1,4,2,2,1,4,5,2,1,1,2,3,3,1,2,101,278,2,2,1,1,1,2,2,1,1,2,1,1,3,1,1,2,1,2,4,4,4,1,4,4,4,1,1,1,4,5,1,3,1,3,1,3,2,1,1,2,5,15,30,20,30,3,2,3,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,3,4,3,1
1,101,279,2,3,5,3,3,4,4,60,4,9,1,3,3,2,3,2,1,2,1,2,2,1,1,1,2,2,1,5,1,2,2,1,3,1,1,1,2,2,1,4,4,4,2,4,4,4,1,4,1,4,4,4,4,4,4,4,4,4,5,2,1,4,3,3,3,1,2,101,279,2,3,3,1,1,2,3,1,2,3,1,1,3,1,1,1,3,4,3,3,4,4,4,4,3,1,1,1,3,4,1,1,1,3,1,3,2,1,2,2,0,10,50,10,30,2,1,1,3,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,5,4
1,101,280,2,2,5,3,4,6,3,56,4,9,1,2,3,3,1,1,2,2,2,1,2,1,3,2,2,2,1,4,3,3,1,2,1,1,1,1,3,1,1,4,4,1,2,4,4,4,4,4,4,4,1,2,4,4,4,2,2,4,5,1,1,1,2,2,1,1,2,101,280,2,1,1,1,1,3,3,1,2,2,2,2,3,3,2,2,2,3,1,2,1,2,4,1,2,3,3,2,0,0,1,4,1,4,2,3,2,1,1,2,10,10,20,60,0,1,2,4,3,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,5,3,4
1,101,281,2,3,5,1,3,4,4,72,4,11,1,1,3,1,1,3,1,1,1,2,2,3,2,8,1,0,0,0,2,1,2,0,4,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,1,1,2,1,0,0,4,1,2,2,1,1,1,2,3,2,1,1,2,101,281,2,3,3,1,1,3,3,3,2,3,2,1,1,1,1,4,2,4,4,4,4,4,4,4,4,1,1,1,2,2,0,2,1,3,2,3,1,1,1,0,0,20,80,0,0,2,0,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,3,3,3,4,3,1
1,101,282,2,3,5,2,4,7,4,17,4,4,1,2,2,1,1,3,1,1,1,2,3,3,2,8,3,2,2,3,1,1,2,2,0,1,1,2,2,2,1,4,3,1,1,4,3,3,4,1,4,4,2,1,1,4,4,4,3,1,5,4,1,1,3,3,1,1,2,101,282,2,1,1,1,1,2,2,1,1,1,2,3,3,1,1,3,2,4,4,2,4,4,4,4,4,2,1,1,1,5,1,1,1,1,1,1,1,1,1,2,0,0,90,10,0,2,1,3,3,2,2,1,2,2,2,2,2,2,2,2,1,2,4,5,2,4,0,2
1,101,283,2,3,5,1,3,5,4,30,4,4,1,2,2,3,1,3,2,1,1,2,3,3,3,8,2,2,2,3,2,2,1,1,5,1,1,2,2,2,2,1,2,2,1,1,1,2,2,1,1,2,3,2,2,4,4,1,1,1,1,4,3,3,2,2,1,1,2,101,283,2,2,2,1,1,2,3,3,1,1,2,1,3,1,1,4,4,4,3,4,3,4,4,4,4,1,1,1,1,1,2,4,1,1,1,1,2,1,1,2,20,5,65,7,3,1,1,3,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,4,1
1,101,284,2,1,3,1,4,8,1,75,4,11,1,2,2,3,3,0,2,2,1,2,3,1,2,3,1,1,2,2,2,2,2,2,0,1,1,1,2,1,1,1,1,4,2,1,1,1,1,2,1,4,1,3,1,1,1,1,3,1,1,3,2,3,2,2,1,1,2,101,284,2,1,1,1,1,3,3,3,1,1,2,2,1,1,1,2,2,3,4,4,4,3,4,4,4,1,1,1,1,5,1,4,1,2,1,2,2,1,1,2,35,40,25,0,0,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,4,0,3
1,101,285,2,2,3,1,3,9,3,40,4,9,1,2,2,2,1,4,2,1,2,2,2,3,2,0,1,3,2,2,2,3,3,2,4,2,3,2,2,2,1,2,1,2,1,4,2,1,1,2,2,2,1,2,1,1,1,4,2,4,5,3,3,4,0,2,1,1,2,101,285,2,3,3,1,1,1,1,3,0,1,2,2,3,1,2,3,3,4,4,3,4,4,4,4,0,4,2,1,5,2,5,3,3,1,3,2,3,1,1,2,5,0,93,2,0,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,6,2,4,0,0
1,101,286,2,3,5,3,2,4,3,25,4,9,1,2,2,3,2,3,1,2,1,2,3,3,1,8,1,2,2,7,1,2,2,2,3,2,3,2,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,3,3,1,1,2,101,286,2,3,3,1,1,2,2,1,0,1,2,1,3,3,1,4,2,4,4,2,4,4,4,4,4,3,5,5,5,5,5,4,1,1,1,2,3,1,0,2,0,10,80,10,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,3,3,4,3,4
1,101,287,2,2,4,2,4,10,3,140,4,10,1,2,2,1,3,4,3,1,1,3,4,1,1,0,1,1,2,5,1,1,2,2,1,2,2,1,2,1,1,2,2,0,3,0,1,1,4,4,2,4,2,4,4,4,1,4,2,4,5,4,1,3,3,2,1,1,2,101,287,2,1,1,1,1,2,2,1,2,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,1,2,1,4,1,3,1,1,1,1,0,5,90,5,0,2,1,2,3,2,2,2,2,2,2,1,2,2,2,2,2,1,4,2,2,4,5,3
1,101,288,2,2,4,2,3,8,2,80,4,4,1,2,2,3,1,1,1,1,1,2,3,1,3,2,2,2,2,2,2,2,2,2,4,1,1,2,2,2,1,4,4,4,2,4,4,4,1,4,1,1,4,1,2,4,4,4,2,4,5,4,3,3,3,3,1,1,2,101,288,2,2,3,1,1,2,2,3,3,1,1,1,2,2,1,2,4,4,4,4,4,4,4,4,4,2,1,1,3,1,1,4,1,2,1,1,1,1,1,2,60,40,0,1,0,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,4,3,2,4,3,4
1,101,289,2,2,3,1,4,8,3,60,4,8,1,3,2,3,1,1,2,1,1,2,2,3,3,8,2,1,2,5,2,2,4,2,2,2,2,1,3,1,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2,3,3,3,2,1,1,3,3,1,3,2,101,289,2,3,3,1,1,2,3,3,1,2,2,1,3,3,1,2,1,2,1,2,4,2,4,4,4,1,5,5,5,2,1,2,2,3,2,2,2,2,1,2,0,0,0,0,98,1,4,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,4,2,2,4,0,5
1,101,290,2,3,6,2,4,4,3,4,4,9,1,3,2,2,3,3,1,1,2,3,3,3,2,8,2,2,2,2,2,1,2,2,3,1,1,1,2,1,1,2,1,2,1,1,4,4,4,2,1,4,2,4,1,2,2,4,3,1,5,2,1,3,3,3,1,1,2,101,290,2,1,1,1,1,1,2,1,1,1,1,1,3,2,3,2,2,4,4,4,4,4,4,4,2,1,1,1,4,2,4,3,3,2,3,3,2,1,1,1,2,5,50,3,40,2,4,3,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,3,3,0,0,2
1,101,291,2,2,5,1,4,11,3,51,4,8,1,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,0,2,1,2,1,3,1,1,1,2,1,1,1,3,4,2,1,4,1,4,2,4,2,4,4,4,2,4,4,2,4,5,2,3,4,1,2,1,1,2,101,291,2,2,1,1,1,2,2,1,1,3,1,1,3,3,2,2,2,4,2,4,4,4,4,4,4,1,2,2,5,3,1,1,1,2,1,2,2,1,2,2,20,30,45,5,0,1,3,3,3,2,2,2,1,2,2,2,1,2,2,2,2,1,1,6,6,4,3,4
1,101,292,2,1,5,1,4,3,3,8,4,9,1,2,2,2,3,2,2,1,1,0,2,1,3,1,1,1,2,1,2,2,2,2,3,3,2,2,2,2,1,1,2,2,2,0,2,2,4,2,2,2,2,2,2,2,2,3,3,2,3,2,1,1,3,3,1,1,2,101,292,2,2,2,1,1,2,1,1,2,1,2,1,3,2,2,2,2,2,3,1,4,2,4,4,2,4,4,1,4,1,4,1,2,3,3,3,2,1,1,2,2,8,50,30,10,2,1,3,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,5,1,1,4,4
1,101,293,2,2,6,1,4,7,2,30,4,10,1,1,2,1,3,0,2,1,2,1,4,1,2,1,1,2,2,3,2,3,3,2,6,2,1,2,2,2,2,1,2,2,3,4,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,3,3,1,3,3,1,1,2,101,293,2,1,1,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,4,2,4,2,4,4,4,1,5,2,5,3,1,2,2,3,2,3,1,1,2,2,0,30,60,10,0,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,3,4,4
1,101,294,2,3,5,1,3,4,4,25,4,4,1,2,2,2,1,3,2,1,2,2,3,3,3,8,1,2,2,2,1,2,3,2,3,1,1,3,2,2,2,4,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,4,1,4,3,3,2,1,2,101,294,2,1,2,1,1,2,3,1,2,3,2,1,1,1,1,2,2,3,3,2,3,2,3,3,3,1,1,1,2,3,3,2,1,3,1,3,3,2,1,1,10,25,40,25,0,3,1,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,6,3,5,4,4
1,101,295,2,3,5,1,3,4,4,28,4,13,1,1,2,3,1,3,2,1,2,1,1,1,3,8,2,1,2,1,2,2,4,2,2,3,2,3,2,2,3,4,3,1,3,3,3,4,3,3,3,3,3,3,3,3,1,4,3,3,3,1,1,4,3,3,3,1,2,101,295,2,3,3,2,1,2,2,3,0,2,3,5,3,1,1,2,1,2,1,4,4,4,4,4,4,4,4,1,4,4,1,3,2,4,1,2,2,2,1,1,15,15,10,40,20,3,1,1,3,2,2,2,2,1,2,2,2,1,2,2,2,2,4,1,1,4,5,4
1,101,296,2,3,5,1,3,4,4,30,4,3,1,1,2,2,1,2,2,1,2,3,1,3,3,8,2,1,2,3,2,2,3,2,3,2,3,2,2,1,2,4,1,4,2,4,2,4,2,4,4,4,0,1,4,0,1,4,3,1,1,1,1,2,3,1,1,1,2,101,296,2,3,1,1,1,3,3,1,1,1,2,2,2,3,1,2,2,2,2,2,4,4,4,4,2,4,1,1,5,3,2,2,2,3,2,2,2,2,1,1,0,0,75,25,0,1,3,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,4,2,2,4,2,3
1,101,297,2,1,5,3,4,3,4,70,4,4,1,2,2,1,2,2,1,1,2,2,2,3,3,1,3,3,2,3,1,2,2,2,0,2,0,1,2,1,1,1,4,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,1,1,3,2,1,1,2,101,297,2,2,1,1,1,2,2,1,2,1,1,2,3,1,1,4,4,4,4,2,4,2,4,4,4,1,1,1,4,3,1,2,1,4,2,3,1,1,1,2,62,3,70,15,10,1,4,2,3,2,2,2,2,1,2,2,2,2,2,2,2,1,1,6,2,4,3,3
1,101,298,2,3,5,1,2,7,4,7,4,9,1,2,2,3,1,2,1,2,1,3,4,1,1,1,1,2,2,3,1,1,2,2,2,1,1,1,2,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,2,1,3,3,3,1,1,2,101,298,2,1,1,1,1,3,3,3,1,1,1,1,2,2,1,1,2,3,3,4,4,4,3,4,4,1,2,1,2,2,3,3,2,2,1,2,1,1,1,2,0,10,60,0,30,2,1,4,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,4,3,4
1,101,299,2,2,3,3,4,8,3,60,4,10,1,1,2,2,3,3,2,1,2,1,1,3,3,10,2,2,3,3,2,2,2,0,2,2,3,1,2,1,1,4,1,2,2,4,4,1,2,1,1,1,2,1,1,4,4,4,2,1,1,1,1,3,2,2,1,1,2,101,299,2,1,1,1,1,2,3,3,1,3,2,2,1,2,2,3,2,4,2,3,4,4,4,4,2,1,1,1,2,3,1,2,1,3,1,2,1,1,1,1,2,65,25,3,5,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,3,2,1,5,4,4
1,101,300,2,2,4,2,4,11,3,40,4,4,1,1,2,2,3,2,1,2,2,2,2,1,2,8,2,3,3,2,2,3,3,2,4,1,2,2,2,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,3,1,2,4,1,1,3,2,1,1,2,101,300,2,1,1,1,1,2,1,3,2,1,2,2,1,1,3,2,4,4,4,4,4,3,4,4,4,3,1,1,1,3,1,2,1,2,2,3,2,1,1,2,0,53,20,20,10,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,3,3,3,4,5,4
1,101,301,2,2,5,1,4,8,3,60,4,3,1,1,2,3,1,1,2,2,3,1,1,1,2,2,2,2,4,3,2,1,2,1,4,2,5,3,3,2,2,1,3,1,2,2,4,1,3,3,2,2,1,2,0,1,0,1,3,1,1,1,1,1,3,3,1,1,2,101,301,2,1,1,1,1,2,3,3,1,2,1,5,1,1,2,1,1,3,4,4,4,1,4,4,4,1,4,1,4,4,4,3,1,1,1,1,2,1,2,1,0,0,70,20,10,3,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,5,2,1,4,1
1,101,302,2,3,5,1,3,5,4,15,4,10,1,3,2,2,1,4,2,1,1,3,3,2,2,8,1,3,4,3,2,2,2,2,2,2,3,2,2,2,2,4,4,1,2,4,2,1,2,1,1,4,1,1,1,1,1,4,1,2,5,2,1,4,3,3,1,1,2,101,302,2,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1,2,4,3,4,4,4,4,4,4,3,5,1,5,5,1,3,1,4,1,3,3,1,1,2,2,5,50,5,38,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,3,1,2,4,2,3
1,101,303,2,3,5,2,3,4,4,40,4,3,1,3,2,2,1,2,2,2,1,2,2,3,2,8,2,2,4,3,2,2,3,2,2,1,1,2,2,2,2,4,4,1,1,1,4,4,1,1,1,4,1,2,4,4,4,2,3,1,5,2,3,4,3,3,1,1,2,101,303,2,3,3,1,1,3,3,3,2,1,1,2,2,1,1,2,2,4,3,4,4,3,4,4,4,1,3,1,2,2,2,4,1,2,3,2,2,1,1,2,0,5,80,5,10,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,3,3,3,4,4
1,101,304,2,2,2,1,3,4,4,40,4,3,1,1,2,2,1,3,2,1,2,3,2,3,2,0,2,2,4,3,2,2,3,2,4,2,2,2,2,2,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,2,3,3,1,1,2,101,304,2,1,1,1,1,2,2,1,1,3,2,1,3,1,2,1,2,2,2,2,3,2,4,4,3,1,1,1,1,2,1,2,1,3,1,3,1,1,1,0,0,10,80,10,0,2,1,3,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,3,3,2,4,2
1,101,305,2,2,5,3,4,3,3,30,4,9,1,1,2,2,3,4,1,2,0,3,3,0,1,8,2,1,4,1,2,2,2,2,3,2,2,1,1,2,2,2,1,4,3,4,2,4,4,4,1,1,1,2,4,4,4,4,3,4,5,4,3,4,2,3,3,1,2,101,305,2,1,1,1,1,2,3,1,2,4,1,1,3,1,4,1,1,4,4,1,4,4,4,4,4,1,3,1,5,2,5,2,3,3,3,2,1,1,1,2,10,30,0,0,60,1,2,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,4,3,4
1,101,306,2,2,3,1,4,8,3,40,4,9,1,2,2,3,1,1,2,1,1,2,2,1,2,4,1,2,4,2,2,2,2,2,3,1,1,2,1,1,1,1,4,3,4,1,4,4,2,4,4,1,2,4,4,4,4,3,4,2,3,4,3,3,3,3,1,1,2,101,306,2,3,1,1,1,2,3,1,1,1,2,1,3,1,1,1,1,2,4,4,4,2,4,4,2,1,4,1,5,5,1,2,1,2,1,2,2,1,1,1,5,95,0,0,0,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,3,4
1,101,307,2,2,0,2,4,7,3,25,4,11,1,1,2,2,1,3,1,2,1,2,2,2,1,8,1,2,4,3,2,2,2,2,4,2,3,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,1,2,3,3,1,1,2,101,307,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,2,4,1,4,4,4,1,1,1,3,5,1,2,1,1,1,1,1,2,2,2,10,20,65,5,0,1,1,3,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,5,2,4,3,3
1,101,308,2,2,4,1,4,4,3,75,4,11,1,3,2,3,1,2,2,1,2,2,2,1,2,8,2,1,4,3,2,2,3,2,3,4,4,1,2,1,2,1,4,2,2,4,4,3,1,4,1,2,2,3,3,4,4,4,2,4,5,3,3,4,3,3,1,1,2,101,308,2,2,3,1,1,2,3,3,1,2,2,1,2,1,1,1,0,0,0,0,0,1,0,0,0,3,1,1,5,3,1,0,1,3,1,2,2,1,1,2,5,10,76,10,0,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,4,3,4
1,101,309,2,2,5,3,4,11,0,60,4,3,1,1,2,2,1,1,2,2,2,2,2,1,2,8,2,1,4,3,2,1,2,2,1,1,1,3,2,2,2,1,3,4,2,1,4,1,4,3,3,2,1,2,0,1,0,1,3,1,1,3,3,4,3,3,3,1,2,101,309,2,1,1,1,1,2,3,3,1,3,1,2,1,1,2,1,2,4,2,1,4,1,4,4,4,1,1,1,1,1,2,3,1,1,1,1,1,1,2,2,10,20,70,0,0,1,3,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,4,5,1
1,101,310,2,2,2,1,4,8,3,45,4,9,1,1,2,2,1,1,2,1,3,1,2,3,3,2,1,2,4,2,2,3,2,2,4,2,2,2,2,2,1,3,3,1,2,2,2,2,1,1,2,3,2,2,2,2,3,2,3,1,2,2,1,4,3,3,1,3,2,101,310,2,3,3,1,1,1,1,1,2,2,2,5,2,2,2,1,2,4,4,4,4,2,4,4,4,1,5,1,5,5,3,3,2,3,2,4,2,2,1,2,0,25,50,25,0,1,1,3,3,2,2,2,2,1,2,2,2,1,2,2,2,2,3,3,6,4,3,4
1,101,311,2,2,3,1,3,3,4,20,4,9,1,1,2,2,1,2,1,1,1,2,2,1,1,1,1,3,4,3,1,2,2,1,4,1,1,1,2,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,2,2,3,3,1,1,2,101,311,2,1,1,1,1,2,3,3,1,3,1,5,3,1,2,2,4,4,4,2,4,2,4,4,4,1,2,1,2,5,2,3,1,2,1,2,1,1,2,2,0,0,99,1,0,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,4,3,1
1,101,312,2,3,5,2,3,5,4,20,4,0,1,1,2,3,1,4,2,1,2,1,1,1,3,8,2,2,4,3,3,3,4,2,2,2,2,2,2,2,2,4,2,4,3,4,1,4,3,4,1,3,3,3,3,2,4,3,3,4,3,1,1,4,3,3,1,3,2,101,312,2,2,2,1,1,2,1,3,1,3,3,2,3,2,2,1,1,2,2,4,4,2,4,4,4,3,2,1,4,1,1,3,1,3,1,3,2,1,1,2,5,0,75,0,20,2,3,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,4,2,2,4,5,4
1,101,313,2,3,5,1,2,7,4,19,4,10,1,1,2,3,1,3,3,1,1,3,2,1,3,8,2,2,4,3,2,2,2,2,3,2,3,1,2,1,1,1,2,1,2,4,1,1,2,2,4,1,2,2,1,1,1,1,2,1,1,2,1,1,3,3,1,1,2,101,313,2,3,3,1,1,3,3,1,2,1,2,5,1,1,1,2,2,3,2,3,4,4,4,4,2,1,5,5,4,5,1,4,3,3,2,3,2,2,1,2,5,5,80,0,10,1,1,1,3,2,2,1,2,2,2,2,1,2,2,2,2,2,3,1,1,4,3,2
1,101,314,2,1,0,0,4,9,1,75,4,2,1,1,2,2,3,0,2,2,1,3,2,1,1,8,2,2,4,3,2,2,2,2,0,2,2,1,2,1,1,4,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,5,2,1,2,2,3,1,1,2,101,314,2,1,1,1,1,3,1,3,1,1,1,1,3,1,2,1,1,4,4,2,4,4,4,4,4,1,5,1,1,1,3,4,3,2,1,2,3,1,0,0,0,8,90,2,0,2,3,1,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,6,6,4,3,4
1,101,315,2,3,5,1,2,12,4,130,4,10,1,2,2,3,3,4,2,1,0,2,3,2,2,1,1,2,4,3,2,2,6,0,4,3,2,3,3,2,2,4,2,2,3,1,2,2,1,2,2,1,2,3,4,4,4,1,2,2,1,2,1,2,3,3,1,1,2,101,315,2,1,1,1,1,2,2,1,2,1,2,2,3,3,1,2,1,2,1,1,3,3,3,4,2,4,1,1,2,1,1,2,1,3,2,3,1,2,1,2,15,15,60,10,0,1,1,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,4,3,3,4,3,4
1,101,316,2,2,5,1,3,5,4,15,4,9,1,2,2,2,3,4,2,2,1,2,2,1,1,8,3,3,1,3,1,1,2,2,3,1,1,1,1,2,2,4,2,2,4,4,4,4,4,4,4,4,1,4,4,4,4,4,1,1,5,3,3,4,3,3,1,1,2,101,316,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3,4,4,4,2,0,1,4,4,4,1,1,1,3,3,1,1,1,3,1,3,2,1,1,2,0,1,89,10,0,2,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,4,4,5,1
1,101,317,2,2,5,1,4,8,3,50,4,4,1,2,2,2,1,2,1,2,2,2,2,2,3,4,1,2,1,3,2,1,2,2,6,1,1,1,2,1,1,2,1,4,3,1,2,2,2,1,2,4,2,2,2,1,3,4,3,1,2,3,3,1,3,3,1,1,2,101,317,2,3,3,1,1,2,2,3,1,4,2,2,3,2,1,2,2,4,4,4,4,3,4,4,4,3,1,1,4,3,5,3,1,3,1,3,2,1,1,2,5,15,70,10,0,1,2,3,3,2,2,1,2,2,2,2,2,1,2,2,2,2,3,2,2,4,3,1
1,101,318,2,3,5,1,3,4,4,27,4,9,1,1,2,3,1,1,1,2,2,2,2,1,3,8,2,1,1,2,2,2,2,2,4,1,1,2,3,1,1,4,4,4,2,2,4,4,1,4,4,4,2,2,4,4,4,4,4,4,5,3,1,4,3,3,1,1,2,101,318,2,1,3,1,1,2,2,1,0,1,2,1,3,3,2,4,1,4,2,1,4,2,3,4,4,1,5,1,3,2,1,2,2,1,1,1,1,1,1,1,5,5,90,0,0,1,1,3,3,1,2,2,2,2,2,2,1,2,2,2,2,2,4,2,2,4,0,4
1,101,319,2,3,5,1,3,4,4,56,4,11,1,2,2,3,1,3,2,1,2,2,2,1,2,8,2,2,1,3,2,2,2,2,4,3,2,1,2,1,1,4,1,4,2,4,4,1,4,4,1,1,1,1,1,4,4,4,4,2,5,4,1,2,3,3,1,1,2,101,319,2,2,1,1,1,3,3,3,3,1,1,1,3,3,1,2,4,4,4,3,4,4,4,4,4,1,1,1,3,2,2,4,1,5,2,3,2,1,1,1,1,0,20,70,9,2,1,3,3,2,2,2,2,2,2,1,2,2,1,2,2,2,4,2,1,4,3,4
