CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.15.,Q.16.,Q.17.,Q.18.,Q.19.,Q.20.,Q.21.,Q.22.,Q.23A.,Q.23B.,Q.23C.,Q.23D.,Q.23E.,Q.23F.,Q.23G.,Q.23H.,Q.23I.,Q.23J.,Q.23K.,Q.24.,Q.25.,Q.26.,Q.27A.,Q.27B.,Q.27C.,Q.27D.,Q.27E.,Q.27F.,Q.27G.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43.,Q.44.,Q.45.,Q.45..1,Q.45..2,CARD..1,DECK..1,BALLOT..1,FORM..1,X.,X..1,X..2,X..3,X..4,X..5,Q.46.,Q.47.,Q.48.,Q.49.,Q.50.,Q.51.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.58.,Q.59.,Q.0.,Q.60.,Q.61.,Q.62.,Q.63.,Q.64.,V.65.,V.66.,V.67.,V.68.,V.69.
1,205,947,4,4,34,3,11,99,2,6,10,1,4,1,3,4,4,2,1,2,3,3,1,1,3,1,1,2,1,3,1,1,1,1,1,1,2,2,3,3,2,3,1,1,2,1,4,2,2,2,2,2,1,2,2,3,6,2,25,7,3,1,1,1,1,2,2,205,947,4,1,2,2,2,2,2,6,12,1,1,1,3,1,3,2,2,1,2,4,3,0,1,2,2,2,2,1,2,2,2,730
1,205,948,4,4,25,3,11,99,2,1,10,2,3,2,2,2,3,1,1,3,3,4,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,3,3,3,3,3,2,2,2,2,3,4,6,2,22,7,2,1,1,1,1,2,2,205,948,4,2,2,2,2,2,2,9,4,2,1,1,3,3,3,2,2,4,2,4,3,0,2,4,4,3,3,1,2,2,2,709
1,205,949,4,4,26,2,1,1,2,6,10,1,4,2,3,4,4,2,1,3,3,4,2,2,2,1,1,1,1,2,3,1,2,1,1,1,2,2,2,3,3,3,1,3,3,2,3,2,4,2,2,2,1,2,2,4,6,2,18,7,3,1,3,1,1,1,2,205,949,4,2,2,2,2,2,2,9,4,2,1,1,3,2,2,2,2,4,3,4,3,0,2,2,2,2,1,1,2,2,7,384
1,205,950,4,4,30,3,11,99,2,3,10,2,3,2,1,2,3,2,1,2,3,4,1,1,2,1,1,2,1,3,3,1,3,1,1,1,2,2,2,2,2,2,1,4,3,2,4,3,4,2,2,2,1,2,1,4,7,2,23,7,3,1,3,2,2,2,2,205,950,4,1,2,2,2,2,2,9,0,1,1,1,1,2,0,2,0,1,3,2,1,0,1,1,2,2,2,1,2,2,5,509
1,205,951,4,3,32,2,3,3,2,6,10,1,3,2,1,3,6,2,1,3,4,5,1,3,1,1,1,1,1,1,3,3,3,1,3,1,2,2,2,4,4,3,1,1,4,3,3,2,4,1,2,4,2,3,3,4,7,2,16,9,1,1,1,1,2,2,2,205,951,4,1,2,2,1,2,2,5,13,1,1,3,3,2,3,3,2,3,3,5,4,0,2,1,3,3,4,1,2,2,6,556
1,205,952,4,3,32,2,2,2,2,1,10,2,1,2,3,4,3,2,1,1,2,2,1,3,2,1,1,2,1,1,2,1,1,2,1,1,2,1,3,4,4,3,3,3,2,3,3,2,2,2,2,2,2,2,0,1,7,2,3,7,3,2,3,2,2,2,2,205,952,4,2,1,2,2,2,2,14,13,1,1,1,1,2,3,3,4,2,1,4,4,0,2,1,3,3,2,1,2,2,4,316
1,205,953,4,4,32,2,2,2,2,1,10,2,1,2,2,3,0,2,3,3,5,7,1,2,2,1,1,2,1,2,2,1,3,1,1,1,2,2,3,3,3,3,1,3,3,3,3,2,2,2,4,3,2,3,2,1,7,2,15,8,3,1,2,1,1,1,2,205,953,4,1,2,2,2,2,2,8,4,2,3,3,3,2,4,3,2,2,2,4,3,0,1,3,3,2,2,1,2,2,8,105
1,205,954,4,4,33,2,1,2,2,6,10,2,4,2,2,3,6,1,1,3,4,5,2,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,3,3,3,3,1,3,3,3,3,2,4,2,2,2,1,1,3,4,7,2,19,7,3,1,1,1,1,2,2,205,954,4,2,2,2,2,2,2,9,2,4,3,2,3,2,2,1,4,4,2,4,4,0,2,2,2,4,1,1,2,2,7,440
1,205,955,4,3,35,2,11,99,2,6,10,1,4,1,3,4,3,1,1,3,3,4,0,3,2,1,1,2,1,1,2,1,1,1,1,1,2,1,2,3,2,3,1,3,3,3,3,4,3,3,2,2,1,2,1,2,7,2,11,8,3,1,1,1,1,2,2,205,955,4,2,2,2,2,2,2,9,3,1,1,1,1,1,3,2,2,1,3,3,2,0,1,3,2,2,1,1,2,2,5,507
1,205,956,4,4,28,3,11,99,2,6,10,2,3,3,2,4,6,1,2,3,5,5,2,2,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,3,3,3,1,3,2,3,3,2,3,2,2,2,2,2,1,2,7,2,12,0,3,1,1,2,2,2,2,205,956,4,2,2,1,2,2,2,9,4,2,3,3,3,2,3,2,2,1,2,3,2,0,1,3,3,3,3,1,2,2,1,505
1,205,957,4,4,26,3,11,99,2,6,10,2,4,2,3,3,5,2,1,3,3,3,1,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,3,3,3,1,3,3,2,3,2,3,3,3,2,1,2,1,2,8,2,11,7,3,1,1,1,1,2,2,205,957,4,1,2,2,2,2,2,9,6,1,1,1,2,3,2,3,2,2,3,4,2,0,1,2,2,3,3,1,2,2,2,594
1,205,958,4,3,24,3,1,1,1,6,10,1,4,2,2,3,4,2,1,3,4,4,2,1,1,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,4,4,2,4,3,3,3,2,3,3,1,1,1,1,2,1,7,1,1,7,3,1,4,2,2,2,2,205,958,4,1,2,2,2,2,2,9,4,2,1,1,3,2,3,2,2,1,1,1,2,0,1,4,3,2,1,1,2,2,6,517
1,205,959,4,4,30,3,11,99,1,6,10,2,3,1,3,4,5,3,1,3,3,5,1,1,2,1,1,2,1,3,2,1,2,2,1,1,2,1,2,4,2,3,1,4,4,1,3,2,2,3,3,2,3,3,1,4,6,2,20,7,3,1,2,2,2,2,2,205,959,4,1,2,2,2,2,2,14,13,1,1,3,1,1,2,1,4,2,1,4,3,0,2,4,3,5,3,1,2,2,7,510
1,205,960,4,4,30,3,11,99,1,6,10,1,4,2,3,3,4,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,3,1,2,1,2,3,2,2,2,1,4,3,3,3,4,2,1,2,1,2,1,3,6,2,13,7,2,1,2,1,1,2,2,205,960,4,1,2,2,2,2,2,1,12,1,1,2,1,2,1,2,2,1,1,2,1,0,2,2,3,2,2,1,2,2,7,554
1,205,961,4,4,30,3,2,2,1,6,10,1,4,1,3,3,6,2,1,3,2,3,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,4,2,4,1,1,4,2,2,3,4,2,1,3,1,1,3,4,6,2,18,7,3,1,1,1,1,2,2,205,961,4,1,2,2,2,2,2,9,13,1,1,1,3,3,3,1,2,2,2,2,2,0,2,2,4,2,1,1,2,2,7,525
1,205,962,4,4,30,3,11,99,1,6,10,1,4,2,2,3,5,2,3,3,4,4,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,1,3,3,3,3,2,1,1,2,1,2,6,2,2,8,3,1,1,1,2,2,2,205,962,4,1,2,2,2,2,2,5,4,1,1,1,3,1,3,2,1,1,2,2,1,0,1,2,2,5,1,1,2,2,6,500
1,205,963,4,4,30,3,11,99,1,6,10,1,3,2,2,3,6,2,1,3,4,4,1,2,1,1,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,2,1,1,3,3,3,2,3,2,3,3,1,3,3,0,6,2,14,8,4,1,3,1,1,2,2,205,963,4,2,2,2,2,2,2,0,0,4,0,2,3,2,2,1,2,2,3,5,3,0,2,2,3,3,2,1,2,2,2,723
1,205,964,4,4,30,3,11,99,1,6,10,1,2,2,3,4,4,2,1,2,2,3,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,3,2,3,1,3,3,2,3,2,2,2,4,2,2,2,3,4,6,2,20,7,3,1,1,1,1,2,2,205,964,4,1,2,2,2,2,2,9,13,2,1,2,1,1,2,2,2,3,3,4,3,0,2,2,2,4,3,1,2,2,2,573
1,205,965,4,3,30,2,11,99,1,6,10,1,4,2,3,3,4,1,1,2,2,3,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,3,3,3,1,3,2,2,3,2,2,3,1,2,1,1,1,1,6,2,7,7,3,1,2,1,2,2,2,205,965,4,1,1,2,2,2,2,2,13,2,1,1,1,2,1,3,4,1,3,4,4,0,2,3,3,2,4,1,2,2,8,500
1,205,966,4,3,30,2,3,3,1,6,10,1,4,2,1,3,4,2,1,3,2,4,2,3,2,1,1,2,1,2,2,1,2,1,1,1,2,1,3,3,3,3,1,1,3,3,3,4,2,1,5,2,2,3,3,4,6,2,18,7,1,1,2,1,2,2,2,205,966,4,2,2,2,2,2,2,9,13,4,2,3,3,2,1,3,2,1,1,2,2,0,2,3,2,2,2,1,2,2,6,569
1,205,967,4,3,30,2,1,1,1,6,10,1,4,2,2,2,3,2,3,3,3,5,1,3,3,3,3,2,1,1,2,1,3,1,1,1,2,2,2,2,2,2,1,2,2,3,4,3,4,1,2,4,1,2,3,4,6,2,23,6,3,2,1,2,1,2,2,205,967,4,2,2,2,2,2,2,10,0,3,2,2,3,2,2,2,2,2,4,2,4,0,2,1,2,3,1,1,2,2,7,375
1,205,968,4,3,30,3,1,2,1,0,10,1,4,1,3,3,3,2,1,2,1,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,3,3,3,2,3,3,3,3,3,3,3,1,1,1,1,0,2,6,2,3,7,3,2,3,2,2,2,2,205,968,4,1,2,2,1,2,2,9,13,1,1,1,3,2,3,2,2,2,3,2,3,0,2,2,3,3,2,1,2,2,4,319
1,205,969,4,4,31,3,11,99,1,6,10,2,3,2,3,4,4,1,1,3,3,4,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,3,3,2,3,2,2,2,1,2,1,4,6,2,19,8,3,1,1,1,1,2,2,205,969,4,1,2,2,2,2,2,9,4,2,3,3,2,1,2,3,4,3,2,4,4,0,1,2,3,3,3,1,2,2,2,586
1,205,970,4,4,31,3,11,99,1,6,10,2,2,2,2,3,4,2,1,3,4,5,1,2,2,1,1,1,1,2,1,1,2,1,1,1,2,2,2,3,3,3,4,4,2,3,3,3,4,2,2,2,2,2,0,0,6,2,21,8,3,1,1,2,1,2,2,205,970,4,2,2,2,2,2,2,9,4,3,1,3,2,3,2,1,1,2,2,4,3,0,1,2,3,2,3,1,2,2,2,564
1,205,971,4,4,31,3,11,99,1,6,10,1,3,2,3,4,5,2,1,3,3,6,2,2,1,1,1,2,1,2,1,1,3,3,1,3,2,2,2,2,1,3,1,3,4,2,4,2,3,2,4,2,2,3,0,0,6,2,4,8,3,1,3,2,2,2,2,205,971,4,2,2,2,2,2,1,5,4,2,1,1,2,2,3,3,4,3,3,4,3,0,2,1,3,4,3,1,2,2,1,525
1,205,972,4,4,31,3,11,99,1,6,10,1,2,2,3,4,5,2,1,3,2,4,2,1,3,1,1,3,1,3,3,1,3,1,1,1,2,2,2,3,3,3,1,3,2,3,3,2,3,3,1,1,1,2,1,0,6,2,12,9,3,1,1,1,2,1,2,205,972,4,1,2,2,2,2,2,9,13,2,1,1,1,1,3,2,2,1,2,2,2,0,1,2,2,3,2,1,1,2,1,501
1,205,973,4,4,31,2,1,1,1,6,10,1,3,2,3,3,6,1,1,3,3,5,1,2,2,1,1,1,2,2,2,1,2,1,1,1,2,2,3,3,2,3,1,3,3,3,3,2,1,2,4,2,2,2,3,2,6,2,24,7,3,1,1,1,2,2,2,205,973,4,1,2,2,2,2,2,9,13,3,1,1,3,2,2,2,1,2,1,4,3,0,2,3,3,2,1,1,2,2,7,530
1,205,974,4,4,31,2,1,2,1,6,10,2,2,3,3,4,5,2,1,2,4,5,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,1,3,2,2,2,2,2,2,2,3,2,6,2,23,7,3,1,1,1,2,2,2,205,974,4,2,2,2,2,2,2,9,4,2,1,1,3,2,2,2,4,3,2,5,3,0,2,1,3,3,2,1,2,2,7,446
1,205,975,4,4,31,2,2,4,1,6,10,1,2,2,3,4,5,2,1,3,3,4,2,1,2,1,1,2,1,2,2,1,1,2,1,1,2,2,2,3,3,3,1,3,3,3,2,1,1,2,4,3,0,2,2,2,6,2,7,0,3,1,3,2,2,2,2,205,975,4,1,2,2,2,2,2,9,13,3,1,2,3,3,3,2,1,3,3,4,3,0,3,1,3,3,3,1,1,2,8,111
1,205,976,4,4,31,2,1,1,1,6,10,1,2,3,3,4,5,3,1,3,3,4,2,2,1,1,1,2,1,1,1,1,2,1,1,3,3,2,4,2,2,4,1,1,4,2,1,2,3,2,2,2,2,2,3,4,6,2,23,9,3,2,1,1,1,2,2,205,976,4,2,2,2,1,2,2,9,4,3,1,2,3,2,2,2,4,3,2,5,4,0,2,4,2,2,1,1,2,2,7,718
1,205,977,4,3,31,3,2,2,1,6,10,2,2,2,1,3,4,2,1,1,3,4,1,2,2,2,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,1,1,3,3,3,3,1,1,3,1,2,2,3,6,2,23,6,2,1,1,2,1,2,2,205,977,4,2,1,2,2,2,2,9,13,1,3,3,3,3,2,2,3,2,2,5,3,0,3,1,3,4,2,1,2,2,2,135
1,205,978,4,3,31,3,11,99,1,6,10,2,4,2,3,3,0,1,1,2,3,4,1,2,3,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,4,3,1,4,3,2,3,2,3,2,3,3,1,3,3,4,6,2,18,8,3,1,1,1,1,2,2,205,978,4,2,2,2,1,2,2,9,13,2,3,3,1,3,2,2,2,4,3,3,2,0,2,2,3,2,2,1,2,2,2,700
1,205,979,4,4,32,2,11,99,1,6,10,1,2,2,2,3,5,2,1,3,3,5,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,3,4,3,1,3,3,2,3,2,2,1,4,3,2,2,0,4,6,2,23,7,3,1,3,1,1,2,2,205,979,4,2,2,2,2,2,2,9,4,1,1,1,2,3,2,3,2,4,2,5,4,0,1,4,3,2,1,1,2,2,2,716
1,205,980,4,4,32,2,1,1,1,6,10,2,3,2,3,3,5,1,1,3,3,4,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,3,3,3,1,3,3,2,3,3,4,2,1,2,1,1,3,4,6,2,25,4,3,1,1,1,1,2,2,205,980,4,1,2,2,2,2,2,9,4,2,1,3,3,0,2,3,2,4,2,3,3,0,3,4,2,2,1,1,2,2,7,515
1,205,981,4,4,32,3,1,1,1,6,10,2,2,2,3,3,6,2,1,1,3,4,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,3,2,2,1,1,3,1,3,2,2,2,4,2,2,3,2,3,6,2,25,5,3,1,1,1,1,2,2,205,981,4,1,1,2,1,2,2,9,4,2,1,1,3,2,3,2,2,2,2,4,3,0,2,4,3,2,2,1,2,2,7,700
1,205,982,4,3,32,3,3,3,1,6,10,1,2,2,3,3,4,1,1,2,2,3,1,2,2,1,1,2,1,3,2,1,2,1,1,1,2,2,3,3,2,2,1,1,2,3,4,3,4,2,2,2,1,2,1,1,6,2,18,7,1,1,1,1,2,2,2,205,982,4,1,2,2,2,2,2,9,0,2,1,1,3,2,3,1,1,1,2,2,2,0,2,3,3,2,4,1,2,2,6,579
1,205,983,4,3,32,3,11,99,1,6,10,1,4,1,3,4,4,1,1,2,3,5,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,2,3,3,3,3,2,2,1,2,2,2,6,2,22,7,3,1,3,1,2,1,2,205,983,4,2,2,2,2,2,2,9,13,2,3,3,1,1,2,2,3,4,2,5,3,0,2,1,2,3,3,1,2,2,2,729
1,205,984,4,3,32,3,11,99,1,6,10,4,3,2,3,3,0,2,3,2,0,0,1,3,2,1,2,2,1,2,2,1,1,1,1,1,2,1,4,4,4,4,4,4,4,1,3,2,4,2,4,4,2,4,3,4,6,2,25,0,3,1,2,1,2,2,2,205,984,4,2,2,2,2,2,2,9,13,3,3,2,3,2,2,3,3,3,3,4,4,0,2,2,3,2,3,1,2,2,2,575
1,205,985,4,3,32,2,2,2,1,6,10,2,2,2,2,3,6,3,1,2,0,7,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3,3,3,1,3,3,3,3,2,4,3,3,1,2,2,1,4,6,2,15,9,1,2,1,1,2,2,2,205,985,4,1,2,2,2,2,2,2,4,1,1,1,1,2,4,2,1,3,3,2,4,0,1,3,3,3,2,1,2,2,8,113
1,205,986,4,3,32,3,11,99,1,6,10,4,3,1,3,4,0,3,3,2,0,0,1,3,1,1,1,3,1,1,1,1,1,1,3,2,3,2,2,2,2,4,1,4,4,4,3,2,3,2,2,3,3,4,2,4,6,2,25,0,3,3,1,1,1,2,2,205,986,4,1,2,2,2,2,2,9,4,2,1,3,3,1,2,3,2,2,2,5,4,0,2,2,3,5,2,1,2,2,2,576
1,205,987,4,4,33,3,11,99,1,6,10,1,4,1,3,4,4,2,1,3,3,3,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,3,3,3,1,3,3,2,3,2,2,2,3,2,1,2,1,2,6,2,22,9,3,1,1,1,1,2,2,205,987,4,1,2,2,2,2,2,9,13,2,3,2,3,2,3,2,2,3,3,4,3,0,1,1,3,3,3,1,1,2,2,601
1,205,988,4,4,33,3,2,2,1,6,10,1,4,1,3,4,6,2,1,3,3,5,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,4,3,4,3,2,3,1,1,1,1,4,6,2,23,8,3,1,1,1,1,1,2,205,988,4,1,2,2,2,2,2,7,0,1,1,1,2,3,4,1,2,3,3,2,1,0,1,2,3,3,3,1,2,2,2,137
1,205,989,4,4,33,3,11,99,1,6,10,2,4,2,2,4,6,1,1,3,5,9,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,1,2,3,3,3,1,1,3,3,3,2,3,3,4,4,1,3,2,2,6,2,22,8,3,1,1,1,1,2,2,205,989,4,1,2,2,2,2,2,9,3,4,3,3,1,3,2,2,1,1,3,5,4,0,1,4,3,4,3,1,2,2,2,530
1,205,990,4,4,33,3,11,99,1,6,10,1,4,1,3,3,5,2,1,2,3,3,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,3,4,4,1,4,4,1,4,2,4,2,2,5,3,2,2,2,6,2,11,9,1,1,1,2,1,2,2,205,990,4,2,2,2,2,2,2,9,4,2,1,1,3,1,3,1,2,2,1,2,2,0,1,2,2,3,2,1,2,2,2,520
1,205,991,4,4,33,3,1,1,1,6,10,1,2,2,1,4,6,2,3,2,3,3,2,3,1,0,0,0,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,4,1,3,2,3,6,2,22,8,1,1,1,1,2,2,2,205,991,4,2,2,2,2,2,2,9,4,1,2,2,1,2,2,1,1,3,2,5,4,0,2,3,3,3,1,1,2,2,7,367
1,205,992,4,3,33,3,1,1,1,0,10,2,2,2,3,4,5,2,1,2,3,4,2,2,1,1,1,2,1,2,3,1,2,1,1,1,2,1,2,3,3,3,1,1,3,3,3,2,3,2,2,1,1,1,0,1,6,2,5,8,3,1,1,1,2,2,2,205,992,4,1,2,2,2,2,2,9,5,2,1,1,3,3,3,2,1,1,2,2,2,0,3,4,3,2,1,1,2,2,6,552
1,205,993,4,4,34,3,11,99,1,6,10,1,4,2,3,3,5,2,1,3,2,4,1,2,1,1,1,3,1,3,1,1,1,1,1,1,2,2,2,3,3,3,1,1,3,2,3,3,3,2,1,2,2,2,0,3,6,2,5,9,3,1,2,1,2,2,2,205,993,4,1,2,2,2,2,2,9,4,2,1,1,2,1,3,2,2,4,3,2,2,0,2,3,3,2,1,1,2,2,6,516
1,205,994,4,4,34,3,11,99,1,0,10,1,4,2,3,4,4,2,1,2,2,3,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,3,2,3,1,1,1,3,3,3,4,2,2,2,1,2,3,3,6,2,21,7,3,1,1,2,2,2,2,205,994,4,1,2,2,2,2,2,9,4,3,1,1,3,2,3,2,2,1,2,2,2,0,2,2,3,2,1,1,2,2,7,536
1,205,995,4,4,34,3,11,99,1,6,10,1,4,1,2,4,4,3,1,3,2,5,1,1,2,1,1,2,1,2,1,2,1,1,1,1,2,2,2,3,3,3,1,1,3,2,3,2,5,2,4,1,1,2,2,4,6,2,20,7,3,1,1,1,1,2,2,205,995,4,1,1,2,2,2,2,9,13,3,1,3,2,1,3,3,1,1,2,1,2,0,1,2,2,3,2,1,2,2,2,595
1,205,996,4,4,34,3,11,99,1,6,10,1,3,1,3,3,5,1,3,3,2,3,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,4,4,4,3,1,3,3,2,3,2,2,1,1,2,1,2,1,3,6,2,10,8,3,1,1,1,1,1,2,205,996,4,1,2,2,2,2,2,9,4,1,1,1,3,3,3,2,2,1,2,2,1,0,1,4,3,2,2,1,2,2,7,545
1,205,997,4,3,35,3,11,99,1,6,10,2,1,2,3,3,6,1,3,3,5,8,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,4,4,4,4,1,3,4,1,4,2,2,2,2,2,1,1,3,4,6,2,10,9,3,1,1,1,1,2,2,205,997,4,1,2,2,2,2,2,9,4,2,1,1,2,2,3,2,1,3,2,1,1,0,1,2,2,2,2,1,2,2,2,599
1,205,998,4,3,35,3,11,99,1,6,10,1,3,1,3,3,5,2,1,3,3,3,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,3,3,1,1,3,3,3,3,3,2,3,2,1,3,3,4,6,2,15,8,3,1,1,1,1,1,2,205,998,4,1,2,2,2,2,2,9,6,1,1,3,2,3,3,2,2,2,2,2,2,0,2,1,2,2,2,1,2,2,6,502
1,205,999,4,4,35,3,11,99,1,6,10,2,2,1,3,4,4,2,1,1,2,4,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,1,2,4,2,2,1,1,2,3,3,3,4,2,3,2,1,2,1,4,6,2,21,7,3,1,1,1,1,2,2,205,999,4,1,2,2,2,2,2,8,13,1,1,3,3,1,2,2,4,2,2,5,3,0,2,2,3,3,2,1,2,2,2,557
1,205,1000,4,4,35,3,11,99,1,6,10,1,4,3,1,3,5,1,1,3,3,5,2,1,3,1,1,2,1,2,1,2,3,1,2,1,2,2,2,3,2,2,1,3,3,1,3,4,4,1,2,2,1,2,3,5,6,2,23,5,3,3,4,2,1,2,2,205,1000,4,2,2,2,2,2,2,14,13,3,2,2,3,2,3,3,4,3,3,2,3,0,1,2,3,4,3,1,2,2,2,724
1,205,1001,4,4,35,3,1,1,1,6,10,2,2,1,3,4,6,2,1,3,4,6,2,2,1,1,1,2,1,3,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,3,2,2,2,2,2,2,1,2,2,6,2,23,7,1,1,1,1,1,1,2,205,1001,4,1,2,2,2,2,2,9,4,2,3,2,3,2,2,2,2,1,2,3,3,0,1,2,3,3,3,1,2,2,7,730
1,205,1002,4,3,24,2,1,1,1,6,10,2,4,2,3,4,4,1,1,3,2,5,2,1,0,1,1,0,1,0,0,1,0,1,1,1,2,2,2,3,3,3,1,3,3,4,3,2,2,2,2,1,2,2,2,3,6,2,23,7,3,1,1,1,1,1,2,205,1002,4,1,2,2,2,2,2,9,3,2,1,3,3,2,2,2,2,4,3,4,4,0,1,2,3,5,4,1,2,2,7,729
1,205,1003,4,3,24,2,1,2,1,6,10,1,3,2,3,4,6,2,1,2,3,3,2,3,2,1,1,2,1,1,0,1,1,1,1,2,2,2,2,2,3,2,3,3,3,3,3,3,4,3,3,2,1,2,1,1,6,2,4,7,3,1,1,1,1,2,2,205,1003,4,1,2,2,2,2,2,9,13,2,1,3,1,3,3,2,1,1,2,2,3,0,2,4,2,2,1,1,2,2,4,317
1,205,1004,4,4,24,3,1,1,1,6,10,2,3,2,2,2,5,3,1,3,4,5,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,3,4,2,1,1,3,3,3,3,3,3,2,2,1,1,0,0,6,2,1,8,3,1,1,1,2,2,2,205,1004,4,1,2,2,2,2,2,9,4,2,1,1,3,3,3,2,2,2,2,1,2,0,2,3,3,3,1,1,2,2,6,538
1,205,1005,4,4,25,3,2,3,1,6,10,2,4,1,3,3,0,2,3,2,2,2,1,1,3,1,1,2,1,2,3,1,3,1,1,1,3,1,2,2,2,3,1,3,3,2,3,3,4,3,2,5,3,5,2,3,6,2,12,7,3,2,1,1,2,2,2,205,1005,4,2,1,2,2,2,2,0,4,1,1,2,3,2,3,2,2,1,1,2,2,0,2,4,4,1,5,1,2,2,4,329
1,205,1006,4,4,25,2,2,2,1,6,10,2,4,1,2,3,6,2,1,3,5,5,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,2,3,2,3,1,3,3,1,3,2,2,1,3,3,1,3,3,2,6,2,15,8,3,1,1,1,1,1,2,205,1006,4,1,2,2,2,2,2,9,4,3,1,1,3,2,3,2,3,2,2,3,3,0,2,4,3,3,3,1,2,2,8,103
1,205,1007,4,3,26,3,11,99,1,6,10,2,2,2,3,3,5,3,3,3,3,4,2,2,2,1,1,2,1,2,2,1,2,2,1,1,1,2,2,3,3,3,1,3,3,2,3,3,3,1,4,3,1,4,1,4,6,2,22,7,3,2,3,1,1,2,2,205,1007,4,2,2,2,2,2,2,8,13,2,3,3,3,3,2,1,2,4,4,5,4,0,2,1,2,5,4,1,2,2,1,506
1,205,1008,4,3,28,3,1,2,1,6,10,2,4,1,3,4,0,2,1,3,6,7,1,2,3,1,1,1,1,3,1,1,3,1,1,1,2,1,2,2,2,2,1,3,3,3,3,2,2,3,3,1,1,2,0,2,6,2,6,8,3,1,1,1,1,2,2,205,1008,4,2,2,2,2,2,2,9,3,1,1,1,1,3,3,3,1,4,2,0,3,0,2,2,3,3,1,1,2,2,7,354
1,205,1009,4,3,28,3,1,1,1,6,10,1,4,1,3,4,6,2,1,2,3,5,2,2,3,1,1,2,1,2,2,1,1,1,1,1,2,1,2,3,3,3,1,3,3,3,3,2,3,2,4,2,1,2,1,1,6,2,3,9,1,1,1,1,1,2,2,205,1009,4,1,2,2,2,2,2,9,12,2,1,1,2,1,3,1,2,3,1,0,0,0,1,2,2,2,2,1,2,2,6,555
1,205,1010,4,3,28,3,11,99,1,6,10,2,3,2,3,3,4,2,1,3,3,3,1,2,2,1,1,2,1,2,2,1,1,1,1,1,2,1,2,3,3,3,1,3,3,1,3,2,2,2,3,2,1,2,3,3,6,2,20,7,3,1,3,2,2,2,2,205,1010,4,2,2,2,2,2,1,9,13,3,2,2,3,2,2,1,1,1,2,3,3,0,2,3,3,3,3,1,2,2,2,519
1,205,1011,4,3,29,3,11,99,1,6,10,1,4,1,3,3,4,2,1,3,3,3,2,3,1,1,1,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,2,3,3,3,3,3,2,3,1,3,1,3,6,2,23,7,3,2,3,1,1,2,2,205,1011,4,2,2,2,2,2,2,11,7,3,1,2,1,2,3,2,5,2,1,5,4,0,2,2,3,3,3,1,2,2,1,508
