CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6A.,Q.6B.,Q.7.,Q.8A.,Q.8B.,Q.9.,Q.10.,Q.12.,Q.13.,Q.14.,Q.15.,Q.16.,Q.17A.,Q.17B.,Q.17C.,Q.18A.,Q.18A..1,Q.18A..2,Q.18A..3,Q.18A..4,Q.18A..5,Q.18A..6,Q.18A..7,Q.18A..8,Q.18A..9,Q.18A..10,Q.18A..11,Q.18A..12,Q.18B.,Q.19.,Q.20.,Q.20..1,Q.20..2,Q.20..3,Q.20..4,Q.20..5,Q.20..6,Q.20..7,Q.20..8,Q.20..9,Q.20..10,Q.20..11,Q.21.,Q.22.,Q.23.,Q.24.,Q.25.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30.,Q.31.,Q.32.,Q.33.,Q.34.,Q.35.,Q.36.,Q.37.,CARD..1,DECK..1,BALLOT..1,Q.38.,Q.39.,Q.40.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.44.,V.44A.,Q.45.,Q.46.,Q.47.,Q.48A.,V.50.,V.51.,V.52.,V.53.
1,106,1118,4,4,6,2,9,9,3,2,9,5,2,5,5,1,6,4,2,3,10,3,3,2,2,1,2,2,2,2,1,2,2,2,2,8,9,1,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,1,2,1,1,1,2,1,3,2,4,1,1,1,9,2,106,1118,4,9,9,9,90,5,10,50,0,4,2,3,1,3,2,20,1
1,106,1119,4,4,6,2,9,9,3,2,9,6,5,5,5,1,10,4,3,3,11,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,0,3,4,3,3,2,2,1,1,1,3,1,3,1,1,1,2,2,106,1119,4,1,1,1,10,6,10,60,0,4,3,4,1,3,1,21,2
1,106,1120,4,3,5,2,9,9,3,2,9,3,5,5,4,3,10,4,4,4,4,9,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,5,1,1,3,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,1120,4,9,9,9,90,6,10,60,6,1,1,1,1,1,5,11,0
1,106,1121,4,2,3,2,9,9,3,2,9,6,5,5,5,1,10,1,1,4,8,6,3,2,2,1,2,2,2,2,2,1,2,2,2,4,3,2,2,2,2,2,2,2,1,2,2,2,2,2,4,3,4,1,1,3,3,2,2,2,3,3,3,4,1,2,2,2,106,1121,4,2,2,3,90,7,10,70,7,1,2,4,2,3,3,12,1
1,106,1122,4,4,6,2,9,9,3,2,9,4,5,5,4,1,9,4,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,3,4,1,2,1,1,4,4,2,3,3,3,4,2,2,9,2,106,1122,4,9,9,9,90,8,10,80,9,3,2,3,1,2,5,20,8
1,106,1123,4,4,6,2,9,9,3,2,8,1,5,6,1,5,10,4,1,3,1,3,1,2,2,2,2,2,2,1,2,1,2,2,2,4,1,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,3,5,3,4,2,1,1,1,4,1,2,5,1,1,9,2,106,1123,4,9,9,9,90,1,10,10,0,4,3,4,3,3,1,21,0
1,106,1124,4,3,5,2,9,9,2,2,6,6,5,6,1,5,12,4,4,5,12,0,0,2,2,1,2,2,2,2,1,2,2,2,2,4,8,2,2,2,2,2,2,2,1,2,2,2,2,2,5,3,4,1,2,4,4,2,2,2,3,3,3,5,1,2,9,2,106,1124,4,9,9,9,90,7,10,70,0,4,3,4,1,2,3,11,3
1,106,1125,4,3,4,2,9,9,3,2,6,1,5,6,1,5,4,3,4,5,12,0,0,2,2,2,2,2,2,2,2,1,2,2,2,2,8,2,2,2,2,2,2,2,1,2,2,2,2,2,4,2,4,1,1,4,3,3,2,2,3,3,2,5,2,2,9,2,106,1125,4,9,9,9,90,5,10,50,5,1,1,1,3,4,3,12,6
1,106,1126,4,3,6,2,9,9,3,2,6,4,5,6,5,2,3,4,4,4,8,3,2,2,2,2,2,2,2,2,2,2,1,2,2,8,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,3,2,2,1,1,1,1,3,1,1,1,1,1,9,2,106,1126,4,9,9,9,90,1,10,10,0,4,3,2,1,2,2,21,8
1,106,1127,4,4,6,2,9,9,3,2,11,6,5,6,4,3,10,7,2,4,1,6,6,2,2,2,2,2,2,2,2,1,2,2,2,8,8,3,2,2,2,2,2,2,1,2,2,2,2,2,4,3,4,1,1,3,3,1,1,1,3,2,2,1,1,3,9,2,106,1127,4,9,9,9,90,3,10,30,0,4,3,4,1,3,2,21,0
1,106,1128,4,3,4,2,9,9,3,2,11,4,5,6,4,3,16,6,1,3,1,3,6,2,2,2,2,2,2,1,2,1,2,2,2,4,6,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,3,3,2,2,1,1,1,2,1,2,2,1,1,9,2,106,1128,4,9,9,9,90,6,10,60,6,1,2,3,1,1,1,11,0
1,106,1129,4,3,3,2,9,9,3,2,9,5,5,6,4,1,5,6,2,5,12,0,0,2,2,2,2,2,2,1,1,2,2,2,2,8,0,1,2,2,2,2,1,2,2,2,2,2,2,2,3,3,4,1,0,0,2,1,1,1,3,2,1,2,1,1,9,2,106,1129,4,9,9,9,90,3,10,30,0,4,2,3,1,2,1,11,9
1,106,1130,4,3,3,2,9,9,3,2,9,6,1,6,4,2,5,6,1,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,1,3,5,1,3,3,3,4,2,3,3,3,3,2,2,9,2,106,1130,4,9,9,9,90,6,20,60,0,4,3,3,1,1,4,11,9
1,106,1131,4,3,2,2,9,9,3,2,9,6,4,6,4,2,5,6,1,4,1,10,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,3,1,2,4,4,2,3,3,3,3,2,2,9,2,106,1131,4,9,9,9,90,2,10,20,2,1,1,1,1,1,5,12,8
1,106,1132,4,4,5,2,9,9,3,2,9,4,1,6,4,1,10,4,4,1,1,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,4,1,2,2,2,2,2,2,3,4,2,2,1,3,9,2,106,1132,4,9,9,9,90,6,10,60,0,4,3,4,3,2,2,11,0
1,106,1133,4,4,5,2,9,9,3,2,9,5,5,6,4,1,5,6,2,4,1,7,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,5,1,3,3,2,2,2,3,2,3,2,1,3,9,2,106,1133,4,9,9,9,90,2,10,20,2,1,1,1,1,1,2,10,7
1,106,1134,4,4,6,2,9,9,3,2,9,4,5,6,5,2,12,4,4,1,8,4,3,2,2,2,2,2,1,2,2,2,2,2,2,2,0,3,2,2,2,2,2,1,2,2,2,2,2,2,2,3,4,1,1,3,3,1,1,1,3,1,1,1,1,1,9,2,106,1134,4,9,9,9,90,5,20,50,5,2,2,3,2,1,1,22,3
1,106,1135,4,4,6,2,9,9,3,2,9,6,4,6,5,1,13,4,4,3,5,5,4,2,2,2,2,2,2,2,2,2,1,2,2,4,4,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,1,3,3,2,3,2,3,3,3,1,2,2,9,2,106,1135,4,9,9,9,90,1,20,10,1,2,1,4,1,1,4,22,4
1,106,1136,4,4,6,2,9,9,2,2,9,5,5,6,4,3,1,4,4,3,1,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,3,4,4,3,4,2,3,3,3,1,2,2,9,2,106,1136,4,9,9,9,90,8,20,80,8,1,2,4,1,2,4,20,7
1,106,1137,4,4,6,2,9,9,2,1,9,6,5,6,5,2,1,4,4,3,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,8,8,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,3,4,4,2,4,2,3,3,2,2,1,2,9,2,106,1137,4,9,9,9,90,3,10,30,0,4,3,3,1,4,4,20,7
1,106,1138,4,2,5,2,9,9,0,2,7,4,5,6,1,5,6,3,2,5,12,0,0,2,2,2,2,2,2,2,2,2,1,2,2,6,8,3,2,2,2,2,2,2,1,2,2,2,2,2,4,3,4,1,3,2,2,2,1,2,3,3,2,5,2,2,9,2,106,1138,4,9,9,9,90,1,10,10,1,1,2,2,1,2,3,10,1
1,106,1139,4,3,5,2,9,9,3,2,7,6,5,6,1,5,4,4,4,5,12,0,0,1,2,2,2,2,2,2,2,2,2,2,2,7,0,2,2,2,2,2,1,2,2,2,2,2,2,2,4,3,4,1,2,2,1,2,4,2,3,3,3,5,2,2,9,2,106,1139,4,9,9,9,30,6,10,60,6,1,1,1,1,1,4,12,6
1,106,1140,4,3,5,2,9,9,3,2,9,6,5,6,1,5,3,7,4,3,8,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,1140,4,9,9,9,90,6,20,60,6,1,1,2,1,2,5,11,0
1,106,1141,4,3,5,2,9,9,3,2,8,3,5,6,1,5,7,4,2,7,6,2,2,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,3,2,3,1,3,3,2,2,1,3,2,3,5,1,2,9,2,106,1141,4,9,9,9,90,5,10,50,5,1,2,4,1,2,3,10,4
1,106,1142,4,2,6,2,9,9,3,2,8,6,5,6,1,5,2,4,4,5,12,0,0,2,2,2,2,2,2,2,1,2,1,2,2,8,8,2,2,2,2,2,2,2,1,2,2,2,2,2,4,3,4,1,2,4,4,3,3,2,3,3,3,5,2,2,9,2,106,1142,4,9,9,9,90,2,10,20,0,4,3,4,2,4,4,22,3
1,106,1143,4,3,6,2,9,9,2,2,8,4,4,6,1,5,4,4,4,5,12,0,0,2,2,2,2,2,2,2,2,2,2,1,2,10,1,3,2,2,2,2,2,2,1,2,2,2,2,2,5,3,3,1,2,1,1,2,2,2,3,3,2,5,1,3,9,2,106,1143,4,9,9,9,90,4,10,40,8,3,1,3,1,2,2,22,6
1,106,1144,4,1,1,2,9,9,3,2,9,6,3,6,1,5,10,3,1,3,2,7,3,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,1,3,3,4,3,2,3,3,3,5,2,2,4,2,106,1144,4,3,3,2,30,8,20,80,2,3,2,3,1,1,5,12,1
1,106,1145,4,4,6,2,9,9,3,2,9,4,4,6,1,5,10,4,1,5,12,0,0,2,2,2,2,2,2,1,2,1,2,2,2,8,8,3,1,2,2,2,2,2,2,2,2,2,2,2,4,1,3,3,3,2,2,1,1,2,3,3,4,5,0,3,9,2,106,1145,4,9,1,1,10,6,10,60,0,4,3,4,1,4,2,21,0
1,106,1146,4,4,6,2,9,9,3,2,8,6,1,6,2,1,10,1,4,3,10,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,1,2,2,2,2,2,2,2,5,3,4,1,2,2,1,3,4,2,3,3,3,5,2,2,4,2,106,1146,4,3,3,2,30,3,20,80,0,4,3,3,1,1,4,21,4
1,106,1147,4,2,2,2,9,9,3,2,8,4,5,6,5,1,10,1,4,2,8,8,3,2,2,2,2,2,2,2,2,1,2,2,2,11,0,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,3,2,2,4,2,106,1147,4,3,3,2,30,1,10,10,1,1,1,1,1,1,5,11,5
1,106,1148,4,3,5,2,9,9,3,2,10,4,3,6,4,3,10,6,2,3,2,4,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,3,2,2,4,2,106,1148,4,3,3,2,30,8,10,80,8,1,2,4,1,4,5,12,1
1,106,1149,4,4,5,2,9,9,3,2,10,5,5,6,4,3,5,6,1,4,1,9,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,4,3,4,5,3,3,3,4,4,2,3,3,3,4,2,2,9,2,106,1149,4,9,9,9,90,9,10,90,9,1,1,1,1,2,5,10,9
1,106,1150,4,5,6,2,9,9,3,2,10,6,5,6,4,3,1,4,4,3,1,6,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,4,1,4,1,1,1,3,4,4,2,3,3,3,3,2,2,9,2,106,1150,4,9,9,9,90,2,10,20,0,4,3,4,1,1,5,20,7
1,106,1151,4,3,6,2,9,9,3,2,11,4,5,6,4,2,3,4,3,4,9,7,4,2,2,2,2,2,1,2,2,2,2,2,2,2,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,4,1,1,3,3,1,1,1,3,1,1,1,1,1,9,2,106,1151,4,9,9,9,90,4,10,40,9,3,3,3,1,3,1,20,9
1,106,1152,4,4,6,2,9,9,3,2,11,3,3,6,3,2,1,4,4,3,5,5,5,2,2,2,2,2,2,2,2,1,2,2,2,3,8,2,1,2,2,2,2,2,2,2,2,2,2,2,5,1,4,1,1,3,3,3,2,2,3,3,3,5,2,2,9,2,106,1152,4,9,9,9,90,9,10,90,9,1,1,3,3,3,3,20,9
1,106,1153,4,5,6,2,9,9,3,2,11,6,5,6,4,2,1,4,2,3,5,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,2,4,3,1,1,1,3,1,1,1,1,1,9,2,106,1153,4,9,9,9,90,6,10,60,6,1,1,1,1,1,2,20,7
1,106,1154,4,4,6,2,9,9,3,2,11,6,5,6,4,1,1,4,4,3,1,5,4,2,2,2,2,2,2,2,2,1,2,2,2,2,5,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,2,2,2,3,3,2,3,1,3,9,2,106,1154,4,9,9,9,90,9,10,90,9,1,1,1,3,3,2,20,7
1,106,1155,4,4,6,2,9,9,2,2,10,3,4,6,4,3,2,4,4,1,1,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,3,3,3,3,4,4,2,3,3,3,3,2,2,9,2,106,1155,4,9,9,9,90,6,10,60,6,1,1,1,1,1,5,22,3
1,106,1156,4,4,6,2,9,9,3,2,10,5,5,6,4,1,3,4,4,3,1,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,4,2,3,1,3,2,4,3,2,2,3,3,3,2,2,2,9,2,106,1156,4,9,9,9,90,5,10,50,5,1,2,1,2,1,3,22,3
1,106,1157,4,4,6,2,9,9,3,2,10,2,2,6,4,2,2,4,4,1,10,4,3,2,1,2,2,2,2,2,2,2,2,2,2,3,8,1,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,1,3,3,4,2,3,3,3,3,1,2,2,9,2,106,1157,4,9,9,9,90,7,10,70,7,1,1,3,1,1,5,22,7
1,106,1158,4,3,6,2,9,9,3,2,6,4,4,6,1,5,2,4,4,5,12,0,0,2,2,2,2,2,2,2,2,1,2,2,2,8,8,3,2,2,2,2,2,2,1,2,2,2,2,2,3,3,4,5,1,2,3,4,4,2,3,3,3,5,2,2,9,2,106,1158,4,9,9,9,90,1,10,10,1,1,1,1,2,4,5,22,7
1,106,1159,4,4,6,2,9,9,3,2,10,5,5,6,4,2,2,4,4,4,8,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,1159,4,9,9,9,90,6,10,60,6,1,1,1,1,1,5,22,7
1,106,1160,4,4,6,2,9,9,3,2,11,5,5,6,4,2,5,6,1,4,1,1,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,4,1,3,3,3,4,4,2,3,3,2,3,2,2,9,2,106,1160,4,9,9,9,90,7,10,70,7,1,1,1,1,1,5,21,9
1,106,1161,4,4,6,2,9,9,3,2,10,6,5,6,4,1,5,6,1,4,1,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,4,3,4,1,3,2,4,4,4,2,3,3,3,3,2,2,9,2,106,1161,4,9,9,9,30,3,10,0,0,4,3,4,1,2,5,21,8
1,106,1162,4,4,6,2,9,9,3,2,10,4,2,6,4,2,5,4,1,1,1,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,5,2,2,3,3,3,4,4,4,2,3,3,2,2,2,2,9,2,106,1162,4,9,9,9,90,9,10,90,9,1,1,3,1,1,5,22,8
1,106,1163,4,4,6,2,9,9,3,2,11,4,5,6,1,5,1,4,1,3,8,0,5,2,2,1,2,2,2,2,2,2,2,2,2,2,9,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,4,1,3,2,2,1,1,2,3,1,1,5,1,1,9,2,106,1163,4,9,9,9,90,5,10,51,2,4,0,3,1,3,2,22,8
1,106,1164,4,3,6,2,9,9,3,2,10,3,2,6,4,4,4,4,4,3,1,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,5,1,4,3,3,0,2,4,4,2,3,3,3,3,2,2,9,2,106,1164,4,9,9,9,90,5,10,50,5,1,1,4,1,1,5,22,8
1,106,1165,4,3,6,2,9,9,2,1,11,6,5,6,1,5,5,6,1,4,1,10,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,3,3,2,4,4,2,0,3,3,5,2,2,9,2,106,1165,4,9,9,9,90,3,10,30,3,1,1,1,1,3,5,22,8
1,106,1166,4,5,6,2,9,9,3,2,11,6,5,6,4,2,13,6,4,4,8,7,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,2,1,3,3,3,2,2,3,3,3,2,2,2,9,2,106,1166,4,9,9,9,90,1,10,10,1,1,1,1,1,2,3,22,4
1,106,1167,4,2,6,2,9,9,3,2,11,6,5,6,4,2,12,4,1,3,11,3,4,2,2,2,2,2,2,2,2,1,2,2,2,11,4,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,3,4,4,2,1,2,3,3,2,1,1,3,9,2,106,1167,4,9,9,9,90,3,10,30,3,1,2,2,2,3,2,20,2
1,106,1168,4,4,6,2,9,9,3,2,11,4,5,6,4,2,3,4,1,3,8,7,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,3,1,3,3,2,2,2,3,3,2,3,2,2,9,2,106,1168,4,9,9,9,90,3,10,30,3,1,1,4,1,1,3,20,7
1,106,1169,4,4,5,2,9,9,3,2,10,5,4,6,4,1,10,4,4,3,1,6,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,3,3,2,3,3,2,3,3,3,3,2,2,9,2,106,1169,4,9,9,9,90,5,10,50,5,1,1,1,2,1,4,11,0
1,106,1170,4,4,5,2,9,9,3,2,11,6,5,6,4,2,1,6,2,1,1,6,1,2,2,2,2,2,2,2,2,1,2,2,2,3,8,1,2,2,2,2,2,2,1,2,2,2,2,2,5,3,4,1,3,3,4,3,3,2,3,3,3,3,2,2,9,2,106,1170,4,9,9,9,90,2,10,20,2,1,2,1,1,2,4,11,0
1,106,1171,4,3,5,2,9,9,3,2,6,4,5,6,1,5,10,4,4,5,12,0,0,2,2,2,2,2,2,2,1,1,2,2,2,4,0,3,2,2,2,2,1,2,2,2,2,2,2,2,4,3,4,5,2,2,4,3,3,2,3,3,3,5,2,2,9,2,106,1171,4,9,9,9,90,1,10,10,0,4,3,4,1,2,4,11,3
1,106,1172,4,4,6,2,9,9,3,2,10,6,3,6,4,2,12,4,1,3,1,4,2,2,2,2,2,2,2,2,2,2,1,2,2,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,3,3,1,4,4,1,1,1,3,2,2,2,1,1,9,2,106,1172,4,9,9,9,90,1,10,10,0,4,3,4,2,2,2,22,5
1,106,1173,4,3,6,2,9,9,3,2,11,5,5,6,4,1,7,4,2,3,1,3,5,2,2,2,2,2,2,2,2,1,2,2,2,11,8,1,1,2,2,2,2,2,2,2,2,2,2,2,5,1,4,1,1,3,3,4,4,2,3,3,3,1,2,2,9,2,106,1173,4,9,9,9,90,5,10,50,5,3,1,3,1,2,5,20,5
1,106,1174,4,4,6,2,9,9,3,2,10,6,5,6,4,2,7,4,4,3,2,3,4,2,2,2,2,2,2,2,2,2,1,2,2,6,8,3,2,2,2,2,2,2,1,2,2,2,2,2,5,3,3,1,3,3,3,4,2,2,3,3,3,1,2,2,9,2,106,1174,4,9,9,9,90,3,10,30,0,4,3,4,1,2,5,20,4
1,106,1175,4,4,6,2,9,9,3,2,10,6,3,6,4,1,10,6,1,3,8,6,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,2,2,2,1,2,2,2,2,2,2,2,2,5,1,4,5,1,3,3,3,4,2,3,3,3,3,2,2,9,2,106,1175,4,9,9,9,90,6,10,60,6,1,2,1,1,1,4,21,0
1,106,1176,4,4,6,2,9,9,3,2,11,6,5,6,1,5,10,6,4,4,8,11,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,3,3,2,3,3,3,5,2,2,9,2,106,1176,4,9,9,9,90,2,10,20,2,1,1,1,1,1,4,21,0
1,106,1177,4,4,6,2,9,9,3,2,11,6,5,6,4,3,10,6,1,3,10,5,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,5,1,4,3,2,4,2,3,3,3,2,2,2,9,2,106,1177,4,9,9,9,90,5,10,50,5,1,2,1,1,4,4,21,0
1,106,1178,4,4,6,2,9,9,3,2,11,2,4,6,4,3,10,4,3,3,10,2,6,2,2,2,2,2,2,1,2,1,2,2,2,8,8,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,4,2,1,4,1,2,1,1,1,1,1,9,2,106,1178,4,9,9,9,90,9,10,90,9,3,2,3,1,2,4,22,0
1,106,1179,4,3,4,2,9,9,3,2,11,6,5,6,4,3,5,6,1,4,1,7,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,1179,4,9,9,9,90,3,10,30,3,1,1,1,1,1,5,11,4
1,106,1180,4,4,5,2,9,9,3,2,10,6,5,6,4,2,10,6,1,3,8,6,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,2,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,2,1,3,3,4,4,2,3,3,3,4,2,2,9,2,106,1180,4,9,9,9,90,2,10,20,2,1,1,2,2,1,5,11,4
1,106,1181,4,2,5,2,9,9,3,2,6,6,5,6,1,5,10,4,4,5,12,0,0,1,2,2,2,2,2,2,2,1,2,2,2,5,0,2,1,2,2,2,2,2,2,2,1,2,2,2,5,3,4,1,2,1,1,4,4,2,3,3,3,5,2,2,9,2,106,1181,4,9,9,9,90,5,10,50,5,1,2,2,1,2,5,11,0
1,106,1182,4,4,5,2,9,9,3,2,10,6,5,6,4,3,10,4,1,4,1,7,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,4,5,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,1182,4,9,9,9,90,5,10,50,5,1,1,1,1,2,5,11,0
1,106,1183,4,4,5,2,9,9,3,2,11,6,5,6,4,4,5,6,1,4,1,11,6,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,2,2,2,2,5,2,4,1,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,1183,4,9,9,9,90,7,10,70,7,1,1,1,1,1,5,12,0
1,106,1184,4,4,6,2,9,9,3,2,11,5,5,6,5,2,5,6,4,4,1,11,4,2,2,2,2,2,2,2,2,1,2,2,2,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,3,3,3,3,4,4,2,3,3,3,3,2,2,9,2,106,1184,4,9,9,9,90,7,10,70,7,1,1,1,1,1,5,22,0
1,106,1185,4,4,6,2,9,9,3,2,11,5,5,6,4,1,10,6,4,4,11,7,3,2,2,2,2,2,2,2,2,1,2,2,2,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,5,3,4,1,1,3,3,4,3,2,3,3,3,3,2,2,9,2,106,1185,4,9,9,9,90,1,10,10,1,1,1,1,1,1,5,22,0
1,106,1186,4,4,6,2,9,9,3,2,11,5,5,6,4,2,10,6,4,3,11,5,6,2,2,2,2,2,2,2,2,1,2,2,2,1,6,1,2,2,2,1,2,2,2,2,2,2,2,2,5,3,4,5,1,3,3,2,2,2,3,3,3,2,1,2,9,2,106,1186,4,9,9,9,90,2,10,20,2,1,1,1,2,4,3,21,3
1,106,1187,4,3,6,2,9,9,3,2,10,6,5,6,4,1,10,6,4,3,8,4,5,2,2,2,2,2,2,2,2,1,2,2,2,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,5,3,3,3,1,3,3,2,2,2,3,3,4,3,2,2,9,2,106,1187,4,9,9,9,90,3,10,30,3,1,1,1,2,2,3,21,3
1,106,1188,4,3,5,2,9,9,3,2,11,5,5,6,4,2,5,6,1,3,2,4,6,2,2,2,2,2,2,2,1,2,1,2,2,7,6,2,2,2,2,1,2,2,2,2,2,2,2,2,3,3,4,5,2,4,4,3,3,2,3,4,3,4,2,3,9,2,106,1188,4,9,9,9,90,4,10,40,0,4,3,4,2,2,4,12,8
1,106,1189,4,3,5,2,9,9,3,2,6,1,5,6,1,5,5,6,1,5,12,0,0,2,2,2,2,2,2,2,2,1,2,2,2,8,8,3,2,2,2,2,2,2,1,2,2,2,2,2,4,2,3,5,1,4,4,2,2,2,3,3,4,5,2,2,9,2,106,1189,4,9,9,9,90,2,10,20,2,1,3,4,2,2,3,12,8
1,106,1190,4,3,5,2,9,9,3,2,4,0,0,6,1,5,9,5,3,5,12,0,0,2,2,2,2,2,1,2,2,2,2,2,2,2,0,1,2,2,2,2,2,1,2,2,2,2,2,2,0,3,4,1,3,4,2,1,1,1,3,1,1,5,1,1,9,2,106,1190,4,9,9,9,90,2,10,20,0,0,0,0,1,0,1,10,8
1,106,1191,4,2,5,2,9,9,3,2,5,4,5,6,5,1,4,3,4,5,12,0,0,2,2,2,2,2,2,2,2,1,2,2,2,2,7,2,2,2,1,2,2,2,2,2,2,2,2,2,5,3,4,3,1,3,3,4,4,2,3,3,3,3,2,2,9,2,106,1191,4,9,9,9,90,6,10,60,6,1,1,1,1,1,5,12,2
1,106,1192,4,3,5,2,9,9,3,2,5,5,5,6,1,5,4,4,4,5,12,0,0,2,2,2,2,2,2,2,2,2,1,2,2,8,8,3,2,2,2,1,2,2,2,2,2,2,2,2,4,3,4,1,1,3,3,4,4,2,3,3,3,5,2,2,9,2,106,1192,4,9,9,9,90,7,10,70,7,1,1,1,2,4,5,12,2
