CARD.,DECK.,BALLOT.,,Q.1.,Q.2.,Q.3.,Q.4.,Q.4..1,Q.5B.,Q.6.,Q.7.,Q.8A.,Q.8B.,Q.8C.,Q.9.,Q.10.,Q.11.,Q.12A.,Q.12B.,Q.13.,Q.14.,Q.15A.,Q.16.,Q.17.,Q.18A.,Q.18B.,Q.19.,Q.20A.,Q.20B.,Q.21.,Q.22.,Q.23.,Q.24.,Q.25A.,Q.25B.,Q.26.,Q.27.,Q.28A.,Q.28B.,Q.28C.,Q.29.,Q.30.,Q.31.,Q.32A.,Q.32B.,Q.33.,Q.34.,Q.35A.,Q.35B.,Q.35C.,Q.35D.,Q.35E.,Q.35F.,Q.35G.,Q.35I.,Q.35J.,Q.36.,Q.37.,Q.38A.,Q.38B.,Q.39A.,Q.39B.,Q.39C.,Q.39D.,Q.39E.,Q.39F.,Q.39G.,Q.39H.,CARD..1,DECK..1,BALLOT..1,NA.1,Q.40A.,Q.40B.,Q.40C.,Q.40D.,Q.40E.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.43C.,Q.43D.,Q.43E.,Q.43F.,Q.43G.,Q.43H.,Q.43I.,Q.43J.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50A.,Q.50B.,Q.50C.,Q.50D.,Q.50E.,Q.51D.,Q.52.,Q.53.,Q.54.,Q.55.,Q.56.,Q.57.,Q.57B.,Q.57C.,Q.58.,Q.59.,Q.60A.,Q.60B.,Q.61.,Q.62.,Q.63.,Q.63..1,Q.63..2,Q.63..3,Q.63..4,Q.63..5,Q.63..6,Q.63..7,Q.63..8,Q.63..9,Q.63..10,Q.63..11,Q.63..12,Q.63..13,Q.64.,V.66.,V.67.,V.68.
1,100,531,6,2,4,9,11,4,0,1,3,1,3,1,3,3,2,0,3,0,3,2,3,1,0,2,8,2,3,4,9,3,3,1,1,3,4,4,5,5,3,1,4,3,3,4,4,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,3,2,2,2,2,2,100,531,6,0,0,0,2,0,2,6,0,4,4,0,2,4,0,2,4,4,2,1,1,1,1,4,1,2,2,2,1,5,5,5,1,1,7,4,2,1,1,2,1,2,1,0,3,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0,4,7,84
1,100,532,6,2,4,6,2,3,0,1,3,5,3,4,1,2,0,2,3,2,4,6,1,1,2,2,0,2,2,2,6,2,3,2,2,2,3,2,3,4,2,3,1,3,3,2,1,1,1,3,3,1,1,3,3,1,2,1,1,1,2,2,2,2,2,2,2,1,2,100,532,6,1,0,1,2,2,3,2,3,3,4,4,4,4,3,4,4,4,2,1,1,1,2,3,1,3,5,1,5,5,1,4,4,1,8,4,2,1,1,1,1,2,1,4,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,4,2,46
1,100,533,6,5,4,9,1,3,10,1,3,4,1,3,2,2,2,1,2,2,2,2,1,2,2,2,9,2,2,0,6,2,2,1,1,6,3,3,3,2,2,1,2,2,2,2,1,1,1,2,3,1,1,1,3,1,1,1,1,1,2,2,2,3,2,3,2,1,2,100,533,6,0,2,0,2,0,2,3,2,0,2,0,0,0,0,0,0,0,2,1,3,1,1,3,1,3,1,2,1,1,1,2,3,1,8,4,2,1,2,1,3,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,5,6,62
1,100,534,6,4,4,3,2,3,10,1,3,4,3,3,4,2,2,1,2,3,2,2,1,1,2,2,8,3,2,4,4,3,2,1,1,3,2,2,1,1,4,1,4,3,3,2,1,1,1,3,1,1,1,1,3,1,1,2,1,1,1,1,2,3,2,2,3,1,2,100,534,6,3,1,1,1,2,3,1,1,2,1,2,2,4,2,4,4,2,2,1,3,2,3,3,1,3,3,3,2,5,1,3,3,1,9,4,2,1,1,1,3,2,2,4,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,4,3,6,59
1,100,535,6,1,4,3,9,1,14,3,0,3,2,2,4,3,1,1,1,2,3,2,1,1,2,2,8,3,1,4,3,3,3,1,1,3,3,4,2,2,2,2,4,3,2,5,1,0,1,1,1,1,1,2,2,1,1,5,1,1,2,2,1,2,2,2,1,2,2,100,535,6,2,1,2,2,1,3,2,1,2,2,2,4,4,2,4,4,4,2,1,3,1,1,3,1,1,1,1,1,3,1,5,3,1,6,4,2,2,1,1,3,3,3,2,3,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,4,73
1,100,536,6,2,4,4,2,1,10,1,3,6,3,6,4,3,1,1,1,3,4,3,1,1,2,1,8,2,2,4,2,3,2,1,1,2,4,2,2,4,1,1,4,3,3,5,3,1,1,1,3,1,1,1,3,1,1,2,1,1,1,1,1,1,1,3,2,2,2,100,536,6,1,1,1,1,3,2,3,1,1,1,1,1,3,1,2,2,1,2,1,1,2,2,5,3,1,5,5,5,5,1,3,3,1,9,4,1,1,1,2,3,3,3,4,4,4,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,0,6,5
1,100,537,6,2,4,7,10,2,28,1,3,4,2,3,3,2,2,1,2,1,1,4,1,3,1,1,8,2,1,2,3,3,3,1,1,3,3,4,4,4,1,3,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3,1,1,1,1,4,2,3,2,2,2,100,537,6,0,2,3,3,2,1,6,1,2,2,2,0,0,1,0,3,0,1,1,1,2,2,4,3,1,0,1,1,1,1,4,4,1,9,4,1,1,0,0,3,1,2,3,2,0,2,1,2,2,1,2,2,2,2,2,2,2,2,2,4,3,6,11
1,100,538,6,2,4,4,1,4,20,1,3,4,3,3,2,2,2,2,2,1,2,3,2,2,2,1,8,1,2,2,4,2,2,1,1,3,3,3,2,3,2,1,2,3,3,3,1,1,1,0,2,1,2,2,0,1,2,1,2,2,1,2,2,3,2,1,1,1,2,100,538,6,1,3,1,1,1,3,1,2,2,2,4,3,4,3,4,4,0,2,1,1,1,2,3,2,3,3,3,0,2,2,3,4,2,11,3,2,1,1,2,2,3,2,1,3,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,4,6,9
1,100,539,6,0,0,4,1,3,30,1,4,4,2,3,3,3,1,2,1,1,2,4,2,1,2,2,9,2,1,4,6,2,3,1,1,3,4,4,4,5,4,2,3,3,2,3,2,0,1,1,0,0,1,1,0,1,2,1,3,1,2,2,2,2,2,2,2,1,2,100,539,6,1,0,1,1,1,3,1,1,1,0,0,1,1,0,0,0,0,2,1,1,1,0,5,2,1,2,2,3,2,1,5,3,1,5,4,2,2,1,2,2,2,3,2,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,4,6,19
1,100,540,6,2,4,8,2,3,3,1,3,4,3,4,2,2,1,2,0,1,2,6,1,3,2,2,8,0,0,2,0,2,0,2,0,0,3,0,0,0,2,0,2,3,3,3,0,1,1,0,0,0,1,1,0,0,1,5,1,1,2,2,2,3,2,2,3,1,2,100,540,6,2,3,2,2,2,2,1,2,4,4,2,4,4,0,4,4,2,2,1,1,1,2,4,1,1,5,1,5,5,2,3,4,1,9,4,2,1,1,1,3,3,2,2,4,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,5,3,66
1,100,541,6,2,4,3,1,3,6,1,3,4,3,3,2,3,3,2,2,3,3,1,3,3,2,2,9,2,3,1,4,3,3,1,1,3,4,2,2,3,2,1,2,3,3,1,1,1,1,2,1,1,1,1,3,0,1,5,3,3,2,2,2,3,2,3,2,1,2,100,541,6,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,2,1,1,2,1,3,1,1,3,1,2,5,1,5,3,1,7,4,2,1,1,1,1,2,3,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,5,6,34
1,100,542,6,2,4,3,1,4,6,1,4,4,1,2,4,3,2,2,2,3,4,2,1,1,2,0,8,2,0,1,10,2,2,1,1,3,2,2,4,4,2,1,4,3,3,5,1,1,1,3,3,1,1,1,3,1,1,1,3,3,2,2,2,3,2,2,2,1,2,100,542,6,2,0,2,1,2,3,6,1,2,2,2,3,4,2,4,4,4,2,1,0,2,1,2,2,2,2,1,2,1,2,4,3,1,9,3,2,1,0,0,3,2,2,4,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,5,6,44
1,100,543,6,2,4,9,2,3,4,1,3,5,2,3,2,2,2,1,1,2,3,1,1,1,1,1,9,1,3,4,6,3,3,1,1,1,4,4,4,4,4,3,3,3,2,3,1,1,1,3,1,1,1,0,3,1,1,5,3,3,2,2,2,3,2,2,2,1,2,100,543,6,3,3,3,3,2,2,1,3,3,2,4,3,4,3,4,4,2,2,1,1,1,1,4,1,1,1,3,1,1,1,2,3,1,7,4,2,1,2,1,3,1,1,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,5,7,28
1,100,544,6,2,4,9,1,3,0,3,3,5,3,7,1,2,2,0,2,2,0,3,1,0,2,1,8,0,0,0,2,2,2,1,1,0,3,2,3,4,2,1,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,3,2,3,2,1,2,100,544,6,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,3,0,0,0,0,0,0,0,3,4,1,8,4,2,0,2,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,0,5,7,69
1,100,545,6,2,4,9,2,2,4,1,3,5,3,3,2,2,1,2,3,1,4,3,1,1,2,2,8,1,3,1,3,2,2,2,1,3,4,4,4,3,2,3,4,3,3,2,1,1,1,1,1,1,1,1,3,1,1,5,3,1,2,2,2,3,2,3,2,1,2,100,545,6,2,1,1,1,2,2,2,2,2,2,2,2,4,2,4,4,4,2,1,1,1,1,3,3,3,1,2,1,2,1,4,3,1,9,4,2,1,1,1,2,2,2,4,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,5,1,94
1,100,546,6,2,4,9,1,3,3,1,3,5,3,3,1,2,1,1,1,2,4,1,1,1,2,2,8,3,2,4,3,2,2,1,1,2,1,4,4,4,1,1,1,2,3,1,1,1,1,3,3,3,1,1,2,1,1,2,3,1,2,2,2,3,2,3,2,1,2,100,546,6,1,2,1,1,1,3,1,1,1,4,1,1,4,1,4,4,1,2,1,3,1,1,4,1,2,2,1,5,5,5,2,4,1,7,4,2,1,1,1,3,1,1,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,5,2,11
1,100,547,6,2,4,9,1,3,3,1,3,4,3,1,1,3,2,1,3,3,3,6,1,1,2,2,0,2,3,4,3,1,3,2,1,2,3,4,2,3,4,1,4,3,3,2,1,1,1,3,3,1,1,2,3,1,1,5,1,1,2,2,2,3,2,2,2,1,2,100,547,6,2,3,2,2,1,2,2,1,4,4,4,2,4,2,4,4,4,2,1,1,1,1,3,1,0,5,1,3,5,5,4,4,1,9,4,2,1,2,1,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,5,2,86
1,100,548,6,2,4,9,1,4,3,1,3,2,1,2,1,1,1,1,1,2,3,1,1,1,2,2,8,2,2,2,3,1,2,1,1,0,0,4,4,1,2,2,3,2,3,2,1,1,1,1,1,1,1,2,2,1,1,5,3,3,2,2,2,3,2,1,1,1,2,100,548,6,0,2,2,2,0,3,3,2,2,2,2,4,2,4,4,4,2,2,1,1,2,1,3,1,1,5,5,1,5,1,2,4,1,6,3,2,1,1,1,3,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,5,4,69
1,100,549,6,5,4,13,10,1,3,1,3,2,1,2,1,2,1,1,1,2,1,1,1,1,2,2,0,1,3,4,6,2,3,2,2,3,1,4,4,4,3,3,2,3,3,1,1,1,1,3,3,3,1,2,3,1,1,5,1,1,2,2,2,3,2,3,2,1,2,100,549,6,2,3,2,1,3,3,1,1,3,1,2,2,4,2,4,2,1,2,1,1,2,2,3,3,3,5,5,5,5,1,3,3,1,9,4,2,1,2,1,3,1,1,4,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,5,4,43
1,100,550,6,2,4,3,2,3,4,1,3,2,1,2,2,2,2,1,3,3,3,1,1,1,2,1,0,2,3,4,4,3,3,1,2,3,4,3,2,4,3,1,2,3,3,2,1,1,1,1,1,1,1,0,1,1,1,5,3,3,2,2,2,3,2,3,2,1,2,100,550,6,2,3,1,1,2,2,2,2,2,2,4,4,4,2,4,4,4,2,1,1,2,1,3,1,1,1,1,2,2,1,4,4,1,8,4,2,1,1,2,3,1,2,4,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,5,4,50
1,100,551,6,5,4,9,2,3,3,1,3,3,0,2,4,3,2,2,1,1,3,6,2,2,2,2,8,2,1,1,3,3,3,2,2,3,2,4,2,4,3,1,4,3,2,1,1,1,1,1,1,1,1,0,3,1,1,5,1,0,1,2,1,3,2,2,3,1,2,100,551,6,2,2,1,3,2,3,2,1,1,2,4,2,4,3,4,4,4,2,1,3,2,2,3,1,1,5,1,1,3,5,2,3,1,7,4,2,1,1,2,3,1,1,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,3,3,21
1,100,552,6,2,4,9,1,3,3,1,3,2,1,6,4,3,1,2,1,1,2,1,1,1,2,1,8,2,2,4,3,3,3,1,2,3,2,4,4,4,2,1,4,3,3,2,1,1,1,1,3,1,1,1,3,1,1,5,3,3,1,1,2,3,2,3,2,1,2,100,552,6,1,1,2,1,3,2,2,2,2,4,3,2,4,2,4,4,4,2,1,1,2,1,2,1,3,1,1,5,2,1,5,5,1,10,4,2,2,1,2,3,2,1,4,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,3,3,4,72
1,100,553,6,2,4,1,2,3,2,1,3,2,3,2,3,2,1,2,2,1,2,3,1,1,1,0,0,2,2,4,3,2,3,1,0,3,3,4,0,4,0,3,4,3,2,3,1,1,1,0,0,0,1,2,2,1,1,5,1,1,2,1,1,1,3,2,2,1,2,100,553,6,3,3,3,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,1,1,2,2,2,1,0,1,2,5,4,1,4,2,1,12,4,2,1,1,2,3,2,2,4,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,3,4,2
1,100,554,6,1,4,9,2,3,3,1,3,2,3,1,3,3,1,2,3,1,1,2,1,0,2,2,8,2,2,1,4,3,3,1,1,2,5,5,4,5,1,1,1,3,3,2,1,1,2,3,1,1,1,2,1,1,1,5,1,1,1,1,2,1,3,3,2,2,2,100,554,6,1,1,1,1,1,1,2,1,4,1,4,1,4,4,4,4,1,2,1,1,2,2,5,1,1,1,1,4,4,1,4,3,1,9,4,1,1,2,1,3,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0,3,4,57
1,100,555,6,2,4,8,2,4,3,1,3,4,3,3,2,2,1,2,2,1,2,1,1,1,2,2,8,2,1,2,3,2,3,1,1,3,1,3,1,1,2,0,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,3,1,2,2,1,2,100,555,6,2,1,0,1,2,1,3,0,2,0,4,1,2,2,4,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,7,4,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,5,3,77
1,100,556,6,2,4,0,12,3,3,1,3,2,1,2,2,2,2,1,1,2,1,1,1,2,1,2,8,3,1,1,3,2,2,1,1,0,2,4,2,2,4,3,4,3,2,1,2,1,0,0,0,0,0,0,0,0,1,5,3,2,2,3,2,2,2,3,2,1,2,100,556,6,2,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,2,1,1,2,1,2,2,1,3,1,1,1,1,3,3,1,1,9,4,2,2,0,0,3,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,5,4,6
1,100,557,6,2,4,7,1,3,8,1,3,4,1,4,1,1,2,1,1,2,3,1,1,1,2,2,8,2,2,1,3,2,2,1,2,2,1,1,1,1,2,2,3,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,2,3,2,1,2,100,557,6,3,3,3,2,2,1,2,2,2,2,2,3,4,2,4,4,2,2,1,1,2,1,3,1,1,2,3,2,1,1,4,3,1,9,4,2,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,5,6,24
1,100,558,6,4,4,4,10,1,2,1,3,4,3,0,2,2,2,2,1,2,1,4,1,2,2,1,8,0,0,4,2,2,1,2,2,2,2,2,1,2,3,3,4,3,2,2,1,1,1,3,3,1,1,2,2,1,1,5,1,1,1,2,3,3,2,1,3,1,2,100,558,6,2,3,2,1,1,3,4,4,4,2,4,4,4,4,4,4,4,2,1,3,1,2,3,1,1,2,1,5,5,5,2,5,1,10,4,2,2,2,1,3,2,2,4,2,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,0,5,3,97
1,100,559,6,2,4,3,1,2,4,3,3,1,0,0,2,2,1,1,1,3,2,1,1,1,2,1,8,1,2,4,3,3,3,1,1,0,5,5,0,4,4,3,4,2,3,5,1,1,1,1,1,1,1,1,3,1,1,5,3,3,1,2,3,3,2,2,2,1,2,100,559,6,2,3,3,3,1,3,2,2,2,4,4,4,4,4,4,4,4,2,1,1,2,1,1,3,1,1,1,5,5,1,3,2,1,8,4,2,1,1,1,3,3,1,4,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,5,7,42
1,100,560,6,2,4,8,2,2,3,2,3,3,3,2,3,2,2,2,2,1,1,2,1,1,2,2,8,2,0,2,6,3,2,2,1,2,4,4,2,5,4,1,1,3,3,3,1,1,1,1,3,1,1,2,1,1,1,5,1,1,2,1,3,3,2,2,2,1,2,100,560,6,1,0,0,0,0,1,2,4,2,4,2,4,4,4,4,4,1,2,1,1,1,2,4,1,0,5,1,5,5,5,3,3,1,10,4,2,1,1,2,3,2,0,0,3,3,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,5,5,80
1,100,561,6,2,4,10,1,3,3,1,3,4,2,2,2,3,2,2,2,1,3,1,3,1,2,2,8,3,2,2,6,2,2,1,1,3,3,4,4,4,4,1,2,3,3,4,1,1,1,1,1,1,1,2,2,1,1,5,3,1,1,0,2,2,2,3,2,1,2,100,561,6,1,3,2,1,3,3,1,1,2,2,1,2,4,2,4,4,2,2,1,1,1,2,4,1,2,1,1,1,1,1,4,3,1,9,4,2,2,0,0,1,1,2,4,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,4,2,5,27
1,100,562,6,2,4,9,1,3,6,1,3,5,1,3,3,3,2,2,2,3,2,1,2,1,2,1,9,2,2,4,3,2,3,1,2,3,3,3,2,4,3,1,1,3,2,4,1,1,1,3,3,1,1,1,2,1,1,1,3,2,1,1,2,1,2,2,2,1,2,100,562,6,0,0,0,0,1,3,1,1,0,0,0,0,0,1,0,0,0,2,1,3,2,0,4,1,1,1,1,5,1,1,5,3,1,2,4,2,1,1,2,2,2,1,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,6,30
1,100,563,6,2,4,1,2,3,5,1,3,5,3,0,4,3,1,3,3,1,2,6,1,1,2,2,1,2,2,1,6,2,3,1,1,3,3,3,0,3,3,2,4,3,3,3,1,1,1,1,0,1,1,0,0,1,1,2,1,1,1,1,1,3,2,2,1,1,2,100,563,6,3,3,2,1,3,2,3,2,2,3,3,2,4,2,4,4,2,2,1,1,1,1,3,1,3,1,2,2,2,1,5,2,1,10,4,2,1,1,0,3,2,3,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,2,2,56
1,100,564,6,2,4,13,1,3,3,1,3,2,3,2,3,3,1,2,2,3,3,1,1,2,0,0,0,3,2,4,6,3,3,2,0,6,3,4,5,4,2,1,1,3,3,3,4,1,0,0,0,0,0,0,0,0,1,2,1,3,1,1,1,3,2,2,2,1,2,100,564,6,0,0,2,0,0,3,2,1,0,0,0,0,0,0,0,2,2,2,1,1,1,1,4,1,1,2,1,1,4,1,5,1,4,9,4,2,1,1,2,3,1,1,4,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,4,63
1,100,565,6,2,4,10,2,4,3,2,3,4,2,3,4,3,1,3,3,2,1,4,3,1,2,2,1,2,1,4,11,3,3,1,1,0,4,4,4,5,4,2,1,3,3,3,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,100,565,6,1,1,1,1,1,3,2,1,1,1,1,1,4,1,4,4,1,2,1,1,2,1,3,2,1,1,1,1,2,1,4,2,2,6,4,2,1,1,2,3,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,4,0,6,39
1,100,566,6,2,4,3,1,3,4,1,3,5,3,2,3,3,1,2,2,1,4,1,1,1,2,2,8,2,2,4,4,3,3,1,1,3,3,4,4,4,4,1,4,3,3,4,1,1,1,1,2,1,1,2,0,1,3,5,1,1,1,1,1,2,1,2,2,1,2,100,566,6,3,3,3,1,3,2,2,1,2,1,1,2,4,4,4,4,4,2,1,1,1,2,3,1,3,1,2,2,4,2,4,2,1,9,4,2,1,1,1,3,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,0,2,21
1,100,567,6,2,4,3,2,3,4,1,3,3,3,3,1,1,2,1,1,2,3,2,1,3,2,2,0,1,1,2,3,3,2,2,1,1,3,3,4,3,3,1,4,2,3,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,2,100,567,6,1,3,3,3,3,3,1,1,1,4,4,4,4,1,4,4,4,2,1,1,2,1,3,1,1,1,1,1,5,1,3,3,1,7,4,2,1,1,1,3,2,1,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,3,32
1,100,568,6,2,4,9,4,4,3,1,3,2,1,2,4,2,0,2,1,3,2,2,1,1,2,1,9,2,2,4,3,3,2,2,2,1,5,5,5,4,1,1,4,3,3,3,1,1,2,1,1,1,1,2,1,1,1,5,1,1,2,1,3,1,1,3,2,2,2,100,568,6,2,2,3,2,1,2,1,2,3,4,4,4,4,4,4,4,4,2,1,1,0,2,4,1,1,5,2,5,2,2,4,4,1,8,4,2,1,2,2,3,2,1,4,3,3,2,2,2,2,1,2,2,2,2,2,2,1,2,2,4,3,4,10
1,100,569,6,4,4,9,1,3,3,1,3,4,1,4,2,3,1,2,1,2,2,1,1,3,2,2,0,1,2,1,3,3,3,1,1,3,4,2,4,4,2,1,1,3,3,2,1,1,1,0,0,1,1,2,0,1,2,5,1,1,1,2,2,3,1,1,1,1,2,100,569,6,3,3,3,3,3,3,3,1,4,4,4,4,4,2,4,4,4,2,1,1,1,1,3,3,3,3,1,2,1,2,4,2,1,9,4,2,1,1,1,3,2,2,2,3,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,3,42
1,100,570,6,2,4,3,1,2,3,1,3,5,3,4,2,2,2,2,2,3,3,3,2,1,2,2,8,2,2,2,3,2,2,2,2,3,2,2,2,3,3,3,3,3,2,2,1,1,1,3,3,1,1,3,3,1,1,5,1,1,2,2,1,2,2,3,2,1,2,100,570,6,3,3,2,2,3,2,1,3,3,4,4,4,4,3,4,4,2,2,1,1,2,1,3,1,3,1,1,5,1,1,2,3,1,9,4,2,1,2,1,3,2,2,1,2,3,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,70
1,100,571,6,4,4,13,1,2,5,1,3,4,2,2,1,3,2,1,2,2,4,1,1,2,2,1,8,3,2,1,6,2,3,1,1,1,3,4,4,4,4,1,4,3,3,5,1,1,1,3,1,3,1,2,3,1,0,1,1,1,2,2,1,2,2,3,2,2,2,100,571,6,1,3,2,1,2,2,1,1,1,4,2,1,2,4,4,4,4,2,1,1,2,1,3,3,2,1,1,1,1,1,2,3,1,9,4,2,1,2,1,1,2,1,1,3,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,3,2,51
1,100,572,6,2,4,3,1,3,3,1,3,5,3,2,4,2,2,1,2,3,4,1,1,1,2,2,8,0,2,4,3,1,2,1,1,6,4,4,4,4,4,1,4,3,3,2,1,1,0,3,3,3,1,1,3,1,1,5,1,1,2,2,1,2,2,2,1,1,2,100,572,6,2,0,2,1,2,2,3,2,0,0,0,0,0,0,0,0,0,2,1,1,1,1,3,1,1,2,1,1,1,1,4,3,1,9,4,2,1,1,1,3,1,1,2,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,1,16
1,100,573,6,5,4,3,10,1,3,1,3,3,3,4,2,2,1,2,2,2,3,4,1,2,2,2,8,2,2,4,3,2,2,1,1,3,2,2,3,3,4,3,4,3,2,2,1,2,1,3,3,1,1,1,3,1,1,5,2,1,1,2,2,2,2,2,2,1,2,100,573,6,2,2,1,1,2,3,4,4,2,4,3,4,4,4,4,4,3,1,1,1,1,3,3,2,2,3,1,5,3,1,2,4,1,5,4,2,1,2,1,2,2,2,3,3,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,0,3,3,92
1,100,574,6,2,4,10,4,4,4,1,4,2,1,2,4,3,2,2,2,3,3,3,2,1,2,2,8,1,1,4,3,3,2,2,2,2,3,3,3,3,4,3,2,3,3,5,1,1,1,1,1,3,1,3,0,1,1,5,3,1,1,2,2,2,2,1,1,1,2,100,574,6,0,0,0,0,1,2,3,2,2,4,4,1,4,1,4,4,1,2,1,3,1,1,3,3,3,1,2,1,1,1,3,1,1,9,4,1,2,1,2,3,2,2,4,4,3,2,2,2,2,2,2,2,2,2,1,2,2,1,2,0,3,4,4
1,100,575,6,2,4,3,10,3,4,1,3,2,2,2,3,3,3,2,3,1,1,3,1,1,1,0,8,2,2,4,4,3,3,1,1,3,3,4,4,5,1,3,1,3,3,3,1,1,1,0,0,0,0,2,0,0,1,5,1,1,1,2,2,2,2,2,1,1,2,100,575,6,2,3,2,1,1,3,2,2,1,2,4,2,4,1,4,4,2,2,1,3,2,3,3,1,1,4,5,3,4,1,5,4,1,9,3,2,2,0,2,3,3,3,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0,3,4,32
1,100,576,6,2,4,8,2,3,3,1,3,4,3,4,4,2,1,2,2,3,4,2,1,1,2,2,8,1,2,4,3,2,2,2,2,0,2,2,2,2,3,2,2,3,3,2,1,2,1,1,3,1,1,1,2,1,1,5,1,1,1,2,1,3,2,2,2,1,2,100,576,6,2,1,1,1,2,3,1,2,3,2,4,4,4,3,4,4,3,2,1,3,2,1,3,1,3,3,5,5,5,1,3,2,1,7,4,2,1,1,1,3,2,2,4,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,3,37
1,100,577,6,2,4,9,1,3,4,1,3,2,3,2,1,3,1,2,2,3,3,2,1,1,2,0,9,1,3,4,3,3,2,1,2,3,3,4,4,4,2,1,4,1,3,4,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,3,2,2,2,1,2,100,577,6,1,3,2,1,2,3,1,0,3,2,4,4,0,2,4,4,4,2,1,1,1,1,3,1,2,2,1,5,4,1,4,3,1,7,4,2,1,1,1,3,2,3,4,3,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,3,7,49
1,100,578,6,2,4,11,2,3,3,1,3,5,2,3,2,3,2,2,2,2,2,2,1,2,2,2,8,2,3,1,6,2,3,6,0,3,2,2,2,2,2,3,4,3,3,3,1,1,1,3,0,1,1,1,1,1,1,5,2,2,1,1,2,3,3,3,2,1,2,100,578,6,1,3,2,1,2,2,1,1,4,4,2,4,4,4,4,4,3,2,1,3,2,3,3,1,1,2,2,3,2,1,4,3,1,6,4,2,2,2,2,1,3,2,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,83
