CARD.,DECK.,BALLOT.,FORM.,Q.1.,Q.2.,Q.3.,Q.4.,Q.5.,Q.6.,Q.7.,Q.8.,Q.9.,Q.10.,Q.11.,Q.12.,Q.13.,Q.14.,Q.15.,Q.15..1,Q.16A.,Q.16B.,Q.16C.,Q.16D.,Q.16E.,Q.16F.,Q.16G.,Q.16H.,Q.17A.,Q.17B.,Q.18.,Q.19.,Q.20A.,Q.21.,Q.22.,Q.23.,Q.24.,Q.26.,Q.27.,Q.28.,Q.29.,Q.30A.,Q.30B.,Q.30C.,Q.30D.,Q.30E.,Q.30F.,Q.30G.,Q.30H.,Q.30I.,Q.30J.,Q.30K.,Q.31A.,Q.31B.,Q.31C.,Q.31D.,Q.31E.,Q.31F.,Q.31G.,Q.32.,Q.33A.,Q.33B.,Q.34.,Q.35A.,Q.35B.,Q.36.,Q.37.,Q.38.,CARD..1,DECK..1,BALLOT..1,FORM..1,Q.39.,Q.40.,Q.41.,Q.42.,Q.43A.,Q.43B.,Q.44A.,Q.44B.,Q.45.,Q.46.,Q.48A.,Q.48B.,Q.49A.,Q.49B.,Q.50.,Q.51A.,Q.51B.,Q.52A.,Q.52B.,Q.53A.,Q.53B.,Q.54A.,Q.54B.,Q.55A.,Q.55B.,Q.56A.,Q.56B.,Q.57.,Q.58A.,Q.58B.,Q.59A.,Q.59B.,Q.60A.,Q.60B.,Q.61A.,Q.62A.,Q.62B.,Q.63A.,Q.63B.,Q.64A.,Q.64B.,Q.65A.,Q.65B.,Q.66A.,Q.66B.,Q.67A.,Q.67B.,Q.68.,Q.69A.,Q.69B.,V.71.,V.72.,V.73.,V.74.,V.75.,V.76.
1,211,1136,2,3,3,1,39,4,5,24,1,3,3,21,2,2,1,6,4,1,3,3,2,2,1,1,2,3,3,1,2,2,2,4,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,3,2,2,1,4,3,1,1,1,2,211,1136,2,3,3,2,2,2,3,1,3,94,3,2,2,2,2,3,2,5,2,4,1,2,1,2,3,1,2,4,2,5,3,3,5,2,2,1,2,4,2,4,1,2,1,2,3,1,2,0,3,5,5,0,0,10,2,1,74
1,211,1137,2,1,4,4,28,4,5,6,1,1,1,21,1,1,1,6,4,1,1,1,1,1,3,2,2,1,0,1,3,3,2,4,1,2,1,3,2,2,1,1,1,0,1,1,1,1,1,1,1,4,4,2,2,2,1,1,2,4,4,1,2,3,1,1,1,2,211,1137,2,3,4,5,1,1,3,2,3,94,3,1,4,1,1,2,2,4,2,3,1,2,1,2,1,1,2,4,3,1,2,3,3,1,1,1,2,4,2,4,1,1,1,2,1,2,2,0,2,4,5,7,7,2,1,1,287
1,211,1138,2,1,2,1,26,4,5,7,1,2,2,21,1,1,1,6,5,1,1,1,1,1,3,2,3,1,1,1,3,3,1,4,1,1,3,2,1,2,1,1,1,2,1,1,1,1,2,1,1,4,4,4,4,4,4,4,1,1,1,1,1,3,2,2,2,2,211,1138,2,3,4,0,2,2,3,2,3,94,3,3,3,3,2,2,2,3,2,3,1,2,1,2,3,2,2,4,2,5,2,1,5,1,2,1,2,4,2,4,1,0,1,2,2,1,1,1,2,2,4,7,7,1,1,1,261
1,211,1139,2,1,2,0,12,4,5,5,1,3,4,21,1,1,1,6,3,1,2,1,1,1,2,2,1,3,3,1,3,3,1,4,1,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,3,2,2,1,4,1,1,1,1,2,211,1139,2,3,3,5,2,2,1,2,1,94,1,1,1,1,1,1,3,3,3,3,1,2,1,2,2,2,3,1,2,1,3,1,3,1,2,1,2,3,1,3,1,2,3,1,1,2,3,1,2,1,3,4,2,4,2,1,200
1,211,1140,2,1,2,2,28,2,5,7,1,2,2,21,1,1,2,6,4,2,2,1,1,1,3,3,2,1,2,1,3,3,1,2,1,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,1,1,1,3,3,4,1,1,3,3,2,3,2,211,1140,2,3,5,4,1,3,3,3,3,94,3,3,1,2,3,1,3,3,1,5,3,3,1,3,1,1,1,2,1,1,3,1,5,1,1,1,3,5,3,5,3,3,1,3,2,2,2,0,2,2,4,7,7,2,1,1,295
1,211,1141,2,4,2,3,31,4,5,7,1,1,1,21,1,1,2,1,3,1,2,3,2,2,2,2,2,1,1,1,3,3,1,3,1,3,2,3,1,1,1,1,1,2,1,2,3,1,3,1,1,4,4,4,4,4,4,4,2,2,4,1,2,3,2,1,2,2,211,1141,2,3,4,4,2,3,4,2,3,94,3,1,5,1,1,1,3,5,2,5,2,2,1,2,2,1,2,4,3,1,3,1,5,1,1,1,3,4,2,4,2,2,3,0,2,2,1,1,3,1,4,7,7,7,1,3,137
1,211,1142,2,2,2,5,34,2,5,8,1,2,2,21,1,1,1,6,4,2,2,1,2,2,2,2,1,1,1,1,3,3,1,3,1,3,1,3,1,3,2,1,1,1,1,1,1,1,2,1,1,2,2,2,3,1,3,3,3,2,4,1,2,3,4,1,3,2,211,1142,2,3,5,4,2,4,4,4,4,94,3,1,3,1,2,1,3,4,2,4,3,1,1,1,1,2,2,4,2,2,3,1,5,1,1,1,3,5,2,5,2,1,2,3,2,1,1,1,2,1,5,2,5,7,2,3,116
1,211,1143,2,4,2,3,34,4,5,22,1,4,6,21,1,1,1,0,3,2,3,3,3,2,2,2,2,1,1,1,2,3,2,4,2,2,1,3,1,2,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,1,3,3,3,3,2,2,3,2,1,2,2,211,1143,2,3,4,4,0,2,3,2,3,94,3,1,5,1,1,1,2,5,3,5,2,2,2,3,2,1,2,4,3,2,4,1,5,1,1,1,2,4,2,5,2,2,2,3,2,1,1,1,3,2,4,6,5,10,2,3,2
1,211,1144,2,1,4,3,22,4,5,12,1,2,2,21,1,1,2,6,4,2,5,1,0,1,2,2,2,1,0,1,3,3,2,2,1,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,4,4,4,4,3,5,1,3,3,3,3,2,2,211,1144,2,3,4,5,1,5,4,2,3,94,3,3,4,2,1,1,3,5,1,5,1,2,1,3,1,2,2,1,3,5,3,3,3,3,1,1,1,4,3,4,1,1,1,3,3,3,2,0,3,5,3,7,7,4,1,3,167
1,211,1145,2,2,2,5,33,4,5,19,1,4,4,21,1,1,1,6,3,2,3,3,3,2,2,3,2,1,1,1,3,3,1,4,2,2,2,3,2,3,2,1,1,2,1,2,2,1,2,1,1,3,3,2,3,1,3,1,3,4,3,1,2,3,2,1,3,2,211,1145,2,3,3,4,1,3,3,3,3,70,1,3,0,3,3,2,3,4,1,4,3,0,1,3,3,0,3,3,2,5,0,1,5,1,1,1,3,5,2,5,2,1,2,3,2,1,1,3,2,2,4,0,5,9,2,9,101
1,211,1146,2,4,2,5,39,1,5,18,1,2,4,21,1,1,2,6,4,3,2,2,3,3,1,2,1,2,2,1,3,3,3,4,1,3,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,1,3,3,2,1,3,1,4,4,2,1,2,2,211,1146,2,3,4,6,3,2,4,2,4,73,2,1,5,1,1,1,3,3,2,5,2,1,2,2,2,2,3,4,3,2,2,1,5,1,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,3,5,2,12,2,9,30
1,211,1147,2,1,3,4,39,4,5,20,1,3,4,21,1,1,1,6,2,2,4,3,3,2,2,1,2,3,1,1,1,2,1,4,3,2,1,2,1,1,3,1,1,3,1,2,3,1,2,1,1,2,3,3,2,2,3,3,3,3,3,2,3,3,1,1,1,2,211,1147,2,2,4,4,3,2,3,1,4,79,3,1,5,1,1,1,2,3,2,3,2,2,1,3,1,0,3,1,0,6,0,1,3,1,1,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,6,3,3,12,2,9,120
1,211,1148,2,1,2,3,39,1,5,10,1,3,4,24,1,1,1,6,3,1,2,1,1,1,3,2,2,2,2,1,3,3,1,4,2,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,3,0,0,2,2,1,2,211,1148,2,3,4,0,0,0,0,0,0,70,3,1,5,1,1,1,2,5,2,5,2,2,1,1,2,1,0,1,2,1,3,1,4,1,1,2,3,4,2,3,2,2,2,2,2,1,0,1,2,1,4,4,5,2,2,9,104
1,211,1149,2,4,3,4,45,4,5,18,1,1,2,21,1,1,2,6,3,2,3,3,2,2,2,2,2,0,1,1,3,3,1,4,1,2,3,2,1,2,2,1,1,1,1,3,1,1,1,1,1,3,3,3,3,1,1,3,3,2,2,2,2,3,2,1,2,2,211,1149,2,2,4,4,2,2,3,2,3,74,3,3,3,3,3,2,2,4,2,4,3,2,3,2,2,2,2,4,3,5,3,3,4,3,2,3,2,4,2,4,3,2,3,3,3,2,2,0,3,5,3,7,7,9,1,9,43
1,211,1150,2,2,4,4,51,4,5,6,1,1,2,21,1,1,1,0,3,2,3,3,3,2,1,2,1,3,1,1,1,1,2,2,1,3,3,3,1,2,1,1,1,0,1,0,0,1,0,1,1,2,3,2,3,1,3,3,3,3,3,1,2,3,2,1,1,2,211,1150,2,3,4,4,1,2,3,2,3,70,3,1,3,1,2,1,2,5,2,5,1,1,1,3,2,1,1,1,3,5,3,1,4,3,3,1,2,4,2,5,1,2,1,3,2,1,1,1,1,5,4,7,7,12,1,8,90
1,211,1151,2,4,4,3,32,4,5,13,1,1,1,21,1,1,1,6,3,1,3,2,2,2,2,2,2,3,3,1,2,3,2,4,1,2,1,3,1,1,2,1,1,2,1,2,2,1,2,1,1,2,3,2,3,1,3,3,3,3,4,1,4,3,1,1,2,2,211,1151,2,3,4,4,3,2,3,2,3,55,3,1,4,1,2,2,2,4,2,4,2,2,3,2,2,2,3,4,3,2,3,1,4,1,1,1,2,4,2,4,2,2,2,2,2,2,2,0,3,2,4,4,5,7,2,9,13
1,211,1152,2,1,5,1,35,4,5,6,1,1,1,21,1,1,1,1,3,2,3,2,2,2,2,3,3,1,3,1,2,1,2,4,1,2,1,3,1,2,1,1,1,2,1,1,1,1,1,1,1,3,3,0,2,1,1,3,3,3,3,1,2,3,1,1,1,2,211,1152,2,3,4,5,3,1,4,1,4,52,3,1,5,1,1,1,3,5,1,5,2,1,2,3,2,1,2,4,3,1,4,1,5,1,1,1,3,5,3,5,2,1,2,3,2,1,1,1,3,1,5,5,6,6,2,9,111
1,211,1153,2,3,3,5,35,2,5,10,1,2,2,21,1,1,2,6,2,2,3,2,2,2,2,1,2,1,1,1,3,2,2,3,2,3,1,2,2,1,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,3,2,3,2,1,3,2,1,2,2,211,1153,2,3,3,4,1,2,3,2,3,54,1,1,5,1,1,1,3,5,3,5,2,1,2,3,2,1,2,4,3,6,0,1,4,1,2,2,3,4,2,4,3,1,2,3,2,2,2,0,3,2,4,6,4,9,2,9,1
1,211,1154,2,4,2,1,30,4,5,13,1,1,1,21,1,1,1,6,3,1,3,1,1,1,2,2,2,1,1,1,3,2,2,4,1,2,1,3,2,1,1,1,1,2,1,2,2,1,2,1,1,4,4,0,2,1,1,4,3,3,3,1,2,3,2,1,2,2,211,1154,2,2,4,5,1,5,3,2,3,50,1,1,4,1,1,3,2,4,2,4,3,1,3,3,2,1,2,4,3,5,4,1,5,1,1,3,3,5,3,5,2,1,3,3,2,1,2,0,3,5,4,7,7,4,1,9,47
1,211,1155,2,3,2,3,32,3,5,12,1,1,1,21,1,1,1,6,5,1,2,1,2,1,2,3,3,3,3,1,3,3,2,2,1,4,3,3,2,2,1,1,1,2,1,2,2,1,2,2,1,2,3,3,3,1,3,3,2,2,2,1,4,3,3,2,1,2,211,1155,2,3,3,4,3,3,1,3,1,50,0,1,3,2,2,1,2,3,2,3,1,2,1,3,2,2,2,4,3,6,0,1,4,1,2,1,2,3,2,3,3,3,3,3,3,3,2,0,3,5,3,2,2,2,2,9,27
1,211,1156,2,2,3,4,36,1,5,10,1,10,0,24,1,1,1,6,3,2,3,2,3,2,2,1,1,3,3,1,1,1,1,3,3,3,3,2,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,2,3,3,3,2,4,2,4,2,2,1,2,2,1,2,211,1156,2,2,3,4,1,2,3,2,3,50,3,1,5,1,1,2,2,4,2,4,2,2,1,2,1,1,2,1,3,1,3,1,5,1,1,1,2,5,2,4,3,3,3,3,3,3,2,0,2,2,4,7,7,11,1,8,105
1,211,1157,2,4,2,4,30,4,5,7,1,2,2,21,1,1,2,1,3,2,3,1,2,2,2,2,3,1,1,1,3,3,2,4,1,1,1,2,2,3,3,1,1,3,1,3,3,1,3,1,1,4,2,1,2,1,1,2,3,3,5,1,1,4,1,1,2,2,211,1157,2,3,5,0,3,2,3,1,3,59,3,1,4,1,2,3,3,5,3,5,3,3,1,2,2,2,2,4,3,5,3,1,5,1,2,1,3,5,3,5,1,2,1,3,2,2,2,0,3,5,3,4,4,6,2,1,174
1,211,1158,2,3,4,3,40,4,5,11,1,1,1,24,1,1,1,6,3,3,3,2,3,2,2,2,2,3,3,1,2,2,1,4,3,3,1,2,2,1,0,1,1,2,1,2,2,1,0,1,1,2,2,1,2,1,1,2,3,3,3,3,1,4,1,1,1,2,211,1158,2,2,2,4,3,1,4,1,4,55,1,1,5,1,1,1,2,3,2,5,2,1,2,3,2,1,1,1,3,1,4,1,5,1,1,1,2,3,2,3,2,1,2,3,2,1,1,1,3,1,5,5,5,10,2,1,155
1,211,1159,2,1,1,4,27,2,5,8,1,2,3,21,1,1,1,6,3,3,2,3,3,2,1,2,1,1,3,1,3,2,2,2,2,2,3,3,1,2,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,2,3,2,1,1,3,2,1,1,2,211,1159,2,3,4,4,3,2,3,1,4,50,3,1,4,1,1,1,3,5,2,5,2,2,3,2,2,1,2,4,3,2,3,1,3,1,1,3,2,3,2,3,2,2,3,2,2,1,2,0,3,2,4,7,7,12,1,1,300
1,211,1160,2,3,2,4,31,4,5,7,1,1,1,21,1,1,1,6,4,3,2,2,3,2,2,1,2,1,1,1,3,3,1,3,1,3,3,3,1,1,1,1,1,2,1,1,1,1,3,1,1,2,2,2,3,1,1,2,2,2,2,2,1,3,2,1,2,2,211,1160,2,3,3,1,3,2,3,2,4,55,3,1,4,1,2,1,2,3,2,3,3,1,1,3,2,2,2,4,3,5,0,1,3,1,2,2,2,5,1,3,3,0,1,2,2,2,2,0,3,5,6,7,7,10,1,1,307
1,211,1161,2,4,2,3,25,4,5,10,1,3,3,21,1,1,2,6,3,1,3,3,3,1,2,2,1,1,3,1,3,1,1,4,3,3,3,3,2,1,1,1,1,3,3,3,1,1,3,1,1,2,2,2,2,1,1,1,3,4,2,2,2,2,1,1,1,2,211,1161,2,3,3,4,3,2,3,1,3,51,1,1,5,1,1,1,2,4,2,4,2,1,2,2,2,1,2,4,3,2,3,1,4,1,1,1,3,4,3,4,2,2,2,3,2,2,2,1,3,2,4,5,6,9,2,1,154
1,211,1162,2,4,3,3,34,4,5,11,1,2,2,21,1,1,2,6,3,1,3,2,3,2,2,2,2,1,3,1,3,1,1,4,2,3,1,3,2,1,3,1,1,3,1,3,3,1,3,1,1,2,4,3,2,1,1,4,3,3,3,1,2,2,2,3,5,2,211,1162,2,3,4,1,1,5,2,5,2,53,1,1,5,1,1,2,2,5,2,5,2,1,1,1,3,1,2,4,3,5,4,3,5,1,1,3,2,5,2,5,3,3,3,2,3,1,3,0,3,5,2,3,1,8,2,1,61
1,211,1163,2,2,2,4,30,4,5,12,1,1,1,21,1,1,1,0,3,3,1,1,3,2,2,1,2,1,1,1,1,0,2,3,2,2,0,2,2,2,1,1,1,1,1,2,1,1,2,2,1,2,2,1,3,1,4,3,4,3,4,1,1,3,1,3,1,2,211,1163,2,3,4,5,0,5,0,2,4,50,3,1,3,1,1,3,2,3,2,3,3,1,2,3,2,2,3,4,3,5,0,1,5,1,1,1,2,3,2,3,3,0,3,3,2,1,3,0,3,2,3,4,3,9,2,1,102
1,211,1164,2,3,2,5,34,2,5,15,1,1,1,21,1,1,1,6,2,3,3,2,2,2,2,2,2,1,1,1,1,1,2,2,3,4,1,3,1,1,3,1,1,1,1,2,1,1,2,1,1,4,2,4,4,1,3,3,4,3,4,2,2,3,2,2,2,2,211,1164,2,2,2,4,2,2,3,2,3,50,3,1,5,1,1,2,3,5,3,5,2,1,2,2,2,1,3,4,3,5,3,1,5,1,1,1,3,4,3,4,2,1,3,2,2,1,1,2,3,2,3,6,5,9,2,1,129
1,211,1165,2,4,2,5,28,4,5,6,1,2,2,21,1,1,2,1,4,1,1,1,2,1,2,2,2,3,1,1,2,3,2,3,1,2,1,3,2,1,2,1,1,2,1,2,1,1,1,1,1,3,3,3,2,1,1,3,3,2,2,1,2,3,2,3,2,2,211,1165,2,3,4,4,3,5,2,3,3,54,3,1,5,1,2,2,2,4,2,3,2,2,2,3,2,1,2,4,2,5,2,1,5,1,1,3,1,4,3,5,3,1,3,3,2,1,2,0,3,5,3,5,4,4,2,1,167
1,211,1166,2,1,2,4,24,4,5,15,1,2,2,21,1,1,1,6,3,2,2,2,2,2,1,3,1,1,1,1,3,2,3,4,1,3,1,3,2,3,1,1,1,1,3,1,1,1,3,1,1,2,4,2,2,1,3,3,3,2,3,1,3,3,3,2,5,2,211,1166,2,3,4,3,2,3,3,3,3,55,3,1,3,1,1,1,2,3,2,3,1,1,1,3,3,2,2,4,2,5,3,2,5,2,2,1,2,3,1,5,1,1,1,1,2,2,2,0,2,5,3,2,1,8,2,3,107
1,211,1167,2,1,2,5,28,4,5,11,1,2,3,24,1,1,1,6,3,1,2,2,3,2,2,2,2,1,1,1,3,2,2,3,1,3,1,3,2,2,1,1,1,2,1,2,1,1,2,1,1,2,3,3,3,1,1,3,2,2,2,2,3,2,2,2,2,2,211,1167,2,3,5,5,3,5,2,2,3,52,1,1,5,1,1,2,3,5,2,5,2,1,2,2,2,1,2,4,3,2,3,3,3,2,2,1,3,4,2,4,1,2,1,2,1,2,1,2,2,4,3,7,7,7,1,3,149
1,211,1168,2,1,2,5,30,2,5,6,1,2,2,21,1,1,2,6,3,3,3,3,3,2,3,2,2,1,2,1,3,3,2,3,1,3,3,3,2,2,2,1,1,2,1,2,2,1,1,1,1,2,3,3,3,1,1,3,2,3,4,1,1,3,4,1,2,2,211,1168,2,3,4,4,0,3,4,4,4,50,3,1,4,1,2,1,2,5,1,5,1,2,1,3,3,2,2,1,2,5,3,1,3,1,2,1,2,5,2,5,1,2,1,3,3,2,1,3,2,5,3,2,2,10,2,3,108
1,211,1169,2,2,3,4,39,4,5,6,1,2,3,21,1,1,1,0,3,2,3,2,2,1,3,1,2,3,1,1,2,1,2,2,1,2,1,3,2,2,3,1,1,2,1,3,1,1,2,1,1,2,3,2,3,1,3,3,2,3,2,2,2,3,2,1,2,2,211,1169,2,2,5,4,0,5,4,2,4,58,2,1,5,1,1,1,3,5,2,5,2,1,1,3,2,1,2,4,3,3,4,1,5,1,1,3,2,5,2,5,2,3,3,3,2,1,2,0,3,5,3,7,7,7,1,3,145
1,211,1170,2,2,2,4,34,1,5,20,1,1,1,21,1,1,1,6,3,3,3,2,3,2,1,1,1,1,1,1,3,2,1,4,2,3,1,3,1,1,2,1,1,2,1,1,1,1,2,2,2,2,3,4,3,3,1,3,3,4,4,2,4,3,2,1,3,2,211,1170,2,2,2,1,2,5,1,3,2,58,2,1,5,1,1,2,2,3,2,3,2,1,1,2,2,1,1,1,2,5,2,1,4,1,1,2,2,3,2,3,2,2,1,3,2,1,1,1,3,2,3,4,4,13,2,3,16
1,211,1171,2,2,4,3,35,4,5,9,1,2,3,21,1,1,1,6,3,1,3,2,2,2,1,2,1,1,1,1,3,2,1,1,2,3,2,3,2,1,2,1,1,2,1,2,2,1,2,1,1,2,2,3,3,1,3,3,3,2,2,2,2,3,2,1,2,2,211,1171,2,3,3,4,3,3,4,3,4,58,1,1,5,1,1,1,3,4,3,5,2,1,2,2,2,1,2,4,3,2,3,1,3,1,1,1,3,4,3,5,2,1,2,2,2,1,1,1,2,2,4,6,6,9,2,3,22
1,211,1172,2,3,4,5,24,4,5,6,1,2,2,21,1,1,2,1,3,2,3,2,2,2,2,3,2,1,3,1,3,3,2,3,1,2,1,2,1,3,2,1,1,2,1,2,2,1,2,1,1,3,3,3,3,1,3,3,3,2,2,1,3,2,2,1,2,2,211,1172,2,3,4,4,3,3,4,2,3,50,3,1,5,1,1,1,3,5,2,5,3,2,1,2,2,2,2,4,3,5,0,2,3,2,2,3,3,4,3,4,3,0,3,0,1,2,2,0,3,5,6,7,7,7,1,3,181
1,211,1173,2,1,1,5,18,1,5,7,1,2,3,21,1,1,1,6,4,1,2,3,3,2,2,2,1,1,0,1,3,3,1,4,1,0,1,3,2,2,1,1,1,2,1,2,1,1,2,1,1,2,3,2,3,1,1,3,3,3,3,1,2,3,3,3,2,2,211,1173,2,3,5,1,2,3,4,3,3,50,2,1,3,1,2,2,2,3,2,3,2,2,2,2,2,1,2,4,3,5,1,1,4,1,1,2,2,3,2,3,2,3,1,3,2,1,2,0,3,5,1,7,7,9,1,3,156
1,211,1174,2,2,2,3,30,0,5,11,1,1,1,24,1,1,2,6,2,1,2,3,3,2,1,2,1,3,3,1,3,2,1,4,3,4,1,3,1,1,1,1,1,2,1,2,2,2,2,1,1,2,3,3,2,1,1,2,2,3,3,3,3,3,2,3,2,2,211,1174,2,2,3,4,1,5,3,3,3,54,3,1,4,1,1,1,2,5,2,4,2,2,1,3,2,2,2,4,3,5,3,1,4,1,1,1,1,4,2,4,2,2,2,2,2,2,2,0,3,5,4,4,5,10,2,3,36
1,211,1175,2,2,3,5,24,4,5,7,1,10,0,21,1,1,2,1,2,2,2,2,2,3,2,2,1,1,1,1,3,3,1,3,1,3,1,3,2,3,2,1,1,2,1,2,2,1,2,1,1,2,2,4,3,1,4,3,3,2,3,1,2,3,1,1,2,2,211,1175,2,3,4,4,2,2,3,2,3,55,3,1,4,1,2,3,3,5,3,4,3,3,3,3,2,2,2,4,3,5,2,1,4,1,2,1,2,4,3,5,2,2,1,3,2,2,2,0,3,5,2,4,5,9,2,3,122
1,211,1176,2,3,2,4,36,4,5,6,1,2,2,21,1,1,1,6,4,1,2,1,2,2,2,3,2,1,0,1,3,2,3,2,1,3,2,2,1,2,1,1,1,1,1,2,1,1,2,1,1,4,3,4,4,1,1,1,2,3,2,1,3,1,4,2,3,2,211,1176,2,3,4,4,1,4,4,4,4,52,2,3,3,1,2,1,3,5,1,5,1,1,1,3,1,1,2,4,1,3,4,2,5,1,2,1,1,5,1,5,1,1,1,3,2,2,2,0,1,3,4,1,2,4,2,3,120
1,211,1177,2,1,4,4,15,4,5,6,1,2,2,21,1,1,2,2,3,1,2,3,2,2,3,2,1,3,3,1,2,1,1,4,3,3,1,3,2,1,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,3,2,2,2,4,3,1,1,1,2,211,1177,2,2,4,3,2,2,3,2,3,53,1,1,5,1,1,2,3,5,2,5,2,1,2,3,2,1,1,1,3,1,4,1,5,1,1,1,3,4,2,5,2,1,2,3,2,1,2,0,3,1,5,7,7,7,1,4,99
1,211,1178,2,1,4,2,15,4,5,7,1,3,3,21,1,1,2,2,4,2,2,2,2,1,2,3,3,1,1,1,2,3,1,3,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,3,3,4,3,3,1,3,2,3,2,0,2,211,1178,2,3,5,0,1,4,4,3,4,59,1,2,4,1,1,1,2,3,2,4,1,1,1,2,3,2,2,2,2,2,3,3,3,1,3,1,2,3,2,4,1,1,1,3,2,3,2,2,2,3,5,7,7,4,1,4,96
1,211,1179,2,4,2,3,30,4,1,17,1,4,6,21,1,1,1,6,3,2,3,3,3,2,2,2,2,0,1,4,4,4,2,4,1,2,1,3,2,2,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,1,1,3,2,2,4,1,2,3,1,1,2,2,211,1179,2,2,3,1,1,2,2,2,2,70,2,1,3,1,1,1,2,2,2,3,0,0,1,3,2,1,1,1,3,2,2,0,0,2,1,2,2,1,2,2,1,2,1,3,2,1,2,0,3,2,3,3,1,10,2,6,41
1,211,1180,2,4,2,3,31,4,1,13,1,3,4,21,1,1,2,1,2,1,3,2,3,2,2,2,2,1,2,4,4,4,2,4,1,2,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,3,3,4,3,4,1,2,3,2,1,2,2,211,1180,2,3,4,4,3,3,3,3,3,75,3,1,3,1,1,1,2,3,2,3,2,2,1,3,2,1,1,2,2,2,3,1,3,1,1,3,2,3,2,3,2,2,2,3,2,2,1,1,3,2,3,7,7,8,1,6,124
1,211,1181,2,1,2,2,28,4,1,19,1,3,3,11,1,1,1,6,3,1,1,1,1,1,3,3,2,3,3,4,0,4,2,1,1,2,1,2,2,2,2,1,0,0,1,2,1,1,0,1,1,2,3,3,2,1,3,3,3,3,3,1,4,2,2,1,3,2,211,1181,2,3,4,4,2,2,3,2,4,70,3,2,5,2,1,1,3,5,1,5,1,1,1,3,2,1,2,4,1,4,4,2,5,2,1,1,3,5,1,5,1,1,1,3,2,1,2,0,1,3,5,1,1,1,2,6,196
1,211,1182,2,4,3,4,22,2,1,11,1,4,9,1,1,1,2,1,3,1,3,2,3,3,2,2,2,3,1,4,4,4,1,3,1,2,1,2,2,1,2,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,1,3,3,3,3,1,2,3,2,1,2,2,211,1182,2,3,3,4,3,2,3,2,3,76,2,1,5,1,1,2,2,4,2,4,2,2,2,3,2,2,2,4,3,5,2,1,4,1,1,1,2,3,2,4,2,2,1,2,2,2,2,0,3,5,3,7,7,9,1,5,202
1,211,1183,2,4,2,4,22,4,1,7,1,2,7,1,1,1,2,1,3,2,3,2,2,2,2,2,1,3,1,4,4,4,3,2,3,2,3,3,1,2,3,1,1,2,1,2,2,1,2,1,1,2,3,3,3,3,1,2,3,3,4,1,1,4,2,1,3,2,211,1183,2,3,2,5,2,3,3,3,3,75,2,3,3,3,0,3,3,5,2,3,1,2,1,3,2,2,2,4,2,3,3,3,3,3,2,1,2,3,2,3,1,2,1,3,3,0,3,0,2,5,3,1,0,9,2,5,40
1,211,1184,2,4,2,4,25,4,1,8,1,1,7,1,1,1,2,6,5,2,3,2,2,2,2,2,2,3,3,4,4,4,1,4,1,2,1,3,1,2,1,1,1,2,1,3,1,1,2,1,1,3,2,2,4,1,3,4,3,3,3,1,2,3,5,3,5,2,211,1184,2,3,3,5,1,5,2,5,2,70,1,1,3,1,2,2,2,3,2,3,3,3,1,3,3,3,2,4,2,5,2,1,3,1,1,1,2,3,3,3,1,3,1,2,3,3,2,0,3,5,1,7,7,8,1,5,19
1,211,1185,2,4,2,4,25,4,1,7,1,1,6,1,1,1,2,1,3,3,1,3,3,2,2,2,3,3,1,4,4,4,2,2,1,2,3,2,2,2,1,1,1,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,5,1,1,2,2,2,2,2,211,1185,2,3,4,4,1,5,4,3,4,73,2,3,3,2,1,2,1,5,1,5,2,2,1,3,3,3,2,4,3,5,4,3,5,3,1,2,1,5,2,5,2,2,3,3,3,3,3,0,3,5,5,1,1,9,2,5,141
1,211,1186,2,4,2,4,34,1,1,7,1,1,6,1,1,1,2,6,2,2,3,2,3,3,1,2,2,3,1,4,4,4,2,4,1,3,1,2,2,2,1,1,1,2,1,2,2,1,2,1,1,2,3,3,3,1,1,3,3,2,3,1,2,2,2,1,2,2,211,1186,2,2,3,0,0,2,3,2,2,74,3,1,3,1,2,1,2,3,2,3,3,1,1,3,2,1,1,2,3,5,2,1,4,1,1,1,1,4,2,4,2,1,3,3,2,1,2,0,3,5,3,3,4,11,2,5,124
