,CARD,DECK,BALLOT,S79.Q1,S79.Q2,S79.Q3,S79.Q4,S79.Q5,S79.Q6.x,S79.Q8,S79.Q9,S79.Q10,S79.Q11,S79.Q12,S79.Q13,S79.Q14,S79.Q15,S79.Q16,S79.Q17,S79.Q18,S79.Q19,S79.Q20,S79.Q21,S79.Q22,S79.Q23,S79.Q24,S79.Q25,S79.Q26,S79.Q27,S79.Q28,S79.Q29,S79.Q30,S79.Q31,S79.Q32,S79.Q33,S79.Q34,S79.Q35,S79.Q36,S79.Q37,S79.Q38,S79.Q39,S79.Q40,S79.Q41,S79.Q42,S79.Q43,S79.Q44,S79.Q45,S79.Q46,S79.Q47,S79.Q48,S79.Q49,S79.Q50,S79.Q51A,S79.Q51B.n,S79.Q52A,S79.Q52B.n,S79.Q53,S79.Q54,S79.Q55,S79.Q56,S79.Q57,S79.Q58,S79.Q59,S79.Q60,S79.Q61,S79.Q62,S79.Q63A,S79.Q63B.n,S79.Q64,S79.Q65,CARD..1,DECK..1,BALLOT..1,S79.Q66,S79.Q67,S79.Q68,S79.Q69,S79.Q70,S79.Q71,S79.Q72,S79.Q73,S79.Q74,S79.Q75,S79.Q76,S79.Q77,S79.Q78,S79.Q79,S79.Q80.n,S79.V81
1383,1.0,79.0,1384.0,1.0,3.0,4.0,9.0,3.0,1.0,5.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,10.0,2.0,10.0,4.0,4.0,5.0,3.0,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,,2.0,2.0,2.0,79.0,1384.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,16222.0
1384,1.0,79.0,1385.0,1.0,3.0,5.0,3.0,5.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,10.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,,1.0,,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,79.0,1385.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,,16242.0
1385,1.0,79.0,1386.0,1.0,3.0,5.0,1.0,4.0,1.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,5.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,7.0,1.0,1.0,1.0,4.0,3.0,,3.0,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,,3.0,2.0,2.0,79.0,1386.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,,16292.0
1386,1.0,79.0,1387.0,1.0,3.0,4.0,5.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,,1.0,,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,,1.0,2.0,2.0,79.0,1387.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,3.0,2.0,3.0,2.0,,16612.0
1387,1.0,79.0,1388.0,1.0,3.0,6.0,2.0,3.0,1.0,5.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,5.0,3.0,,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,,1.0,2.0,2.0,79.0,1388.0,4.0,5.0,4.0,1.0,2.0,1.0,3.0,2.0,4.0,4.0,1.0,2.0,3.0,1.0,,16702.0
1388,1.0,79.0,1389.0,1.0,3.0,4.0,8.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,2.0,79.0,1389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16762.0
1389,1.0,79.0,1390.0,1.0,3.0,6.0,4.0,2.0,1.0,5.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,,2.0,,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,2.0,79.0,1390.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,,16942.0
1390,1.0,79.0,1391.0,2.0,3.0,5.0,4.0,2.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,4.0,,1.0,,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,,2.0,2.0,2.0,79.0,1391.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,,17142.0
1391,1.0,79.0,1392.0,1.0,3.0,3.0,8.0,2.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,,4.0,1.0,2.0,79.0,1392.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,,17282.0
1392,1.0,79.0,1393.0,1.0,1.0,3.0,0.0,3.0,1.0,5.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,5.0,5.0,1.0,1.0,2.0,2.0,8.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,0.0,4.0,1.0,1.0,,1.0,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,2.0,79.0,1393.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,,16442.0
1393,1.0,79.0,1394.0,1.0,1.0,5.0,2.0,3.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,7.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,,2.0,,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,1.0,2.0,2.0,79.0,1394.0,5.0,4.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,2.0,2.0,1.0,,17652.0
1394,1.0,79.0,1395.0,1.0,1.0,5.0,1.0,4.0,1.0,5.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,,2.0,4.0,2.0,79.0,1395.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,,14872.0
1395,1.0,79.0,1396.0,1.0,1.0,6.0,1.0,5.0,1.0,5.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,1.0,4.0,4.0,1.0,4.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,5.0,3.0,,1.0,,3.0,1.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,79.0,1396.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,,15192.0
1396,1.0,79.0,1397.0,1.0,1.0,5.0,6.0,4.0,1.0,5.0,3.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,4.0,3.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,,4.0,,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,,1.0,3.0,2.0,79.0,1397.0,3.0,5.0,4.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0,1.0,2.0,2.0,1.0,,15242.0
1397,1.0,79.0,1398.0,1.0,1.0,4.0,0.0,2.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,6.0,3.0,,4.0,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,,2.0,2.0,2.0,79.0,1398.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,5.0,1.0,2.0,2.0,1.0,,14772.0
1398,1.0,79.0,1399.0,1.0,1.0,6.0,2.0,3.0,1.0,5.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,2.0,,4.0,,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,,2.0,2.0,2.0,79.0,1399.0,4.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,,14822.0
1399,1.0,79.0,1400.0,1.0,1.0,5.0,3.0,2.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,5.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,79.0,1400.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,1.0,2.0,3.0,1.0,,15012.0
1400,1.0,79.0,1401.0,1.0,1.0,6.0,7.0,1.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,3.0,3.0,3.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,6.0,4.0,,4.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,2.0,2.0,79.0,1401.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,,15132.0
1401,1.0,79.0,1402.0,1.0,1.0,2.0,0.0,4.0,1.0,5.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,5.0,4.0,,4.0,,4.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,2.0,,2.0,3.0,2.0,79.0,1402.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,5.0,4.0,5.0,1.0,2.0,2.0,1.0,,16512.0
1402,1.0,79.0,1403.0,1.0,1.0,6.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,,3.0,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,,2.0,3.0,2.0,79.0,1403.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,5.0,2.0,5.0,1.0,2.0,2.0,1.0,,16582.0
1403,1.0,79.0,1404.0,1.0,1.0,5.0,2.0,3.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,6.0,1.0,7.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,2.0,,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,,2.0,1.0,2.0,79.0,1404.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,,17572.0
1404,1.0,79.0,1405.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,10.0,2.0,10.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,2.0,2.0,79.0,1405.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,,15042.0
1405,1.0,79.0,1406.0,1.0,2.0,5.0,1.0,4.0,1.0,5.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,6.0,2.0,1.0,4.0,5.0,3.0,,3.0,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,,4.0,2.0,2.0,79.0,1406.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,3.0,1.0,,15272.0
1406,1.0,79.0,1407.0,1.0,2.0,7.0,4.0,5.0,1.0,5.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,5.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,1.0,,1.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,,1.0,3.0,2.0,79.0,1407.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,,15352.0
1407,1.0,79.0,1408.0,3.0,2.0,6.0,2.0,3.0,1.0,5.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,3.0,4.0,5.0,1.0,1.0,10.0,2.0,1.0,2.0,3.0,1.0,3.0,,1.0,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,,1.0,3.0,2.0,79.0,1408.0,4.0,3.0,2.0,0.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,,15422.0
1408,1.0,79.0,1409.0,1.0,2.0,6.0,5.0,4.0,1.0,5.0,3.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0,3.0,6.0,3.0,2.0,3.0,5.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,,1.0,,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,,2.0,2.0,2.0,79.0,1409.0,5.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,,15452.0
1409,1.0,79.0,1410.0,1.0,2.0,7.0,1.0,5.0,1.0,5.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,3.0,11.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,3.0,4.0,,2.0,,4.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,,1.0,2.0,2.0,79.0,1410.0,4.0,5.0,4.0,3.0,5.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,0.0,4.0,,15652.0
1410,1.0,79.0,1411.0,1.0,2.0,6.0,5.0,3.0,1.0,5.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,5.0,2.0,1.0,5.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,,1.0,,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,,2.0,3.0,2.0,79.0,1411.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,,15692.0
1411,1.0,79.0,1412.0,1.0,2.0,4.0,1.0,3.0,1.0,5.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,,4.0,,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,,2.0,3.0,2.0,79.0,1412.0,3.0,4.0,4.0,1.0,4.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,1.0,3.0,,15732.0
1412,1.0,79.0,1413.0,1.0,2.0,6.0,2.0,5.0,1.0,5.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,6.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,6.0,4.0,1.0,4.0,4.0,3.0,,3.0,,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,2.0,4.0,2.0,79.0,1413.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0,,15772.0
1413,1.0,79.0,1414.0,1.0,2.0,6.0,5.0,3.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,,4.0,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,1.0,2.0,79.0,1414.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,4.0,1.0,3.0,2.0,2.0,4.0,,15792.0
1414,1.0,79.0,1415.0,1.0,2.0,6.0,8.0,2.0,1.0,5.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,,3.0,3.0,2.0,79.0,1415.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,,15962.0
1415,1.0,79.0,1416.0,3.0,2.0,7.0,5.0,4.0,1.0,5.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,3.0,,2.0,,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,,1.0,2.0,2.0,79.0,1416.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,1.0,2.0,1.0,2.0,,16012.0
1416,1.0,79.0,1417.0,2.0,2.0,6.0,2.0,5.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,,2.0,2.0,2.0,79.0,1417.0,3.0,4.0,4.0,4.0,5.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,,16132.0
1417,1.0,79.0,1418.0,1.0,2.0,5.0,2.0,5.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,5.0,3.0,2.0,8.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,,2.0,,0.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,,1.0,2.0,2.0,79.0,1418.0,5.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,,16182.0
1418,1.0,79.0,1419.0,1.0,2.0,5.0,6.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,2.0,2.0,1.0,3.0,11.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,4.0,3.0,,4.0,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,79.0,1419.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,1.0,2.0,2.0,2.0,3.0,,16282.0
1419,1.0,79.0,1420.0,1.0,2.0,6.0,5.0,4.0,1.0,5.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0,2.0,1.0,4.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,,4.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,2.0,79.0,1420.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,,16312.0
1420,1.0,79.0,1421.0,1.0,2.0,6.0,3.0,5.0,1.0,5.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,,4.0,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,,1.0,2.0,2.0,79.0,1421.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,,16432.0
